Position,,,,,,,,Intensity Mean Ch=3 Img=1,Intensity Mean Ch=2 Img=1
 ==================== ,,,,,,,, ==================== , ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,VENUS Intensity Mean,KEIMA Intensity Mean
78.0723,33.7802,0.24,um,Spot,Position,62,75308,15.1578,2081.6
81.1652,29.1382,3.39377,um,Spot,Position,62,75309,16.9978,1395.35
76.1735,33.3228,5.65508,um,Spot,Position,62,75310,22.6733,1497.24
105.179,28.3622,0.24,um,Spot,Position,62,75311,14.3822,1242.31
111.956,35.0239,0.24,um,Spot,Position,62,75312,18.8938,1194.7
107.182,29.6128,6.05795,um,Spot,Position,62,75313,27.8067,1125.97
116.957,35.8584,6.30184,um,Spot,Position,62,75314,14.603,1578.22
22.3629,56.2088,0.24,um,Spot,Position,62,75315,39.9446,1488.9
28.2507,59.0882,0.24,um,Spot,Position,62,75316,32.2781,1763.07
27.7576,45.1234,1.54111,um,Spot,Position,62,75317,22.0908,1729.64
22.781,41.9109,3.85866,um,Spot,Position,62,75318,26.5096,1071.16
37.7391,41.2627,0.24,um,Spot,Position,62,75319,59.7995,1195.99
55.9743,41.8982,0.24,um,Spot,Position,62,75320,46.4371,1429.49
46.1644,43.2742,0.24,um,Spot,Position,62,75321,163.478,1252.16
50.7765,45.169,0.24,um,Spot,Position,62,75322,63.7672,1161.75
30.9463,49.4848,0.24,um,Spot,Position,62,75323,76.065,1973.58
48.1195,62.1469,0.24,um,Spot,Position,62,75324,112.048,1735.44
42.3588,61.0717,1.18637,um,Spot,Position,62,75325,89.1719,1681.23
52.0951,61.4225,1.52185,um,Spot,Position,62,75326,90.7665,1522.48
35.207,63.1618,1.47655,um,Spot,Position,62,75327,41.3596,1710.69
56.0879,61.3127,2.11633,um,Spot,Position,62,75328,32.6701,1868.89
34.212,44.1748,2.84299,um,Spot,Position,62,75329,58.9687,1477.05
29.75,36.4331,4.06303,um,Spot,Position,62,75330,30.5676,1661.98
45.5845,52.6726,4.31671,um,Spot,Position,62,75331,163.678,1363.57
53.2042,39.9744,5.60471,um,Spot,Position,62,75332,52.4138,1156.29
39.5347,51.6614,5.43806,um,Spot,Position,62,75333,100.105,1061.62
65.8231,38.4522,0.24,um,Spot,Position,62,75334,43.0538,1266.08
73.7655,44.6136,0.24,um,Spot,Position,62,75335,30.1885,1172.04
63.4072,45.936,0.24,um,Spot,Position,62,75336,38.8727,1377.94
79.4406,46.4828,0.24,um,Spot,Position,62,75337,98.8668,1454.1
80.5724,56.8926,0.24,um,Spot,Position,62,75338,98.2789,1190.73
72.0399,53.7389,0.929445,um,Spot,Position,62,75339,32.4472,1250.58
60.4391,49.2945,1.18586,um,Spot,Position,62,75340,81.9728,1618.51
60.9415,38.3371,1.86164,um,Spot,Position,62,75341,36.1234,1336.31
84.5728,56.1265,1.71871,um,Spot,Position,62,75342,35.857,1530.64
61.7411,63.3627,1.79147,um,Spot,Position,62,75343,22.8687,1410.65
76.4405,50.6396,2.44545,um,Spot,Position,62,75344,46.9582,1404.79
82.7295,43.9512,4.68189,um,Spot,Position,62,75345,16.5506,1287.87
62.9104,64.2975,5.31001,um,Spot,Position,62,75346,44.4076,1330.88
59.8169,39.4547,5.93451,um,Spot,Position,62,75347,43.6641,1354.33
84.5408,54.8189,6.15231,um,Spot,Position,62,75348,27.4603,1470.36
66.9136,43.6308,6.66355,um,Spot,Position,62,75349,307.563,1652.69
86.5211,43.7671,6.66122,um,Spot,Position,62,75350,25.9063,1272.28
61.8443,52.1538,6.82044,um,Spot,Position,62,75351,361.36,1809.74
95.8378,37.0399,0.24,um,Spot,Position,62,75352,23.2297,1934.01
98.5065,41.3945,0.24,um,Spot,Position,62,75353,15.7036,1609.34
86.7312,42.794,0.24,um,Spot,Position,62,75354,28.1421,1089.82
108.098,49.1292,0.24,um,Spot,Position,62,75355,31.4087,993.635
101.394,55.1503,0.24,um,Spot,Position,62,75356,22.0305,1025.3
92.3264,60.4636,0.24,um,Spot,Position,62,75357,21.3221,1495.25
102.971,61.8831,0.24,um,Spot,Position,62,75358,20.3531,1052.27
89.1386,37.9377,1.62051,um,Spot,Position,62,75359,13.0881,1166.94
88.9967,52.3851,1.74943,um,Spot,Position,62,75360,15.4638,1452.67
106.41,62.6813,2.80801,um,Spot,Position,62,75361,17.5941,1179.42
100.903,37.6528,3.13573,um,Spot,Position,62,75362,13.2592,1937.21
100.362,49.8684,4.066,um,Spot,Position,62,75363,21.3886,1448.68
114.187,51.3861,4.24464,um,Spot,Position,62,75364,10.7352,1094.96
105.162,39.7396,5.00448,um,Spot,Position,62,75365,16.6647,1441.14
94.2752,60.7636,5.45947,um,Spot,Position,62,75366,21.9275,1713.7
108.005,63.944,6.40166,um,Spot,Position,62,75367,24.9817,1306.84
115.57,60.9765,2.57562,um,Spot,Position,62,75368,16.4147,1343.31
116.545,40.3283,6.99933,um,Spot,Position,62,75369,24.6239,1227.48
115.442,61.8064,6.74949,um,Spot,Position,62,75370,17.2509,1234.05
28.9625,69.8078,0.24,um,Spot,Position,62,75371,32.7715,1801.75
22.3523,76.2558,0.24,um,Spot,Position,62,75372,24.3771,1254.31
27.202,84.7818,0.24,um,Spot,Position,62,75373,29.2855,1812.72
22.4726,67.7925,1.28608,um,Spot,Position,62,75374,40.3967,1343.72
27.3488,65.389,3.18322,um,Spot,Position,62,75375,73.7185,1807.14
28.3414,70.0929,3.98244,um,Spot,Position,62,75376,65.2944,1681.36
27.0092,79.349,5.02594,um,Spot,Position,62,75377,29.4883,1950.71
46.2818,69.4525,0.24,um,Spot,Position,62,75378,80.251,1248.41
41.3916,70.8573,0.24,um,Spot,Position,62,75379,69.8141,1354.24
51.0568,70.9731,0.24,um,Spot,Position,62,75380,22.143,1265.32
37.448,77.9217,0.24,um,Spot,Position,62,75381,41.9246,1695.2
58.1178,85.6731,0.24,um,Spot,Position,62,75382,25.6358,1624.46
50.8252,88.5759,0.24,um,Spot,Position,62,75383,20.363,1119.34
37.7233,92.0819,0.24,um,Spot,Position,62,75384,29.5727,2605.31
43.6963,79.1446,1.23907,um,Spot,Position,62,75385,31.0817,1599.88
52.2547,82.8621,1.25212,um,Spot,Position,62,75386,16.8587,1238.48
43.9451,85.4453,1.67401,um,Spot,Position,62,75387,23.2234,1975.12
53.3574,76.3087,2.18243,um,Spot,Position,62,75388,22.9923,1267.15
31.3228,86.0843,2.83301,um,Spot,Position,62,75389,29.3604,2257.15
36.8063,70.8648,3.64225,um,Spot,Position,62,75390,37.8876,1948.88
44.7092,90.245,4.6352,um,Spot,Position,62,75391,19.3192,1920.85
47.8502,67.5902,4.93333,um,Spot,Position,62,75392,85.4936,1483.75
52.2191,82.2092,5.62199,um,Spot,Position,62,75393,28.1374,1295.84
36.4505,90.0303,5.4699,um,Spot,Position,62,75394,26.8335,1873.87
57.096,70.7249,6.39644,um,Spot,Position,62,75395,29.3922,1728.67
31.9127,79.8202,7.14851,um,Spot,Position,62,75396,23.5364,1354.96
65.7136,65.117,0.24,um,Spot,Position,62,75397,30.8571,1564.28
72.7181,65.4977,0.24,um,Spot,Position,62,75398,28.5752,1390.12
65.0292,73.1335,0.24,um,Spot,Position,62,75399,29.3921,1802.35
74.4847,74.4955,0.24,um,Spot,Position,62,75400,24.2959,1891.82
85.0857,77.7163,0.24,um,Spot,Position,62,75401,23.6431,1655.06
70.0068,85.8734,0.24,um,Spot,Position,62,75402,10.7249,1988.07
65.9771,84.408,1.46412,um,Spot,Position,62,75403,16.2946,1385.21
77.9576,65.7155,3.93329,um,Spot,Position,62,75404,53.8324,1447.93
76.617,87.7712,4.6086,um,Spot,Position,62,75405,22.0733,1695.13
85.948,87.4426,5.19041,um,Spot,Position,62,75406,25.7862,1575.14
59.5283,76.9399,6.01211,um,Spot,Position,62,75407,44.1879,1185.71
66.242,71.6924,6.60036,um,Spot,Position,62,75408,37.1194,1346.19
73.8344,81.7967,6.5157,um,Spot,Position,62,75409,29.3825,1363.57
67.2585,81.9715,7.26973,um,Spot,Position,62,75410,25.2967,1639.71
110.526,65.2443,0.24,um,Spot,Position,62,75411,14.369,1250.41
87.0661,68.5669,0.24,um,Spot,Position,62,75412,36.5307,1307.37
111.976,74.4461,0.24,um,Spot,Position,62,75413,36.5181,1253.84
96.452,79.8216,0.24,um,Spot,Position,62,75414,18.949,1446.71
112.401,86.2089,0.24,um,Spot,Position,62,75415,18.634,2057.07
94.0069,86.6092,1.37314,um,Spot,Position,62,75416,32.3231,2538.38
106.181,76.2652,1.72233,um,Spot,Position,62,75417,19.5095,1553.08
92.9198,70.6654,2.2685,um,Spot,Position,62,75418,23.3,1652.73
100.367,81.0587,4.17926,um,Spot,Position,62,75419,21.5535,1517.04
86.9866,81.3632,4.17267,um,Spot,Position,62,75420,17.1708,1501.12
91.6936,80.9971,5.7564,um,Spot,Position,62,75421,18.8531,1427.32
103.915,88.1487,5.73524,um,Spot,Position,62,75422,8.06856,2093.28
98.2391,74.4292,5.94116,um,Spot,Position,62,75423,19.9432,1666.39
113.883,76.9929,5.95747,um,Spot,Position,62,75424,314.151,1342.06
91.4574,74.9372,6.53254,um,Spot,Position,62,75425,20.3697,1527.5
118.47,77.1619,0.837386,um,Spot,Position,62,75426,230.333,1666.73
42.4568,33.9215,8.95925,um,Spot,Position,62,75427,28.1359,1515.77
54.526,29.1927,10.9166,um,Spot,Position,62,75428,22.912,2093.96
38.5861,36.0019,14.6573,um,Spot,Position,62,75429,82.7136,1689.68
78.7778,30.2188,11.2961,um,Spot,Position,62,75430,12.0098,1435.14
59.7531,29.1009,11.6047,um,Spot,Position,62,75431,22.9433,2136.07
105.239,34.8166,10.9143,um,Spot,Position,62,75432,18.5024,1473.97
88.0099,32.5088,12.0373,um,Spot,Position,62,75433,23.2152,2259.84
110.764,30.4182,13.7145,um,Spot,Position,62,75434,16.2319,1367.92
27.1673,48.9726,10.1944,um,Spot,Position,62,75435,57.6829,1388.74
27.4408,58.2819,10.8695,um,Spot,Position,62,75436,25.4471,1410.48
43.7934,61.6967,8.92494,um,Spot,Position,62,75437,431.999,1607.75
38.9315,39.3644,9.236,um,Spot,Position,62,75438,1305.18,1336.48
31.5692,38.6894,10.3527,um,Spot,Position,62,75439,30.8469,1465.03
56.2817,60.8504,10.1244,um,Spot,Position,62,75440,95.143,1628.09
55.1387,47.7637,11.5027,um,Spot,Position,62,75441,155.701,1811.24
47.9545,50.0945,11.3347,um,Spot,Position,62,75442,775.287,1039.31
37.9291,61.7403,13.1884,um,Spot,Position,62,75443,277.503,1695.04
52.941,63.421,14.6968,um,Spot,Position,62,75444,134.374,1168.14
34.0065,50.6933,15.2734,um,Spot,Position,62,75445,2717.07,1705.61
68.5947,53.3032,7.84552,um,Spot,Position,62,75446,225.915,1640.55
79.3901,54.5352,8.74154,um,Spot,Position,62,75447,32.235,1082.53
71.7831,63.9696,8.944,um,Spot,Position,62,75448,107.883,1451.03
59.6205,37.1562,9.49678,um,Spot,Position,62,75449,146.213,1428.55
75.7619,43.7704,9.17095,um,Spot,Position,62,75450,30.8682,1303.62
75.1767,52.2156,9.34597,um,Spot,Position,62,75451,51.0149,1615.09
83.1228,46.1363,10.0026,um,Spot,Position,62,75452,74.0301,1095.6
69.2353,46.8746,11.9529,um,Spot,Position,62,75453,337.668,1567.33
80.3031,52.2601,12.7995,um,Spot,Position,62,75454,30.324,1111.17
72.2526,38.0056,13.0705,um,Spot,Position,62,75455,26.3814,1137.53
68.4972,36.9102,14.8381,um,Spot,Position,62,75456,22.1886,992.158
101.918,52.819,7.84966,um,Spot,Position,62,75457,20.7935,1545.58
98.1617,37.1853,8.59229,um,Spot,Position,62,75458,19.2721,1942.75
92.0231,44.9999,8.22539,um,Spot,Position,62,75459,22.587,904.853
107.807,54.5934,8.35543,um,Spot,Position,62,75460,16.0873,951.543
88.9021,58.4341,8.26965,um,Spot,Position,62,75461,32.6041,1300.2
105.217,45.8419,9.86151,um,Spot,Position,62,75462,16.3596,1010.1
96.7239,62.0317,9.91994,um,Spot,Position,62,75463,54.3235,1623.89
114.9,48.2817,10.1286,um,Spot,Position,62,75464,16.5739,1169.28
98.9406,51.7478,10.6172,um,Spot,Position,62,75465,17.2546,1573.96
114.34,37.0135,11.2454,um,Spot,Position,62,75466,17.3035,1267.62
89.7107,39.5704,11.1446,um,Spot,Position,62,75467,16.5713,1785.95
104.311,62.9135,11.1773,um,Spot,Position,62,75468,15.1645,1552.52
114.205,42.7831,11.6392,um,Spot,Position,62,75469,16.7948,1504.33
87.0856,50.488,12.8074,um,Spot,Position,62,75470,30.9905,1419.1
113.511,60.63,12.5815,um,Spot,Position,62,75471,22.3828,1184.43
109.118,53.4987,13.3429,um,Spot,Position,62,75472,10.418,1063.81
93.4138,60.5978,13.3373,um,Spot,Position,62,75473,295.754,1337.31
100.972,37.2834,14.348,um,Spot,Position,62,75474,15.4285,2006.87
112.715,50.0764,14.5409,um,Spot,Position,62,75475,16.4638,1025.18
37.4725,80.784,8.14331,um,Spot,Position,62,75476,34.9351,1704.15
56.8823,90.4055,7.793,um,Spot,Position,62,75477,17.0467,2113.07
45.9959,70.225,8.86833,um,Spot,Position,62,75478,93.4013,1437.14
31.142,76.1846,9.83337,um,Spot,Position,62,75479,88.1562,1410.69
38.1984,75.9904,10.7671,um,Spot,Position,62,75480,48.9145,1921.3
42.9486,84.9941,10.7509,um,Spot,Position,62,75481,46.4399,1458.52
46.4869,87.1817,11.197,um,Spot,Position,62,75482,24.2919,1980.22
51.067,91.6966,11.2411,um,Spot,Position,62,75483,21.8813,1551.2
51.0878,71.1331,11.9006,um,Spot,Position,62,75484,88.7776,1363.68
30.5031,66.5357,12.5246,um,Spot,Position,62,75485,2159.13,1821.35
45.5104,73.4429,13.5711,um,Spot,Position,62,75486,178.068,1507.55
52.329,89.2183,15.1045,um,Spot,Position,62,75487,20.2732,1908.68
80.3808,68.9763,9.8637,um,Spot,Position,62,75488,33.0298,1384.42
86.2396,76.7342,10.3896,um,Spot,Position,62,75489,23.1002,1421.68
72.4987,71.6036,10.9776,um,Spot,Position,62,75490,32.9563,1405.7
77.1694,81.2309,10.8849,um,Spot,Position,62,75491,133.715,1360.86
58.607,81.6726,10.8456,um,Spot,Position,62,75492,33.4818,1262.33
68.9162,91.0151,10.6973,um,Spot,Position,62,75493,23.5726,1949.04
80.7449,86.9197,11.9883,um,Spot,Position,62,75494,24.8991,1780.75
60.9414,72.1679,12.1568,um,Spot,Position,62,75495,69.193,1216.96
68.8396,67.6704,12.6043,um,Spot,Position,62,75496,583.886,1667.81
73.6303,74.5534,13.6787,um,Spot,Position,62,75497,17.9964,1345.56
63.2871,78.1131,14.6097,um,Spot,Position,62,75498,98.3048,1296.16
73.0918,81.6234,14.6024,um,Spot,Position,62,75499,25.3342,1150.93
77.9299,89.7743,14.5514,um,Spot,Position,62,75500,13.154,1414.9
100.299,75.5663,10.0229,um,Spot,Position,62,75501,20.943,1601.82
93.2557,87.486,9.7776,um,Spot,Position,62,75502,21.0936,1392.76
91.4686,79.3598,10.4146,um,Spot,Position,62,75503,19.5636,1585.43
100.836,85.2578,10.7532,um,Spot,Position,62,75504,23.3936,1186.75
112.187,88.6183,11.6121,um,Spot,Position,62,75505,14.8444,1472.13
87.5546,69.1948,12.3217,um,Spot,Position,62,75506,16.1735,1240.73
95.2166,71.6885,12.1754,um,Spot,Position,62,75507,18.4427,1481.72
114.247,67.745,13.0587,um,Spot,Position,62,75508,18.645,1209.49
107.436,91.21,13.8661,um,Spot,Position,62,75509,19.2832,1483.47
113.635,76.1269,14.1574,um,Spot,Position,62,75510,25.8139,1098.96
88.8214,73.0186,14.7257,um,Spot,Position,62,75511,23.4512,1339.53
110.342,65.5321,15.0907,um,Spot,Position,62,75512,27.9413,1308.08
65.2583,30.3273,16.0574,um,Spot,Position,62,75513,24.2822,1981.92
59.4172,31.7859,19.4481,um,Spot,Position,62,75514,38.9227,1536.18
72.9204,33.1134,19.3734,um,Spot,Position,62,75515,43.7354,1221.83
85.8745,34.0333,20.9512,um,Spot,Position,62,75516,27.3458,1995.26
64.2804,33.4618,22.7437,um,Spot,Position,62,75517,49.2615,1346.81
106.296,34.3579,16.4242,um,Spot,Position,62,75518,17.734,1597.73
113.802,28.6946,18.3325,um,Spot,Position,62,75519,9.92375,1630.17
100.365,30.5874,18.6234,um,Spot,Position,62,75520,19.2393,1834.78
91.1978,32.8871,22.9223,um,Spot,Position,62,75521,15.8215,2041.61
26.3293,56.7487,17.6419,um,Spot,Position,62,75522,91.2937,1411.27
33.314,56.7906,15.792,um,Spot,Position,62,75523,287.124,1754.23
39.8985,47.1625,16.5752,um,Spot,Position,62,75524,1758.51,1557.04
57.359,62.5032,16.7665,um,Spot,Position,62,75525,392.333,1773.68
46.9345,40.1106,18.6177,um,Spot,Position,62,75526,2567.06,1663.75
54.4836,46.1462,18.2712,um,Spot,Position,62,75527,639.319,1773.77
34.7268,47.5688,18.9563,um,Spot,Position,62,75528,1048.44,1342.25
39.7654,55.6094,19.5715,um,Spot,Position,62,75529,1253.96,1487.29
46.5091,45.4039,20.0012,um,Spot,Position,62,75530,815.624,1438.01
47.1398,52.1653,20.2976,um,Spot,Position,62,75531,832.916,1458.12
34.4007,53.887,21.1479,um,Spot,Position,62,75532,1444.53,1642.78
43.3564,58.1435,21.1966,um,Spot,Position,62,75533,2067.57,1425.59
39.5713,47.5639,22.6695,um,Spot,Position,62,75534,487.16,1387.19
80.66,38.4239,15.411,um,Spot,Position,62,75535,25.7345,3087.12
63.8532,63.8874,17.4211,um,Spot,Position,62,75536,183.282,1188.39
81.4692,57.1885,18.6847,um,Spot,Position,62,75537,101.718,1604.33
74.3116,56.101,19.2723,um,Spot,Position,62,75538,158.815,1737.38
63.1545,41.7692,21.0075,um,Spot,Position,62,75539,789.345,1762.76
64.2499,49.7837,20.8893,um,Spot,Position,62,75540,231.852,2180.04
77.9938,43.2959,22.1686,um,Spot,Position,62,75541,43.609,1506.06
70.8174,46.1108,22.1885,um,Spot,Position,62,75542,601.354,1596.82
81.7192,47.1308,22.1426,um,Spot,Position,62,75543,27.4676,1430.84
97.2233,38.23,15.6087,um,Spot,Position,62,75544,24.6536,1557.21
107.855,39.0786,16.4638,um,Spot,Position,62,75545,13.1158,1493.77
100.944,53.4915,17.5808,um,Spot,Position,62,75546,18.0885,1386.84
88.3635,43.1462,18.0503,um,Spot,Position,62,75547,12.9869,1597.41
104.346,44.8732,17.9575,um,Spot,Position,62,75548,25.5747,1606.04
97.26,53.7026,18.5228,um,Spot,Position,62,75549,34.5179,1123.76
103.537,59.2737,18.7443,um,Spot,Position,62,75550,22.4029,1153.02
114.384,50.488,19.6476,um,Spot,Position,62,75551,16.7439,1077.67
102.159,40.886,21.4568,um,Spot,Position,62,75552,21.6013,1280.77
108.852,52.2198,21.439,um,Spot,Position,62,75553,18.887,1143.42
106.57,58.0222,21.8907,um,Spot,Position,62,75554,25.0794,1130.17
114.337,37.9171,22.5233,um,Spot,Position,62,75555,19.6656,1199.17
117.172,58.9168,15.566,um,Spot,Position,62,75556,19.7801,1082.6
115.943,45.7845,20.9181,um,Spot,Position,62,75557,21.0091,1472.58
25.0227,71.7923,16.6986,um,Spot,Position,62,75558,30.6582,3067.14
52.0149,77.3547,16.002,um,Spot,Position,62,75559,72.6519,1265.43
42.9448,74.3341,17.5586,um,Spot,Position,62,75560,558.216,1269.72
47.4882,82.945,17.6089,um,Spot,Position,62,75561,31.8518,1429.34
45.807,66.6964,18.587,um,Spot,Position,62,75562,146.491,1508.08
40.0673,68.4644,18.5427,um,Spot,Position,62,75563,1153.99,1749.64
49.1587,69.0061,20.1847,um,Spot,Position,62,75564,92.2518,1240.8
37.3196,81.4794,20.9825,um,Spot,Position,62,75565,314.14,923.027
58.2642,86.5357,15.9368,um,Spot,Position,62,75566,25.0259,1558.11
59.757,76.1966,16.407,um,Spot,Position,62,75567,61.2525,1330.9
64.6985,87.2805,16.9757,um,Spot,Position,62,75568,16.6133,1467.94
68.3096,68.8193,18.3813,um,Spot,Position,62,75569,279.098,1425.5
76.7978,68.7701,20.0914,um,Spot,Position,62,75570,50.9285,1335.03
64.7945,80.7513,19.7365,um,Spot,Position,62,75571,30.057,1313.96
80.9458,87.0496,19.8254,um,Spot,Position,62,75572,26.4462,1622.47
74.0412,79.9959,20.797,um,Spot,Position,62,75573,26.9913,1473.64
65.6363,87.7532,20.728,um,Spot,Position,62,75574,25.8533,1257.4
84.7088,69.9348,21.3814,um,Spot,Position,62,75575,28.5206,1700.91
70.3271,77.9498,21.8378,um,Spot,Position,62,75576,34.3828,1438.68
86.0948,80.6058,22.056,um,Spot,Position,62,75577,25.8467,1707.86
78.3037,75.0571,22.2166,um,Spot,Position,62,75578,30.0452,1492.69
106.768,76.6767,15.5341,um,Spot,Position,62,75579,14.2754,1400.09
100.806,83.5593,15.4285,um,Spot,Position,62,75580,30.5272,1547.3
97.8708,76.3696,16.4065,um,Spot,Position,62,75581,20.7958,1642.56
110.171,88.3943,18.8245,um,Spot,Position,62,75582,21.113,1766.15
96.6437,82.979,19.6038,um,Spot,Position,62,75583,14.9684,1149.89
92.3642,77.6761,19.9376,um,Spot,Position,62,75584,31.3777,1678
92.9162,89.4534,20.0437,um,Spot,Position,62,75585,24.7631,1650.74
105.138,76.2269,20.9028,um,Spot,Position,62,75586,21.0836,1508.85
114.333,69.2822,21.8162,um,Spot,Position,62,75587,17.1373,1071.91
111.692,80.5079,22.3751,um,Spot,Position,62,75588,23.5422,1713.73
103.957,85.6007,22.1809,um,Spot,Position,62,75589,23.1396,1771.11
115.373,80.6269,18.9104,um,Spot,Position,62,75590,18.2773,1505.31
115.944,86.2972,18.9366,um,Spot,Position,62,75591,24.275,1696.54
53.0832,30.4775,25.9553,um,Spot,Position,62,75592,462.696,1431.09
70.8522,34.0932,23.2815,um,Spot,Position,62,75593,29.3994,1390.01
77.6154,35.4249,23.4985,um,Spot,Position,62,75594,35.5234,1398.42
82.8152,29.8437,29.7793,um,Spot,Position,62,75595,111.931,2365.32
104.834,34.464,30.5563,um,Spot,Position,62,75596,15.658,2828
49.1306,57.8304,25.1907,um,Spot,Position,62,75597,1404.84,1582.72
57.5368,62.559,26.7591,um,Spot,Position,62,75598,1597.71,1944.01
54.3913,43.7646,30.66,um,Spot,Position,62,75599,64.1829,2602.78
58.3687,44.2341,24.1611,um,Spot,Position,62,75600,1137.62,1805.42
86.4972,49.8505,24.2946,um,Spot,Position,62,75601,25.4709,1457.33
81.6431,38.0236,24.6114,um,Spot,Position,62,75602,37.7607,1626.72
76.3831,54.7952,25.4251,um,Spot,Position,62,75603,586.55,1847.32
63.965,41.3356,26.4896,um,Spot,Position,62,75604,490.366,1643.18
72.6037,47.1,26.7646,um,Spot,Position,62,75605,899.267,1685.01
59.3304,57.2154,26.7333,um,Spot,Position,62,75606,1464.62,1670.44
80.8822,56.0492,27.2933,um,Spot,Position,62,75607,211.702,2327.36
72.3378,57.0727,27.2976,um,Spot,Position,62,75608,1668.5,1819.8
84.2834,44.5208,27.6106,um,Spot,Position,62,75609,49.996,1262.05
64.8706,59.804,27.8391,um,Spot,Position,62,75610,2598.99,1593.26
81.3003,63.7434,27.3675,um,Spot,Position,62,75611,178.825,2133.67
74.7764,51.0301,27.938,um,Spot,Position,62,75612,890.673,1727.11
59.9532,52.45,28.2217,um,Spot,Position,62,75613,2547.57,1763.16
67.8457,62.3166,27.857,um,Spot,Position,62,75614,2188.43,1536.7
68.0048,56.3166,28.5871,um,Spot,Position,62,75615,2085.61,1375.25
73.3061,62.5854,29.038,um,Spot,Position,62,75616,228.033,1604.01
97.6726,53.3506,23.3336,um,Spot,Position,62,75617,22.4141,1331.75
94.8259,46.8951,23.6098,um,Spot,Position,62,75618,35.8447,1221.26
99.9055,46.8794,23.6516,um,Spot,Position,62,75619,17.7248,1361.47
109.972,43.8464,24.2223,um,Spot,Position,62,75620,23.6794,1362.11
95.2673,40.7886,24.829,um,Spot,Position,62,75621,23.7407,2208.06
102.474,57.3853,25.2475,um,Spot,Position,62,75622,19.9898,1251.91
114.776,56.865,25.4874,um,Spot,Position,62,75623,20.7446,1282.76
105.472,46.7168,26.1424,um,Spot,Position,62,75624,25.64,1397.22
91.8315,42.3642,26.7423,um,Spot,Position,62,75625,25.5703,1678.36
110.85,58.3301,26.4275,um,Spot,Position,62,75626,24.5795,1469.22
94.7511,59.2566,26.9714,um,Spot,Position,62,75627,28.2397,1420.1
88.3272,63.49,29.0999,um,Spot,Position,62,75628,72.9887,1735.4
87.3018,54.518,29.5301,um,Spot,Position,62,75629,87.4094,2003.25
109.281,58.9887,30.4637,um,Spot,Position,62,75630,187.293,1177.59
58.1013,78.996,23.916,um,Spot,Position,62,75631,37.7504,1066.88
39.007,69.9567,24.9408,um,Spot,Position,62,75632,120.273,1044.9
55.2749,72.3342,25.7693,um,Spot,Position,62,75633,95.2486,1057.45
51.3845,87.826,26.4945,um,Spot,Position,62,75634,19.6213,2483.76
66.1566,78.5135,23.7564,um,Spot,Position,62,75635,29.2435,1185.44
77.3715,69.1005,24.2001,um,Spot,Position,62,75636,63.1282,1446.31
63.0218,75.655,24.1607,um,Spot,Position,62,75637,43.2032,1172.8
67.962,71.1937,25.239,um,Spot,Position,62,75638,340.051,1091.62
72.0234,71.472,25.3393,um,Spot,Position,62,75639,262.078,1408.08
84.9672,78.6041,25.5648,um,Spot,Position,62,75640,43.6843,1583.98
75.9627,76.1038,26.6197,um,Spot,Position,62,75641,114.296,1458.18
83.4941,69.621,27.5876,um,Spot,Position,62,75642,34.6056,1090.41
81.3405,90.7197,30.6019,um,Spot,Position,62,75643,22.3561,3094.37
94.7715,83.4333,23.4644,um,Spot,Position,62,75644,16.902,1067.2
99.6017,65.8076,23.7639,um,Spot,Position,62,75645,31.9414,1306.83
87.6315,87.9236,23.7965,um,Spot,Position,62,75646,29.0947,1866.08
98.2691,74.7013,25.1257,um,Spot,Position,62,75647,25.2954,1162.45
106.328,65.0025,25.9888,um,Spot,Position,62,75648,22.4004,1399.53
91.0988,80.6121,27.3045,um,Spot,Position,62,75649,70.286,1399.07
98.4901,68.3241,28.2148,um,Spot,Position,62,75650,28.6908,1508.88
93.5869,72.6924,28.1652,um,Spot,Position,62,75651,26.8503,1592.17
95.3932,64.8479,28.652,um,Spot,Position,62,75652,24.035,1612.91
92.0653,68.314,28.5917,um,Spot,Position,62,75653,35.8461,1451.88
108.586,72.0152,29.5813,um,Spot,Position,62,75654,185.833,1118.7
98.3868,84.394,30.7065,um,Spot,Position,62,75655,24.9674,3410.19
117.529,77.5605,27.899,um,Spot,Position,62,75656,18.6327,1547.03
94.0879,33.9973,30.9699,um,Spot,Position,62,75657,20.3509,1345.32
51.7911,52.0753,30.95,um,Spot,Position,62,75658,47.0647,2651.09
67.4423,47.1,32.0645,um,Spot,Position,62,75659,155.779,1834.33
101.851,37.1603,31.381,um,Spot,Position,62,75660,17.7127,2965.42
109.11,47.9001,32.1178,um,Spot,Position,62,75661,23.1868,1483.37
55.3838,68.9608,31.3633,um,Spot,Position,62,75662,63.8098,1494.59
84.4167,78.1108,31.8463,um,Spot,Position,62,75663,451.829,1116.82
67.3614,78.1592,33.2885,um,Spot,Position,62,75664,37.3007,2344.7
74.1111,69.3864,34.3651,um,Spot,Position,62,75665,675.654,1465.78
92.1802,73.2271,34.0274,um,Spot,Position,62,75666,27.0088,2701.26
40.334,30.787,0.24,um,Spot,Position,63,75667,34.3523,1372.73
56.9294,34.5909,0.24,um,Spot,Position,63,75668,42.4593,1256.14
45.9834,31.9677,0.707453,um,Spot,Position,63,75669,28.4584,1688.6
31.1117,31.4404,1.24582,um,Spot,Position,63,75670,16.2408,1560.05
