
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
73.6723,57.9079,0.24,um,Spot,Position,33,65507,
81.3233,58.2033,0.24,um,Spot,Position,33,65508,
58.9068,41.2003,2.40682,um,Spot,Position,33,65509,
81.0499,49.133,2.46076,um,Spot,Position,33,65510,
64.6237,64.528,2.93814,um,Spot,Position,33,65511,
77.6087,56.9981,3.42391,um,Spot,Position,33,65512,
60.8088,63.8565,3.442,um,Spot,Position,33,65513,
65.6646,43.3263,4.23635,um,Spot,Position,33,65514,
77.5221,37.0641,6.03108,um,Spot,Position,33,65515,
66.2765,53.9563,6.03244,um,Spot,Position,33,65516,
60.4665,48.4167,6.26551,um,Spot,Position,33,65517,
88.7981,37.2035,0.24,um,Spot,Position,33,65518,
102.937,39.1374,0.24,um,Spot,Position,33,65519,
93.365,43.0609,0.24,um,Spot,Position,33,65520,
113.282,43.015,0.24,um,Spot,Position,33,65521,
103.774,46.0767,0.24,um,Spot,Position,33,65522,
110.454,52.2282,0.24,um,Spot,Position,33,65523,
106.241,62.1626,0.24,um,Spot,Position,33,65524,
112.761,63.9058,0.729025,um,Spot,Position,33,65525,
92.2842,55.5058,1.82857,um,Spot,Position,33,65526,
114.596,58.6188,1.67077,um,Spot,Position,33,65527,
98.8854,48.4189,2.00854,um,Spot,Position,33,65528,
88.3074,43.7118,3.94585,um,Spot,Position,33,65529,
108.683,64.5252,4.61148,um,Spot,Position,33,65530,
99.8754,61.6821,5.12151,um,Spot,Position,33,65531,
86.9416,57.1706,5.96072,um,Spot,Position,33,65532,
106.51,49.9816,6.95794,um,Spot,Position,33,65533,
107.46,41.1576,7.61304,um,Spot,Position,33,65534,
115.74,52.5077,0.24,um,Spot,Position,33,65535,
27.6728,74.5992,4.54384,um,Spot,Position,33,65536,
51.9162,65.5493,0.24,um,Spot,Position,33,65537,
42.2361,66.3286,0.24,um,Spot,Position,33,65538,
35.3452,73.2784,0.24,um,Spot,Position,33,65539,
56.1574,74.3275,0.24,um,Spot,Position,33,65540,
44.4344,75.0504,0.24,um,Spot,Position,33,65541,
30.6374,76.8332,0.24,um,Spot,Position,33,65542,
48.7253,76.9876,0.24,um,Spot,Position,33,65543,
57.1334,87.0805,0.24,um,Spot,Position,33,65544,
34.2236,89.5979,0.24,um,Spot,Position,33,65545,
51.8769,84.1691,0.805197,um,Spot,Position,33,65546,
36.2778,82.0683,1.84823,um,Spot,Position,33,65547,
41.2361,84.7258,1.6494,um,Spot,Position,33,65548,
45.4145,65.7611,2.58855,um,Spot,Position,33,65549,
46.1251,89.9483,3.5636,um,Spot,Position,33,65550,
30.749,77.8441,3.99081,um,Spot,Position,33,65551,
40.006,76.7274,5.11359,um,Spot,Position,33,65552,
52.5244,83.5793,5.9058,um,Spot,Position,33,65553,
33.9292,76.7207,7.49716,um,Spot,Position,33,65554,
67.6269,69.9902,0.24,um,Spot,Position,33,65555,
77.0079,69.9851,0.24,um,Spot,Position,33,65556,
81.254,70.0795,0.24,um,Spot,Position,33,65557,
84.2991,73.6101,0.24,um,Spot,Position,33,65558,
69.7874,74.5817,0.24,um,Spot,Position,33,65559,
59.2769,78.8705,0.24,um,Spot,Position,33,65560,
71.8318,85.6628,0.24,um,Spot,Position,33,65561,
74.8737,89.4101,0.24,um,Spot,Position,33,65562,
61.3492,84.9941,1.93392,um,Spot,Position,33,65563,
80.6433,84.4232,3.66314,um,Spot,Position,33,65564,
86.2566,90.6659,4.97461,um,Spot,Position,33,65565,
63.8738,76.5153,5.81439,um,Spot,Position,33,65566,
79.628,91.5912,5.7714,um,Spot,Position,33,65567,
76.2364,70.2251,7.09816,um,Spot,Position,33,65568,
83.2072,72.8315,6.86656,um,Spot,Position,33,65569,
67.4911,69.0439,7.49824,um,Spot,Position,33,65570,
60.5182,73.2175,7.54841,um,Spot,Position,33,65571,
93.242,72.1109,0.24,um,Spot,Position,33,65572,
104.243,73.8981,0.24,um,Spot,Position,33,65573,
108.986,74.0126,0.24,um,Spot,Position,33,65574,
86.8826,76.4956,0.24,um,Spot,Position,33,65575,
113.267,90.5306,0.24,um,Spot,Position,33,65576,
112.722,83.6831,0.747883,um,Spot,Position,33,65577,
98.778,73.2537,3.74438,um,Spot,Position,33,65578,
114.702,77.2179,3.64334,um,Spot,Position,33,65579,
102.375,81.8969,3.47956,um,Spot,Position,33,65580,
91.2669,84.0516,6.23857,um,Spot,Position,33,65581,
104.331,84.2271,6.11485,um,Spot,Position,33,65582,
93.3027,90.2579,6.09324,um,Spot,Position,33,65583,
94.1536,72.4488,6.62246,um,Spot,Position,33,65584,
102.466,75.1876,6.59403,um,Spot,Position,33,65585,
34.3647,31.2883,14.1679,um,Spot,Position,33,65586,
72.5727,36.2281,7.89578,um,Spot,Position,33,65587,
62.529,29.9904,10.2517,um,Spot,Position,33,65588,
81.2718,32.601,10.4677,um,Spot,Position,33,65589,
72.7252,31.2267,10.7103,um,Spot,Position,33,65590,
68.5396,29.0402,13.2314,um,Spot,Position,33,65591,
80.1853,35.842,13.194,um,Spot,Position,33,65592,
111.381,32.1675,8.55738,um,Spot,Position,33,65593,
100.341,31.7968,8.93734,um,Spot,Position,33,65594,
114.999,35.7345,11.4171,um,Spot,Position,33,65595,
97.0348,35.9288,12.5636,um,Spot,Position,33,65596,
86.7402,34.6874,13.3103,um,Spot,Position,33,65597,
111.487,32.2048,13.8827,um,Spot,Position,33,65598,
97.2935,29.4516,14.9189,um,Spot,Position,33,65599,
25.1625,57.6587,13.2196,um,Spot,Position,33,65600,
52.0146,62.7038,9.08528,um,Spot,Position,33,65601,
35.1584,64.0356,8.84562,um,Spot,Position,33,65602,
41.9633,37.1227,9.87248,um,Spot,Position,33,65603,
52.7765,41.4857,10.3978,um,Spot,Position,33,65604,
53.6511,47.8361,10.438,um,Spot,Position,33,65605,
32.9386,48.6685,10.3506,um,Spot,Position,33,65606,
37.6194,39.6225,10.8538,um,Spot,Position,33,65607,
37.5561,56.6285,13.4833,um,Spot,Position,33,65608,
75.5644,47.553,7.71139,um,Spot,Position,33,65609,
59.1171,38.9727,8.617,um,Spot,Position,33,65610,
85.6671,46.6202,8.38458,um,Spot,Position,33,65611,
79.5011,53.5613,8.42006,um,Spot,Position,33,65612,
80.7133,43.5958,9.07076,um,Spot,Position,33,65613,
64.4981,39.5869,9.20208,um,Spot,Position,33,65614,
71.1045,45.5015,9.8742,um,Spot,Position,33,65615,
86.6665,50.2596,10.6995,um,Spot,Position,33,65616,
60.6993,49.1495,11.0974,um,Spot,Position,33,65617,
66.5857,53.7873,12.2313,um,Spot,Position,33,65618,
62.9502,37.8532,13.6745,um,Spot,Position,33,65619,
90.9239,49.2349,8.65647,um,Spot,Position,33,65620,
112.31,53.8274,10.1022,um,Spot,Position,33,65621,
92.1277,59.2004,10.3548,um,Spot,Position,33,65622,
109.589,61.5558,10.5823,um,Spot,Position,33,65623,
103.12,64.393,11.2433,um,Spot,Position,33,65624,
100.748,44.384,11.5913,um,Spot,Position,33,65625,
107.184,55.3469,11.6062,um,Spot,Position,33,65626,
96.1503,43.1123,12.4617,um,Spot,Position,33,65627,
106.808,49.1516,12.5537,um,Spot,Position,33,65628,
96.638,54.3762,13.1199,um,Spot,Position,33,65629,
112.99,59.9808,14.1254,um,Spot,Position,33,65630,
117.071,56.795,10.7428,um,Spot,Position,33,65631,
116.659,47.4211,12.0093,um,Spot,Position,33,65632,
27.2134,81.2665,11.6881,um,Spot,Position,33,65633,
50.7752,75.1023,7.99648,um,Spot,Position,33,65634,
57.5977,84.7637,9.92746,um,Spot,Position,33,65635,
39.1557,68.5436,10.8758,um,Spot,Position,33,65636,
37.1322,79.5002,11.5241,um,Spot,Position,33,65637,
44.209,76.5872,12.2578,um,Spot,Position,33,65638,
47.2168,86.5992,12.2448,um,Spot,Position,33,65639,
57.1832,64.9087,13.782,um,Spot,Position,33,65640,
48.8414,69.4592,13.8408,um,Spot,Position,33,65641,
47.0821,65.6404,15.225,um,Spot,Position,33,65642,
41.7207,70.3125,14.8922,um,Spot,Position,33,65643,
66.8575,87.405,8.01084,um,Spot,Position,33,65644,
63.6088,75.7525,10.4369,um,Spot,Position,33,65645,
75.8317,83.6572,10.2379,um,Spot,Position,33,65646,
74.2323,65.1851,10.8301,um,Spot,Position,33,65647,
82.515,80.6957,10.9576,um,Spot,Position,33,65648,
85.6009,89.7704,10.8444,um,Spot,Position,33,65649,
83.9094,70.3853,12.1228,um,Spot,Position,33,65650,
78.6885,66.879,12.753,um,Spot,Position,33,65651,
70.8654,75.5097,13.2424,um,Spot,Position,33,65652,
67.5686,65.1037,13.6077,um,Spot,Position,33,65653,
87.9164,69.6931,8.86849,um,Spot,Position,33,65654,
99.3161,74.2078,9.07314,um,Spot,Position,33,65655,
110.748,66.0911,9.44621,um,Spot,Position,33,65656,
88.1127,77.0981,9.30173,um,Spot,Position,33,65657,
95.1661,90.5208,11.0105,um,Spot,Position,33,65658,
98.1575,81.4744,11.2275,um,Spot,Position,33,65659,
109.9,82.9168,11.395,um,Spot,Position,33,65660,
108.839,91.6908,11.4952,um,Spot,Position,33,65661,
90.4581,82.1486,12.0249,um,Spot,Position,33,65662,
109.002,76.7259,12.8419,um,Spot,Position,33,65663,
91.5166,71.3254,13.7914,um,Spot,Position,33,65664,
117.532,84.1604,8.60347,um,Spot,Position,33,65665,
115.857,80.0535,10.8762,um,Spot,Position,33,65666,
118.561,66.6668,11.7209,um,Spot,Position,33,65667,
117.347,83.4129,13.5844,um,Spot,Position,33,65668,
118.351,69.5583,15.2326,um,Spot,Position,33,65669,
47.3224,30.586,20.0339,um,Spot,Position,33,65670,
68.5118,30.6008,19.8027,um,Spot,Position,33,65671,
89.8233,33.3727,15.9595,um,Spot,Position,33,65672,
106.135,32.258,17.6437,um,Spot,Position,33,65673,
39.6192,62.3682,15.7816,um,Spot,Position,33,65674,
38.3377,53.7009,16.8817,um,Spot,Position,33,65675,
48.7221,42.3604,18.1676,um,Spot,Position,33,65676,
30.8474,58.0925,18.0789,um,Spot,Position,33,65677,
36.1996,43.0028,18.6804,um,Spot,Position,33,65678,
46.0607,51.1931,19.0471,um,Spot,Position,33,65679,
51.358,54.6865,20.4282,um,Spot,Position,33,65680,
57.0968,46.1755,21.4163,um,Spot,Position,33,65681,
42.5053,61.7646,21.7434,um,Spot,Position,33,65682,
47.3169,53.5909,22.7437,um,Spot,Position,33,65683,
80.1103,48.4162,16.8603,um,Spot,Position,33,65684,
58.7987,38.0385,17.5151,um,Spot,Position,33,65685,
85.2143,36.7881,18.3912,um,Spot,Position,33,65686,
70.4299,52.9261,19.4462,um,Spot,Position,33,65687,
83.3109,57.448,19.4821,um,Spot,Position,33,65688,
78.2863,37.237,20.1205,um,Spot,Position,33,65689,
63.4107,39.9129,21.4992,um,Spot,Position,33,65690,
76.9554,51.1734,21.319,um,Spot,Position,33,65691,
58.6583,63.9023,21.4612,um,Spot,Position,33,65692,
69.5218,40.974,22.3914,um,Spot,Position,33,65693,
63.3942,50.2061,22.7224,um,Spot,Position,33,65694,
73.4646,56.0214,22.8856,um,Spot,Position,33,65695,
95.3478,39.9172,15.9857,um,Spot,Position,33,65696,
88.2035,57.7965,15.8554,um,Spot,Position,33,65697,
99.0258,58.887,17.1549,um,Spot,Position,33,65698,
110.318,38.004,17.4236,um,Spot,Position,33,65699,
114.742,39.0387,17.4782,um,Spot,Position,33,65700,
110.283,44.7237,18.1986,um,Spot,Position,33,65701,
106.153,53.7281,18.5286,um,Spot,Position,33,65702,
95.0121,50.5578,19.0205,um,Spot,Position,33,65703,
93.9542,62.4414,18.9499,um,Spot,Position,33,65704,
89.3005,37.7283,19.3739,um,Spot,Position,33,65705,
102.532,39.0122,20.3365,um,Spot,Position,33,65706,
97.3646,40.3906,20.5946,um,Spot,Position,33,65707,
105.651,44.6594,21.7293,um,Spot,Position,33,65708,
88.1471,48.4536,22.356,um,Spot,Position,33,65709,
117.373,62.3165,17.8954,um,Spot,Position,33,65710,
117.917,63.1357,21.5877,um,Spot,Position,33,65711,
29.1069,71.4796,16.4417,um,Spot,Position,33,65712,
50.5827,77.8648,15.4346,um,Spot,Position,33,65713,
42.0819,83.356,20.3013,um,Spot,Position,33,65714,
63.4387,84.1564,15.3862,um,Spot,Position,33,65715,
72.5449,66.9599,16.8904,um,Spot,Position,33,65716,
59.0598,74.2046,17.4799,um,Spot,Position,33,65717,
60.1784,80.8201,17.5963,um,Spot,Position,33,65718,
74.2219,87.0854,18.1048,um,Spot,Position,33,65719,
70.0803,91.0669,17.9715,um,Spot,Position,33,65720,
79.5193,86.6834,18.4837,um,Spot,Position,33,65721,
81.6959,76.9205,19.1636,um,Spot,Position,33,65722,
65.7846,79.0251,19.9695,um,Spot,Position,33,65723,
77.1482,77.2078,20.226,um,Spot,Position,33,65724,
69.8079,82.7605,21.2673,um,Spot,Position,33,65725,
85.4006,81.6392,22.5207,um,Spot,Position,33,65726,
71.6863,73.9585,22.8518,um,Spot,Position,33,65727,
102.582,82.6604,15.4041,um,Spot,Position,33,65728,
108.433,86.1967,15.5097,um,Spot,Position,33,65729,
113.349,82.2615,15.9207,um,Spot,Position,33,65730,
113.364,68.1916,16.827,um,Spot,Position,33,65731,
101.003,76.2529,18.22,um,Spot,Position,33,65732,
89.7658,83.6329,18.6644,um,Spot,Position,33,65733,
96.4186,84.5646,18.3022,um,Spot,Position,33,65734,
111.293,79.6424,18.759,um,Spot,Position,33,65735,
87.1861,72.6602,20.1429,um,Spot,Position,33,65736,
108.108,64.9298,20.4638,um,Spot,Position,33,65737,
104.953,78.3445,20.2067,um,Spot,Position,33,65738,
110.646,87.1531,20.4385,um,Spot,Position,33,65739,
102.838,89.6492,21.0359,um,Spot,Position,33,65740,
89.2035,90.7404,21.5699,um,Spot,Position,33,65741,
93.8954,76.6558,22.0506,um,Spot,Position,33,65742,
113.102,71.9395,22.2178,um,Spot,Position,33,65743,
108.159,84.713,22.4513,um,Spot,Position,33,65744,
117.38,80.1787,21.8799,um,Spot,Position,33,65745,
54.1396,31.5498,23.6574,um,Spot,Position,33,65746,
64.1331,28.7676,25.3873,um,Spot,Position,33,65747,
83.1558,35.8392,29.8554,um,Spot,Position,33,65748,
93.8065,33.157,25.9712,um,Spot,Position,33,65749,
56.803,52.3948,30.3529,um,Spot,Position,33,65750,
83.6463,46.0022,25.2022,um,Spot,Position,33,65751,
75.1838,42.154,26.2768,um,Spot,Position,33,65752,
68.4644,62.9159,25.9668,um,Spot,Position,33,65753,
84.6942,54.9832,26.4713,um,Spot,Position,33,65754,
73.8955,47.7157,27.1152,um,Spot,Position,33,65755,
81.8115,60.0495,27.1928,um,Spot,Position,33,65756,
77.4243,57.3743,27.4926,um,Spot,Position,33,65757,
75.8839,63.0819,28.358,um,Spot,Position,33,65758,
58.8569,45.3391,29.5993,um,Spot,Position,33,65759,
99.4385,48.6276,23.3861,um,Spot,Position,33,65760,
114.235,60.3844,23.8008,um,Spot,Position,33,65761,
111.445,55.4148,24.6358,um,Spot,Position,33,65762,
107.335,55.6502,24.8591,um,Spot,Position,33,65763,
87.8024,60.5724,25.0834,um,Spot,Position,33,65764,
91.4661,64.5403,26.0689,um,Spot,Position,33,65765,
100.612,52.428,26.4463,um,Spot,Position,33,65766,
96.7121,58.8863,27.3246,um,Spot,Position,33,65767,
92.2586,51.3655,28.0641,um,Spot,Position,33,65768,
107.121,43.0499,29.4484,um,Spot,Position,33,65769,
118.537,43.361,26.4764,um,Spot,Position,33,65770,
115.574,62.7341,28.6889,um,Spot,Position,33,65771,
51.2167,68.8215,23.0468,um,Spot,Position,33,65772,
54.9934,89.6912,25.1758,um,Spot,Position,33,65773,
51.5261,72.0511,27.1562,um,Spot,Position,33,65774,
69.3696,67.9976,25.3319,um,Spot,Position,33,65775,
76.0492,79.7509,25.3067,um,Spot,Position,33,65776,
81.4564,69.6985,26.1536,um,Spot,Position,33,65777,
79.1561,65.2101,26.819,um,Spot,Position,33,65778,
62.3122,69.8115,30.1076,um,Spot,Position,33,65779,
104.349,65.9891,23.2893,um,Spot,Position,33,65780,
109.259,67.3607,23.9726,um,Spot,Position,33,65781,
97.9582,83.4907,24.5901,um,Spot,Position,33,65782,
105.999,71.894,25.2889,um,Spot,Position,33,65783,
96.0355,66.8878,25.7721,um,Spot,Position,33,65784,
101.554,64.9249,26.1928,um,Spot,Position,33,65785,
86.6904,68.1141,27.3595,um,Spot,Position,33,65786,
100.833,72.0545,28.1047,um,Spot,Position,33,65787,
97.1812,87.0492,28.8028,um,Spot,Position,33,65788,
88.1547,90.4759,29.5447,um,Spot,Position,33,65789,
118.647,78.0754,26.8438,um,Spot,Position,33,65790,
67.4431,58.391,31.5554,um,Spot,Position,33,65791,
92.5581,43.2046,31.2753,um,Spot,Position,33,65792,
72.1381,80.4825,31.7064,um,Spot,Position,33,65793,
78.7971,70.4972,33.2639,um,Spot,Position,33,65794,
94.1788,72.4991,32.6295,um,Spot,Position,33,65795,
48.9102,32.8504,0.83167,um,Spot,Position,34,65796,
34.4531,32.5927,3.92879,um,Spot,Position,34,65797,
52.7036,29.2798,6.62923,um,Spot,Position,34,65798,
69.6043,31.8079,0.24,um,Spot,Position,34,65799,
58.7871,36.1345,0.24,um,Spot,Position,34,65800,
82.7995,30.2415,1.2846,um,Spot,Position,34,65801,
75.5072,29.5363,1.77153,um,Spot,Position,34,65802,
66.2772,34.6196,4.45573,um,Spot,Position,34,65803,
77.9211,36.0475,5.44658,um,Spot,Position,34,65804,
100.228,32.3111,0.24,um,Spot,Position,34,65805,
110.842,33.8604,3.99041,um,Spot,Position,34,65806,
93.6583,35.5533,4.7659,um,Spot,Position,34,65807,
118.575,31.8991,3.92623,um,Spot,Position,34,65808,
23.5049,53.8166,0.24,um,Spot,Position,34,65809,
22.7593,58.54,1.23917,um,Spot,Position,34,65810,
24.4048,63.6309,1.71404,um,Spot,Position,34,65811,
25.8588,46.6443,3.21468,um,Spot,Position,34,65812,
39.3586,38.8189,0.24,um,Spot,Position,34,65813,
43.7068,39.999,0.24,um,Spot,Position,34,65814,
50.9059,44.4741,0.24,um,Spot,Position,34,65815,
40.9272,49.6663,0.24,um,Spot,Position,34,65816,
46.3993,50.4377,0.24,um,Spot,Position,34,65817,
54.8516,52.3213,0.24,um,Spot,Position,34,65818,
31.0069,63.3738,1.98681,um,Spot,Position,34,65819,
30.5329,44.9541,2.81634,um,Spot,Position,34,65820,
37.8653,47.9067,4.21061,um,Spot,Position,34,65821,
45.7486,44.5938,4.70975,um,Spot,Position,34,65822,
49.8669,64.3228,5.32712,um,Spot,Position,34,65823,
29.983,53.5809,6.55643,um,Spot,Position,34,65824,
79.9681,43.5539,0.24,um,Spot,Position,34,65825,
74.7291,43.9471,0.24,um,Spot,Position,34,65826,
70.3226,47.1522,0.24,um,Spot,Position,34,65827,
65.4307,53.0214,0.24,um,Spot,Position,34,65828,
73.3728,56.7187,0.24,um,Spot,Position,34,65829,
80.5718,56.7433,0.24,um,Spot,Position,34,65830,
60.2279,49.1221,1.14978,um,Spot,Position,34,65831,
60.844,63.3291,2.8437,um,Spot,Position,34,65832,
81.1491,49.8497,3.11012,um,Spot,Position,34,65833,
77.3424,56.5882,3.32207,um,Spot,Position,34,65834,
86.0346,56.0141,4.13519,um,Spot,Position,34,65835,
65.1861,42.8166,4.48856,um,Spot,Position,34,65836,
66.7133,53.2,5.94545,um,Spot,Position,34,65837,
60.9069,46.7575,6.33529,um,Spot,Position,34,65838,
71.2711,36.5168,7.03293,um,Spot,Position,34,65839,
88.7746,37.8862,0.24,um,Spot,Position,34,65840,
112.425,42.3209,0.24,um,Spot,Position,34,65841,
93.3153,46.3715,0.24,um,Spot,Position,34,65842,
102.809,46.435,0.24,um,Spot,Position,34,65843,
107.707,46.4549,0.24,um,Spot,Position,34,65844,
114.432,51.8785,0.24,um,Spot,Position,34,65845,
110.423,53.4921,0.24,um,Spot,Position,34,65846,
114.217,58.4115,0.24,um,Spot,Position,34,65847,
108.012,62.5903,0.24,um,Spot,Position,34,65848,
101.506,40.5796,0.529037,um,Spot,Position,34,65849,
97.4625,50.9853,1.4906,um,Spot,Position,34,65850,
112.793,62.4724,1.7811,um,Spot,Position,34,65851,
92.2959,55.5556,2.75227,um,Spot,Position,34,65852,
88.1002,43.3004,3.6153,um,Spot,Position,34,65853,
105.628,52.5401,4.67339,um,Spot,Position,34,65854,
99.8184,61.9856,4.33715,um,Spot,Position,34,65855,
88.7128,47.3992,5.34815,um,Spot,Position,34,65856,
104.74,61.812,6.83394,um,Spot,Position,34,65857,
105.163,40.9072,7.3952,um,Spot,Position,34,65858,
118.588,39.3821,0.24,um,Spot,Position,34,65859,
28.1461,85.8176,0.24,um,Spot,Position,34,65860,
26.9536,74.0444,5.07453,um,Spot,Position,34,65861,
50.5181,66.0644,0.24,um,Spot,Position,34,65862,
41.323,68.1459,0.24,um,Spot,Position,34,65863,
56.1257,72.0376,0.24,um,Spot,Position,34,65864,
50.2218,73.2735,0.24,um,Spot,Position,34,65865,
34.4363,74.2979,0.24,um,Spot,Position,34,65866,
44.4673,75.052,0.24,um,Spot,Position,34,65867,
30.6749,75.4009,0.24,um,Spot,Position,34,65868,
52.0166,82.2001,0.24,um,Spot,Position,34,65869,
32.9336,87.6879,0.24,um,Spot,Position,34,65870,
41.2853,85.5191,2.71986,um,Spot,Position,34,65871,
35.386,85.5413,2.89558,um,Spot,Position,34,65872,
45.8131,90.251,3.41019,um,Spot,Position,34,65873,
39.9694,76.9217,4.52194,um,Spot,Position,34,65874,
53.3581,79.9659,5.08896,um,Spot,Position,34,65875,
47.8031,74.7263,5.85909,um,Spot,Position,34,65876,
56.6748,88.8307,6.25104,um,Spot,Position,34,65877,
67.5702,67.9969,0.24,um,Spot,Position,34,65878,
71.6095,69.8332,0.24,um,Spot,Position,34,65879,
80.7746,70.0086,0.24,um,Spot,Position,34,65880,
76.0853,70.6505,0.24,um,Spot,Position,34,65881,
84.1571,75.398,0.24,um,Spot,Position,34,65882,
58.8305,79.9872,0.24,um,Spot,Position,34,65883,
70.1046,85.3701,0.24,um,Spot,Position,34,65884,
85.1137,90.2852,0.24,um,Spot,Position,34,65885,
60.7895,84.7333,2.25465,um,Spot,Position,34,65886,
71.959,77.8054,3.55352,um,Spot,Position,34,65887,
79.8066,84.533,3.68521,um,Spot,Position,34,65888,
68.4878,76.2155,4.995,um,Spot,Position,34,65889,
85.7033,91.93,5.15695,um,Spot,Position,34,65890,
70.3349,67.3414,6.00309,um,Spot,Position,34,65891,
83.2584,71.5935,5.90153,um,Spot,Position,34,65892,
78.7582,90.5528,6.03314,um,Spot,Position,34,65893,
61.1582,70.5341,6.63343,um,Spot,Position,34,65894,
104.251,73.6716,0.24,um,Spot,Position,34,65895,
108.333,75.0231,0.24,um,Spot,Position,34,65896,
91.753,84.3493,0.24,um,Spot,Position,34,65897,
112.804,84.2394,0.24,um,Spot,Position,34,65898,
114.038,91.7904,0.24,um,Spot,Position,34,65899,
114.631,76.596,1.78468,um,Spot,Position,34,65900,
93.8859,74.9598,2.5228,um,Spot,Position,34,65901,
102.002,81.207,2.81689,um,Spot,Position,34,65902,
98.5739,73.6623,3.50809,um,Spot,Position,34,65903,
104.059,86.0669,5.05864,um,Spot,Position,34,65904,
102.764,75.9362,5.95916,um,Spot,Position,34,65905,
90.3348,84.7959,6.18997,um,Spot,Position,34,65906,
92.9837,90.326,5.91453,um,Spot,Position,34,65907,
93.8234,72.7026,6.24667,um,Spot,Position,34,65908,
28.6742,29.1517,9.88873,um,Spot,Position,34,65909,
36.1542,28.1617,14.2343,um,Spot,Position,34,65910,
33.1346,32.4388,14.0982,um,Spot,Position,34,65911,
71.9405,33.8143,10.2732,um,Spot,Position,34,65912,
81.2102,32.1052,10.7441,um,Spot,Position,34,65913,
61.8977,30.5163,11.1318,um,Spot,Position,34,65914,
68.2817,28.1552,14.1455,um,Spot,Position,34,65915,
63.1014,36.1525,14.4294,um,Spot,Position,34,65916,
109.821,32.3234,7.69627,um,Spot,Position,34,65917,
98.7127,31.8925,9.60027,um,Spot,Position,34,65918,
100.575,29.8744,13.2691,um,Spot,Position,34,65919,
110.853,31.9959,13.0396,um,Spot,Position,34,65920,
97.1114,29.6813,14.9472,um,Spot,Position,34,65921,
24.8243,57.5271,13.1081,um,Spot,Position,34,65922,
34.0414,64.6009,9.06345,um,Spot,Position,34,65923,
54.2927,49.9148,9.71764,um,Spot,Position,34,65924,
42.6324,36.8039,10.5213,um,Spot,Position,34,65925,
37.3524,40.4606,10.344,um,Spot,Position,34,65926,
53.9205,39.3056,10.6919,um,Spot,Position,34,65927,
32.8929,48.5956,10.59,um,Spot,Position,34,65928,
49.6252,64.6692,11.55,um,Spot,Position,34,65929,
56.6508,63.4864,12.0699,um,Spot,Position,34,65930,
37.4816,56.943,12.8989,um,Spot,Position,34,65931,
46.2247,62.38,13.5258,um,Spot,Position,34,65932,
39.192,63.048,15.341,um,Spot,Position,34,65933,
79.0499,55.7441,7.76683,um,Spot,Position,34,65934,
58.504,40.6731,8.58693,um,Spot,Position,34,65935,
76.9692,44.129,8.42498,um,Spot,Position,34,65936,
72.6673,47.9281,9.49113,um,Spot,Position,34,65937,
64.7913,39.0539,9.93968,um,Spot,Position,34,65938,
80.9881,40.6721,9.66993,um,Spot,Position,34,65939,
86.3163,47.8117,9.95858,um,Spot,Position,34,65940,
76.7094,52.3224,11.2081,um,Spot,Position,34,65941,
61.477,49.0965,11.7022,um,Spot,Position,34,65942,
68.6586,54.6016,13.1131,um,Spot,Position,34,65943,
72.763,39.9214,13.8272,um,Spot,Position,34,65944,
67.358,41.7585,13.6018,um,Spot,Position,34,65945,
108.186,45.9693,8.68892,um,Spot,Position,34,65946,
112.543,53.6934,9.85885,um,Spot,Position,34,65947,
97.7249,61.1622,9.96468,um,Spot,Position,34,65948,
109.973,62.5803,9.81954,um,Spot,Position,34,65949,
113.678,36.6118,10.8642,um,Spot,Position,34,65950,
102.177,49.6601,11.2472,um,Spot,Position,34,65951,
114.411,44.271,11.7624,um,Spot,Position,34,65952,
95.7281,44.6915,12.0822,um,Spot,Position,34,65953,
107.722,54.6775,12.1747,um,Spot,Position,34,65954,
96.6466,36.5888,12.8999,um,Spot,Position,34,65955,
107.362,47.6624,13.2096,um,Spot,Position,34,65956,
112.89,60.1993,13.3019,um,Spot,Position,34,65957,
100.795,42.0206,14.137,um,Spot,Position,34,65958,
116.996,55.3758,10.6175,um,Spot,Position,34,65959,
26.5737,81.397,11.2477,um,Spot,Position,34,65960,
50.7557,73.0904,7.7565,um,Spot,Position,34,65961,
57.5184,81.8076,8.59914,um,Spot,Position,34,65962,
39.8995,78.0393,9.7294,um,Spot,Position,34,65963,
36.5865,79.7184,11.4066,um,Spot,Position,34,65964,
47.5998,86.6242,11.246,um,Spot,Position,34,65965,
44.4427,78.528,13.628,um,Spot,Position,34,65966,
40.9898,70.487,14.573,um,Spot,Position,34,65967,
48.6416,71.791,14.9561,um,Spot,Position,34,65968,
66.2148,87.5209,8.01882,um,Spot,Position,34,65969,
76.5048,68.7356,8.26141,um,Spot,Position,34,65970,
68.1573,68.1199,9.0477,um,Spot,Position,34,65971,
75.6761,82.9121,9.39498,um,Spot,Position,34,65972,
63.368,77.4407,9.79363,um,Spot,Position,34,65973,
82.8945,80.6838,9.78691,um,Spot,Position,34,65974,
84.3274,70.4321,11.3788,um,Spot,Position,34,65975,
75.0335,76.7635,11.1259,um,Spot,Position,34,65976,
85.2394,90.4147,11.6638,um,Spot,Position,34,65977,
68.0693,79.234,12.2494,um,Spot,Position,34,65978,
66.9511,68.0934,12.9704,um,Spot,Position,34,65979,
58.3972,84.2374,13.3515,um,Spot,Position,34,65980,
87.9896,70.3377,7.74983,um,Spot,Position,34,65981,
