
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,s,Spot,1,55499,
0,s,Spot,1,55500,
0,s,Spot,1,55501,
0,s,Spot,1,55502,
0,s,Spot,1,55503,
0,s,Spot,1,55505,
0,s,Spot,1,55506,
0,s,Spot,1,55507,
0,s,Spot,1,55508,
0,s,Spot,1,55509,
0,s,Spot,1,55511,
0,s,Spot,1,55512,
0,s,Spot,1,55513,
0,s,Spot,1,55514,
0,s,Spot,1,55515,
0,s,Spot,1,55517,
0,s,Spot,1,55519,
0,s,Spot,1,55520,
0,s,Spot,1,55521,
0,s,Spot,1,55524,
0,s,Spot,1,55525,
0,s,Spot,1,55526,
0,s,Spot,1,55528,
0,s,Spot,1,55529,
0,s,Spot,1,55532,
0,s,Spot,1,55533,
0,s,Spot,1,55534,
0,s,Spot,1,55535,
0,s,Spot,1,55536,
0,s,Spot,1,55537,
0,s,Spot,1,55538,
0,s,Spot,1,55539,
0,s,Spot,1,55540,
0,s,Spot,1,55541,
0,s,Spot,1,55542,
0,s,Spot,1,55543,
0,s,Spot,1,55544,
0,s,Spot,1,55545,
0,s,Spot,1,55546,
0,s,Spot,1,55548,
0,s,Spot,1,55549,
0,s,Spot,1,55550,
0,s,Spot,1,55551,
0,s,Spot,1,55552,
0,s,Spot,1,55553,
0,s,Spot,1,55554,
0,s,Spot,1,55555,
0,s,Spot,1,55556,
0,s,Spot,1,55557,
0,s,Spot,1,55558,
0,s,Spot,1,55559,
0,s,Spot,1,55560,
0,s,Spot,1,55561,
0,s,Spot,1,55562,
0,s,Spot,1,55563,
0,s,Spot,1,55564,
0,s,Spot,1,55565,
0,s,Spot,1,55566,
0,s,Spot,1,55568,
0,s,Spot,1,55569,
0,s,Spot,1,55570,
0,s,Spot,1,55571,
0,s,Spot,1,55572,
0,s,Spot,1,55573,
0,s,Spot,1,55574,
0,s,Spot,1,55576,
0,s,Spot,1,55577,
0,s,Spot,1,55578,
0,s,Spot,1,55579,
0,s,Spot,1,55580,
0,s,Spot,1,55581,
0,s,Spot,1,55582,
358.653,s,Spot,2,55583,
358.653,s,Spot,2,55584,
358.653,s,Spot,2,55585,
358.653,s,Spot,2,55586,
358.653,s,Spot,2,55587,
358.653,s,Spot,2,55588,
358.653,s,Spot,2,55589,
358.653,s,Spot,2,55590,
358.653,s,Spot,2,55591,
358.653,s,Spot,2,55592,
358.653,s,Spot,2,55593,
358.653,s,Spot,2,55594,
358.653,s,Spot,2,55595,
358.653,s,Spot,2,55596,
358.653,s,Spot,2,55597,
358.653,s,Spot,2,55598,
358.653,s,Spot,2,55599,
358.653,s,Spot,2,55600,
358.653,s,Spot,2,55601,
358.653,s,Spot,2,55602,
358.653,s,Spot,2,55603,
358.653,s,Spot,2,55604,
358.653,s,Spot,2,55605,
358.653,s,Spot,2,55606,
358.653,s,Spot,2,55607,
358.653,s,Spot,2,55608,
358.653,s,Spot,2,55609,
358.653,s,Spot,2,55610,
358.653,s,Spot,2,55611,
358.653,s,Spot,2,55612,
358.653,s,Spot,2,55613,
358.653,s,Spot,2,55614,
358.653,s,Spot,2,55615,
358.653,s,Spot,2,55616,
358.653,s,Spot,2,55617,
358.653,s,Spot,2,55618,
358.653,s,Spot,2,55619,
358.653,s,Spot,2,55620,
358.653,s,Spot,2,55621,
