
Intensity Center Ch=6 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
2471,,Spot,6,Image 1,25,62982,
2834,,Spot,6,Image 1,25,62983,
1553,,Spot,6,Image 1,25,62984,
3065,,Spot,6,Image 1,25,62985,
1383,,Spot,6,Image 1,25,62986,
1822,,Spot,6,Image 1,25,62987,
1557,,Spot,6,Image 1,25,62988,
1704,,Spot,6,Image 1,25,62989,
1143,,Spot,6,Image 1,25,62990,
2916,,Spot,6,Image 1,25,62991,
2328,,Spot,6,Image 1,25,62992,
1288,,Spot,6,Image 1,25,62993,
1325,,Spot,6,Image 1,25,62994,
2905,,Spot,6,Image 1,25,62995,
1729,,Spot,6,Image 1,25,62996,
2091,,Spot,6,Image 1,25,62997,
776,,Spot,6,Image 1,25,62998,
1266,,Spot,6,Image 1,25,62999,
1655,,Spot,6,Image 1,25,63000,
1821,,Spot,6,Image 1,25,63001,
2237,,Spot,6,Image 1,25,63002,
2702,,Spot,6,Image 1,25,63003,
2544,,Spot,6,Image 1,25,63004,
2635,,Spot,6,Image 1,25,63005,
2286,,Spot,6,Image 1,25,63006,
2101,,Spot,6,Image 1,25,63007,
2111,,Spot,6,Image 1,25,63008,
1619,,Spot,6,Image 1,25,63009,
1627,,Spot,6,Image 1,25,63010,
1242,,Spot,6,Image 1,25,63011,
1142,,Spot,6,Image 1,25,63012,
2120,,Spot,6,Image 1,25,63013,
1558,,Spot,6,Image 1,25,63014,
1581,,Spot,6,Image 1,25,63015,
1110,,Spot,6,Image 1,25,63016,
2141,,Spot,6,Image 1,25,63017,
733,,Spot,6,Image 1,25,63018,
2139,,Spot,6,Image 1,25,63019,
2073,,Spot,6,Image 1,25,63020,
2652,,Spot,6,Image 1,25,63021,
1007,,Spot,6,Image 1,25,63022,
1891,,Spot,6,Image 1,25,63023,
1323,,Spot,6,Image 1,25,63024,
1430,,Spot,6,Image 1,25,63025,
1998,,Spot,6,Image 1,25,63026,
793,,Spot,6,Image 1,25,63027,
2472,,Spot,6,Image 1,25,63028,
2121,,Spot,6,Image 1,25,63029,
983,,Spot,6,Image 1,25,63030,
2429,,Spot,6,Image 1,25,63031,
1560,,Spot,6,Image 1,25,63032,
2007,,Spot,6,Image 1,25,63033,
1275,,Spot,6,Image 1,25,63034,
2598,,Spot,6,Image 1,25,63035,
2740,,Spot,6,Image 1,25,63036,
3140,,Spot,6,Image 1,25,63037,
1927,,Spot,6,Image 1,25,63038,
1375,,Spot,6,Image 1,25,63039,
768,,Spot,6,Image 1,25,63040,
1893,,Spot,6,Image 1,25,63041,
2632,,Spot,6,Image 1,25,63042,
1138,,Spot,6,Image 1,25,63043,
1084,,Spot,6,Image 1,25,63044,
1836,,Spot,6,Image 1,25,63045,
2798,,Spot,6,Image 1,25,63046,
1046,,Spot,6,Image 1,25,63047,
972,,Spot,6,Image 1,25,63048,
2321,,Spot,6,Image 1,25,63049,
1474,,Spot,6,Image 1,25,63050,
1633,,Spot,6,Image 1,25,63051,
1401,,Spot,6,Image 1,25,63052,
1537,,Spot,6,Image 1,25,63053,
1441,,Spot,6,Image 1,25,63054,
1772,,Spot,6,Image 1,25,63055,
1206,,Spot,6,Image 1,25,63056,
1635,,Spot,6,Image 1,25,63057,
1364,,Spot,6,Image 1,25,63058,
1663,,Spot,6,Image 1,25,63059,
1544,,Spot,6,Image 1,25,63060,
1215,,Spot,6,Image 1,25,63061,
623,,Spot,6,Image 1,25,63062,
2312,,Spot,6,Image 1,25,63063,
2376,,Spot,6,Image 1,25,63064,
1283,,Spot,6,Image 1,25,63065,
2373,,Spot,6,Image 1,25,63066,
1664,,Spot,6,Image 1,25,63067,
2239,,Spot,6,Image 1,25,63068,
2155,,Spot,6,Image 1,25,63069,
1254,,Spot,6,Image 1,25,63070,
1598,,Spot,6,Image 1,25,63071,
1748,,Spot,6,Image 1,25,63072,
847,,Spot,6,Image 1,25,63073,
2099,,Spot,6,Image 1,25,63074,
1561,,Spot,6,Image 1,25,63075,
1404,,Spot,6,Image 1,25,63076,
1144,,Spot,6,Image 1,25,63077,
1242,,Spot,6,Image 1,25,63078,
951,,Spot,6,Image 1,25,63079,
1310,,Spot,6,Image 1,25,63080,
1932,,Spot,6,Image 1,25,63081,
1257,,Spot,6,Image 1,25,63082,
1234,,Spot,6,Image 1,25,63083,
1590,,Spot,6,Image 1,25,63084,
1825,,Spot,6,Image 1,25,63085,
1676,,Spot,6,Image 1,25,63086,
1230,,Spot,6,Image 1,25,63087,
1954,,Spot,6,Image 1,25,63088,
1460,,Spot,6,Image 1,25,63089,
1175,,Spot,6,Image 1,25,63090,
1180,,Spot,6,Image 1,25,63091,
1120,,Spot,6,Image 1,25,63092,
1279,,Spot,6,Image 1,25,63093,
861,,Spot,6,Image 1,25,63094,
2199,,Spot,6,Image 1,25,63095,
1811,,Spot,6,Image 1,25,63096,
1988,,Spot,6,Image 1,25,63097,
791,,Spot,6,Image 1,25,63098,
1702,,Spot,6,Image 1,25,63099,
2770,,Spot,6,Image 1,25,63100,
1275,,Spot,6,Image 1,25,63101,
1110,,Spot,6,Image 1,25,63102,
1656,,Spot,6,Image 1,25,63103,
3563,,Spot,6,Image 1,25,63104,
2440,,Spot,6,Image 1,25,63105,
2471,,Spot,6,Image 1,25,63106,
1480,,Spot,6,Image 1,25,63107,
1872,,Spot,6,Image 1,25,63108,
2155,,Spot,6,Image 1,25,63109,
2341,,Spot,6,Image 1,25,63110,
1857,,Spot,6,Image 1,25,63111,
1473,,Spot,6,Image 1,25,63112,
2173,,Spot,6,Image 1,25,63113,
2168,,Spot,6,Image 1,25,63114,
1811,,Spot,6,Image 1,25,63115,
2753,,Spot,6,Image 1,25,63116,
2231,,Spot,6,Image 1,25,63117,
1739,,Spot,6,Image 1,25,63118,
1391,,Spot,6,Image 1,25,63119,
641,,Spot,6,Image 1,25,63120,
1609,,Spot,6,Image 1,25,63121,
2874,,Spot,6,Image 1,25,63122,
1726,,Spot,6,Image 1,25,63123,
1431,,Spot,6,Image 1,25,63124,
1792,,Spot,6,Image 1,25,63125,
1788,,Spot,6,Image 1,25,63126,
1766,,Spot,6,Image 1,25,63127,
2126,,Spot,6,Image 1,25,63128,
2174,,Spot,6,Image 1,25,63129,
1861,,Spot,6,Image 1,25,63130,
220,,Spot,6,Image 1,25,63131,
1073,,Spot,6,Image 1,25,63132,
2892,,Spot,6,Image 1,25,63133,
2691,,Spot,6,Image 1,25,63134,
3936,,Spot,6,Image 1,25,63135,
2008,,Spot,6,Image 1,25,63136,
2743,,Spot,6,Image 1,25,63137,
295,,Spot,6,Image 1,25,63138,
2120,,Spot,6,Image 1,25,63139,
1643,,Spot,6,Image 1,25,63140,
2756,,Spot,6,Image 1,25,63141,
3033,,Spot,6,Image 1,25,63142,
1306,,Spot,6,Image 1,25,63143,
1465,,Spot,6,Image 1,25,63144,
1227,,Spot,6,Image 1,25,63145,
2124,,Spot,6,Image 1,25,63146,
2200,,Spot,6,Image 1,25,63147,
1910,,Spot,6,Image 1,25,63148,
2470,,Spot,6,Image 1,25,63149,
1908,,Spot,6,Image 1,25,63150,
2346,,Spot,6,Image 1,25,63151,
2177,,Spot,6,Image 1,25,63152,
1088,,Spot,6,Image 1,25,63153,
2081,,Spot,6,Image 1,25,63154,
3293,,Spot,6,Image 1,25,63155,
1870,,Spot,6,Image 1,25,63156,
1925,,Spot,6,Image 1,25,63157,
2424,,Spot,6,Image 1,25,63158,
1273,,Spot,6,Image 1,25,63159,
2502,,Spot,6,Image 1,25,63160,
988,,Spot,6,Image 1,25,63161,
2008,,Spot,6,Image 1,25,63162,
1281,,Spot,6,Image 1,25,63163,
1280,,Spot,6,Image 1,25,63164,
1122,,Spot,6,Image 1,25,63165,
2017,,Spot,6,Image 1,25,63166,
3665,,Spot,6,Image 1,25,63167,
1499,,Spot,6,Image 1,25,63168,
1310,,Spot,6,Image 1,25,63169,
979,,Spot,6,Image 1,25,63170,
2798,,Spot,6,Image 1,25,63171,
2157,,Spot,6,Image 1,25,63172,
1742,,Spot,6,Image 1,25,63173,
3239,,Spot,6,Image 1,25,63174,
2847,,Spot,6,Image 1,25,63175,
1472,,Spot,6,Image 1,25,63176,
3245,,Spot,6,Image 1,25,63177,
2225,,Spot,6,Image 1,25,63178,
1234,,Spot,6,Image 1,25,63179,
4086,,Spot,6,Image 1,25,63180,
3139,,Spot,6,Image 1,25,63181,
1845,,Spot,6,Image 1,25,63182,
1296,,Spot,6,Image 1,25,63183,
2445,,Spot,6,Image 1,25,63184,
1784,,Spot,6,Image 1,25,63185,
2347,,Spot,6,Image 1,25,63186,
3483,,Spot,6,Image 1,25,63187,
2048,,Spot,6,Image 1,25,63188,
2793,,Spot,6,Image 1,25,63189,
1785,,Spot,6,Image 1,25,63190,
2606,,Spot,6,Image 1,25,63191,
2085,,Spot,6,Image 1,25,63192,
0,,Spot,6,Image 1,25,63193,
2499,,Spot,6,Image 1,25,63194,
246,,Spot,6,Image 1,25,63195,
685,,Spot,6,Image 1,25,63196,
2586,,Spot,6,Image 1,25,63197,
569,,Spot,6,Image 1,25,63198,
3979,,Spot,6,Image 1,25,63199,
1710,,Spot,6,Image 1,25,63200,
3619,,Spot,6,Image 1,25,63201,
1855,,Spot,6,Image 1,25,63202,
2206,,Spot,6,Image 1,25,63203,
1888,,Spot,6,Image 1,25,63204,
2047,,Spot,6,Image 1,25,63205,
2155,,Spot,6,Image 1,25,63206,
1022,,Spot,6,Image 1,25,63207,
3633,,Spot,6,Image 1,25,63208,
2997,,Spot,6,Image 1,25,63209,
2018,,Spot,6,Image 1,25,63210,
1566,,Spot,6,Image 1,25,63211,
2032,,Spot,6,Image 1,25,63212,
1086,,Spot,6,Image 1,25,63213,
2115,,Spot,6,Image 1,25,63214,
2363,,Spot,6,Image 1,25,63215,
2197,,Spot,6,Image 1,25,63216,
2673,,Spot,6,Image 1,25,63217,
2096,,Spot,6,Image 1,25,63218,
1250,,Spot,6,Image 1,25,63219,
1878,,Spot,6,Image 1,25,63220,
1926,,Spot,6,Image 1,25,63221,
3578,,Spot,6,Image 1,25,63222,
2315,,Spot,6,Image 1,26,63223,
898,,Spot,6,Image 1,26,63224,
1368,,Spot,6,Image 1,26,63225,
2524,,Spot,6,Image 1,26,63226,
1392,,Spot,6,Image 1,26,63227,
2232,,Spot,6,Image 1,26,63228,
1365,,Spot,6,Image 1,26,63229,
1050,,Spot,6,Image 1,26,63230,
1450,,Spot,6,Image 1,26,63231,
586,,Spot,6,Image 1,26,63232,
2327,,Spot,6,Image 1,26,63233,
1528,,Spot,6,Image 1,26,63234,
1629,,Spot,6,Image 1,26,63235,
992,,Spot,6,Image 1,26,63236,
2534,,Spot,6,Image 1,26,63237,
1796,,Spot,6,Image 1,26,63238,
1893,,Spot,6,Image 1,26,63239,
2618,,Spot,6,Image 1,26,63240,
1309,,Spot,6,Image 1,26,63241,
2727,,Spot,6,Image 1,26,63242,
2484,,Spot,6,Image 1,26,63243,
2232,,Spot,6,Image 1,26,63244,
960,,Spot,6,Image 1,26,63245,
2758,,Spot,6,Image 1,26,63246,
2215,,Spot,6,Image 1,26,63247,
325,,Spot,6,Image 1,26,63248,
2061,,Spot,6,Image 1,26,63249,
1338,,Spot,6,Image 1,26,63250,
1044,,Spot,6,Image 1,26,63251,
1092,,Spot,6,Image 1,26,63252,
1417,,Spot,6,Image 1,26,63253,
2241,,Spot,6,Image 1,26,63254,
928,,Spot,6,Image 1,26,63255,
2642,,Spot,6,Image 1,26,63256,
2286,,Spot,6,Image 1,26,63257,
1210,,Spot,6,Image 1,26,63258,
2081,,Spot,6,Image 1,26,63259,
1475,,Spot,6,Image 1,26,63260,
1508,,Spot,6,Image 1,26,63261,
2471,,Spot,6,Image 1,26,63262,
2324,,Spot,6,Image 1,26,63263,
737,,Spot,6,Image 1,26,63264,
1320,,Spot,6,Image 1,26,63265,
1779,,Spot,6,Image 1,26,63266,
1962,,Spot,6,Image 1,26,63267,
27,,Spot,6,Image 1,26,63268,
813,,Spot,6,Image 1,26,63269,
1307,,Spot,6,Image 1,26,63270,
1662,,Spot,6,Image 1,26,63271,
985,,Spot,6,Image 1,26,63272,
960,,Spot,6,Image 1,26,63273,
1940,,Spot,6,Image 1,26,63274,
1608,,Spot,6,Image 1,26,63275,
2766,,Spot,6,Image 1,26,63276,
1721,,Spot,6,Image 1,26,63277,
1985,,Spot,6,Image 1,26,63278,
1441,,Spot,6,Image 1,26,63279,
1629,,Spot,6,Image 1,26,63280,
1427,,Spot,6,Image 1,26,63281,
578,,Spot,6,Image 1,26,63282,
1675,,Spot,6,Image 1,26,63283,
1578,,Spot,6,Image 1,26,63284,
2279,,Spot,6,Image 1,26,63285,
1311,,Spot,6,Image 1,26,63286,
1524,,Spot,6,Image 1,26,63287,
2413,,Spot,6,Image 1,26,63288,
1674,,Spot,6,Image 1,26,63289,
2875,,Spot,6,Image 1,26,63290,
1672,,Spot,6,Image 1,26,63291,
2745,,Spot,6,Image 1,26,63292,
1963,,Spot,6,Image 1,26,63293,
3498,,Spot,6,Image 1,26,63294,
2045,,Spot,6,Image 1,26,63295,
1999,,Spot,6,Image 1,26,63296,
3512,,Spot,6,Image 1,26,63297,
1386,,Spot,6,Image 1,26,63298,
2518,,Spot,6,Image 1,26,63299,
1513,,Spot,6,Image 1,26,63300,
1673,,Spot,6,Image 1,26,63301,
2893,,Spot,6,Image 1,26,63302,
3486,,Spot,6,Image 1,26,63303,
2671,,Spot,6,Image 1,26,63304,
2218,,Spot,6,Image 1,26,63305,
818,,Spot,6,Image 1,26,63306,
1906,,Spot,6,Image 1,26,63307,
3363,,Spot,6,Image 1,26,63308,
2171,,Spot,6,Image 1,26,63309,
3057,,Spot,6,Image 1,26,63310,
2203,,Spot,6,Image 1,26,63311,
1059,,Spot,6,Image 1,26,63312,
2296,,Spot,6,Image 1,26,63313,
2058,,Spot,6,Image 1,26,63314,
1071,,Spot,6,Image 1,26,63315,
966,,Spot,6,Image 1,26,63316,
1574,,Spot,6,Image 1,26,63317,
1832,,Spot,6,Image 1,26,63318,
2242,,Spot,6,Image 1,26,63319,
1950,,Spot,6,Image 1,26,63320,
2682,,Spot,6,Image 1,26,63321,
1646,,Spot,6,Image 1,26,63322,
2565,,Spot,6,Image 1,26,63323,
1036,,Spot,6,Image 1,26,63324,
1466,,Spot,6,Image 1,26,63325,
1470,,Spot,6,Image 1,26,63326,
1646,,Spot,6,Image 1,26,63327,
1729,,Spot,6,Image 1,26,63328,
2560,,Spot,6,Image 1,26,63329,
2171,,Spot,6,Image 1,26,63330,
1227,,Spot,6,Image 1,26,63331,
1108,,Spot,6,Image 1,26,63332,
2167,,Spot,6,Image 1,26,63333,
1835,,Spot,6,Image 1,26,63334,
3837,,Spot,6,Image 1,26,63335,
1300,,Spot,6,Image 1,26,63336,
2366,,Spot,6,Image 1,26,63337,
777,,Spot,6,Image 1,26,63338,
1987,,Spot,6,Image 1,26,63339,
1864,,Spot,6,Image 1,26,63340,
3070,,Spot,6,Image 1,26,63341,
1803,,Spot,6,Image 1,26,63342,
1388,,Spot,6,Image 1,26,63343,
1325,,Spot,6,Image 1,26,63344,
2363,,Spot,6,Image 1,26,63345,
1701,,Spot,6,Image 1,26,63346,
1371,,Spot,6,Image 1,26,63347,
1471,,Spot,6,Image 1,26,63348,
1829,,Spot,6,Image 1,26,63349,
852,,Spot,6,Image 1,26,63350,
1446,,Spot,6,Image 1,26,63351,
1074,,Spot,6,Image 1,26,63352,
0,,Spot,6,Image 1,26,63353,
2527,,Spot,6,Image 1,26,63354,
2731,,Spot,6,Image 1,26,63355,
1143,,Spot,6,Image 1,26,63356,
1541,,Spot,6,Image 1,26,63357,
926,,Spot,6,Image 1,26,63358,
2272,,Spot,6,Image 1,26,63359,
1370,,Spot,6,Image 1,26,63360,
3318,,Spot,6,Image 1,26,63361,
1742,,Spot,6,Image 1,26,63362,
4043,,Spot,6,Image 1,26,63363,
3999,,Spot,6,Image 1,26,63364,
2202,,Spot,6,Image 1,26,63365,
1146,,Spot,6,Image 1,26,63366,
2486,,Spot,6,Image 1,26,63367,
1170,,Spot,6,Image 1,26,63368,
1396,,Spot,6,Image 1,26,63369,
2814,,Spot,6,Image 1,26,63370,
999,,Spot,6,Image 1,26,63371,
768,,Spot,6,Image 1,26,63372,
1531,,Spot,6,Image 1,26,63373,
2214,,Spot,6,Image 1,26,63374,
666,,Spot,6,Image 1,26,63375,
1904,,Spot,6,Image 1,26,63376,
2283,,Spot,6,Image 1,26,63377,
2234,,Spot,6,Image 1,26,63378,
1178,,Spot,6,Image 1,26,63379,
1392,,Spot,6,Image 1,26,63380,
1789,,Spot,6,Image 1,26,63381,
2150,,Spot,6,Image 1,26,63382,
849,,Spot,6,Image 1,26,63383,
2649,,Spot,6,Image 1,26,63384,
1155,,Spot,6,Image 1,26,63385,
1638,,Spot,6,Image 1,26,63386,
1106,,Spot,6,Image 1,26,63387,
1663,,Spot,6,Image 1,26,63388,
2570,,Spot,6,Image 1,26,63389,
2467,,Spot,6,Image 1,26,63390,
2300,,Spot,6,Image 1,26,63391,
1949,,Spot,6,Image 1,26,63392,
1114,,Spot,6,Image 1,26,63393,
766,,Spot,6,Image 1,26,63394,
894,,Spot,6,Image 1,26,63395,
2068,,Spot,6,Image 1,26,63396,
2147,,Spot,6,Image 1,26,63397,
2389,,Spot,6,Image 1,26,63398,
2711,,Spot,6,Image 1,26,63399,
2013,,Spot,6,Image 1,26,63400,
1215,,Spot,6,Image 1,26,63401,
1018,,Spot,6,Image 1,26,63402,
955,,Spot,6,Image 1,26,63403,
1191,,Spot,6,Image 1,26,63404,
2220,,Spot,6,Image 1,26,63405,
1804,,Spot,6,Image 1,26,63406,
1940,,Spot,6,Image 1,26,63407,
2098,,Spot,6,Image 1,26,63408,
1276,,Spot,6,Image 1,26,63409,
2036,,Spot,6,Image 1,26,63410,
2201,,Spot,6,Image 1,26,63411,
1512,,Spot,6,Image 1,26,63412,
2451,,Spot,6,Image 1,26,63413,
1771,,Spot,6,Image 1,26,63414,
2544,,Spot,6,Image 1,26,63415,
1031,,Spot,6,Image 1,26,63416,
3106,,Spot,6,Image 1,26,63417,
2107,,Spot,6,Image 1,26,63418,
2951,,Spot,6,Image 1,26,63419,
2855,,Spot,6,Image 1,26,63420,
1143,,Spot,6,Image 1,26,63421,
2633,,Spot,6,Image 1,26,63422,
1160,,Spot,6,Image 1,26,63423,
2359,,Spot,6,Image 1,26,63424,
1423,,Spot,6,Image 1,26,63425,
1116,,Spot,6,Image 1,26,63426,
1622,,Spot,6,Image 1,26,63427,
2262,,Spot,6,Image 1,26,63428,
3155,,Spot,6,Image 1,26,63429,
998,,Spot,6,Image 1,26,63430,
2062,,Spot,6,Image 1,26,63431,
1736,,Spot,6,Image 1,26,63432,
2925,,Spot,6,Image 1,26,63433,
1504,,Spot,6,Image 1,26,63434,
1216,,Spot,6,Image 1,26,63435,
1225,,Spot,6,Image 1,26,63436,
1858,,Spot,6,Image 1,26,63437,
2378,,Spot,6,Image 1,26,63438,
1499,,Spot,6,Image 1,26,63439,
2128,,Spot,6,Image 1,26,63440,
2123,,Spot,6,Image 1,26,63441,
2019,,Spot,6,Image 1,26,63442,
1890,,Spot,6,Image 1,26,63443,
5300,,Spot,6,Image 1,26,63444,
2092,,Spot,6,Image 1,26,63445,
2638,,Spot,6,Image 1,26,63446,
3821,,Spot,6,Image 1,26,63447,
1470,,Spot,6,Image 1,26,63448,
2057,,Spot,6,Image 1,26,63449,
2446,,Spot,6,Image 1,26,63450,
2252,,Spot,6,Image 1,26,63451,
1425,,Spot,6,Image 1,26,63452,
1557,,Spot,6,Image 1,26,63453,
1818,,Spot,6,Image 1,26,63454,
2219,,Spot,6,Image 1,26,63455,
1848,,Spot,6,Image 1,26,63456,
1869,,Spot,6,Image 1,26,63457,
2927,,Spot,6,Image 1,26,63458,
1265,,Spot,6,Image 1,26,63459,
2493,,Spot,6,Image 1,26,63460,
1520,,Spot,6,Image 1,26,63461,
1100,,Spot,6,Image 1,26,63462,
1969,,Spot,6,Image 1,26,63463,
1570,,Spot,6,Image 1,26,63464,
1586,,Spot,6,Image 1,26,63465,
2035,,Spot,6,Image 1,26,63466,
1841,,Spot,6,Image 1,26,63467,
2425,,Spot,6,Image 1,26,63468,
1359,,Spot,6,Image 1,26,63469,
700,,Spot,6,Image 1,26,63470,
3114,,Spot,6,Image 1,26,63471,
1842,,Spot,6,Image 1,26,63472,
1277,,Spot,6,Image 1,26,63473,
661,,Spot,6,Image 1,26,63474,
3052,,Spot,6,Image 1,26,63475,
2675,,Spot,6,Image 1,26,63476,
4134,,Spot,6,Image 1,26,63477,
3010,,Spot,6,Image 1,26,63478,
1928,,Spot,6,Image 1,26,63479,
1740,,Spot,6,Image 1,26,63480,
1592,,Spot,6,Image 1,26,63481,
2398,,Spot,6,Image 1,26,63482,
3184,,Spot,6,Image 1,26,63483,
3183,,Spot,6,Image 1,26,63484,
1229,,Spot,6,Image 1,26,63485,
1919,,Spot,6,Image 1,26,63486,
1869,,Spot,6,Image 1,26,63487,
2056,,Spot,6,Image 1,26,63488,
2204,,Spot,6,Image 1,26,63489,
2059,,Spot,6,Image 1,26,63490,
1965,,Spot,6,Image 1,26,63491,
1017,,Spot,6,Image 1,26,63492,
2900,,Spot,6,Image 1,26,63493,
1722,,Spot,6,Image 1,26,63494,
2078,,Spot,6,Image 1,26,63495,
2680,,Spot,6,Image 1,26,63496,
3517,,Spot,6,Image 1,26,63497,
2032,,Spot,6,Image 1,26,63498,
2439,,Spot,6,Image 1,26,63499,
454,,Spot,6,Image 1,26,63500,
2058,,Spot,6,Image 1,26,63501,
1297,,Spot,6,Image 1,26,63502,
2981,,Spot,6,Image 1,26,63503,
1839,,Spot,6,Image 1,26,63504,
1188,,Spot,6,Image 1,26,63505,
1670,,Spot,6,Image 1,26,63506,
3454,,Spot,6,Image 1,26,63507,
1455,,Spot,6,Image 1,26,63508,
3086,,Spot,6,Image 1,26,63509,
2452,,Spot,6,Image 1,26,63510,
723,,Spot,6,Image 1,26,63511,
993,,Spot,6,Image 1,26,63512,
1959,,Spot,6,Image 1,26,63513,
1871,,Spot,6,Image 1,26,63514,
1625,,Spot,6,Image 1,26,63515,
1819,,Spot,6,Image 1,26,63516,
2640,,Spot,6,Image 1,26,63517,
2697,,Spot,6,Image 1,26,63518,
2559,,Spot,6,Image 1,26,63519,
1216,,Spot,6,Image 1,26,63520,
1823,,Spot,6,Image 1,26,63521,
1640,,Spot,6,Image 1,26,63522,
1599,,Spot,6,Image 1,26,63523,
3932,,Spot,6,Image 1,26,63524,
1966,,Spot,6,Image 1,26,63525,
2840,,Spot,6,Image 1,26,63526,
2313,,Spot,6,Image 1,26,63527,
2085,,Spot,6,Image 1,26,63528,
1956,,Spot,6,Image 1,26,63529,
2400,,Spot,6,Image 1,26,63530,
4898,,Spot,6,Image 1,26,63531,
1527,,Spot,6,Image 1,27,63532,
1564,,Spot,6,Image 1,27,63533,
1624,,Spot,6,Image 1,27,63534,
1569,,Spot,6,Image 1,27,63535,
1044,,Spot,6,Image 1,27,63536,
1137,,Spot,6,Image 1,27,63537,
2111,,Spot,6,Image 1,27,63538,
1140,,Spot,6,Image 1,27,63539,
929,,Spot,6,Image 1,27,63540,
1471,,Spot,6,Image 1,27,63541,
997,,Spot,6,Image 1,27,63542,
1745,,Spot,6,Image 1,27,63543,
787,,Spot,6,Image 1,27,63544,
3020,,Spot,6,Image 1,27,63545,
1372,,Spot,6,Image 1,27,63546,
1794,,Spot,6,Image 1,27,63547,
1660,,Spot,6,Image 1,27,63548,
1690,,Spot,6,Image 1,27,63549,
1159,,Spot,6,Image 1,27,63550,
1190,,Spot,6,Image 1,27,63551,
1101,,Spot,6,Image 1,27,63552,
2990,,Spot,6,Image 1,27,63553,
1603,,Spot,6,Image 1,27,63554,
4376,,Spot,6,Image 1,27,63555,
1098,,Spot,6,Image 1,27,63556,
861,,Spot,6,Image 1,27,63557,
1135,,Spot,6,Image 1,27,63558,
535,,Spot,6,Image 1,27,63559,
2256,,Spot,6,Image 1,27,63560,
1452,,Spot,6,Image 1,27,63561,
1390,,Spot,6,Image 1,27,63562,
2500,,Spot,6,Image 1,27,63563,
1081,,Spot,6,Image 1,27,63564,
1218,,Spot,6,Image 1,27,63565,
1546,,Spot,6,Image 1,27,63566,
908,,Spot,6,Image 1,27,63567,
4315,,Spot,6,Image 1,27,63568,
2567,,Spot,6,Image 1,27,63569,
0,,Spot,6,Image 1,27,63570,
1738,,Spot,6,Image 1,27,63571,
1692,,Spot,6,Image 1,27,63572,
1413,,Spot,6,Image 1,27,63573,
1019,,Spot,6,Image 1,27,63574,
1351,,Spot,6,Image 1,27,63575,
1122,,Spot,6,Image 1,27,63576,
715,,Spot,6,Image 1,27,63577,
2068,,Spot,6,Image 1,27,63578,
0,,Spot,6,Image 1,27,63579,
484,,Spot,6,Image 1,27,63580,
1029,,Spot,6,Image 1,27,63581,
2975,,Spot,6,Image 1,27,63582,
651,,Spot,6,Image 1,27,63583,
503,,Spot,6,Image 1,27,63584,
810,,Spot,6,Image 1,27,63585,
2240,,Spot,6,Image 1,27,63586,
2564,,Spot,6,Image 1,27,63587,
1712,,Spot,6,Image 1,27,63588,
1494,,Spot,6,Image 1,27,63589,
1471,,Spot,6,Image 1,27,63590,
1794,,Spot,6,Image 1,27,63591,
1541,,Spot,6,Image 1,27,63592,
2167,,Spot,6,Image 1,27,63593,
1152,,Spot,6,Image 1,27,63594,
2422,,Spot,6,Image 1,27,63595,
659,,Spot,6,Image 1,27,63596,
2243,,Spot,6,Image 1,27,63597,
1715,,Spot,6,Image 1,27,63598,
2764,,Spot,6,Image 1,27,63599,
1682,,Spot,6,Image 1,27,63600,
728,,Spot,6,Image 1,27,63601,
1245,,Spot,6,Image 1,27,63602,
2369,,Spot,6,Image 1,27,63603,
2023,,Spot,6,Image 1,27,63604,
2187,,Spot,6,Image 1,27,63605,
1630,,Spot,6,Image 1,27,63606,
3435,,Spot,6,Image 1,27,63607,
454,,Spot,6,Image 1,27,63608,
2023,,Spot,6,Image 1,27,63609,
709,,Spot,6,Image 1,27,63610,
1340,,Spot,6,Image 1,27,63611,
2108,,Spot,6,Image 1,27,63612,
3104,,Spot,6,Image 1,27,63613,
1334,,Spot,6,Image 1,27,63614,
564,,Spot,6,Image 1,27,63615,
3280,,Spot,6,Image 1,27,63616,
1856,,Spot,6,Image 1,27,63617,
1728,,Spot,6,Image 1,27,63618,
2647,,Spot,6,Image 1,27,63619,
2404,,Spot,6,Image 1,27,63620,
1741,,Spot,6,Image 1,27,63621,
762,,Spot,6,Image 1,27,63622,
1402,,Spot,6,Image 1,27,63623,
1744,,Spot,6,Image 1,27,63624,
1117,,Spot,6,Image 1,27,63625,
1485,,Spot,6,Image 1,27,63626,
918,,Spot,6,Image 1,27,63627,
844,,Spot,6,Image 1,27,63628,
3054,,Spot,6,Image 1,27,63629,
2615,,Spot,6,Image 1,27,63630,
1731,,Spot,6,Image 1,27,63631,
1175,,Spot,6,Image 1,27,63632,
1642,,Spot,6,Image 1,27,63633,
1557,,Spot,6,Image 1,27,63634,
3530,,Spot,6,Image 1,27,63635,
3445,,Spot,6,Image 1,27,63636,
622,,Spot,6,Image 1,27,63637,
2157,,Spot,6,Image 1,27,63638,
2246,,Spot,6,Image 1,27,63639,
1734,,Spot,6,Image 1,27,63640,
796,,Spot,6,Image 1,27,63641,
2435,,Spot,6,Image 1,27,63642,
1750,,Spot,6,Image 1,27,63643,
2076,,Spot,6,Image 1,27,63644,
2243,,Spot,6,Image 1,27,63645,
1356,,Spot,6,Image 1,27,63646,
2701,,Spot,6,Image 1,27,63647,
1528,,Spot,6,Image 1,27,63648,
