
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
34.4163,um,Spot,Image 1,37,66776,
28.7044,um,Spot,Image 1,37,66777,
32.3535,um,Spot,Image 1,37,66778,
31.0172,um,Spot,Image 1,37,66779,
27.4727,um,Spot,Image 1,37,66780,
29.9479,um,Spot,Image 1,37,66781,
33.665,um,Spot,Image 1,37,66782,
35.5147,um,Spot,Image 1,37,66783,
40.4023,um,Spot,Image 1,37,66784,
42.7163,um,Spot,Image 1,37,66785,
47.2426,um,Spot,Image 1,37,66786,
44.1907,um,Spot,Image 1,37,66787,
33.2854,um,Spot,Image 1,37,66788,
45.3254,um,Spot,Image 1,37,66789,
43.0545,um,Spot,Image 1,37,66790,
29.9231,um,Spot,Image 1,37,66791,
36.24,um,Spot,Image 1,37,66792,
26.576,um,Spot,Image 1,37,66793,
26.2884,um,Spot,Image 1,37,66794,
27.3804,um,Spot,Image 1,37,66795,
29.0864,um,Spot,Image 1,37,66796,
31.2333,um,Spot,Image 1,37,66797,
25.1386,um,Spot,Image 1,37,66798,
48.2475,um,Spot,Image 1,37,66799,
23.2405,um,Spot,Image 1,37,66800,
39.1133,um,Spot,Image 1,37,66801,
40.87,um,Spot,Image 1,37,66802,
29.9906,um,Spot,Image 1,37,66803,
36.3139,um,Spot,Image 1,37,66804,
34.5923,um,Spot,Image 1,37,66805,
40.6027,um,Spot,Image 1,37,66806,
28.2214,um,Spot,Image 1,37,66807,
21.0901,um,Spot,Image 1,37,66808,
20.2418,um,Spot,Image 1,37,66809,
22.342,um,Spot,Image 1,37,66810,
23.4843,um,Spot,Image 1,37,66811,
23.4995,um,Spot,Image 1,37,66812,
41.2329,um,Spot,Image 1,37,66813,
37.1444,um,Spot,Image 1,37,66814,
27.9173,um,Spot,Image 1,37,66815,
29.2334,um,Spot,Image 1,37,66816,
27.6301,um,Spot,Image 1,37,66817,
18.6781,um,Spot,Image 1,37,66818,
17.9878,um,Spot,Image 1,37,66819,
24.3094,um,Spot,Image 1,37,66820,
22.4576,um,Spot,Image 1,37,66821,
31.4575,um,Spot,Image 1,37,66822,
35.3742,um,Spot,Image 1,37,66823,
30.7915,um,Spot,Image 1,37,66824,
42.9926,um,Spot,Image 1,37,66825,
23.4396,um,Spot,Image 1,37,66826,
35.5041,um,Spot,Image 1,37,66827,
26.4708,um,Spot,Image 1,37,66828,
20.071,um,Spot,Image 1,37,66829,
35.4301,um,Spot,Image 1,37,66830,
30.6285,um,Spot,Image 1,37,66831,
44.5734,um,Spot,Image 1,37,66832,
41.9472,um,Spot,Image 1,37,66833,
37.6489,um,Spot,Image 1,37,66834,
36.6576,um,Spot,Image 1,37,66835,
21.0423,um,Spot,Image 1,37,66836,
28.8856,um,Spot,Image 1,37,66837,
23.4907,um,Spot,Image 1,37,66838,
31.8714,um,Spot,Image 1,37,66839,
28.633,um,Spot,Image 1,37,66840,
41.1225,um,Spot,Image 1,37,66841,
18.231,um,Spot,Image 1,37,66842,
29.1128,um,Spot,Image 1,37,66843,
41.1376,um,Spot,Image 1,37,66844,
39.2089,um,Spot,Image 1,37,66845,
22.9561,um,Spot,Image 1,37,66846,
26.7177,um,Spot,Image 1,37,66847,
32.9904,um,Spot,Image 1,37,66848,
25.7791,um,Spot,Image 1,37,66849,
28.186,um,Spot,Image 1,37,66850,
35.9837,um,Spot,Image 1,37,66851,
22.0313,um,Spot,Image 1,37,66852,
37.8636,um,Spot,Image 1,37,66853,
31.8976,um,Spot,Image 1,37,66854,
23.1754,um,Spot,Image 1,37,66855,
34.5822,um,Spot,Image 1,37,66856,
23.8111,um,Spot,Image 1,37,66857,
20.7874,um,Spot,Image 1,37,66858,
21.2587,um,Spot,Image 1,37,66859,
25.9809,um,Spot,Image 1,37,66860,
22.248,um,Spot,Image 1,37,66861,
23.0966,um,Spot,Image 1,37,66862,
18.2055,um,Spot,Image 1,37,66863,
22.7714,um,Spot,Image 1,37,66864,
19.6116,um,Spot,Image 1,37,66865,
21.6592,um,Spot,Image 1,37,66866,
21.7358,um,Spot,Image 1,37,66867,
24.2988,um,Spot,Image 1,37,66868,
17.9335,um,Spot,Image 1,37,66869,
22.9898,um,Spot,Image 1,37,66870,
21.1734,um,Spot,Image 1,37,66871,
21.6909,um,Spot,Image 1,37,66872,
29.0431,um,Spot,Image 1,37,66873,
41.8915,um,Spot,Image 1,37,66874,
29.6196,um,Spot,Image 1,37,66875,
31.22,um,Spot,Image 1,37,66876,
30.3173,um,Spot,Image 1,37,66877,
34.987,um,Spot,Image 1,37,66878,
38.024,um,Spot,Image 1,37,66879,
45.9696,um,Spot,Image 1,37,66880,
34.6125,um,Spot,Image 1,37,66881,
36.3428,um,Spot,Image 1,37,66882,
35.1141,um,Spot,Image 1,37,66883,
49.0757,um,Spot,Image 1,37,66884,
44.1812,um,Spot,Image 1,37,66885,
28.1949,um,Spot,Image 1,37,66886,
29.2696,um,Spot,Image 1,37,66887,
27.8976,um,Spot,Image 1,37,66888,
29.4095,um,Spot,Image 1,37,66889,
38.1799,um,Spot,Image 1,37,66890,
46.5482,um,Spot,Image 1,37,66891,
45.1068,um,Spot,Image 1,37,66892,
22.634,um,Spot,Image 1,37,66893,
46.6435,um,Spot,Image 1,37,66894,
25.4397,um,Spot,Image 1,37,66895,
38.7638,um,Spot,Image 1,37,66896,
29.166,um,Spot,Image 1,37,66897,
22.4843,um,Spot,Image 1,37,66898,
25.8966,um,Spot,Image 1,37,66899,
33.232,um,Spot,Image 1,37,66900,
29.8573,um,Spot,Image 1,37,66901,
32.954,um,Spot,Image 1,37,66902,
28.8305,um,Spot,Image 1,37,66903,
27.303,um,Spot,Image 1,37,66904,
38.912,um,Spot,Image 1,37,66905,
18.556,um,Spot,Image 1,37,66906,
21.4389,um,Spot,Image 1,37,66907,
24.8682,um,Spot,Image 1,37,66908,
30.5631,um,Spot,Image 1,37,66909,
33.3835,um,Spot,Image 1,37,66910,
37.454,um,Spot,Image 1,37,66911,
31.8207,um,Spot,Image 1,37,66912,
22.3442,um,Spot,Image 1,37,66913,
42.8836,um,Spot,Image 1,37,66914,
38.3638,um,Spot,Image 1,37,66915,
38.777,um,Spot,Image 1,37,66916,
33.9564,um,Spot,Image 1,37,66917,
30.4172,um,Spot,Image 1,37,66918,
40.9448,um,Spot,Image 1,37,66919,
30.7257,um,Spot,Image 1,37,66920,
28.8715,um,Spot,Image 1,37,66921,
35.5154,um,Spot,Image 1,37,66922,
28.565,um,Spot,Image 1,37,66923,
42.5186,um,Spot,Image 1,37,66924,
38.5416,um,Spot,Image 1,37,66925,
36.3735,um,Spot,Image 1,37,66926,
43.7655,um,Spot,Image 1,37,66927,
36.3765,um,Spot,Image 1,37,66928,
35.4236,um,Spot,Image 1,37,66929,
25.9421,um,Spot,Image 1,37,66930,
32.0503,um,Spot,Image 1,37,66931,
25.2369,um,Spot,Image 1,37,66932,
39.0928,um,Spot,Image 1,37,66933,
26.5233,um,Spot,Image 1,37,66934,
31.2759,um,Spot,Image 1,37,66935,
31.3498,um,Spot,Image 1,37,66936,
25.378,um,Spot,Image 1,37,66937,
23.847,um,Spot,Image 1,37,66938,
23.0826,um,Spot,Image 1,37,66939,
18.7383,um,Spot,Image 1,37,66940,
17.8859,um,Spot,Image 1,37,66941,
20.3398,um,Spot,Image 1,37,66942,
25.8763,um,Spot,Image 1,37,66943,
21.6782,um,Spot,Image 1,37,66944,
20.15,um,Spot,Image 1,37,66945,
33.9427,um,Spot,Image 1,37,66946,
27.6801,um,Spot,Image 1,37,66947,
32.2612,um,Spot,Image 1,37,66948,
33.4509,um,Spot,Image 1,37,66949,
42.1355,um,Spot,Image 1,37,66950,
44.1884,um,Spot,Image 1,37,66951,
42.0435,um,Spot,Image 1,37,66952,
43.1671,um,Spot,Image 1,37,66953,
28.1085,um,Spot,Image 1,37,66954,
36.8133,um,Spot,Image 1,37,66955,
39.2851,um,Spot,Image 1,37,66956,
46.7963,um,Spot,Image 1,37,66957,
28.6679,um,Spot,Image 1,37,66958,
40.7572,um,Spot,Image 1,37,66959,
47.8024,um,Spot,Image 1,37,66960,
32.3437,um,Spot,Image 1,37,66961,
46.5783,um,Spot,Image 1,37,66962,
33.8737,um,Spot,Image 1,37,66963,
32.9031,um,Spot,Image 1,37,66964,
27.0331,um,Spot,Image 1,37,66965,
41.2776,um,Spot,Image 1,37,66966,
27.0869,um,Spot,Image 1,37,66967,
36.6715,um,Spot,Image 1,37,66968,
23.4135,um,Spot,Image 1,37,66969,
47.9808,um,Spot,Image 1,37,66970,
27.6384,um,Spot,Image 1,37,66971,
30.5127,um,Spot,Image 1,37,66972,
43.1546,um,Spot,Image 1,37,66973,
26.408,um,Spot,Image 1,37,66974,
26.7966,um,Spot,Image 1,37,66975,
32.545,um,Spot,Image 1,37,66976,
26.1019,um,Spot,Image 1,37,66977,
36.4824,um,Spot,Image 1,37,66978,
35.66,um,Spot,Image 1,37,66979,
20.1659,um,Spot,Image 1,37,66980,
20.8872,um,Spot,Image 1,37,66981,
18.4607,um,Spot,Image 1,37,66982,
30.1047,um,Spot,Image 1,37,66983,
27.7945,um,Spot,Image 1,37,66984,
42.4828,um,Spot,Image 1,37,66985,
18.1173,um,Spot,Image 1,37,66986,
36.1632,um,Spot,Image 1,37,66987,
33.9349,um,Spot,Image 1,37,66988,
26.4233,um,Spot,Image 1,37,66989,
37.7819,um,Spot,Image 1,37,66990,
19.9739,um,Spot,Image 1,37,66991,
43.06,um,Spot,Image 1,37,66992,
23.6238,um,Spot,Image 1,37,66993,
29.9924,um,Spot,Image 1,37,66994,
29.5409,um,Spot,Image 1,37,66995,
36.7909,um,Spot,Image 1,37,66996,
35.4032,um,Spot,Image 1,37,66997,
31.5404,um,Spot,Image 1,37,66998,
28.0041,um,Spot,Image 1,37,66999,
31.0814,um,Spot,Image 1,37,67000,
25.1972,um,Spot,Image 1,37,67001,
24.8569,um,Spot,Image 1,37,67002,
27.3737,um,Spot,Image 1,37,67003,
32.7906,um,Spot,Image 1,37,67004,
20.3285,um,Spot,Image 1,37,67005,
36.9491,um,Spot,Image 1,37,67006,
30.6042,um,Spot,Image 1,37,67007,
21.5868,um,Spot,Image 1,37,67008,
24.0795,um,Spot,Image 1,37,67009,
18.8728,um,Spot,Image 1,37,67010,
33.3533,um,Spot,Image 1,37,67011,
26.424,um,Spot,Image 1,37,67012,
26.0499,um,Spot,Image 1,37,67013,
30.5069,um,Spot,Image 1,37,67014,
20.4506,um,Spot,Image 1,37,67015,
20.5624,um,Spot,Image 1,37,67016,
18.1361,um,Spot,Image 1,37,67017,
20.5769,um,Spot,Image 1,37,67018,
23.0495,um,Spot,Image 1,37,67019,
18.1821,um,Spot,Image 1,37,67020,
25.121,um,Spot,Image 1,37,67021,
22.252,um,Spot,Image 1,37,67022,
42.4688,um,Spot,Image 1,37,67023,
45.3546,um,Spot,Image 1,37,67024,
49.7706,um,Spot,Image 1,37,67025,
29.5164,um,Spot,Image 1,37,67026,
38.646,um,Spot,Image 1,37,67027,
45.4835,um,Spot,Image 1,37,67028,
46.036,um,Spot,Image 1,37,67029,
46.067,um,Spot,Image 1,37,67030,
39.4943,um,Spot,Image 1,37,67031,
46.9662,um,Spot,Image 1,37,67032,
47.1651,um,Spot,Image 1,37,67033,
46.9486,um,Spot,Image 1,37,67034,
35.0522,um,Spot,Image 1,37,67035,
35.849,um,Spot,Image 1,37,67036,
24.7721,um,Spot,Image 1,37,67037,
32.7444,um,Spot,Image 1,37,67038,
46.8503,um,Spot,Image 1,37,67039,
36.6487,um,Spot,Image 1,37,67040,
29.6579,um,Spot,Image 1,37,67041,
40.3498,um,Spot,Image 1,37,67042,
45.2401,um,Spot,Image 1,37,67043,
30.0039,um,Spot,Image 1,37,67044,
31.9308,um,Spot,Image 1,37,67045,
21.0699,um,Spot,Image 1,37,67046,
18.4027,um,Spot,Image 1,37,67047,
21.0222,um,Spot,Image 1,37,67048,
35.3788,um,Spot,Image 1,37,67049,
27.9392,um,Spot,Image 1,37,67050,
40.7932,um,Spot,Image 1,37,67051,
42.2409,um,Spot,Image 1,37,67052,
36.2143,um,Spot,Image 1,37,67053,
42.5068,um,Spot,Image 1,37,67054,
38.1415,um,Spot,Image 1,37,67055,
25.4264,um,Spot,Image 1,37,67056,
30.0694,um,Spot,Image 1,37,67057,
29.6217,um,Spot,Image 1,37,67058,
43.1298,um,Spot,Image 1,37,67059,
35.3834,um,Spot,Image 1,37,67060,
40.0953,um,Spot,Image 1,37,67061,
37.8443,um,Spot,Image 1,37,67062,
35.3916,um,Spot,Image 1,37,67063,
44.7295,um,Spot,Image 1,37,67064,
32.4027,um,Spot,Image 1,37,67065,
22.8762,um,Spot,Image 1,37,67066,
19.839,um,Spot,Image 1,37,67067,
46.7991,um,Spot,Image 1,37,67068,
30.8171,um,Spot,Image 1,37,67069,
40.6038,um,Spot,Image 1,37,67070,
37.8445,um,Spot,Image 1,37,67071,
19.2429,um,Spot,Image 1,38,67072,
21.044,um,Spot,Image 1,38,67073,
18.9431,um,Spot,Image 1,38,67074,
24.5248,um,Spot,Image 1,38,67075,
25.1857,um,Spot,Image 1,38,67076,
21.4718,um,Spot,Image 1,38,67077,
23.1388,um,Spot,Image 1,38,67078,
22.065,um,Spot,Image 1,38,67079,
22.5924,um,Spot,Image 1,38,67080,
25.4507,um,Spot,Image 1,38,67081,
22.4816,um,Spot,Image 1,38,67082,
19.1086,um,Spot,Image 1,38,67083,
22.989,um,Spot,Image 1,38,67084,
21.2155,um,Spot,Image 1,38,67085,
21.3075,um,Spot,Image 1,38,67086,
23.9544,um,Spot,Image 1,38,67087,
20.4365,um,Spot,Image 1,38,67088,
18.4575,um,Spot,Image 1,38,67089,
19.4534,um,Spot,Image 1,38,67090,
19.4209,um,Spot,Image 1,38,67091,
22.4328,um,Spot,Image 1,38,67092,
23.4943,um,Spot,Image 1,38,67093,
26.9587,um,Spot,Image 1,38,67094,
27.3379,um,Spot,Image 1,38,67095,
37.2467,um,Spot,Image 1,38,67096,
47.2961,um,Spot,Image 1,38,67097,
42.1569,um,Spot,Image 1,38,67098,
30.7768,um,Spot,Image 1,38,67099,
34.8421,um,Spot,Image 1,38,67100,
33.4053,um,Spot,Image 1,38,67101,
28.5668,um,Spot,Image 1,38,67102,
30.8444,um,Spot,Image 1,38,67103,
37.6707,um,Spot,Image 1,38,67104,
47.4041,um,Spot,Image 1,38,67105,
34.971,um,Spot,Image 1,38,67106,
28.6157,um,Spot,Image 1,38,67107,
41.3731,um,Spot,Image 1,38,67108,
43.119,um,Spot,Image 1,38,67109,
45.2383,um,Spot,Image 1,38,67110,
46.1743,um,Spot,Image 1,38,67111,
40.2133,um,Spot,Image 1,38,67112,
47.1565,um,Spot,Image 1,38,67113,
47.2557,um,Spot,Image 1,38,67114,
32.4672,um,Spot,Image 1,38,67115,
43.9333,um,Spot,Image 1,38,67116,
26.5959,um,Spot,Image 1,38,67117,
28.0074,um,Spot,Image 1,38,67118,
31.9765,um,Spot,Image 1,38,67119,
21.7105,um,Spot,Image 1,38,67120,
31.9817,um,Spot,Image 1,38,67121,
25.722,um,Spot,Image 1,38,67122,
46.8901,um,Spot,Image 1,38,67123,
38.2337,um,Spot,Image 1,38,67124,
23.1564,um,Spot,Image 1,38,67125,
34.368,um,Spot,Image 1,38,67126,
28.24,um,Spot,Image 1,38,67127,
29.4741,um,Spot,Image 1,38,67128,
39.6573,um,Spot,Image 1,38,67129,
36.5188,um,Spot,Image 1,38,67130,
29.4656,um,Spot,Image 1,38,67131,
24.5713,um,Spot,Image 1,38,67132,
36.275,um,Spot,Image 1,38,67133,
40.3227,um,Spot,Image 1,38,67134,
18.0294,um,Spot,Image 1,38,67135,
21.079,um,Spot,Image 1,38,67136,
24.3329,um,Spot,Image 1,38,67137,
22.1151,um,Spot,Image 1,38,67138,
22.4754,um,Spot,Image 1,38,67139,
37.9771,um,Spot,Image 1,38,67140,
38.3023,um,Spot,Image 1,38,67141,
36.5875,um,Spot,Image 1,38,67142,
31.4551,um,Spot,Image 1,38,67143,
28.1506,um,Spot,Image 1,38,67144,
19.2541,um,Spot,Image 1,38,67145,
18.5639,um,Spot,Image 1,38,67146,
28.6792,um,Spot,Image 1,38,67147,
23.9977,um,Spot,Image 1,38,67148,
22.1389,um,Spot,Image 1,38,67149,
41.9855,um,Spot,Image 1,38,67150,
41.5192,um,Spot,Image 1,38,67151,
18.5738,um,Spot,Image 1,38,67152,
22.8674,um,Spot,Image 1,38,67153,
34.0229,um,Spot,Image 1,38,67154,
28.1455,um,Spot,Image 1,38,67155,
20.4793,um,Spot,Image 1,38,67156,
42.674,um,Spot,Image 1,38,67157,
42.0656,um,Spot,Image 1,38,67158,
40.2572,um,Spot,Image 1,38,67159,
39.0951,um,Spot,Image 1,38,67160,
32.8372,um,Spot,Image 1,38,67161,
29.9532,um,Spot,Image 1,38,67162,
29.6378,um,Spot,Image 1,38,67163,
24.8939,um,Spot,Image 1,38,67164,
21.454,um,Spot,Image 1,38,67165,
39.3448,um,Spot,Image 1,38,67166,
21.9765,um,Spot,Image 1,38,67167,
29.0677,um,Spot,Image 1,38,67168,
22.7317,um,Spot,Image 1,38,67169,
30.2778,um,Spot,Image 1,38,67170,
38.3551,um,Spot,Image 1,38,67171,
32.9072,um,Spot,Image 1,38,67172,
41.1245,um,Spot,Image 1,38,67173,
37.3119,um,Spot,Image 1,38,67174,
38.5972,um,Spot,Image 1,38,67175,
36.5878,um,Spot,Image 1,38,67176,
27.4755,um,Spot,Image 1,38,67177,
26.2598,um,Spot,Image 1,38,67178,
21.8396,um,Spot,Image 1,38,67179,
30.9804,um,Spot,Image 1,38,67180,
27.3859,um,Spot,Image 1,38,67181,
23.0536,um,Spot,Image 1,38,67182,
30.0764,um,Spot,Image 1,38,67183,
38.644,um,Spot,Image 1,38,67184,
35.6814,um,Spot,Image 1,38,67185,
23.5822,um,Spot,Image 1,38,67186,
21.2525,um,Spot,Image 1,38,67187,
21.9318,um,Spot,Image 1,38,67188,
22.0166,um,Spot,Image 1,38,67189,
23.5781,um,Spot,Image 1,38,67190,
18.0779,um,Spot,Image 1,38,67191,
25.5082,um,Spot,Image 1,38,67192,
23.869,um,Spot,Image 1,38,67193,
21.421,um,Spot,Image 1,38,67194,
19.5759,um,Spot,Image 1,38,67195,
23.0937,um,Spot,Image 1,38,67196,
22.5858,um,Spot,Image 1,38,67197,
21.1894,um,Spot,Image 1,38,67198,
31.1114,um,Spot,Image 1,38,67199,
29.394,um,Spot,Image 1,38,67200,
27.4429,um,Spot,Image 1,38,67201,
42.652,um,Spot,Image 1,38,67202,
29.1103,um,Spot,Image 1,38,67203,
33.9544,um,Spot,Image 1,38,67204,
46.002,um,Spot,Image 1,38,67205,
31.4722,um,Spot,Image 1,38,67206,
34.522,um,Spot,Image 1,38,67207,
34.5311,um,Spot,Image 1,38,67208,
34.8403,um,Spot,Image 1,38,67209,
42.7545,um,Spot,Image 1,38,67210,
28.7284,um,Spot,Image 1,38,67211,
35.9723,um,Spot,Image 1,38,67212,
40.6521,um,Spot,Image 1,38,67213,
40.1633,um,Spot,Image 1,38,67214,
33.66,um,Spot,Image 1,38,67215,
38.9473,um,Spot,Image 1,38,67216,
45.434,um,Spot,Image 1,38,67217,
29.4836,um,Spot,Image 1,38,67218,
44.5587,um,Spot,Image 1,38,67219,
45.7697,um,Spot,Image 1,38,67220,
28.2588,um,Spot,Image 1,38,67221,
42.9262,um,Spot,Image 1,38,67222,
32.6531,um,Spot,Image 1,38,67223,
29.3065,um,Spot,Image 1,38,67224,
47.7371,um,Spot,Image 1,38,67225,
21.4439,um,Spot,Image 1,38,67226,
26.3617,um,Spot,Image 1,38,67227,
23.2465,um,Spot,Image 1,38,67228,
25.538,um,Spot,Image 1,38,67229,
26.5154,um,Spot,Image 1,38,67230,
35.206,um,Spot,Image 1,38,67231,
33.8548,um,Spot,Image 1,38,67232,
39.0601,um,Spot,Image 1,38,67233,
29.0209,um,Spot,Image 1,38,67234,
33.7064,um,Spot,Image 1,38,67235,
29.6852,um,Spot,Image 1,38,67236,
19.1806,um,Spot,Image 1,38,67237,
21.159,um,Spot,Image 1,38,67238,
31.2902,um,Spot,Image 1,38,67239,
32.4033,um,Spot,Image 1,38,67240,
30.803,um,Spot,Image 1,38,67241,
40.5381,um,Spot,Image 1,38,67242,
22.1128,um,Spot,Image 1,38,67243,
39.478,um,Spot,Image 1,38,67244,
38.8513,um,Spot,Image 1,38,67245,
38.6788,um,Spot,Image 1,38,67246,
42.8815,um,Spot,Image 1,38,67247,
23.4209,um,Spot,Image 1,38,67248,
30.0735,um,Spot,Image 1,38,67249,
30.5984,um,Spot,Image 1,38,67250,
30.3784,um,Spot,Image 1,38,67251,
28.9709,um,Spot,Image 1,38,67252,
39.7186,um,Spot,Image 1,38,67253,
36.846,um,Spot,Image 1,38,67254,
24.1637,um,Spot,Image 1,38,67255,
32.6484,um,Spot,Image 1,38,67256,
26.1477,um,Spot,Image 1,38,67257,
38.8663,um,Spot,Image 1,38,67258,
32.5448,um,Spot,Image 1,38,67259,
25.1991,um,Spot,Image 1,38,67260,
32.6052,um,Spot,Image 1,38,67261,
26.9469,um,Spot,Image 1,38,67262,
25.27,um,Spot,Image 1,38,67263,
37.4118,um,Spot,Image 1,38,67264,
24.7294,um,Spot,Image 1,38,67265,
18.6872,um,Spot,Image 1,38,67266,
18.5844,um,Spot,Image 1,38,67267,
19.8851,um,Spot,Image 1,38,67268,
17.8653,um,Spot,Image 1,38,67269,
20.7596,um,Spot,Image 1,38,67270,
19.2269,um,Spot,Image 1,38,67271,
24.3755,um,Spot,Image 1,38,67272,
21.6329,um,Spot,Image 1,38,67273,
25.2524,um,Spot,Image 1,38,67274,
25.8811,um,Spot,Image 1,38,67275,
23.5319,um,Spot,Image 1,38,67276,
25.6032,um,Spot,Image 1,38,67277,
37.071,um,Spot,Image 1,38,67278,
26.7061,um,Spot,Image 1,38,67279,
31.8892,um,Spot,Image 1,38,67280,
31.7046,um,Spot,Image 1,38,67281,
36.4114,um,Spot,Image 1,38,67282,
45.6274,um,Spot,Image 1,38,67283,
41.2415,um,Spot,Image 1,38,67284,
32.6846,um,Spot,Image 1,38,67285,
34.1794,um,Spot,Image 1,38,67286,
37.5061,um,Spot,Image 1,38,67287,
44.7959,um,Spot,Image 1,38,67288,
36.9652,um,Spot,Image 1,38,67289,
41.7322,um,Spot,Image 1,38,67290,
28.0994,um,Spot,Image 1,38,67291,
43.0179,um,Spot,Image 1,38,67292,
47.7072,um,Spot,Image 1,38,67293,
34.752,um,Spot,Image 1,38,67294,
28.2288,um,Spot,Image 1,38,67295,
40.0572,um,Spot,Image 1,38,67296,
28.6451,um,Spot,Image 1,38,67297,
40.5745,um,Spot,Image 1,38,67298,
28.1257,um,Spot,Image 1,38,67299,
39.25,um,Spot,Image 1,38,67300,
39.3426,um,Spot,Image 1,38,67301,
30.5409,um,Spot,Image 1,38,67302,
48.5334,um,Spot,Image 1,38,67303,
26.9804,um,Spot,Image 1,38,67304,
32.7701,um,Spot,Image 1,38,67305,
37.3555,um,Spot,Image 1,38,67306,
17.9665,um,Spot,Image 1,38,67307,
17.8848,um,Spot,Image 1,38,67308,
19.3209,um,Spot,Image 1,38,67309,
25.0155,um,Spot,Image 1,38,67310,
38.6056,um,Spot,Image 1,38,67311,
30.3702,um,Spot,Image 1,38,67312,
33.7871,um,Spot,Image 1,38,67313,
43.3106,um,Spot,Image 1,38,67314,
27.8623,um,Spot,Image 1,38,67315,
43.7297,um,Spot,Image 1,38,67316,
41.9559,um,Spot,Image 1,38,67317,
33.922,um,Spot,Image 1,38,67318,
23.0837,um,Spot,Image 1,38,67319,
24.6767,um,Spot,Image 1,38,67320,
18.0839,um,Spot,Image 1,38,67321,
17.9859,um,Spot,Image 1,38,67322,
37.5905,um,Spot,Image 1,38,67323,
26.4449,um,Spot,Image 1,38,67324,
25.8959,um,Spot,Image 1,38,67325,
23.4544,um,Spot,Image 1,38,67326,
41.2779,um,Spot,Image 1,38,67327,
34.192,um,Spot,Image 1,38,67328,
31.4753,um,Spot,Image 1,38,67329,
39.8292,um,Spot,Image 1,38,67330,
28.4127,um,Spot,Image 1,38,67331,
18.2416,um,Spot,Image 1,38,67332,
37.0104,um,Spot,Image 1,38,67333,
18.5935,um,Spot,Image 1,38,67334,
31.242,um,Spot,Image 1,38,67335,
26.5852,um,Spot,Image 1,38,67336,
24.2359,um,Spot,Image 1,38,67337,
23.7579,um,Spot,Image 1,38,67338,
23.0556,um,Spot,Image 1,38,67339,
28.3472,um,Spot,Image 1,38,67340,
19.3015,um,Spot,Image 1,38,67341,
18.0862,um,Spot,Image 1,38,67342,
24.3266,um,Spot,Image 1,38,67343,
18.399,um,Spot,Image 1,38,67344,
18.5528,um,Spot,Image 1,38,67345,
21.3506,um,Spot,Image 1,38,67346,
18.3129,um,Spot,Image 1,38,67347,
19.3484,um,Spot,Image 1,38,67348,
22.2418,um,Spot,Image 1,38,67349,
42.9805,um,Spot,Image 1,38,67350,
40.786,um,Spot,Image 1,38,67351,
40.4686,um,Spot,Image 1,38,67352,
28.1659,um,Spot,Image 1,38,67353,
45.4666,um,Spot,Image 1,38,67354,
28.8482,um,Spot,Image 1,38,67355,
47.8885,um,Spot,Image 1,38,67356,
49.1462,um,Spot,Image 1,38,67357,
40.0606,um,Spot,Image 1,38,67358,
44.8497,um,Spot,Image 1,38,67359,
47.9053,um,Spot,Image 1,38,67360,
38.1686,um,Spot,Image 1,38,67361,
47.5717,um,Spot,Image 1,38,67362,
44.6349,um,Spot,Image 1,38,67363,
47.7319,um,Spot,Image 1,38,67364,
33.983,um,Spot,Image 1,38,67365,
27.5084,um,Spot,Image 1,38,67366,
33.0991,um,Spot,Image 1,38,67367,
33.014,um,Spot,Image 1,38,67368,
29.3864,um,Spot,Image 1,38,67369,
32.9488,um,Spot,Image 1,38,67370,
24.9188,um,Spot,Image 1,38,67371,
46.3714,um,Spot,Image 1,38,67372,
36.8089,um,Spot,Image 1,38,67373,
40.9318,um,Spot,Image 1,38,67374,
43.1056,um,Spot,Image 1,38,67375,
30.51,um,Spot,Image 1,38,67376,
21.2501,um,Spot,Image 1,38,67377,
19.1105,um,Spot,Image 1,38,67378,
21.9125,um,Spot,Image 1,38,67379,
34.0839,um,Spot,Image 1,38,67380,
30.3549,um,Spot,Image 1,38,67381,
33.6142,um,Spot,Image 1,38,67382,
28.9662,um,Spot,Image 1,38,67383,
26.3492,um,Spot,Image 1,38,67384,
33.8168,um,Spot,Image 1,38,67385,
43.0592,um,Spot,Image 1,38,67386,
36.2181,um,Spot,Image 1,38,67387,
43.4679,um,Spot,Image 1,38,67388,
26.8408,um,Spot,Image 1,38,67389,
26.4534,um,Spot,Image 1,38,67390,
25.1217,um,Spot,Image 1,38,67391,
33.4056,um,Spot,Image 1,38,67392,
30.9332,um,Spot,Image 1,38,67393,
30.4156,um,Spot,Image 1,38,67394,
29.6417,um,Spot,Image 1,38,67395,
30.6786,um,Spot,Image 1,38,67396,
34.9222,um,Spot,Image 1,38,67397,
36.2228,um,Spot,Image 1,38,67398,
40.21,um,Spot,Image 1,38,67399,
37.8812,um,Spot,Image 1,38,67400,
18.1162,um,Spot,Image 1,38,67401,
44.8791,um,Spot,Image 1,38,67402,
31.6153,um,Spot,Image 1,38,67403,
20.7367,um,Spot,Image 1,38,67404,
24.0403,um,Spot,Image 1,38,67405,
45.7067,um,Spot,Image 1,38,67406,
25.0091,um,Spot,Image 1,38,67407,
32.0464,um,Spot,Image 1,38,67408,
40.2348,um,Spot,Image 1,38,67409,
31.4972,um,Spot,Image 1,38,67410,
39.5987,um,Spot,Image 1,38,67411,
20.7448,um,Spot,Image 1,38,67412,
