
Area
 ==================== 
Area,Unit,Category,Time,ID,
78.5398,um^2,Spot,25,63069,
78.5398,um^2,Spot,25,63070,
78.5398,um^2,Spot,25,63071,
78.5398,um^2,Spot,25,63072,
78.5398,um^2,Spot,25,63073,
78.5398,um^2,Spot,25,63074,
78.5398,um^2,Spot,25,63075,
78.5398,um^2,Spot,25,63076,
78.5398,um^2,Spot,25,63077,
78.5398,um^2,Spot,25,63078,
78.5398,um^2,Spot,25,63079,
78.5398,um^2,Spot,25,63080,
78.5398,um^2,Spot,25,63081,
78.5398,um^2,Spot,25,63082,
78.5398,um^2,Spot,25,63083,
78.5398,um^2,Spot,25,63084,
78.5398,um^2,Spot,25,63085,
78.5398,um^2,Spot,25,63086,
78.5398,um^2,Spot,25,63087,
78.5398,um^2,Spot,25,63088,
78.5398,um^2,Spot,25,63089,
78.5398,um^2,Spot,25,63090,
78.5398,um^2,Spot,25,63091,
78.5398,um^2,Spot,25,63092,
78.5398,um^2,Spot,25,63093,
78.5398,um^2,Spot,25,63094,
78.5398,um^2,Spot,25,63095,
78.5398,um^2,Spot,25,63096,
78.5398,um^2,Spot,25,63097,
78.5398,um^2,Spot,25,63098,
78.5398,um^2,Spot,25,63099,
78.5398,um^2,Spot,25,63100,
78.5398,um^2,Spot,25,63101,
78.5398,um^2,Spot,25,63102,
78.5398,um^2,Spot,25,63103,
78.5398,um^2,Spot,25,63104,
78.5398,um^2,Spot,25,63105,
78.5398,um^2,Spot,25,63106,
78.5398,um^2,Spot,25,63107,
78.5398,um^2,Spot,25,63108,
78.5398,um^2,Spot,25,63109,
78.5398,um^2,Spot,25,63110,
78.5398,um^2,Spot,25,63111,
78.5398,um^2,Spot,25,63112,
78.5398,um^2,Spot,25,63113,
78.5398,um^2,Spot,25,63114,
78.5398,um^2,Spot,25,63115,
78.5398,um^2,Spot,25,63116,
78.5398,um^2,Spot,25,63117,
78.5398,um^2,Spot,25,63118,
78.5398,um^2,Spot,25,63119,
78.5398,um^2,Spot,25,63120,
78.5398,um^2,Spot,25,63121,
78.5398,um^2,Spot,25,63122,
78.5398,um^2,Spot,25,63123,
78.5398,um^2,Spot,25,63124,
78.5398,um^2,Spot,25,63125,
78.5398,um^2,Spot,25,63126,
78.5398,um^2,Spot,25,63127,
78.5398,um^2,Spot,25,63128,
78.5398,um^2,Spot,25,63129,
78.5398,um^2,Spot,25,63130,
78.5398,um^2,Spot,25,63131,
78.5398,um^2,Spot,25,63132,
78.5398,um^2,Spot,25,63133,
78.5398,um^2,Spot,25,63134,
78.5398,um^2,Spot,25,63135,
78.5398,um^2,Spot,25,63136,
78.5398,um^2,Spot,25,63137,
78.5398,um^2,Spot,25,63138,
78.5398,um^2,Spot,25,63139,
78.5398,um^2,Spot,25,63140,
78.5398,um^2,Spot,25,63141,
78.5398,um^2,Spot,25,63142,
78.5398,um^2,Spot,25,63143,
78.5398,um^2,Spot,25,63144,
78.5398,um^2,Spot,25,63145,
78.5398,um^2,Spot,25,63146,
78.5398,um^2,Spot,25,63147,
78.5398,um^2,Spot,25,63148,
78.5398,um^2,Spot,25,63149,
78.5398,um^2,Spot,25,63150,
78.5398,um^2,Spot,25,63151,
78.5398,um^2,Spot,25,63152,
78.5398,um^2,Spot,25,63153,
78.5398,um^2,Spot,25,63154,
78.5398,um^2,Spot,25,63155,
78.5398,um^2,Spot,25,63156,
78.5398,um^2,Spot,25,63157,
78.5398,um^2,Spot,25,63158,
78.5398,um^2,Spot,25,63159,
78.5398,um^2,Spot,25,63160,
78.5398,um^2,Spot,25,63161,
78.5398,um^2,Spot,25,63162,
78.5398,um^2,Spot,25,63163,
78.5398,um^2,Spot,25,63164,
78.5398,um^2,Spot,25,63165,
78.5398,um^2,Spot,25,63166,
78.5398,um^2,Spot,25,63167,
78.5398,um^2,Spot,25,63168,
78.5398,um^2,Spot,25,63169,
78.5398,um^2,Spot,25,63170,
78.5398,um^2,Spot,25,63171,
78.5398,um^2,Spot,25,63172,
78.5398,um^2,Spot,25,63173,
78.5398,um^2,Spot,25,63174,
78.5398,um^2,Spot,25,63175,
78.5398,um^2,Spot,25,63176,
78.5398,um^2,Spot,25,63177,
78.5398,um^2,Spot,25,63178,
78.5398,um^2,Spot,25,63179,
78.5398,um^2,Spot,25,63180,
78.5398,um^2,Spot,25,63181,
78.5398,um^2,Spot,25,63182,
78.5398,um^2,Spot,25,63183,
78.5398,um^2,Spot,25,63184,
78.5398,um^2,Spot,25,63185,
78.5398,um^2,Spot,25,63186,
78.5398,um^2,Spot,25,63187,
78.5398,um^2,Spot,25,63188,
78.5398,um^2,Spot,25,63189,
78.5398,um^2,Spot,25,63190,
78.5398,um^2,Spot,25,63191,
78.5398,um^2,Spot,25,63192,
78.5398,um^2,Spot,25,63193,
78.5398,um^2,Spot,25,63194,
78.5398,um^2,Spot,25,63195,
78.5398,um^2,Spot,25,63196,
78.5398,um^2,Spot,25,63197,
78.5398,um^2,Spot,25,63198,
78.5398,um^2,Spot,25,63199,
78.5398,um^2,Spot,25,63200,
78.5398,um^2,Spot,25,63201,
78.5398,um^2,Spot,25,63202,
78.5398,um^2,Spot,25,63203,
78.5398,um^2,Spot,25,63204,
78.5398,um^2,Spot,25,63205,
78.5398,um^2,Spot,25,63206,
78.5398,um^2,Spot,25,63207,
78.5398,um^2,Spot,25,63208,
78.5398,um^2,Spot,25,63209,
78.5398,um^2,Spot,25,63210,
78.5398,um^2,Spot,25,63211,
78.5398,um^2,Spot,25,63212,
78.5398,um^2,Spot,25,63213,
78.5398,um^2,Spot,25,63214,
78.5398,um^2,Spot,25,63215,
78.5398,um^2,Spot,25,63216,
78.5398,um^2,Spot,25,63217,
78.5398,um^2,Spot,25,63218,
78.5398,um^2,Spot,25,63219,
78.5398,um^2,Spot,25,63220,
78.5398,um^2,Spot,25,63221,
78.5398,um^2,Spot,25,63222,
78.5398,um^2,Spot,26,63223,
78.5398,um^2,Spot,26,63224,
78.5398,um^2,Spot,26,63225,
78.5398,um^2,Spot,26,63226,
78.5398,um^2,Spot,26,63227,
78.5398,um^2,Spot,26,63228,
78.5398,um^2,Spot,26,63229,
78.5398,um^2,Spot,26,63230,
78.5398,um^2,Spot,26,63231,
78.5398,um^2,Spot,26,63232,
78.5398,um^2,Spot,26,63233,
78.5398,um^2,Spot,26,63234,
78.5398,um^2,Spot,26,63235,
78.5398,um^2,Spot,26,63236,
78.5398,um^2,Spot,26,63237,
78.5398,um^2,Spot,26,63238,
78.5398,um^2,Spot,26,63239,
78.5398,um^2,Spot,26,63240,
78.5398,um^2,Spot,26,63241,
78.5398,um^2,Spot,26,63242,
78.5398,um^2,Spot,26,63243,
78.5398,um^2,Spot,26,63244,
78.5398,um^2,Spot,26,63245,
78.5398,um^2,Spot,26,63246,
78.5398,um^2,Spot,26,63247,
78.5398,um^2,Spot,26,63248,
78.5398,um^2,Spot,26,63249,
78.5398,um^2,Spot,26,63250,
78.5398,um^2,Spot,26,63251,
78.5398,um^2,Spot,26,63252,
78.5398,um^2,Spot,26,63253,
78.5398,um^2,Spot,26,63254,
78.5398,um^2,Spot,26,63255,
78.5398,um^2,Spot,26,63256,
78.5398,um^2,Spot,26,63257,
78.5398,um^2,Spot,26,63258,
78.5398,um^2,Spot,26,63259,
78.5398,um^2,Spot,26,63260,
78.5398,um^2,Spot,26,63261,
78.5398,um^2,Spot,26,63262,
78.5398,um^2,Spot,26,63263,
78.5398,um^2,Spot,26,63264,
78.5398,um^2,Spot,26,63265,
78.5398,um^2,Spot,26,63266,
78.5398,um^2,Spot,26,63267,
78.5398,um^2,Spot,26,63268,
78.5398,um^2,Spot,26,63269,
78.5398,um^2,Spot,26,63270,
78.5398,um^2,Spot,26,63271,
78.5398,um^2,Spot,26,63272,
78.5398,um^2,Spot,26,63273,
78.5398,um^2,Spot,26,63274,
78.5398,um^2,Spot,26,63275,
78.5398,um^2,Spot,26,63276,
78.5398,um^2,Spot,26,63277,
78.5398,um^2,Spot,26,63278,
78.5398,um^2,Spot,26,63279,
78.5398,um^2,Spot,26,63280,
78.5398,um^2,Spot,26,63281,
78.5398,um^2,Spot,26,63282,
78.5398,um^2,Spot,26,63283,
78.5398,um^2,Spot,26,63284,
78.5398,um^2,Spot,26,63285,
78.5398,um^2,Spot,26,63286,
78.5398,um^2,Spot,26,63287,
78.5398,um^2,Spot,26,63288,
78.5398,um^2,Spot,26,63289,
78.5398,um^2,Spot,26,63290,
78.5398,um^2,Spot,26,63291,
78.5398,um^2,Spot,26,63292,
78.5398,um^2,Spot,26,63293,
78.5398,um^2,Spot,26,63294,
78.5398,um^2,Spot,26,63295,
78.5398,um^2,Spot,26,63296,
78.5398,um^2,Spot,26,63297,
78.5398,um^2,Spot,26,63298,
78.5398,um^2,Spot,26,63299,
78.5398,um^2,Spot,26,63300,
78.5398,um^2,Spot,26,63301,
78.5398,um^2,Spot,26,63302,
78.5398,um^2,Spot,26,63303,
78.5398,um^2,Spot,26,63304,
78.5398,um^2,Spot,26,63305,
78.5398,um^2,Spot,26,63306,
78.5398,um^2,Spot,26,63307,
78.5398,um^2,Spot,26,63308,
78.5398,um^2,Spot,26,63309,
78.5398,um^2,Spot,26,63310,
78.5398,um^2,Spot,26,63311,
78.5398,um^2,Spot,26,63312,
78.5398,um^2,Spot,26,63313,
78.5398,um^2,Spot,26,63314,
78.5398,um^2,Spot,26,63315,
78.5398,um^2,Spot,26,63316,
78.5398,um^2,Spot,26,63317,
78.5398,um^2,Spot,26,63318,
78.5398,um^2,Spot,26,63319,
78.5398,um^2,Spot,26,63320,
78.5398,um^2,Spot,26,63321,
78.5398,um^2,Spot,26,63322,
78.5398,um^2,Spot,26,63323,
78.5398,um^2,Spot,26,63324,
78.5398,um^2,Spot,26,63325,
78.5398,um^2,Spot,26,63326,
78.5398,um^2,Spot,26,63327,
78.5398,um^2,Spot,26,63328,
78.5398,um^2,Spot,26,63329,
78.5398,um^2,Spot,26,63330,
78.5398,um^2,Spot,26,63331,
78.5398,um^2,Spot,26,63332,
78.5398,um^2,Spot,26,63333,
78.5398,um^2,Spot,26,63334,
78.5398,um^2,Spot,26,63335,
78.5398,um^2,Spot,26,63336,
78.5398,um^2,Spot,26,63337,
78.5398,um^2,Spot,26,63338,
78.5398,um^2,Spot,26,63339,
78.5398,um^2,Spot,26,63340,
78.5398,um^2,Spot,26,63341,
78.5398,um^2,Spot,26,63342,
78.5398,um^2,Spot,26,63343,
78.5398,um^2,Spot,26,63344,
78.5398,um^2,Spot,26,63345,
78.5398,um^2,Spot,26,63346,
78.5398,um^2,Spot,26,63347,
78.5398,um^2,Spot,26,63348,
78.5398,um^2,Spot,26,63349,
78.5398,um^2,Spot,26,63350,
78.5398,um^2,Spot,26,63351,
78.5398,um^2,Spot,26,63352,
78.5398,um^2,Spot,26,63353,
78.5398,um^2,Spot,26,63354,
78.5398,um^2,Spot,26,63355,
78.5398,um^2,Spot,26,63356,
78.5398,um^2,Spot,26,63357,
78.5398,um^2,Spot,26,63358,
78.5398,um^2,Spot,26,63359,
78.5398,um^2,Spot,26,63360,
78.5398,um^2,Spot,26,63361,
78.5398,um^2,Spot,26,63362,
78.5398,um^2,Spot,26,63363,
78.5398,um^2,Spot,26,63364,
78.5398,um^2,Spot,26,63365,
78.5398,um^2,Spot,26,63366,
78.5398,um^2,Spot,26,63367,
78.5398,um^2,Spot,26,63368,
78.5398,um^2,Spot,26,63369,
78.5398,um^2,Spot,26,63370,
78.5398,um^2,Spot,26,63371,
78.5398,um^2,Spot,26,63372,
78.5398,um^2,Spot,26,63373,
78.5398,um^2,Spot,26,63374,
78.5398,um^2,Spot,26,63375,
78.5398,um^2,Spot,26,63376,
78.5398,um^2,Spot,26,63377,
78.5398,um^2,Spot,26,63378,
78.5398,um^2,Spot,26,63379,
78.5398,um^2,Spot,26,63380,
78.5398,um^2,Spot,26,63381,
78.5398,um^2,Spot,26,63382,
78.5398,um^2,Spot,26,63383,
78.5398,um^2,Spot,26,63384,
78.5398,um^2,Spot,26,63385,
78.5398,um^2,Spot,26,63386,
78.5398,um^2,Spot,26,63387,
78.5398,um^2,Spot,26,63388,
78.5398,um^2,Spot,26,63389,
78.5398,um^2,Spot,26,63390,
78.5398,um^2,Spot,26,63391,
78.5398,um^2,Spot,26,63392,
78.5398,um^2,Spot,26,63393,
78.5398,um^2,Spot,26,63394,
78.5398,um^2,Spot,26,63395,
78.5398,um^2,Spot,26,63396,
78.5398,um^2,Spot,26,63397,
78.5398,um^2,Spot,26,63398,
78.5398,um^2,Spot,26,63399,
78.5398,um^2,Spot,26,63400,
78.5398,um^2,Spot,26,63401,
78.5398,um^2,Spot,26,63402,
78.5398,um^2,Spot,26,63403,
78.5398,um^2,Spot,26,63404,
78.5398,um^2,Spot,26,63405,
78.5398,um^2,Spot,26,63406,
78.5398,um^2,Spot,26,63407,
78.5398,um^2,Spot,26,63408,
78.5398,um^2,Spot,26,63409,
78.5398,um^2,Spot,26,63410,
78.5398,um^2,Spot,26,63411,
78.5398,um^2,Spot,26,63412,
78.5398,um^2,Spot,26,63413,
78.5398,um^2,Spot,26,63414,
78.5398,um^2,Spot,26,63415,
78.5398,um^2,Spot,26,63416,
78.5398,um^2,Spot,26,63417,
78.5398,um^2,Spot,26,63418,
78.5398,um^2,Spot,26,63419,
78.5398,um^2,Spot,26,63420,
78.5398,um^2,Spot,26,63421,
78.5398,um^2,Spot,26,63422,
78.5398,um^2,Spot,26,63423,
78.5398,um^2,Spot,26,63424,
78.5398,um^2,Spot,26,63425,
78.5398,um^2,Spot,26,63426,
78.5398,um^2,Spot,26,63427,
78.5398,um^2,Spot,26,63428,
78.5398,um^2,Spot,26,63429,
78.5398,um^2,Spot,26,63430,
78.5398,um^2,Spot,26,63431,
78.5398,um^2,Spot,26,63432,
78.5398,um^2,Spot,26,63433,
78.5398,um^2,Spot,26,63434,
78.5398,um^2,Spot,26,63435,
78.5398,um^2,Spot,26,63436,
78.5398,um^2,Spot,26,63437,
78.5398,um^2,Spot,26,63438,
78.5398,um^2,Spot,26,63439,
78.5398,um^2,Spot,26,63440,
78.5398,um^2,Spot,26,63441,
78.5398,um^2,Spot,26,63442,
78.5398,um^2,Spot,26,63443,
78.5398,um^2,Spot,26,63444,
78.5398,um^2,Spot,26,63445,
78.5398,um^2,Spot,26,63446,
78.5398,um^2,Spot,26,63447,
78.5398,um^2,Spot,26,63448,
78.5398,um^2,Spot,26,63449,
78.5398,um^2,Spot,26,63450,
78.5398,um^2,Spot,26,63451,
78.5398,um^2,Spot,26,63452,
78.5398,um^2,Spot,26,63453,
78.5398,um^2,Spot,26,63454,
78.5398,um^2,Spot,26,63455,
78.5398,um^2,Spot,26,63456,
78.5398,um^2,Spot,26,63457,
78.5398,um^2,Spot,26,63458,
78.5398,um^2,Spot,26,63459,
78.5398,um^2,Spot,26,63460,
78.5398,um^2,Spot,26,63461,
78.5398,um^2,Spot,26,63462,
78.5398,um^2,Spot,26,63463,
78.5398,um^2,Spot,26,63464,
78.5398,um^2,Spot,26,63465,
78.5398,um^2,Spot,26,63466,
78.5398,um^2,Spot,26,63467,
78.5398,um^2,Spot,26,63468,
78.5398,um^2,Spot,26,63469,
78.5398,um^2,Spot,26,63470,
78.5398,um^2,Spot,26,63471,
78.5398,um^2,Spot,26,63472,
78.5398,um^2,Spot,26,63473,
78.5398,um^2,Spot,26,63474,
78.5398,um^2,Spot,26,63475,
78.5398,um^2,Spot,26,63476,
78.5398,um^2,Spot,26,63477,
78.5398,um^2,Spot,26,63478,
78.5398,um^2,Spot,26,63479,
78.5398,um^2,Spot,26,63480,
78.5398,um^2,Spot,26,63481,
78.5398,um^2,Spot,26,63482,
78.5398,um^2,Spot,26,63483,
78.5398,um^2,Spot,26,63484,
78.5398,um^2,Spot,26,63485,
78.5398,um^2,Spot,26,63486,
78.5398,um^2,Spot,26,63487,
78.5398,um^2,Spot,26,63488,
78.5398,um^2,Spot,26,63489,
78.5398,um^2,Spot,26,63490,
78.5398,um^2,Spot,26,63491,
78.5398,um^2,Spot,26,63492,
78.5398,um^2,Spot,26,63493,
78.5398,um^2,Spot,26,63494,
78.5398,um^2,Spot,26,63495,
78.5398,um^2,Spot,26,63496,
78.5398,um^2,Spot,26,63497,
78.5398,um^2,Spot,26,63498,
78.5398,um^2,Spot,26,63499,
78.5398,um^2,Spot,26,63500,
78.5398,um^2,Spot,26,63501,
78.5398,um^2,Spot,26,63502,
78.5398,um^2,Spot,26,63503,
78.5398,um^2,Spot,26,63504,
78.5398,um^2,Spot,26,63505,
78.5398,um^2,Spot,26,63506,
78.5398,um^2,Spot,26,63507,
78.5398,um^2,Spot,26,63508,
78.5398,um^2,Spot,26,63509,
78.5398,um^2,Spot,26,63510,
78.5398,um^2,Spot,26,63511,
78.5398,um^2,Spot,26,63512,
78.5398,um^2,Spot,26,63513,
78.5398,um^2,Spot,26,63514,
78.5398,um^2,Spot,26,63515,
78.5398,um^2,Spot,26,63516,
78.5398,um^2,Spot,26,63517,
78.5398,um^2,Spot,26,63518,
78.5398,um^2,Spot,26,63519,
78.5398,um^2,Spot,26,63520,
78.5398,um^2,Spot,26,63521,
78.5398,um^2,Spot,26,63522,
78.5398,um^2,Spot,26,63523,
78.5398,um^2,Spot,26,63524,
78.5398,um^2,Spot,26,63525,
78.5398,um^2,Spot,26,63526,
78.5398,um^2,Spot,26,63527,
78.5398,um^2,Spot,26,63528,
78.5398,um^2,Spot,26,63529,
78.5398,um^2,Spot,26,63530,
78.5398,um^2,Spot,26,63531,
78.5398,um^2,Spot,27,63532,
78.5398,um^2,Spot,27,63533,
78.5398,um^2,Spot,27,63534,
78.5398,um^2,Spot,27,63535,
78.5398,um^2,Spot,27,63536,
78.5398,um^2,Spot,27,63537,
78.5398,um^2,Spot,27,63538,
78.5398,um^2,Spot,27,63539,
78.5398,um^2,Spot,27,63540,
78.5398,um^2,Spot,27,63541,
78.5398,um^2,Spot,27,63542,
78.5398,um^2,Spot,27,63543,
78.5398,um^2,Spot,27,63544,
78.5398,um^2,Spot,27,63545,
78.5398,um^2,Spot,27,63546,
78.5398,um^2,Spot,27,63547,
78.5398,um^2,Spot,27,63548,
78.5398,um^2,Spot,27,63549,
78.5398,um^2,Spot,27,63550,
78.5398,um^2,Spot,27,63551,
78.5398,um^2,Spot,27,63552,
78.5398,um^2,Spot,27,63553,
78.5398,um^2,Spot,27,63554,
78.5398,um^2,Spot,27,63555,
78.5398,um^2,Spot,27,63556,
78.5398,um^2,Spot,27,63557,
78.5398,um^2,Spot,27,63558,
78.5398,um^2,Spot,27,63559,
78.5398,um^2,Spot,27,63560,
78.5398,um^2,Spot,27,63561,
78.5398,um^2,Spot,27,63562,
78.5398,um^2,Spot,27,63563,
78.5398,um^2,Spot,27,63564,
78.5398,um^2,Spot,27,63565,
78.5398,um^2,Spot,27,63566,
78.5398,um^2,Spot,27,63567,
78.5398,um^2,Spot,27,63568,
78.5398,um^2,Spot,27,63569,
78.5398,um^2,Spot,27,63570,
78.5398,um^2,Spot,27,63571,
78.5398,um^2,Spot,27,63572,
78.5398,um^2,Spot,27,63573,
78.5398,um^2,Spot,27,63574,
78.5398,um^2,Spot,27,63575,
78.5398,um^2,Spot,27,63576,
78.5398,um^2,Spot,27,63577,
78.5398,um^2,Spot,27,63578,
78.5398,um^2,Spot,27,63579,
78.5398,um^2,Spot,27,63580,
78.5398,um^2,Spot,27,63581,
78.5398,um^2,Spot,27,63582,
78.5398,um^2,Spot,27,63583,
78.5398,um^2,Spot,27,63584,
78.5398,um^2,Spot,27,63585,
78.5398,um^2,Spot,27,63586,
78.5398,um^2,Spot,27,63587,
78.5398,um^2,Spot,27,63588,
78.5398,um^2,Spot,27,63589,
78.5398,um^2,Spot,27,63590,
78.5398,um^2,Spot,27,63591,
78.5398,um^2,Spot,27,63592,
78.5398,um^2,Spot,27,63593,
78.5398,um^2,Spot,27,63594,
78.5398,um^2,Spot,27,63595,
78.5398,um^2,Spot,27,63596,
78.5398,um^2,Spot,27,63597,
78.5398,um^2,Spot,27,63598,
78.5398,um^2,Spot,27,63599,
78.5398,um^2,Spot,27,63600,
78.5398,um^2,Spot,27,63601,
78.5398,um^2,Spot,27,63602,
78.5398,um^2,Spot,27,63603,
78.5398,um^2,Spot,27,63604,
78.5398,um^2,Spot,27,63605,
78.5398,um^2,Spot,27,63606,
78.5398,um^2,Spot,27,63607,
78.5398,um^2,Spot,27,63608,
78.5398,um^2,Spot,27,63609,
78.5398,um^2,Spot,27,63610,
78.5398,um^2,Spot,27,63611,
78.5398,um^2,Spot,27,63612,
78.5398,um^2,Spot,27,63613,
78.5398,um^2,Spot,27,63614,
78.5398,um^2,Spot,27,63615,
78.5398,um^2,Spot,27,63616,
78.5398,um^2,Spot,27,63617,
78.5398,um^2,Spot,27,63618,
78.5398,um^2,Spot,27,63619,
78.5398,um^2,Spot,27,63620,
78.5398,um^2,Spot,27,63621,
78.5398,um^2,Spot,27,63622,
78.5398,um^2,Spot,27,63623,
78.5398,um^2,Spot,27,63624,
78.5398,um^2,Spot,27,63625,
78.5398,um^2,Spot,27,63626,
78.5398,um^2,Spot,27,63627,
78.5398,um^2,Spot,27,63628,
78.5398,um^2,Spot,27,63629,
78.5398,um^2,Spot,27,63630,
78.5398,um^2,Spot,27,63631,
78.5398,um^2,Spot,27,63632,
78.5398,um^2,Spot,27,63633,
78.5398,um^2,Spot,27,63634,
78.5398,um^2,Spot,27,63635,
78.5398,um^2,Spot,27,63636,
78.5398,um^2,Spot,27,63637,
78.5398,um^2,Spot,27,63638,
78.5398,um^2,Spot,27,63639,
78.5398,um^2,Spot,27,63640,
78.5398,um^2,Spot,27,63641,
78.5398,um^2,Spot,27,63642,
78.5398,um^2,Spot,27,63643,
78.5398,um^2,Spot,27,63644,
78.5398,um^2,Spot,27,63645,
78.5398,um^2,Spot,27,63646,
78.5398,um^2,Spot,27,63647,
78.5398,um^2,Spot,27,63648,
78.5398,um^2,Spot,27,63649,
78.5398,um^2,Spot,27,63650,
78.5398,um^2,Spot,27,63651,
78.5398,um^2,Spot,27,63652,
78.5398,um^2,Spot,27,63653,
78.5398,um^2,Spot,27,63654,
78.5398,um^2,Spot,27,63655,
78.5398,um^2,Spot,27,63656,
78.5398,um^2,Spot,27,63657,
78.5398,um^2,Spot,27,63658,
78.5398,um^2,Spot,27,63659,
78.5398,um^2,Spot,27,63660,
78.5398,um^2,Spot,27,63661,
78.5398,um^2,Spot,27,63662,
78.5398,um^2,Spot,27,63663,
78.5398,um^2,Spot,27,63664,
78.5398,um^2,Spot,27,63665,
78.5398,um^2,Spot,27,63666,
78.5398,um^2,Spot,27,63667,
78.5398,um^2,Spot,27,63668,
78.5398,um^2,Spot,27,63669,
78.5398,um^2,Spot,27,63670,
78.5398,um^2,Spot,27,63671,
78.5398,um^2,Spot,27,63672,
78.5398,um^2,Spot,27,63673,
78.5398,um^2,Spot,27,63674,
78.5398,um^2,Spot,27,63675,
78.5398,um^2,Spot,27,63676,
78.5398,um^2,Spot,27,63677,
78.5398,um^2,Spot,27,63678,
78.5398,um^2,Spot,27,63679,
78.5398,um^2,Spot,27,63680,
78.5398,um^2,Spot,27,63681,
78.5398,um^2,Spot,27,63682,
78.5398,um^2,Spot,27,63683,
78.5398,um^2,Spot,27,63684,
78.5398,um^2,Spot,27,63685,
78.5398,um^2,Spot,27,63686,
78.5398,um^2,Spot,27,63687,
78.5398,um^2,Spot,27,63688,
78.5398,um^2,Spot,27,63689,
78.5398,um^2,Spot,27,63690,
78.5398,um^2,Spot,27,63691,
78.5398,um^2,Spot,27,63692,
78.5398,um^2,Spot,27,63693,
78.5398,um^2,Spot,27,63694,
78.5398,um^2,Spot,27,63695,
78.5398,um^2,Spot,27,63696,
78.5398,um^2,Spot,27,63697,
78.5398,um^2,Spot,27,63698,
78.5398,um^2,Spot,27,63699,
78.5398,um^2,Spot,27,63700,
78.5398,um^2,Spot,27,63701,
78.5398,um^2,Spot,27,63702,
78.5398,um^2,Spot,27,63703,
78.5398,um^2,Spot,27,63704,
78.5398,um^2,Spot,27,63705,
78.5398,um^2,Spot,27,63706,
78.5398,um^2,Spot,27,63707,
78.5398,um^2,Spot,27,63708,
78.5398,um^2,Spot,27,63709,
78.5398,um^2,Spot,27,63710,
78.5398,um^2,Spot,27,63711,
78.5398,um^2,Spot,27,63712,
78.5398,um^2,Spot,27,63713,
78.5398,um^2,Spot,27,63714,
78.5398,um^2,Spot,27,63715,
78.5398,um^2,Spot,27,63716,
78.5398,um^2,Spot,27,63717,
78.5398,um^2,Spot,27,63718,
78.5398,um^2,Spot,27,63719,
78.5398,um^2,Spot,27,63720,
78.5398,um^2,Spot,27,63721,
78.5398,um^2,Spot,27,63722,
78.5398,um^2,Spot,27,63723,
78.5398,um^2,Spot,27,63724,
78.5398,um^2,Spot,27,63725,
78.5398,um^2,Spot,27,63726,
78.5398,um^2,Spot,27,63727,
78.5398,um^2,Spot,27,63728,
78.5398,um^2,Spot,27,63729,
78.5398,um^2,Spot,27,63730,
78.5398,um^2,Spot,27,63731,
78.5398,um^2,Spot,27,63732,
78.5398,um^2,Spot,27,63733,
78.5398,um^2,Spot,27,63734,
78.5398,um^2,Spot,27,63735,
78.5398,um^2,Spot,27,63736,
78.5398,um^2,Spot,27,63737,
78.5398,um^2,Spot,27,63738,
78.5398,um^2,Spot,27,63739,
78.5398,um^2,Spot,27,63740,
78.5398,um^2,Spot,27,63741,
78.5398,um^2,Spot,27,63742,
78.5398,um^2,Spot,27,63743,
78.5398,um^2,Spot,27,63744,
78.5398,um^2,Spot,27,63745,
78.5398,um^2,Spot,27,63746,
78.5398,um^2,Spot,27,63747,
78.5398,um^2,Spot,27,63748,
78.5398,um^2,Spot,27,63749,
78.5398,um^2,Spot,27,63750,
78.5398,um^2,Spot,27,63751,
78.5398,um^2,Spot,27,63752,
78.5398,um^2,Spot,27,63753,
78.5398,um^2,Spot,27,63754,
78.5398,um^2,Spot,27,63755,
78.5398,um^2,Spot,27,63756,
78.5398,um^2,Spot,27,63757,
78.5398,um^2,Spot,27,63758,
78.5398,um^2,Spot,27,63759,
78.5398,um^2,Spot,27,63760,
78.5398,um^2,Spot,27,63761,
78.5398,um^2,Spot,27,63762,
78.5398,um^2,Spot,27,63763,
78.5398,um^2,Spot,27,63764,
78.5398,um^2,Spot,27,63765,
78.5398,um^2,Spot,27,63766,
78.5398,um^2,Spot,27,63767,
78.5398,um^2,Spot,27,63768,
78.5398,um^2,Spot,27,63769,
78.5398,um^2,Spot,27,63770,
78.5398,um^2,Spot,27,63771,
78.5398,um^2,Spot,27,63772,
78.5398,um^2,Spot,27,63773,
78.5398,um^2,Spot,27,63774,
78.5398,um^2,Spot,27,63775,
78.5398,um^2,Spot,27,63776,
78.5398,um^2,Spot,27,63777,
78.5398,um^2,Spot,27,63778,
78.5398,um^2,Spot,27,63779,
78.5398,um^2,Spot,27,63780,
78.5398,um^2,Spot,27,63781,
78.5398,um^2,Spot,27,63782,
78.5398,um^2,Spot,27,63783,
78.5398,um^2,Spot,27,63784,
78.5398,um^2,Spot,27,63785,
78.5398,um^2,Spot,27,63786,
78.5398,um^2,Spot,27,63787,
78.5398,um^2,Spot,27,63788,
78.5398,um^2,Spot,27,63789,
78.5398,um^2,Spot,27,63790,
78.5398,um^2,Spot,27,63791,
78.5398,um^2,Spot,27,63792,
78.5398,um^2,Spot,27,63793,
78.5398,um^2,Spot,27,63794,
78.5398,um^2,Spot,27,63795,
78.5398,um^2,Spot,27,63796,
78.5398,um^2,Spot,27,63797,
78.5398,um^2,Spot,27,63798,
78.5398,um^2,Spot,27,63799,
78.5398,um^2,Spot,27,63800,
78.5398,um^2,Spot,27,63801,
78.5398,um^2,Spot,27,63802,
78.5398,um^2,Spot,27,63803,
