
Distance to Image Border XYZ Img=1
 ==================== 
Distance to Image Border XYZ,Unit,Category,Image,Time,ID,
0,um,Spot,Image 1,35,66190,
0,um,Spot,Image 1,35,66191,
0,um,Spot,Image 1,35,66192,
0,um,Spot,Image 1,35,66193,
0,um,Spot,Image 1,35,66194,
0,um,Spot,Image 1,35,66195,
0,um,Spot,Image 1,35,66196,
0,um,Spot,Image 1,35,66197,
0,um,Spot,Image 1,35,66198,
0,um,Spot,Image 1,35,66199,
0,um,Spot,Image 1,35,66200,
0,um,Spot,Image 1,35,66201,
0,um,Spot,Image 1,35,66202,
0,um,Spot,Image 1,35,66203,
0.272752,um,Spot,Image 1,35,66204,
1.75965,um,Spot,Image 1,35,66205,
2.10087,um,Spot,Image 1,35,66206,
3.15973,um,Spot,Image 1,35,66207,
2.95851,um,Spot,Image 1,35,66208,
3.18219,um,Spot,Image 1,35,66209,
3.99301,um,Spot,Image 1,35,66210,
4.24455,um,Spot,Image 1,35,66211,
0,um,Spot,Image 1,35,66212,
0,um,Spot,Image 1,35,66213,
0,um,Spot,Image 1,35,66214,
0,um,Spot,Image 1,35,66215,
0,um,Spot,Image 1,35,66216,
0,um,Spot,Image 1,35,66217,
0.22302,um,Spot,Image 1,35,66218,
0.419676,um,Spot,Image 1,35,66219,
1.57124,um,Spot,Image 1,35,66220,
1.88498,um,Spot,Image 1,35,66221,
3.10708,um,Spot,Image 1,35,66222,
3.12623,um,Spot,Image 1,35,66223,
3.58836,um,Spot,Image 1,35,66224,
3.92731,um,Spot,Image 1,35,66225,
4.94557,um,Spot,Image 1,35,66226,
0,um,Spot,Image 1,35,66227,
0,um,Spot,Image 1,35,66228,
0,um,Spot,Image 1,35,66229,
0,um,Spot,Image 1,35,66230,
0,um,Spot,Image 1,35,66231,
0,um,Spot,Image 1,35,66232,
0,um,Spot,Image 1,35,66233,
2.20196,um,Spot,Image 1,35,66234,
2.22145,um,Spot,Image 1,35,66235,
3.22282,um,Spot,Image 1,35,66236,
2.94103,um,Spot,Image 1,35,66237,
3.58939,um,Spot,Image 1,35,66238,
3.96833,um,Spot,Image 1,35,66239,
3.82325,um,Spot,Image 1,35,66240,
4.56428,um,Spot,Image 1,35,66241,
7.64288,um,Spot,Image 1,35,66242,
8.12704,um,Spot,Image 1,35,66243,
11.6501,um,Spot,Image 1,35,66244,
5.81063,um,Spot,Image 1,35,66245,
5.97136,um,Spot,Image 1,35,66246,
6.96441,um,Spot,Image 1,35,66247,
8.19711,um,Spot,Image 1,35,66248,
11.6856,um,Spot,Image 1,35,66249,
6.57267,um,Spot,Image 1,35,66250,
6.33707,um,Spot,Image 1,35,66251,
10.2359,um,Spot,Image 1,35,66252,
12.1972,um,Spot,Image 1,35,66253,
12.6763,um,Spot,Image 1,35,66254,
10.1674,um,Spot,Image 1,35,66255,
6.33663,um,Spot,Image 1,35,66256,
6.92299,um,Spot,Image 1,35,66257,
7.51663,um,Spot,Image 1,35,66258,
7.71281,um,Spot,Image 1,35,66259,
9.23572,um,Spot,Image 1,35,66260,
9.55461,um,Spot,Image 1,35,66261,
10.2777,um,Spot,Image 1,35,66262,
10.4025,um,Spot,Image 1,35,66263,
10.7829,um,Spot,Image 1,35,66264,
11.9956,um,Spot,Image 1,35,66265,
5.79638,um,Spot,Image 1,35,66266,
7.56985,um,Spot,Image 1,35,66267,
7.54159,um,Spot,Image 1,35,66268,
8.27807,um,Spot,Image 1,35,66269,
8.15399,um,Spot,Image 1,35,66270,
9.27119,um,Spot,Image 1,35,66271,
10.8561,um,Spot,Image 1,35,66272,
12.0856,um,Spot,Image 1,35,66273,
12.7483,um,Spot,Image 1,35,66274,
5.72934,um,Spot,Image 1,35,66275,
6.47454,um,Spot,Image 1,35,66276,
7.31406,um,Spot,Image 1,35,66277,
7.50355,um,Spot,Image 1,35,66278,
8.20723,um,Spot,Image 1,35,66279,
8.12303,um,Spot,Image 1,35,66280,
8.9886,um,Spot,Image 1,35,66281,
8.59061,um,Spot,Image 1,35,66282,
9.20453,um,Spot,Image 1,35,66283,
9.28467,um,Spot,Image 1,35,66284,
10.7513,um,Spot,Image 1,35,66285,
10.828,um,Spot,Image 1,35,66286,
10.8392,um,Spot,Image 1,35,66287,
12.3776,um,Spot,Image 1,35,66288,
8.83779,um,Spot,Image 1,35,66289,
7.18065,um,Spot,Image 1,35,66290,
5.80168,um,Spot,Image 1,35,66291,
6.18124,um,Spot,Image 1,35,66292,
7.03957,um,Spot,Image 1,35,66293,
8.35718,um,Spot,Image 1,35,66294,
8.83158,um,Spot,Image 1,35,66295,
9.43374,um,Spot,Image 1,35,66296,
10.6015,um,Spot,Image 1,35,66297,
10.6225,um,Spot,Image 1,35,66298,
12.3394,um,Spot,Image 1,35,66299,
12.7878,um,Spot,Image 1,35,66300,
5.32158,um,Spot,Image 1,35,66301,
6.58625,um,Spot,Image 1,35,66302,
6.31711,um,Spot,Image 1,35,66303,
7.34705,um,Spot,Image 1,35,66304,
7.85717,um,Spot,Image 1,35,66305,
7.62476,um,Spot,Image 1,35,66306,
8.10323,um,Spot,Image 1,35,66307,
9.399,um,Spot,Image 1,35,66308,
9.71095,um,Spot,Image 1,35,66309,
9.7458,um,Spot,Image 1,35,66310,
10.011,um,Spot,Image 1,35,66311,
12.6952,um,Spot,Image 1,35,66312,
5.73119,um,Spot,Image 1,35,66313,
6.47836,um,Spot,Image 1,35,66314,
6.92485,um,Spot,Image 1,35,66315,
6.74144,um,Spot,Image 1,35,66316,
8.86748,um,Spot,Image 1,35,66317,
9.76389,um,Spot,Image 1,35,66318,
10.36,um,Spot,Image 1,35,66319,
10.7883,um,Spot,Image 1,35,66320,
11.4389,um,Spot,Image 1,35,66321,
12.0534,um,Spot,Image 1,35,66322,
12.7129,um,Spot,Image 1,35,66323,
12.5912,um,Spot,Image 1,35,66324,
9.30342,um,Spot,Image 1,35,66325,
16.8716,um,Spot,Image 1,35,66326,
13.0127,um,Spot,Image 1,35,66327,
14.9209,um,Spot,Image 1,35,66328,
16.5697,um,Spot,Image 1,35,66329,
13.658,um,Spot,Image 1,35,66330,
13.94,um,Spot,Image 1,35,66331,
15.1158,um,Spot,Image 1,35,66332,
15.6707,um,Spot,Image 1,35,66333,
15.6663,um,Spot,Image 1,35,66334,
16.3034,um,Spot,Image 1,35,66335,
16.2775,um,Spot,Image 1,35,66336,
15.7947,um,Spot,Image 1,35,66337,
16.0825,um,Spot,Image 1,35,66338,
14.9508,um,Spot,Image 1,35,66339,
14.6973,um,Spot,Image 1,35,66340,
15.5385,um,Spot,Image 1,35,66341,
15.8704,um,Spot,Image 1,35,66342,
16.2713,um,Spot,Image 1,35,66343,
16.4179,um,Spot,Image 1,35,66344,
15.9654,um,Spot,Image 1,35,66345,
15.3675,um,Spot,Image 1,35,66346,
15.0486,um,Spot,Image 1,35,66347,
14.5902,um,Spot,Image 1,35,66348,
14.6418,um,Spot,Image 1,35,66349,
14.5192,um,Spot,Image 1,35,66350,
12.8976,um,Spot,Image 1,35,66351,
13.7619,um,Spot,Image 1,35,66352,
14.2614,um,Spot,Image 1,35,66353,
14.2087,um,Spot,Image 1,35,66354,
14.4325,um,Spot,Image 1,35,66355,
14.7605,um,Spot,Image 1,35,66356,
14.3926,um,Spot,Image 1,35,66357,
15.2992,um,Spot,Image 1,35,66358,
16.0336,um,Spot,Image 1,35,66359,
16.0894,um,Spot,Image 1,35,66360,
16.0262,um,Spot,Image 1,35,66361,
16.4021,um,Spot,Image 1,35,66362,
16.3586,um,Spot,Image 1,35,66363,
16.1095,um,Spot,Image 1,35,66364,
15.461,um,Spot,Image 1,35,66365,
14.5971,um,Spot,Image 1,35,66366,
13.87,um,Spot,Image 1,35,66367,
16.2473,um,Spot,Image 1,35,66368,
16.381,um,Spot,Image 1,35,66369,
13.0679,um,Spot,Image 1,35,66370,
15.3016,um,Spot,Image 1,35,66371,
16.4655,um,Spot,Image 1,35,66372,
14.4355,um,Spot,Image 1,35,66373,
14.4558,um,Spot,Image 1,35,66374,
14.1389,um,Spot,Image 1,35,66375,
14.0833,um,Spot,Image 1,35,66376,
14.2458,um,Spot,Image 1,35,66377,
15.6078,um,Spot,Image 1,35,66378,
15.3006,um,Spot,Image 1,35,66379,
16.8019,um,Spot,Image 1,35,66380,
16.0626,um,Spot,Image 1,35,66381,
15.369,um,Spot,Image 1,35,66382,
14.5371,um,Spot,Image 1,35,66383,
13.448,um,Spot,Image 1,35,66384,
13.1872,um,Spot,Image 1,35,66385,
14.9034,um,Spot,Image 1,35,66386,
16.5948,um,Spot,Image 1,35,66387,
16.9078,um,Spot,Image 1,35,66388,
16.8578,um,Spot,Image 1,35,66389,
16.3174,um,Spot,Image 1,35,66390,
16.5387,um,Spot,Image 1,35,66391,
16.1208,um,Spot,Image 1,35,66392,
15.6354,um,Spot,Image 1,35,66393,
14.9482,um,Spot,Image 1,35,66394,
14.3336,um,Spot,Image 1,35,66395,
14.1787,um,Spot,Image 1,35,66396,
13.708,um,Spot,Image 1,35,66397,
13.083,um,Spot,Image 1,35,66398,
15.1311,um,Spot,Image 1,35,66399,
12.9886,um,Spot,Image 1,35,66400,
11.1393,um,Spot,Image 1,35,66401,
7.22488,um,Spot,Image 1,35,66402,
12.2609,um,Spot,Image 1,35,66403,
11.9483,um,Spot,Image 1,35,66404,
12.3635,um,Spot,Image 1,35,66405,
12.176,um,Spot,Image 1,35,66406,
11.5649,um,Spot,Image 1,35,66407,
10.9996,um,Spot,Image 1,35,66408,
10.9146,um,Spot,Image 1,35,66409,
10.0922,um,Spot,Image 1,35,66410,
9.47227,um,Spot,Image 1,35,66411,
8.83586,um,Spot,Image 1,35,66412,
7.97504,um,Spot,Image 1,35,66413,
6.89626,um,Spot,Image 1,35,66414,
6.55942,um,Spot,Image 1,35,66415,
13.1629,um,Spot,Image 1,35,66416,
12.3137,um,Spot,Image 1,35,66417,
11.4602,um,Spot,Image 1,35,66418,
11.1606,um,Spot,Image 1,35,66419,
11.4043,um,Spot,Image 1,35,66420,
9.93257,um,Spot,Image 1,35,66421,
9.66989,um,Spot,Image 1,35,66422,
7.25455,um,Spot,Image 1,35,66423,
5.83176,um,Spot,Image 1,35,66424,
11.2502,um,Spot,Image 1,35,66425,
11.5765,um,Spot,Image 1,35,66426,
9.65875,um,Spot,Image 1,35,66427,
13.2375,um,Spot,Image 1,35,66428,
11.0836,um,Spot,Image 1,35,66429,
11.411,um,Spot,Image 1,35,66430,
10.361,um,Spot,Image 1,35,66431,
10.227,um,Spot,Image 1,35,66432,
6.73008,um,Spot,Image 1,35,66433,
12.5641,um,Spot,Image 1,35,66434,
12.6575,um,Spot,Image 1,35,66435,
12.3594,um,Spot,Image 1,35,66436,
10.9959,um,Spot,Image 1,35,66437,
10.6247,um,Spot,Image 1,35,66438,
9.44734,um,Spot,Image 1,35,66439,
8.36001,um,Spot,Image 1,35,66440,
7.14417,um,Spot,Image 1,35,66441,
4.75074,um,Spot,Image 1,35,66442,
5.13837,um,Spot,Image 1,35,66443,
3.79068,um,Spot,Image 1,35,66444,
4.33054,um,Spot,Image 1,35,66445,
0,um,Spot,Image 1,36,66446,
0,um,Spot,Image 1,36,66447,
0.501306,um,Spot,Image 1,36,66448,
3.80905,um,Spot,Image 1,36,66449,
0,um,Spot,Image 1,36,66450,
0,um,Spot,Image 1,36,66451,
0,um,Spot,Image 1,36,66452,
0,um,Spot,Image 1,36,66453,
2.96955,um,Spot,Image 1,36,66454,
3.86294,um,Spot,Image 1,36,66455,
0,um,Spot,Image 1,36,66456,
0,um,Spot,Image 1,36,66457,
0,um,Spot,Image 1,36,66458,
0.43403,um,Spot,Image 1,36,66459,
1.07684,um,Spot,Image 1,36,66460,
0,um,Spot,Image 1,36,66461,
0,um,Spot,Image 1,36,66462,
0,um,Spot,Image 1,36,66463,
0.387559,um,Spot,Image 1,36,66464,
0,um,Spot,Image 1,36,66465,
0,um,Spot,Image 1,36,66466,
0,um,Spot,Image 1,36,66467,
0,um,Spot,Image 1,36,66468,
0,um,Spot,Image 1,36,66469,
0.288163,um,Spot,Image 1,36,66470,
0.792246,um,Spot,Image 1,36,66471,
1.11859,um,Spot,Image 1,36,66472,
1.9706,um,Spot,Image 1,36,66473,
3.90917,um,Spot,Image 1,36,66474,
4.63005,um,Spot,Image 1,36,66475,
0,um,Spot,Image 1,36,66476,
0,um,Spot,Image 1,36,66477,
0,um,Spot,Image 1,36,66478,
0,um,Spot,Image 1,36,66479,
0,um,Spot,Image 1,36,66480,
0,um,Spot,Image 1,36,66481,
0,um,Spot,Image 1,36,66482,
0,um,Spot,Image 1,36,66483,
1.28569,um,Spot,Image 1,36,66484,
1.72933,um,Spot,Image 1,36,66485,
1.8934,um,Spot,Image 1,36,66486,
3.6088,um,Spot,Image 1,36,66487,
4.14774,um,Spot,Image 1,36,66488,
4.75076,um,Spot,Image 1,36,66489,
0,um,Spot,Image 1,36,66490,
0,um,Spot,Image 1,36,66491,
0,um,Spot,Image 1,36,66492,
0,um,Spot,Image 1,36,66493,
0,um,Spot,Image 1,36,66494,
0,um,Spot,Image 1,36,66495,
0,um,Spot,Image 1,36,66496,
0,um,Spot,Image 1,36,66497,
0,um,Spot,Image 1,36,66498,
0,um,Spot,Image 1,36,66499,
0,um,Spot,Image 1,36,66500,
0.971497,um,Spot,Image 1,36,66501,
1.4896,um,Spot,Image 1,36,66502,
2.13283,um,Spot,Image 1,36,66503,
2.52506,um,Spot,Image 1,36,66504,
3.57777,um,Spot,Image 1,36,66505,
4.27653,um,Spot,Image 1,36,66506,
0.409965,um,Spot,Image 1,36,66507,
0,um,Spot,Image 1,36,66508,
1.48671,um,Spot,Image 1,36,66509,
0,um,Spot,Image 1,36,66510,
0,um,Spot,Image 1,36,66511,
0,um,Spot,Image 1,36,66512,
0,um,Spot,Image 1,36,66513,
0,um,Spot,Image 1,36,66514,
0,um,Spot,Image 1,36,66515,
0,um,Spot,Image 1,36,66516,
0,um,Spot,Image 1,36,66517,
0,um,Spot,Image 1,36,66518,
0,um,Spot,Image 1,36,66519,
0.777354,um,Spot,Image 1,36,66520,
0.66904,um,Spot,Image 1,36,66521,
1.26974,um,Spot,Image 1,36,66522,
2.12759,um,Spot,Image 1,36,66523,
2.03704,um,Spot,Image 1,36,66524,
2.24162,um,Spot,Image 1,36,66525,
2.4939,um,Spot,Image 1,36,66526,
4.04481,um,Spot,Image 1,36,66527,
0,um,Spot,Image 1,36,66528,
0,um,Spot,Image 1,36,66529,
0,um,Spot,Image 1,36,66530,
0,um,Spot,Image 1,36,66531,
0,um,Spot,Image 1,36,66532,
0,um,Spot,Image 1,36,66533,
0,um,Spot,Image 1,36,66534,
0.206616,um,Spot,Image 1,36,66535,
0.0929987,um,Spot,Image 1,36,66536,
1.54226,um,Spot,Image 1,36,66537,
2.26191,um,Spot,Image 1,36,66538,
2.42322,um,Spot,Image 1,36,66539,
2.86538,um,Spot,Image 1,36,66540,
2.91911,um,Spot,Image 1,36,66541,
3.31754,um,Spot,Image 1,36,66542,
0,um,Spot,Image 1,36,66543,
0,um,Spot,Image 1,36,66544,
0,um,Spot,Image 1,36,66545,
0,um,Spot,Image 1,36,66546,
1.10215,um,Spot,Image 1,36,66547,
1.61569,um,Spot,Image 1,36,66548,
2.00343,um,Spot,Image 1,36,66549,
2.96224,um,Spot,Image 1,36,66550,
2.86711,um,Spot,Image 1,36,66551,
3.76285,um,Spot,Image 1,36,66552,
4.42459,um,Spot,Image 1,36,66553,
0,um,Spot,Image 1,36,66554,
0,um,Spot,Image 1,36,66555,
0.771176,um,Spot,Image 1,36,66556,
7.73831,um,Spot,Image 1,36,66557,
7.55913,um,Spot,Image 1,36,66558,
8.26511,um,Spot,Image 1,36,66559,
11.2286,um,Spot,Image 1,36,66560,
7.0182,um,Spot,Image 1,36,66561,
8.36352,um,Spot,Image 1,36,66562,
9.07177,um,Spot,Image 1,36,66563,
11.6234,um,Spot,Image 1,36,66564,
12.7072,um,Spot,Image 1,36,66565,
5.71544,um,Spot,Image 1,36,66566,
9.40284,um,Spot,Image 1,36,66567,
9.16667,um,Spot,Image 1,36,66568,
10.7243,um,Spot,Image 1,36,66569,
11.5785,um,Spot,Image 1,36,66570,
12.6756,um,Spot,Image 1,36,66571,
9.91564,um,Spot,Image 1,36,66572,
6.48177,um,Spot,Image 1,36,66573,
6.90224,um,Spot,Image 1,36,66574,
7.56542,um,Spot,Image 1,36,66575,
9.58052,um,Spot,Image 1,36,66576,
9.97007,um,Spot,Image 1,36,66577,
10.7266,um,Spot,Image 1,36,66578,
11.6312,um,Spot,Image 1,36,66579,
11.6436,um,Spot,Image 1,36,66580,
12.1591,um,Spot,Image 1,36,66581,
7.02892,um,Spot,Image 1,36,66582,
7.0015,um,Spot,Image 1,36,66583,
7.92824,um,Spot,Image 1,36,66584,
7.86075,um,Spot,Image 1,36,66585,
7.67324,um,Spot,Image 1,36,66586,
8.60282,um,Spot,Image 1,36,66587,
8.83611,um,Spot,Image 1,36,66588,
10.7586,um,Spot,Image 1,36,66589,
11.0235,um,Spot,Image 1,36,66590,
5.5029,um,Spot,Image 1,36,66591,
5.61687,um,Spot,Image 1,36,66592,
6.87354,um,Spot,Image 1,36,66593,
7.38237,um,Spot,Image 1,36,66594,
7.40046,um,Spot,Image 1,36,66595,
7.39727,um,Spot,Image 1,36,66596,
7.78101,um,Spot,Image 1,36,66597,
8.43919,um,Spot,Image 1,36,66598,
8.69996,um,Spot,Image 1,36,66599,
9.15065,um,Spot,Image 1,36,66600,
9.38561,um,Spot,Image 1,36,66601,
9.80954,um,Spot,Image 1,36,66602,
11.1888,um,Spot,Image 1,36,66603,
12.2883,um,Spot,Image 1,36,66604,
9.73041,um,Spot,Image 1,36,66605,
6.77845,um,Spot,Image 1,36,66606,
6.45012,um,Spot,Image 1,36,66607,
7.87522,um,Spot,Image 1,36,66608,
8.86946,um,Spot,Image 1,36,66609,
9.34061,um,Spot,Image 1,36,66610,
10.7904,um,Spot,Image 1,36,66611,
10.5977,um,Spot,Image 1,36,66612,
5.38577,um,Spot,Image 1,36,66613,
6.61917,um,Spot,Image 1,36,66614,
6.25085,um,Spot,Image 1,36,66615,
6.90228,um,Spot,Image 1,36,66616,
8.16611,um,Spot,Image 1,36,66617,
10.2116,um,Spot,Image 1,36,66618,
11.0636,um,Spot,Image 1,36,66619,
11.836,um,Spot,Image 1,36,66620,
12.5549,um,Spot,Image 1,36,66621,
5.27652,um,Spot,Image 1,36,66622,
6.78591,um,Spot,Image 1,36,66623,
8.62758,um,Spot,Image 1,36,66624,
9.82498,um,Spot,Image 1,36,66625,
10.7833,um,Spot,Image 1,36,66626,
10.6246,um,Spot,Image 1,36,66627,
11.8181,um,Spot,Image 1,36,66628,
12.335,um,Spot,Image 1,36,66629,
12.6585,um,Spot,Image 1,36,66630,
16.8814,um,Spot,Image 1,36,66631,
14.3914,um,Spot,Image 1,36,66632,
16.8816,um,Spot,Image 1,36,66633,
13.7392,um,Spot,Image 1,36,66634,
14.5807,um,Spot,Image 1,36,66635,
14.8,um,Spot,Image 1,36,66636,
15.8058,um,Spot,Image 1,36,66637,
16.4832,um,Spot,Image 1,36,66638,
16.0336,um,Spot,Image 1,36,66639,
15.52,um,Spot,Image 1,36,66640,
15.6251,um,Spot,Image 1,36,66641,
14.5952,um,Spot,Image 1,36,66642,
12.9741,um,Spot,Image 1,36,66643,
13.6981,um,Spot,Image 1,36,66644,
16.5894,um,Spot,Image 1,36,66645,
16.4127,um,Spot,Image 1,36,66646,
16.2679,um,Spot,Image 1,36,66647,
15.3984,um,Spot,Image 1,36,66648,
15.255,um,Spot,Image 1,36,66649,
14.72,um,Spot,Image 1,36,66650,
14.7147,um,Spot,Image 1,36,66651,
13.5451,um,Spot,Image 1,36,66652,
13.7785,um,Spot,Image 1,36,66653,
14.0356,um,Spot,Image 1,36,66654,
14.2036,um,Spot,Image 1,36,66655,
14.3991,um,Spot,Image 1,36,66656,
14.8652,um,Spot,Image 1,36,66657,
15.4397,um,Spot,Image 1,36,66658,
15.8249,um,Spot,Image 1,36,66659,
15.9717,um,Spot,Image 1,36,66660,
16.1677,um,Spot,Image 1,36,66661,
16.694,um,Spot,Image 1,36,66662,
16.1799,um,Spot,Image 1,36,66663,
15.1284,um,Spot,Image 1,36,66664,
14.7073,um,Spot,Image 1,36,66665,
14.3503,um,Spot,Image 1,36,66666,
13.4319,um,Spot,Image 1,36,66667,
16.5946,um,Spot,Image 1,36,66668,
15.6086,um,Spot,Image 1,36,66669,
13.0603,um,Spot,Image 1,36,66670,
14.6748,um,Spot,Image 1,36,66671,
16.9215,um,Spot,Image 1,36,66672,
14.246,um,Spot,Image 1,36,66673,
13.5301,um,Spot,Image 1,36,66674,
14.1625,um,Spot,Image 1,36,66675,
14.0767,um,Spot,Image 1,36,66676,
14.5463,um,Spot,Image 1,36,66677,
14.5728,um,Spot,Image 1,36,66678,
14.4029,um,Spot,Image 1,36,66679,
14.7859,um,Spot,Image 1,36,66680,
16.4144,um,Spot,Image 1,36,66681,
16.8661,um,Spot,Image 1,36,66682,
16.4763,um,Spot,Image 1,36,66683,
14.4245,um,Spot,Image 1,36,66684,
15.0766,um,Spot,Image 1,36,66685,
16.445,um,Spot,Image 1,36,66686,
16.4045,um,Spot,Image 1,36,66687,
16.8509,um,Spot,Image 1,36,66688,
16.8386,um,Spot,Image 1,36,66689,
16.9213,um,Spot,Image 1,36,66690,
16.3225,um,Spot,Image 1,36,66691,
16.4105,um,Spot,Image 1,36,66692,
16.1018,um,Spot,Image 1,36,66693,
15.4493,um,Spot,Image 1,36,66694,
15.2455,um,Spot,Image 1,36,66695,
13.8411,um,Spot,Image 1,36,66696,
13.7429,um,Spot,Image 1,36,66697,
16.746,um,Spot,Image 1,36,66698,
14.5438,um,Spot,Image 1,36,66699,
13.0098,um,Spot,Image 1,36,66700,
11.5744,um,Spot,Image 1,36,66701,
7.03037,um,Spot,Image 1,36,66702,
11.6107,um,Spot,Image 1,36,66703,
6.87971,um,Spot,Image 1,36,66704,
12.9675,um,Spot,Image 1,36,66705,
11.7018,um,Spot,Image 1,36,66706,
11.5725,um,Spot,Image 1,36,66707,
11.8067,um,Spot,Image 1,36,66708,
11.2843,um,Spot,Image 1,36,66709,
11.0656,um,Spot,Image 1,36,66710,
11.1504,um,Spot,Image 1,36,66711,
10.5167,um,Spot,Image 1,36,66712,
7.43766,um,Spot,Image 1,36,66713,
12.9664,um,Spot,Image 1,36,66714,
13.0488,um,Spot,Image 1,36,66715,
12.2227,um,Spot,Image 1,36,66716,
11.6831,um,Spot,Image 1,36,66717,
11.6596,um,Spot,Image 1,36,66718,
10.8677,um,Spot,Image 1,36,66719,
10.6551,um,Spot,Image 1,36,66720,
10.0231,um,Spot,Image 1,36,66721,
8.23224,um,Spot,Image 1,36,66722,
8.20961,um,Spot,Image 1,36,66723,
7.4306,um,Spot,Image 1,36,66724,
6.17736,um,Spot,Image 1,36,66725,
12.5304,um,Spot,Image 1,36,66726,
11.7104,um,Spot,Image 1,36,66727,
9.88737,um,Spot,Image 1,36,66728,
12.5197,um,Spot,Image 1,36,66729,
11.5119,um,Spot,Image 1,36,66730,
11.8417,um,Spot,Image 1,36,66731,
11.2791,um,Spot,Image 1,36,66732,
11.243,um,Spot,Image 1,36,66733,
10.45,um,Spot,Image 1,36,66734,
8.94211,um,Spot,Image 1,36,66735,
7.12788,um,Spot,Image 1,36,66736,
12.621,um,Spot,Image 1,36,66737,
12.3172,um,Spot,Image 1,36,66738,
12.0193,um,Spot,Image 1,36,66739,
11.8662,um,Spot,Image 1,36,66740,
11.759,um,Spot,Image 1,36,66741,
11.1762,um,Spot,Image 1,36,66742,
9.79126,um,Spot,Image 1,36,66743,
9.67342,um,Spot,Image 1,36,66744,
7.18267,um,Spot,Image 1,36,66745,
4.99695,um,Spot,Image 1,36,66746,
5.03929,um,Spot,Image 1,36,66747,
4.04472,um,Spot,Image 1,36,66748,
4.51665,um,Spot,Image 1,36,66749,
0,um,Spot,Image 1,37,66750,
0.28287,um,Spot,Image 1,37,66751,
1.09733,um,Spot,Image 1,37,66752,
3.03729,um,Spot,Image 1,37,66753,
0,um,Spot,Image 1,37,66754,
0,um,Spot,Image 1,37,66755,
0,um,Spot,Image 1,37,66756,
0.461202,um,Spot,Image 1,37,66757,
3.34068,um,Spot,Image 1,37,66758,
3.50608,um,Spot,Image 1,37,66759,
0,um,Spot,Image 1,37,66760,
0,um,Spot,Image 1,37,66761,
0.276678,um,Spot,Image 1,37,66762,
1.57925,um,Spot,Image 1,37,66763,
0.749193,um,Spot,Image 1,37,66764,
0,um,Spot,Image 1,37,66765,
0,um,Spot,Image 1,37,66766,
0,um,Spot,Image 1,37,66767,
0,um,Spot,Image 1,37,66768,
0.924346,um,Spot,Image 1,37,66769,
0,um,Spot,Image 1,37,66770,
0,um,Spot,Image 1,37,66771,
0,um,Spot,Image 1,37,66772,
0,um,Spot,Image 1,37,66773,
0,um,Spot,Image 1,37,66774,
0,um,Spot,Image 1,37,66775,
1.32675,um,Spot,Image 1,37,66776,
3.0703,um,Spot,Image 1,37,66777,
3.83275,um,Spot,Image 1,37,66778,
4.3842,um,Spot,Image 1,37,66779,
0,um,Spot,Image 1,37,66780,
0,um,Spot,Image 1,37,66781,
0,um,Spot,Image 1,37,66782,
0,um,Spot,Image 1,37,66783,
0,um,Spot,Image 1,37,66784,
0,um,Spot,Image 1,37,66785,
0,um,Spot,Image 1,37,66786,
0,um,Spot,Image 1,37,66787,
1.22778,um,Spot,Image 1,37,66788,
1.27301,um,Spot,Image 1,37,66789,
2.62834,um,Spot,Image 1,37,66790,
3.14412,um,Spot,Image 1,37,66791,
3.33368,um,Spot,Image 1,37,66792,
3.92771,um,Spot,Image 1,37,66793,
0,um,Spot,Image 1,37,66794,
0,um,Spot,Image 1,37,66795,
0,um,Spot,Image 1,37,66796,
0,um,Spot,Image 1,37,66797,
0,um,Spot,Image 1,37,66798,
0,um,Spot,Image 1,37,66799,
0,um,Spot,Image 1,37,66800,
0,um,Spot,Image 1,37,66801,
0,um,Spot,Image 1,37,66802,
1.25673,um,Spot,Image 1,37,66803,
1.42485,um,Spot,Image 1,37,66804,
2.86023,um,Spot,Image 1,37,66805,
2.97489,um,Spot,Image 1,37,66806,
5.13673,um,Spot,Image 1,37,66807,
0,um,Spot,Image 1,37,66808,
1.32341,um,Spot,Image 1,37,66809,
0,um,Spot,Image 1,37,66810,
0,um,Spot,Image 1,37,66811,
1.08789,um,Spot,Image 1,37,66812,
0,um,Spot,Image 1,37,66813,
0,um,Spot,Image 1,37,66814,
0,um,Spot,Image 1,37,66815,
0,um,Spot,Image 1,37,66816,
0,um,Spot,Image 1,37,66817,
0,um,Spot,Image 1,37,66818,
0,um,Spot,Image 1,37,66819,
0,um,Spot,Image 1,37,66820,
0,um,Spot,Image 1,37,66821,
0.279834,um,Spot,Image 1,37,66822,
1.25281,um,Spot,Image 1,37,66823,
1.18285,um,Spot,Image 1,37,66824,
1.62896,um,Spot,Image 1,37,66825,
1.43821,um,Spot,Image 1,37,66826,
2.77557,um,Spot,Image 1,37,66827,
2.67541,um,Spot,Image 1,37,66828,
3.31417,um,Spot,Image 1,37,66829,
4.65589,um,Spot,Image 1,37,66830,
4.27761,um,Spot,Image 1,37,66831,
0,um,Spot,Image 1,37,66832,
0,um,Spot,Image 1,37,66833,
0,um,Spot,Image 1,37,66834,
0,um,Spot,Image 1,37,66835,
0,um,Spot,Image 1,37,66836,
0,um,Spot,Image 1,37,66837,
0.195467,um,Spot,Image 1,37,66838,
1.22656,um,Spot,Image 1,37,66839,
1.19462,um,Spot,Image 1,37,66840,
2.06343,um,Spot,Image 1,37,66841,
1.88036,um,Spot,Image 1,37,66842,
2.63279,um,Spot,Image 1,37,66843,
