
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
53.5775,um,Spot,Distance from Origin,53,72201,
63.5524,um,Spot,Distance from Origin,53,72202,
54.8543,um,Spot,Distance from Origin,53,72203,
74.524,um,Spot,Distance from Origin,53,72204,
83.7227,um,Spot,Distance from Origin,53,72205,
67.2958,um,Spot,Distance from Origin,53,72206,
73.9933,um,Spot,Distance from Origin,53,72207,
76.2463,um,Spot,Distance from Origin,53,72208,
86.2374,um,Spot,Distance from Origin,53,72209,
94.4087,um,Spot,Distance from Origin,53,72210,
81.649,um,Spot,Distance from Origin,53,72211,
85.7637,um,Spot,Distance from Origin,53,72212,
77.9093,um,Spot,Distance from Origin,53,72213,
84.4629,um,Spot,Distance from Origin,53,72214,
95.4011,um,Spot,Distance from Origin,53,72215,
103.509,um,Spot,Distance from Origin,53,72216,
89.3865,um,Spot,Distance from Origin,53,72217,
92.1088,um,Spot,Distance from Origin,53,72218,
89.3814,um,Spot,Distance from Origin,53,72219,
77.589,um,Spot,Distance from Origin,53,72220,
81.632,um,Spot,Distance from Origin,53,72221,
94.0775,um,Spot,Distance from Origin,53,72222,
84.7681,um,Spot,Distance from Origin,53,72223,
78.6983,um,Spot,Distance from Origin,53,72224,
98.4779,um,Spot,Distance from Origin,53,72225,
102.043,um,Spot,Distance from Origin,53,72226,
100.254,um,Spot,Distance from Origin,53,72227,
106.794,um,Spot,Distance from Origin,53,72228,
113.443,um,Spot,Distance from Origin,53,72229,
117.709,um,Spot,Distance from Origin,53,72230,
101.327,um,Spot,Distance from Origin,53,72231,
105.22,um,Spot,Distance from Origin,53,72232,
123.658,um,Spot,Distance from Origin,53,72233,
127.234,um,Spot,Distance from Origin,53,72234,
119.459,um,Spot,Distance from Origin,53,72235,
110.426,um,Spot,Distance from Origin,53,72236,
102.715,um,Spot,Distance from Origin,53,72237,
110.889,um,Spot,Distance from Origin,53,72238,
117.324,um,Spot,Distance from Origin,53,72239,
124.451,um,Spot,Distance from Origin,53,72240,
126.374,um,Spot,Distance from Origin,53,72241,
133.703,um,Spot,Distance from Origin,53,72242,
76.8065,um,Spot,Distance from Origin,53,72243,
84.3118,um,Spot,Distance from Origin,53,72244,
82.0393,um,Spot,Distance from Origin,53,72245,
80.3385,um,Spot,Distance from Origin,53,72246,
86.2447,um,Spot,Distance from Origin,53,72247,
90.7778,um,Spot,Distance from Origin,53,72248,
95.3034,um,Spot,Distance from Origin,53,72249,
92.0964,um,Spot,Distance from Origin,53,72250,
99.2191,um,Spot,Distance from Origin,53,72251,
92.6442,um,Spot,Distance from Origin,53,72252,
101.653,um,Spot,Distance from Origin,53,72253,
79.117,um,Spot,Distance from Origin,53,72254,
81.7857,um,Spot,Distance from Origin,53,72255,
87.4791,um,Spot,Distance from Origin,53,72256,
80.1866,um,Spot,Distance from Origin,53,72257,
98.1842,um,Spot,Distance from Origin,53,72258,
90.9895,um,Spot,Distance from Origin,53,72259,
94.8337,um,Spot,Distance from Origin,53,72260,
86.1971,um,Spot,Distance from Origin,53,72261,
99.5144,um,Spot,Distance from Origin,53,72262,
107.542,um,Spot,Distance from Origin,53,72263,
96.6436,um,Spot,Distance from Origin,53,72264,
94.3028,um,Spot,Distance from Origin,53,72265,
107.979,um,Spot,Distance from Origin,53,72266,
102.487,um,Spot,Distance from Origin,53,72267,
112.896,um,Spot,Distance from Origin,53,72268,
103.427,um,Spot,Distance from Origin,53,72269,
111.818,um,Spot,Distance from Origin,53,72270,
113.371,um,Spot,Distance from Origin,53,72271,
96.0663,um,Spot,Distance from Origin,53,72272,
121.324,um,Spot,Distance from Origin,53,72273,
115.633,um,Spot,Distance from Origin,53,72274,
111.619,um,Spot,Distance from Origin,53,72275,
111.902,um,Spot,Distance from Origin,53,72276,
102.038,um,Spot,Distance from Origin,53,72277,
104.135,um,Spot,Distance from Origin,53,72278,
122.633,um,Spot,Distance from Origin,53,72279,
107.704,um,Spot,Distance from Origin,53,72280,
110.658,um,Spot,Distance from Origin,53,72281,
117.813,um,Spot,Distance from Origin,53,72282,
137.415,um,Spot,Distance from Origin,53,72283,
128.713,um,Spot,Distance from Origin,53,72284,
115.663,um,Spot,Distance from Origin,53,72285,
141.277,um,Spot,Distance from Origin,53,72286,
126.923,um,Spot,Distance from Origin,53,72287,
137.823,um,Spot,Distance from Origin,53,72288,
120.781,um,Spot,Distance from Origin,53,72289,
124.078,um,Spot,Distance from Origin,53,72290,
136.319,um,Spot,Distance from Origin,53,72291,
132.312,um,Spot,Distance from Origin,53,72292,
145.193,um,Spot,Distance from Origin,53,72293,
141.397,um,Spot,Distance from Origin,53,72294,
147.901,um,Spot,Distance from Origin,53,72295,
65.3475,um,Spot,Distance from Origin,53,72296,
90.5144,um,Spot,Distance from Origin,53,72297,
79.7164,um,Spot,Distance from Origin,53,72298,
71.2524,um,Spot,Distance from Origin,53,72299,
85.4061,um,Spot,Distance from Origin,53,72300,
87.3275,um,Spot,Distance from Origin,53,72301,
119.214,um,Spot,Distance from Origin,53,72302,
114.818,um,Spot,Distance from Origin,53,72303,
103.536,um,Spot,Distance from Origin,53,72304,
97.6814,um,Spot,Distance from Origin,53,72305,
116.366,um,Spot,Distance from Origin,53,72306,
58.8159,um,Spot,Distance from Origin,53,72307,
68.1373,um,Spot,Distance from Origin,53,72308,
54.0536,um,Spot,Distance from Origin,53,72309,
77.0192,um,Spot,Distance from Origin,53,72310,
65.4071,um,Spot,Distance from Origin,53,72311,
59.2518,um,Spot,Distance from Origin,53,72312,
53.8717,um,Spot,Distance from Origin,53,72313,
83.6001,um,Spot,Distance from Origin,53,72314,
74.0071,um,Spot,Distance from Origin,53,72315,
77.9647,um,Spot,Distance from Origin,53,72316,
85.202,um,Spot,Distance from Origin,53,72317,
89.0411,um,Spot,Distance from Origin,53,72318,
87.0141,um,Spot,Distance from Origin,53,72319,
94.4096,um,Spot,Distance from Origin,53,72320,
98.5146,um,Spot,Distance from Origin,53,72321,
92.6287,um,Spot,Distance from Origin,53,72322,
116.34,um,Spot,Distance from Origin,53,72323,
105.312,um,Spot,Distance from Origin,53,72324,
120.705,um,Spot,Distance from Origin,53,72325,
100.5,um,Spot,Distance from Origin,53,72326,
110.476,um,Spot,Distance from Origin,53,72327,
123.755,um,Spot,Distance from Origin,53,72328,
121.54,um,Spot,Distance from Origin,53,72329,
110.685,um,Spot,Distance from Origin,53,72330,
104.061,um,Spot,Distance from Origin,53,72331,
115.062,um,Spot,Distance from Origin,53,72332,
103.812,um,Spot,Distance from Origin,53,72333,
114.016,um,Spot,Distance from Origin,53,72334,
120.768,um,Spot,Distance from Origin,53,72335,
116.271,um,Spot,Distance from Origin,53,72336,
119.15,um,Spot,Distance from Origin,53,72337,
124.22,um,Spot,Distance from Origin,53,72338,
134.305,um,Spot,Distance from Origin,53,72339,
129.631,um,Spot,Distance from Origin,53,72340,
90.7901,um,Spot,Distance from Origin,53,72341,
78.7541,um,Spot,Distance from Origin,53,72342,
93.2334,um,Spot,Distance from Origin,53,72343,
107.3,um,Spot,Distance from Origin,53,72344,
98.3477,um,Spot,Distance from Origin,53,72345,
73.9389,um,Spot,Distance from Origin,53,72346,
86.9725,um,Spot,Distance from Origin,53,72347,
93.2358,um,Spot,Distance from Origin,53,72348,
88.6009,um,Spot,Distance from Origin,53,72349,
93.3174,um,Spot,Distance from Origin,53,72350,
81.4962,um,Spot,Distance from Origin,53,72351,
102.787,um,Spot,Distance from Origin,53,72352,
107.863,um,Spot,Distance from Origin,53,72353,
97.4135,um,Spot,Distance from Origin,53,72354,
111.705,um,Spot,Distance from Origin,53,72355,
100.6,um,Spot,Distance from Origin,53,72356,
115.646,um,Spot,Distance from Origin,53,72357,
108.783,um,Spot,Distance from Origin,53,72358,
111.462,um,Spot,Distance from Origin,53,72359,
102.726,um,Spot,Distance from Origin,53,72360,
119.87,um,Spot,Distance from Origin,53,72361,
103.439,um,Spot,Distance from Origin,53,72362,
89.6472,um,Spot,Distance from Origin,53,72363,
96.4386,um,Spot,Distance from Origin,53,72364,
98.5527,um,Spot,Distance from Origin,53,72365,
109.659,um,Spot,Distance from Origin,53,72366,
146.91,um,Spot,Distance from Origin,53,72367,
127.424,um,Spot,Distance from Origin,53,72368,
115.615,um,Spot,Distance from Origin,53,72369,
128.898,um,Spot,Distance from Origin,53,72370,
134.386,um,Spot,Distance from Origin,53,72371,
121.867,um,Spot,Distance from Origin,53,72372,
125.378,um,Spot,Distance from Origin,53,72373,
129.992,um,Spot,Distance from Origin,53,72374,
127.529,um,Spot,Distance from Origin,53,72375,
140.835,um,Spot,Distance from Origin,53,72376,
142.685,um,Spot,Distance from Origin,53,72377,
52.7951,um,Spot,Distance from Origin,53,72378,
70.4644,um,Spot,Distance from Origin,53,72379,
74.7273,um,Spot,Distance from Origin,53,72380,
110.643,um,Spot,Distance from Origin,53,72381,
98.6451,um,Spot,Distance from Origin,53,72382,
104.793,um,Spot,Distance from Origin,53,72383,
67.9367,um,Spot,Distance from Origin,53,72384,
72.7379,um,Spot,Distance from Origin,53,72385,
65.845,um,Spot,Distance from Origin,53,72386,
63.195,um,Spot,Distance from Origin,53,72387,
79.67,um,Spot,Distance from Origin,53,72388,
68.7848,um,Spot,Distance from Origin,53,72389,
75.6219,um,Spot,Distance from Origin,53,72390,
79.6959,um,Spot,Distance from Origin,53,72391,
73.1568,um,Spot,Distance from Origin,53,72392,
68.393,um,Spot,Distance from Origin,53,72393,
76.9451,um,Spot,Distance from Origin,53,72394,
83.6683,um,Spot,Distance from Origin,53,72395,
97.7455,um,Spot,Distance from Origin,53,72396,
89.2669,um,Spot,Distance from Origin,53,72397,
96.372,um,Spot,Distance from Origin,53,72398,
95.58,um,Spot,Distance from Origin,53,72399,
89.076,um,Spot,Distance from Origin,53,72400,
94.4546,um,Spot,Distance from Origin,53,72401,
83.3634,um,Spot,Distance from Origin,53,72402,
106.03,um,Spot,Distance from Origin,53,72403,
82.3806,um,Spot,Distance from Origin,53,72404,
78.7332,um,Spot,Distance from Origin,53,72405,
119.746,um,Spot,Distance from Origin,53,72406,
111.044,um,Spot,Distance from Origin,53,72407,
123.482,um,Spot,Distance from Origin,53,72408,
116.553,um,Spot,Distance from Origin,53,72409,
111.327,um,Spot,Distance from Origin,53,72410,
112.726,um,Spot,Distance from Origin,53,72411,
104.686,um,Spot,Distance from Origin,53,72412,
129.345,um,Spot,Distance from Origin,53,72413,
125.461,um,Spot,Distance from Origin,53,72414,
129.918,um,Spot,Distance from Origin,53,72415,
134.207,um,Spot,Distance from Origin,53,72416,
100.09,um,Spot,Distance from Origin,53,72417,
95.8594,um,Spot,Distance from Origin,53,72418,
94.2904,um,Spot,Distance from Origin,53,72419,
86.8017,um,Spot,Distance from Origin,53,72420,
92.8267,um,Spot,Distance from Origin,53,72421,
108.905,um,Spot,Distance from Origin,53,72422,
105.488,um,Spot,Distance from Origin,53,72423,
115.44,um,Spot,Distance from Origin,53,72424,
106.54,um,Spot,Distance from Origin,53,72425,
100.334,um,Spot,Distance from Origin,53,72426,
113.349,um,Spot,Distance from Origin,53,72427,
94.4615,um,Spot,Distance from Origin,53,72428,
91.2259,um,Spot,Distance from Origin,53,72429,
112.862,um,Spot,Distance from Origin,53,72430,
104.648,um,Spot,Distance from Origin,53,72431,
111.335,um,Spot,Distance from Origin,53,72432,
117.549,um,Spot,Distance from Origin,53,72433,
125.026,um,Spot,Distance from Origin,53,72434,
114.685,um,Spot,Distance from Origin,53,72435,
112.427,um,Spot,Distance from Origin,53,72436,
106.896,um,Spot,Distance from Origin,53,72437,
131.69,um,Spot,Distance from Origin,53,72438,
113.43,um,Spot,Distance from Origin,53,72439,
142.788,um,Spot,Distance from Origin,53,72440,
134.714,um,Spot,Distance from Origin,53,72441,
126.503,um,Spot,Distance from Origin,53,72442,
136.566,um,Spot,Distance from Origin,53,72443,
130.416,um,Spot,Distance from Origin,53,72444,
119.191,um,Spot,Distance from Origin,53,72445,
144.473,um,Spot,Distance from Origin,53,72446,
140.544,um,Spot,Distance from Origin,53,72447,
130.769,um,Spot,Distance from Origin,53,72448,
141.871,um,Spot,Distance from Origin,53,72449,
135.557,um,Spot,Distance from Origin,53,72450,
121.552,um,Spot,Distance from Origin,53,72451,
123.514,um,Spot,Distance from Origin,53,72452,
133.811,um,Spot,Distance from Origin,53,72453,
147.705,um,Spot,Distance from Origin,53,72454,
136.83,um,Spot,Distance from Origin,53,72455,
144.115,um,Spot,Distance from Origin,53,72456,
139.944,um,Spot,Distance from Origin,53,72457,
66.0904,um,Spot,Distance from Origin,53,72458,
84.5543,um,Spot,Distance from Origin,53,72459,
93.4639,um,Spot,Distance from Origin,53,72460,
115.585,um,Spot,Distance from Origin,53,72461,
122.687,um,Spot,Distance from Origin,53,72462,
77.9438,um,Spot,Distance from Origin,53,72463,
76.576,um,Spot,Distance from Origin,53,72464,
82.6776,um,Spot,Distance from Origin,53,72465,
97.8273,um,Spot,Distance from Origin,53,72466,
85.9581,um,Spot,Distance from Origin,53,72467,
87.5304,um,Spot,Distance from Origin,53,72468,
91.7871,um,Spot,Distance from Origin,53,72469,
105.334,um,Spot,Distance from Origin,53,72470,
94.2233,um,Spot,Distance from Origin,53,72471,
91.8167,um,Spot,Distance from Origin,53,72472,
88.5969,um,Spot,Distance from Origin,53,72473,
91.6482,um,Spot,Distance from Origin,53,72474,
98.5199,um,Spot,Distance from Origin,53,72475,
96.412,um,Spot,Distance from Origin,53,72476,
97.9495,um,Spot,Distance from Origin,53,72477,
101.789,um,Spot,Distance from Origin,53,72478,
124.8,um,Spot,Distance from Origin,53,72479,
120.912,um,Spot,Distance from Origin,53,72480,
117.188,um,Spot,Distance from Origin,53,72481,
127.56,um,Spot,Distance from Origin,53,72482,
102.735,um,Spot,Distance from Origin,53,72483,
109.353,um,Spot,Distance from Origin,53,72484,
107.868,um,Spot,Distance from Origin,53,72485,
114.527,um,Spot,Distance from Origin,53,72486,
128.567,um,Spot,Distance from Origin,53,72487,
124.725,um,Spot,Distance from Origin,53,72488,
89.8118,um,Spot,Distance from Origin,53,72489,
106.037,um,Spot,Distance from Origin,53,72490,
96.3537,um,Spot,Distance from Origin,53,72491,
100.848,um,Spot,Distance from Origin,53,72492,
106.527,um,Spot,Distance from Origin,53,72493,
102.893,um,Spot,Distance from Origin,53,72494,
97.7725,um,Spot,Distance from Origin,53,72495,
90.9164,um,Spot,Distance from Origin,53,72496,
109.408,um,Spot,Distance from Origin,53,72497,
126.293,um,Spot,Distance from Origin,53,72498,
128.438,um,Spot,Distance from Origin,53,72499,
132.27,um,Spot,Distance from Origin,53,72500,
123.501,um,Spot,Distance from Origin,53,72501,
122.909,um,Spot,Distance from Origin,53,72502,
119.428,um,Spot,Distance from Origin,53,72503,
128.458,um,Spot,Distance from Origin,53,72504,
124.929,um,Spot,Distance from Origin,53,72505,
135.88,um,Spot,Distance from Origin,53,72506,
143.487,um,Spot,Distance from Origin,53,72507,
91.525,um,Spot,Distance from Origin,53,72508,
108.603,um,Spot,Distance from Origin,53,72509,
108.207,um,Spot,Distance from Origin,53,72510,
121.571,um,Spot,Distance from Origin,53,72511,
61.1744,um,Spot,Distance from Origin,54,72512,
46.391,um,Spot,Distance from Origin,54,72513,
49.6574,um,Spot,Distance from Origin,54,72514,
49.0902,um,Spot,Distance from Origin,54,72515,
60.5818,um,Spot,Distance from Origin,54,72516,
53.2135,um,Spot,Distance from Origin,54,72517,
74.4606,um,Spot,Distance from Origin,54,72518,
89.3664,um,Spot,Distance from Origin,54,72519,
68.5863,um,Spot,Distance from Origin,54,72520,
77.3428,um,Spot,Distance from Origin,54,72521,
83.0362,um,Spot,Distance from Origin,54,72522,
119.355,um,Spot,Distance from Origin,54,72523,
94.9731,um,Spot,Distance from Origin,54,72524,
106.719,um,Spot,Distance from Origin,54,72525,
101.422,um,Spot,Distance from Origin,54,72526,
111.675,um,Spot,Distance from Origin,54,72527,
96.2934,um,Spot,Distance from Origin,54,72528,
68.2886,um,Spot,Distance from Origin,54,72529,
51.1642,um,Spot,Distance from Origin,54,72530,
56.5816,um,Spot,Distance from Origin,54,72531,
66.385,um,Spot,Distance from Origin,54,72532,
63.6581,um,Spot,Distance from Origin,54,72533,
74.9286,um,Spot,Distance from Origin,54,72534,
67.9611,um,Spot,Distance from Origin,54,72535,
78.0983,um,Spot,Distance from Origin,54,72536,
74.9979,um,Spot,Distance from Origin,54,72537,
60.4215,um,Spot,Distance from Origin,54,72538,
50.9572,um,Spot,Distance from Origin,54,72539,
55.9659,um,Spot,Distance from Origin,54,72540,
59.1492,um,Spot,Distance from Origin,54,72541,
59.4611,um,Spot,Distance from Origin,54,72542,
72.0859,um,Spot,Distance from Origin,54,72543,
66.5558,um,Spot,Distance from Origin,54,72544,
74.526,um,Spot,Distance from Origin,54,72545,
72.6544,um,Spot,Distance from Origin,54,72546,
82.4755,um,Spot,Distance from Origin,54,72547,
65.6903,um,Spot,Distance from Origin,54,72548,
75.6793,um,Spot,Distance from Origin,54,72549,
92.7509,um,Spot,Distance from Origin,54,72550,
86.1422,um,Spot,Distance from Origin,54,72551,
81.6316,um,Spot,Distance from Origin,54,72552,
94.6938,um,Spot,Distance from Origin,54,72553,
84.7897,um,Spot,Distance from Origin,54,72554,
102.829,um,Spot,Distance from Origin,54,72555,
87.8066,um,Spot,Distance from Origin,54,72556,
89.1405,um,Spot,Distance from Origin,54,72557,
80.9654,um,Spot,Distance from Origin,54,72558,
87.9187,um,Spot,Distance from Origin,54,72559,
77.0337,um,Spot,Distance from Origin,54,72560,
82.4768,um,Spot,Distance from Origin,54,72561,
101.406,um,Spot,Distance from Origin,54,72562,
91.1252,um,Spot,Distance from Origin,54,72563,
96.3109,um,Spot,Distance from Origin,54,72564,
97.997,um,Spot,Distance from Origin,54,72565,
111.429,um,Spot,Distance from Origin,54,72566,
99.8765,um,Spot,Distance from Origin,54,72567,
104.204,um,Spot,Distance from Origin,54,72568,
118.697,um,Spot,Distance from Origin,54,72569,
113.149,um,Spot,Distance from Origin,54,72570,
108.752,um,Spot,Distance from Origin,54,72571,
116.432,um,Spot,Distance from Origin,54,72572,
127.442,um,Spot,Distance from Origin,54,72573,
116.467,um,Spot,Distance from Origin,54,72574,
121.303,um,Spot,Distance from Origin,54,72575,
121.99,um,Spot,Distance from Origin,54,72576,
126.617,um,Spot,Distance from Origin,54,72577,
120.335,um,Spot,Distance from Origin,54,72578,
115.93,um,Spot,Distance from Origin,54,72579,
99.968,um,Spot,Distance from Origin,54,72580,
113.189,um,Spot,Distance from Origin,54,72581,
106.415,um,Spot,Distance from Origin,54,72582,
125.524,um,Spot,Distance from Origin,54,72583,
131.812,um,Spot,Distance from Origin,54,72584,
130.276,um,Spot,Distance from Origin,54,72585,
122.187,um,Spot,Distance from Origin,54,72586,
129.074,um,Spot,Distance from Origin,54,72587,
93.5416,um,Spot,Distance from Origin,54,72588,
84.2367,um,Spot,Distance from Origin,54,72589,
76.2143,um,Spot,Distance from Origin,54,72590,
85.8793,um,Spot,Distance from Origin,54,72591,
81.0236,um,Spot,Distance from Origin,54,72592,
90.444,um,Spot,Distance from Origin,54,72593,
91.8953,um,Spot,Distance from Origin,54,72594,
98.9697,um,Spot,Distance from Origin,54,72595,
90.3404,um,Spot,Distance from Origin,54,72596,
100.406,um,Spot,Distance from Origin,54,72597,
80.7992,um,Spot,Distance from Origin,54,72598,
86.3968,um,Spot,Distance from Origin,54,72599,
96.1223,um,Spot,Distance from Origin,54,72600,
102.957,um,Spot,Distance from Origin,54,72601,
91.3113,um,Spot,Distance from Origin,54,72602,
77.5322,um,Spot,Distance from Origin,54,72603,
79.126,um,Spot,Distance from Origin,54,72604,
94.4825,um,Spot,Distance from Origin,54,72605,
99.4078,um,Spot,Distance from Origin,54,72606,
106.781,um,Spot,Distance from Origin,54,72607,
92.2914,um,Spot,Distance from Origin,54,72608,
95.2086,um,Spot,Distance from Origin,54,72609,
106.658,um,Spot,Distance from Origin,54,72610,
111.916,um,Spot,Distance from Origin,54,72611,
101.318,um,Spot,Distance from Origin,54,72612,
106.645,um,Spot,Distance from Origin,54,72613,
102.089,um,Spot,Distance from Origin,54,72614,
111.57,um,Spot,Distance from Origin,54,72615,
113.207,um,Spot,Distance from Origin,54,72616,
120.414,um,Spot,Distance from Origin,54,72617,
95.4481,um,Spot,Distance from Origin,54,72618,
115.514,um,Spot,Distance from Origin,54,72619,
122.498,um,Spot,Distance from Origin,54,72620,
94.866,um,Spot,Distance from Origin,54,72621,
101.323,um,Spot,Distance from Origin,54,72622,
102.584,um,Spot,Distance from Origin,54,72623,
110.783,um,Spot,Distance from Origin,54,72624,
107.304,um,Spot,Distance from Origin,54,72625,
117.935,um,Spot,Distance from Origin,54,72626,
118.354,um,Spot,Distance from Origin,54,72627,
130.18,um,Spot,Distance from Origin,54,72628,
132.362,um,Spot,Distance from Origin,54,72629,
127.559,um,Spot,Distance from Origin,54,72630,
125.838,um,Spot,Distance from Origin,54,72631,
140.316,um,Spot,Distance from Origin,54,72632,
146.985,um,Spot,Distance from Origin,54,72633,
114.842,um,Spot,Distance from Origin,54,72634,
136.861,um,Spot,Distance from Origin,54,72635,
122.66,um,Spot,Distance from Origin,54,72636,
135.307,um,Spot,Distance from Origin,54,72637,
131.695,um,Spot,Distance from Origin,54,72638,
126.498,um,Spot,Distance from Origin,54,72639,
131.958,um,Spot,Distance from Origin,54,72640,
144.747,um,Spot,Distance from Origin,54,72641,
140.861,um,Spot,Distance from Origin,54,72642,
143.215,um,Spot,Distance from Origin,54,72643,
59.4011,um,Spot,Distance from Origin,54,72644,
64.5888,um,Spot,Distance from Origin,54,72645,
51.2659,um,Spot,Distance from Origin,54,72646,
88.4337,um,Spot,Distance from Origin,54,72647,
78.1038,um,Spot,Distance from Origin,54,72648,
83.1927,um,Spot,Distance from Origin,54,72649,
84.398,um,Spot,Distance from Origin,54,72650,
103.08,um,Spot,Distance from Origin,54,72651,
118.538,um,Spot,Distance from Origin,54,72652,
95.4671,um,Spot,Distance from Origin,54,72653,
114.098,um,Spot,Distance from Origin,54,72654,
67.4928,um,Spot,Distance from Origin,54,72655,
76.0567,um,Spot,Distance from Origin,54,72656,
67.3465,um,Spot,Distance from Origin,54,72657,
61.9547,um,Spot,Distance from Origin,54,72658,
58.319,um,Spot,Distance from Origin,54,72659,
83.1166,um,Spot,Distance from Origin,54,72660,
89.9906,um,Spot,Distance from Origin,54,72661,
84.191,um,Spot,Distance from Origin,54,72662,
76.4535,um,Spot,Distance from Origin,54,72663,
85.1695,um,Spot,Distance from Origin,54,72664,
92.8936,um,Spot,Distance from Origin,54,72665,
91.1308,um,Spot,Distance from Origin,54,72666,
91.1963,um,Spot,Distance from Origin,54,72667,
113.563,um,Spot,Distance from Origin,54,72668,
115.49,um,Spot,Distance from Origin,54,72669,
100.444,um,Spot,Distance from Origin,54,72670,
117.03,um,Spot,Distance from Origin,54,72671,
102.292,um,Spot,Distance from Origin,54,72672,
110.17,um,Spot,Distance from Origin,54,72673,
117.427,um,Spot,Distance from Origin,54,72674,
108.815,um,Spot,Distance from Origin,54,72675,
99.4558,um,Spot,Distance from Origin,54,72676,
126.287,um,Spot,Distance from Origin,54,72677,
109.518,um,Spot,Distance from Origin,54,72678,
121.852,um,Spot,Distance from Origin,54,72679,
118.807,um,Spot,Distance from Origin,54,72680,
123.206,um,Spot,Distance from Origin,54,72681,
102.551,um,Spot,Distance from Origin,54,72682,
111.837,um,Spot,Distance from Origin,54,72683,
120.325,um,Spot,Distance from Origin,54,72684,
103.108,um,Spot,Distance from Origin,54,72685,
114.027,um,Spot,Distance from Origin,54,72686,
116.437,um,Spot,Distance from Origin,54,72687,
125.333,um,Spot,Distance from Origin,54,72688,
122.679,um,Spot,Distance from Origin,54,72689,
132.229,um,Spot,Distance from Origin,54,72690,
89.9052,um,Spot,Distance from Origin,54,72691,
77.284,um,Spot,Distance from Origin,54,72692,
85.1738,um,Spot,Distance from Origin,54,72693,
94.438,um,Spot,Distance from Origin,54,72694,
73.8383,um,Spot,Distance from Origin,54,72695,
79.7047,um,Spot,Distance from Origin,54,72696,
91.1777,um,Spot,Distance from Origin,54,72697,
88.1494,um,Spot,Distance from Origin,54,72698,
91.695,um,Spot,Distance from Origin,54,72699,
101.656,um,Spot,Distance from Origin,54,72700,
80.3866,um,Spot,Distance from Origin,54,72701,
76.437,um,Spot,Distance from Origin,54,72702,
83.6013,um,Spot,Distance from Origin,54,72703,
106.97,um,Spot,Distance from Origin,54,72704,
114.342,um,Spot,Distance from Origin,54,72705,
99.7333,um,Spot,Distance from Origin,54,72706,
114.564,um,Spot,Distance from Origin,54,72707,
118.642,um,Spot,Distance from Origin,54,72708,
102.898,um,Spot,Distance from Origin,54,72709,
103.045,um,Spot,Distance from Origin,54,72710,
95.1668,um,Spot,Distance from Origin,54,72711,
109.907,um,Spot,Distance from Origin,54,72712,
100.18,um,Spot,Distance from Origin,54,72713,
107.451,um,Spot,Distance from Origin,54,72714,
108.844,um,Spot,Distance from Origin,54,72715,
120.989,um,Spot,Distance from Origin,54,72716,
128.068,um,Spot,Distance from Origin,54,72717,
126.984,um,Spot,Distance from Origin,54,72718,
140.158,um,Spot,Distance from Origin,54,72719,
146.833,um,Spot,Distance from Origin,54,72720,
141.299,um,Spot,Distance from Origin,54,72721,
128.192,um,Spot,Distance from Origin,54,72722,
123.672,um,Spot,Distance from Origin,54,72723,
142.502,um,Spot,Distance from Origin,54,72724,
73.2549,um,Spot,Distance from Origin,54,72725,
68.7449,um,Spot,Distance from Origin,54,72726,
83.1976,um,Spot,Distance from Origin,54,72727,
109.059,um,Spot,Distance from Origin,54,72728,
95.817,um,Spot,Distance from Origin,54,72729,
112.425,um,Spot,Distance from Origin,54,72730,
103.269,um,Spot,Distance from Origin,54,72731,
66.5721,um,Spot,Distance from Origin,54,72732,
73.096,um,Spot,Distance from Origin,54,72733,
71.1234,um,Spot,Distance from Origin,54,72734,
65.386,um,Spot,Distance from Origin,54,72735,
62.0146,um,Spot,Distance from Origin,54,72736,
67.6191,um,Spot,Distance from Origin,54,72737,
79.2582,um,Spot,Distance from Origin,54,72738,
74.5943,um,Spot,Distance from Origin,54,72739,
66.8337,um,Spot,Distance from Origin,54,72740,
78.8669,um,Spot,Distance from Origin,54,72741,
76.3625,um,Spot,Distance from Origin,54,72742,
77.0789,um,Spot,Distance from Origin,54,72743,
82.2433,um,Spot,Distance from Origin,54,72744,
87.1906,um,Spot,Distance from Origin,54,72745,
87.5454,um,Spot,Distance from Origin,54,72746,
92.2175,um,Spot,Distance from Origin,54,72747,
94.4558,um,Spot,Distance from Origin,54,72748,
81.3969,um,Spot,Distance from Origin,54,72749,
77.5023,um,Spot,Distance from Origin,54,72750,
95.639,um,Spot,Distance from Origin,54,72751,
81.5846,um,Spot,Distance from Origin,54,72752,
102.04,um,Spot,Distance from Origin,54,72753,
125.261,um,Spot,Distance from Origin,54,72754,
122.095,um,Spot,Distance from Origin,54,72755,
113.317,um,Spot,Distance from Origin,54,72756,
101.189,um,Spot,Distance from Origin,54,72757,
109.508,um,Spot,Distance from Origin,54,72758,
117.779,um,Spot,Distance from Origin,54,72759,
124.014,um,Spot,Distance from Origin,54,72760,
118.72,um,Spot,Distance from Origin,54,72761,
126.132,um,Spot,Distance from Origin,54,72762,
108.832,um,Spot,Distance from Origin,54,72763,
114.107,um,Spot,Distance from Origin,54,72764,
122.78,um,Spot,Distance from Origin,54,72765,
128.433,um,Spot,Distance from Origin,54,72766,
110.094,um,Spot,Distance from Origin,54,72767,
98.158,um,Spot,Distance from Origin,54,72768,
127.699,um,Spot,Distance from Origin,54,72769,
124.554,um,Spot,Distance from Origin,54,72770,
131.424,um,Spot,Distance from Origin,54,72771,
