
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
35.0412,um,Spot,Image 1,40,63951,
30.3625,um,Spot,Image 1,40,63952,
20.4463,um,Spot,Image 1,40,63953,
19.3347,um,Spot,Image 1,40,63954,
36.8236,um,Spot,Image 1,40,63955,
37.9897,um,Spot,Image 1,40,63956,
18.9878,um,Spot,Image 1,40,63957,
6.60074,um,Spot,Image 1,40,63958,
1.72218,um,Spot,Image 1,40,63959,
7.83167,um,Spot,Image 1,40,63960,
13.776,um,Spot,Image 1,40,63961,
15.9165,um,Spot,Image 1,40,63962,
12.9327,um,Spot,Image 1,40,63963,
26.5749,um,Spot,Image 1,40,63964,
27.6889,um,Spot,Image 1,40,63965,
34.5956,um,Spot,Image 1,40,63966,
28.3858,um,Spot,Image 1,40,63967,
26.8353,um,Spot,Image 1,40,63968,
18.1537,um,Spot,Image 1,41,63969,
23.6957,um,Spot,Image 1,41,63970,
19.74,um,Spot,Image 1,41,63971,
23.5821,um,Spot,Image 1,41,63972,
19.8023,um,Spot,Image 1,41,63973,
25.0873,um,Spot,Image 1,41,63974,
21.0717,um,Spot,Image 1,41,63975,
19.5967,um,Spot,Image 1,41,63976,
17.114,um,Spot,Image 1,41,63977,
21.4637,um,Spot,Image 1,41,63978,
18.4053,um,Spot,Image 1,41,63979,
20.9355,um,Spot,Image 1,41,63980,
20.4701,um,Spot,Image 1,41,63981,
18.6098,um,Spot,Image 1,41,63982,
19.9227,um,Spot,Image 1,41,63983,
17.01,um,Spot,Image 1,41,63984,
22.721,um,Spot,Image 1,41,63985,
23.0721,um,Spot,Image 1,41,63986,
20.4873,um,Spot,Image 1,41,63987,
25.3123,um,Spot,Image 1,41,63988,
26.3281,um,Spot,Image 1,41,63989,
31.4951,um,Spot,Image 1,41,63990,
34.5016,um,Spot,Image 1,41,63991,
44.527,um,Spot,Image 1,41,63992,
40.9756,um,Spot,Image 1,41,63993,
27.2799,um,Spot,Image 1,41,63994,
31.7582,um,Spot,Image 1,41,63995,
34.5585,um,Spot,Image 1,41,63996,
38.438,um,Spot,Image 1,41,63997,
27.5205,um,Spot,Image 1,41,63998,
44.7572,um,Spot,Image 1,41,63999,
27.3513,um,Spot,Image 1,41,64000,
29.9723,um,Spot,Image 1,41,64001,
30.6996,um,Spot,Image 1,41,64002,
38.7338,um,Spot,Image 1,41,64003,
42.712,um,Spot,Image 1,41,64004,
43.4101,um,Spot,Image 1,41,64005,
40.8561,um,Spot,Image 1,41,64006,
36.8901,um,Spot,Image 1,41,64007,
38.8424,um,Spot,Image 1,41,64008,
43.8941,um,Spot,Image 1,41,64009,
30.7472,um,Spot,Image 1,41,64010,
31.3921,um,Spot,Image 1,41,64011,
29.2007,um,Spot,Image 1,41,64012,
37.8254,um,Spot,Image 1,41,64013,
39.3303,um,Spot,Image 1,41,64014,
28.8717,um,Spot,Image 1,41,64015,
28.948,um,Spot,Image 1,41,64016,
24.367,um,Spot,Image 1,41,64017,
18.6155,um,Spot,Image 1,41,64018,
20.824,um,Spot,Image 1,41,64019,
35.5107,um,Spot,Image 1,41,64020,
30.2403,um,Spot,Image 1,41,64021,
37.4987,um,Spot,Image 1,41,64022,
28.2738,um,Spot,Image 1,41,64023,
24.7987,um,Spot,Image 1,41,64024,
18.3007,um,Spot,Image 1,41,64025,
16.2497,um,Spot,Image 1,41,64026,
24.7588,um,Spot,Image 1,41,64027,
20.2256,um,Spot,Image 1,41,64028,
16.1663,um,Spot,Image 1,41,64029,
19.0118,um,Spot,Image 1,41,64030,
24.104,um,Spot,Image 1,41,64031,
16.8333,um,Spot,Image 1,41,64032,
31.7146,um,Spot,Image 1,41,64033,
21.666,um,Spot,Image 1,41,64034,
20.6902,um,Spot,Image 1,41,64035,
26.0964,um,Spot,Image 1,41,64036,
31.0885,um,Spot,Image 1,41,64037,
28.9202,um,Spot,Image 1,41,64038,
27.4728,um,Spot,Image 1,41,64039,
39.1487,um,Spot,Image 1,41,64040,
38.2589,um,Spot,Image 1,41,64041,
28.059,um,Spot,Image 1,41,64042,
27.4141,um,Spot,Image 1,41,64043,
25.7394,um,Spot,Image 1,41,64044,
19.8776,um,Spot,Image 1,41,64045,
16.7936,um,Spot,Image 1,41,64046,
24.278,um,Spot,Image 1,41,64047,
31.5933,um,Spot,Image 1,41,64048,
21.5866,um,Spot,Image 1,41,64049,
25.5975,um,Spot,Image 1,41,64050,
29.345,um,Spot,Image 1,41,64051,
18.165,um,Spot,Image 1,41,64052,
27.8611,um,Spot,Image 1,41,64053,
32.922,um,Spot,Image 1,41,64054,
32.6486,um,Spot,Image 1,41,64055,
25.5732,um,Spot,Image 1,41,64056,
16.944,um,Spot,Image 1,41,64057,
16.6097,um,Spot,Image 1,41,64058,
28.4432,um,Spot,Image 1,41,64059,
22.1785,um,Spot,Image 1,41,64060,
20.6728,um,Spot,Image 1,41,64061,
34.0998,um,Spot,Image 1,41,64062,
22.8226,um,Spot,Image 1,41,64063,
19.8855,um,Spot,Image 1,41,64064,
17.8577,um,Spot,Image 1,41,64065,
27.0322,um,Spot,Image 1,41,64066,
32.9741,um,Spot,Image 1,41,64067,
29.2727,um,Spot,Image 1,41,64068,
20.8713,um,Spot,Image 1,41,64069,
20.5501,um,Spot,Image 1,41,64070,
20.6498,um,Spot,Image 1,41,64071,
21.0445,um,Spot,Image 1,41,64072,
20.4276,um,Spot,Image 1,41,64073,
17.8979,um,Spot,Image 1,41,64074,
23.9225,um,Spot,Image 1,41,64075,
19.7451,um,Spot,Image 1,41,64076,
23.5518,um,Spot,Image 1,41,64077,
18.2588,um,Spot,Image 1,41,64078,
24.0451,um,Spot,Image 1,41,64079,
21.158,um,Spot,Image 1,41,64080,
20.5318,um,Spot,Image 1,41,64081,
19.939,um,Spot,Image 1,41,64082,
19.4895,um,Spot,Image 1,41,64083,
33.4872,um,Spot,Image 1,41,64084,
27.1958,um,Spot,Image 1,41,64085,
30.6248,um,Spot,Image 1,41,64086,
27.3377,um,Spot,Image 1,41,64087,
30.1516,um,Spot,Image 1,41,64088,
31.0419,um,Spot,Image 1,41,64089,
30.6146,um,Spot,Image 1,41,64090,
37.0754,um,Spot,Image 1,41,64091,
45.3041,um,Spot,Image 1,41,64092,
36.5654,um,Spot,Image 1,41,64093,
40.6831,um,Spot,Image 1,41,64094,
29.179,um,Spot,Image 1,41,64095,
41.1467,um,Spot,Image 1,41,64096,
40.9331,um,Spot,Image 1,41,64097,
17.2536,um,Spot,Image 1,41,64098,
41.9088,um,Spot,Image 1,41,64099,
23.1693,um,Spot,Image 1,41,64100,
33.9263,um,Spot,Image 1,41,64101,
34.9774,um,Spot,Image 1,41,64102,
27.7775,um,Spot,Image 1,41,64103,
24.5823,um,Spot,Image 1,41,64104,
18.6909,um,Spot,Image 1,41,64105,
16.8976,um,Spot,Image 1,41,64106,
22.4418,um,Spot,Image 1,41,64107,
30.5689,um,Spot,Image 1,41,64108,
35.3792,um,Spot,Image 1,41,64109,
16.4043,um,Spot,Image 1,41,64110,
30.2968,um,Spot,Image 1,41,64111,
35.16,um,Spot,Image 1,41,64112,
34.4679,um,Spot,Image 1,41,64113,
35.7261,um,Spot,Image 1,41,64114,
22.8306,um,Spot,Image 1,41,64115,
20.6555,um,Spot,Image 1,41,64116,
32.1909,um,Spot,Image 1,41,64117,
39.8451,um,Spot,Image 1,41,64118,
16.605,um,Spot,Image 1,41,64119,
27.4975,um,Spot,Image 1,41,64120,
26.2232,um,Spot,Image 1,41,64121,
18.8675,um,Spot,Image 1,41,64122,
35.2235,um,Spot,Image 1,41,64123,
24.3459,um,Spot,Image 1,41,64124,
25.2347,um,Spot,Image 1,41,64125,
17.7829,um,Spot,Image 1,41,64126,
28.4144,um,Spot,Image 1,41,64127,
32.9367,um,Spot,Image 1,41,64128,
19.2767,um,Spot,Image 1,41,64129,
24.3829,um,Spot,Image 1,41,64130,
21.0842,um,Spot,Image 1,41,64131,
19.2676,um,Spot,Image 1,41,64132,
19.1968,um,Spot,Image 1,41,64133,
25.4616,um,Spot,Image 1,41,64134,
25.8493,um,Spot,Image 1,41,64135,
19.8783,um,Spot,Image 1,41,64136,
20.9449,um,Spot,Image 1,41,64137,
20.1104,um,Spot,Image 1,41,64138,
16.1972,um,Spot,Image 1,41,64139,
17.0416,um,Spot,Image 1,41,64140,
24.149,um,Spot,Image 1,41,64141,
25.926,um,Spot,Image 1,41,64142,
27.473,um,Spot,Image 1,41,64143,
33.3448,um,Spot,Image 1,41,64144,
35.6949,um,Spot,Image 1,41,64145,
39.7768,um,Spot,Image 1,41,64146,
29.9016,um,Spot,Image 1,41,64147,
32.55,um,Spot,Image 1,41,64148,
32.749,um,Spot,Image 1,41,64149,
31.6273,um,Spot,Image 1,41,64150,
42.6959,um,Spot,Image 1,41,64151,
44.5427,um,Spot,Image 1,41,64152,
38.8009,um,Spot,Image 1,41,64153,
30.6555,um,Spot,Image 1,41,64154,
36.4152,um,Spot,Image 1,41,64155,
38.1226,um,Spot,Image 1,41,64156,
41.3614,um,Spot,Image 1,41,64157,
45.1795,um,Spot,Image 1,41,64158,
32.3817,um,Spot,Image 1,41,64159,
26.0902,um,Spot,Image 1,41,64160,
28.152,um,Spot,Image 1,41,64161,
32.918,um,Spot,Image 1,41,64162,
38.1635,um,Spot,Image 1,41,64163,
28.6373,um,Spot,Image 1,41,64164,
20.196,um,Spot,Image 1,41,64165,
22.5317,um,Spot,Image 1,41,64166,
21.2831,um,Spot,Image 1,41,64167,
26.7144,um,Spot,Image 1,41,64168,
37.7264,um,Spot,Image 1,41,64169,
36.8407,um,Spot,Image 1,41,64170,
28.2523,um,Spot,Image 1,41,64171,
16.5167,um,Spot,Image 1,41,64172,
28.3892,um,Spot,Image 1,41,64173,
34.7297,um,Spot,Image 1,41,64174,
23.8746,um,Spot,Image 1,41,64175,
23.1308,um,Spot,Image 1,41,64176,
24.3896,um,Spot,Image 1,41,64177,
20.7479,um,Spot,Image 1,41,64178,
39.021,um,Spot,Image 1,41,64179,
36.6638,um,Spot,Image 1,41,64180,
27.3727,um,Spot,Image 1,41,64181,
38.951,um,Spot,Image 1,41,64182,
19.2107,um,Spot,Image 1,41,64183,
19.153,um,Spot,Image 1,41,64184,
37.0309,um,Spot,Image 1,41,64185,
31.6131,um,Spot,Image 1,41,64186,
34.5102,um,Spot,Image 1,41,64187,
21.1022,um,Spot,Image 1,41,64188,
18.8615,um,Spot,Image 1,41,64189,
24.1216,um,Spot,Image 1,41,64190,
19.1622,um,Spot,Image 1,41,64191,
25.0288,um,Spot,Image 1,41,64192,
24.4487,um,Spot,Image 1,41,64193,
29.1804,um,Spot,Image 1,41,64194,
25.9255,um,Spot,Image 1,41,64195,
42.5497,um,Spot,Image 1,41,64196,
34.4793,um,Spot,Image 1,41,64197,
43.4853,um,Spot,Image 1,41,64198,
38.6874,um,Spot,Image 1,41,64199,
30.055,um,Spot,Image 1,41,64200,
46.92,um,Spot,Image 1,41,64201,
38.98,um,Spot,Image 1,41,64202,
28.4401,um,Spot,Image 1,41,64203,
35.0332,um,Spot,Image 1,41,64204,
42.8915,um,Spot,Image 1,41,64205,
40.9485,um,Spot,Image 1,41,64206,
35.7954,um,Spot,Image 1,41,64207,
37.6265,um,Spot,Image 1,41,64208,
45.5127,um,Spot,Image 1,41,64209,
41.504,um,Spot,Image 1,41,64210,
46.3996,um,Spot,Image 1,41,64211,
43.1215,um,Spot,Image 1,41,64212,
46.696,um,Spot,Image 1,41,64213,
33.6549,um,Spot,Image 1,41,64214,
18.8485,um,Spot,Image 1,41,64215,
37.303,um,Spot,Image 1,41,64216,
28.921,um,Spot,Image 1,41,64217,
32.9055,um,Spot,Image 1,41,64218,
31.7543,um,Spot,Image 1,41,64219,
40.7533,um,Spot,Image 1,41,64220,
19.2718,um,Spot,Image 1,41,64221,
30.2246,um,Spot,Image 1,41,64222,
27.53,um,Spot,Image 1,41,64223,
31.2416,um,Spot,Image 1,41,64224,
38.4318,um,Spot,Image 1,41,64225,
27.4282,um,Spot,Image 1,41,64226,
34.3177,um,Spot,Image 1,41,64227,
18.8987,um,Spot,Image 1,41,64228,
21.7904,um,Spot,Image 1,41,64229,
32.4358,um,Spot,Image 1,41,64230,
45.4984,um,Spot,Image 1,41,64231,
39.8523,um,Spot,Image 1,41,64232,
31.4323,um,Spot,Image 1,41,64233,
46.8915,um,Spot,Image 1,41,64234,
41.9823,um,Spot,Image 1,41,64235,
27.9405,um,Spot,Image 1,41,64236,
35.0773,um,Spot,Image 1,41,64237,
18.6078,um,Spot,Image 1,42,64238,
20.2836,um,Spot,Image 1,42,64239,
22.7957,um,Spot,Image 1,42,64240,
19.5708,um,Spot,Image 1,42,64241,
17.2039,um,Spot,Image 1,42,64242,
24.9889,um,Spot,Image 1,42,64243,
18.1452,um,Spot,Image 1,42,64244,
21.7366,um,Spot,Image 1,42,64245,
25.9955,um,Spot,Image 1,42,64246,
18.5199,um,Spot,Image 1,42,64247,
19.6457,um,Spot,Image 1,42,64248,
21.2051,um,Spot,Image 1,42,64249,
16.6942,um,Spot,Image 1,42,64250,
16.8104,um,Spot,Image 1,42,64251,
21.1036,um,Spot,Image 1,42,64252,
16.8974,um,Spot,Image 1,42,64253,
22.6118,um,Spot,Image 1,42,64254,
23.2848,um,Spot,Image 1,42,64255,
20.4046,um,Spot,Image 1,42,64256,
23.7266,um,Spot,Image 1,42,64257,
22.6455,um,Spot,Image 1,42,64258,
27.3955,um,Spot,Image 1,42,64259,
30.1739,um,Spot,Image 1,42,64260,
27.2606,um,Spot,Image 1,42,64261,
33.2299,um,Spot,Image 1,42,64262,
44.9926,um,Spot,Image 1,42,64263,
41.3058,um,Spot,Image 1,42,64264,
33.7373,um,Spot,Image 1,42,64265,
33.1199,um,Spot,Image 1,42,64266,
38.5208,um,Spot,Image 1,42,64267,
46.3368,um,Spot,Image 1,42,64268,
28.5511,um,Spot,Image 1,42,64269,
29.6015,um,Spot,Image 1,42,64270,
32.6849,um,Spot,Image 1,42,64271,
42.1073,um,Spot,Image 1,42,64272,
46.3189,um,Spot,Image 1,42,64273,
41.4075,um,Spot,Image 1,42,64274,
35.6901,um,Spot,Image 1,42,64275,
37.9306,um,Spot,Image 1,42,64276,
38.1665,um,Spot,Image 1,42,64277,
31.4406,um,Spot,Image 1,42,64278,
38.1758,um,Spot,Image 1,42,64279,
44.8216,um,Spot,Image 1,42,64280,
29.327,um,Spot,Image 1,42,64281,
29.7082,um,Spot,Image 1,42,64282,
22.3005,um,Spot,Image 1,42,64283,
25.9593,um,Spot,Image 1,42,64284,
35.8865,um,Spot,Image 1,42,64285,
18.8686,um,Spot,Image 1,42,64286,
30.0741,um,Spot,Image 1,42,64287,
20.575,um,Spot,Image 1,42,64288,
29.5394,um,Spot,Image 1,42,64289,
33.5868,um,Spot,Image 1,42,64290,
35.742,um,Spot,Image 1,42,64291,
39.16,um,Spot,Image 1,42,64292,
29.4347,um,Spot,Image 1,42,64293,
24.906,um,Spot,Image 1,42,64294,
30.4066,um,Spot,Image 1,42,64295,
18.8554,um,Spot,Image 1,42,64296,
25.5389,um,Spot,Image 1,42,64297,
18.5673,um,Spot,Image 1,42,64298,
24.1983,um,Spot,Image 1,42,64299,
35.1627,um,Spot,Image 1,42,64300,
23.4928,um,Spot,Image 1,42,64301,
20.4565,um,Spot,Image 1,42,64302,
28.6895,um,Spot,Image 1,42,64303,
29.3379,um,Spot,Image 1,42,64304,
27.6495,um,Spot,Image 1,42,64305,
28.3622,um,Spot,Image 1,42,64306,
38.6275,um,Spot,Image 1,42,64307,
26.6446,um,Spot,Image 1,42,64308,
29.2583,um,Spot,Image 1,42,64309,
39.7599,um,Spot,Image 1,42,64310,
34.9256,um,Spot,Image 1,42,64311,
34.0689,um,Spot,Image 1,42,64312,
32.5886,um,Spot,Image 1,42,64313,
27.2898,um,Spot,Image 1,42,64314,
26.6728,um,Spot,Image 1,42,64315,
19.1952,um,Spot,Image 1,42,64316,
26.1818,um,Spot,Image 1,42,64317,
31.4416,um,Spot,Image 1,42,64318,
24.6556,um,Spot,Image 1,42,64319,
39.1651,um,Spot,Image 1,42,64320,
27.0602,um,Spot,Image 1,42,64321,
17.8058,um,Spot,Image 1,42,64322,
34.7606,um,Spot,Image 1,42,64323,
26.5157,um,Spot,Image 1,42,64324,
34.192,um,Spot,Image 1,42,64325,
32.4028,um,Spot,Image 1,42,64326,
25.2105,um,Spot,Image 1,42,64327,
26.4069,um,Spot,Image 1,42,64328,
20.1455,um,Spot,Image 1,42,64329,
18.1148,um,Spot,Image 1,42,64330,
16.8046,um,Spot,Image 1,42,64331,
21.2384,um,Spot,Image 1,42,64332,
21.5796,um,Spot,Image 1,42,64333,
21.4358,um,Spot,Image 1,42,64334,
32.0774,um,Spot,Image 1,42,64335,
24.3381,um,Spot,Image 1,42,64336,
27.462,um,Spot,Image 1,42,64337,
21.2616,um,Spot,Image 1,42,64338,
16.6476,um,Spot,Image 1,42,64339,
21.1067,um,Spot,Image 1,42,64340,
20.1081,um,Spot,Image 1,42,64341,
22.9171,um,Spot,Image 1,42,64342,
16.5643,um,Spot,Image 1,42,64343,
23.8895,um,Spot,Image 1,42,64344,
25.5978,um,Spot,Image 1,42,64345,
20.7422,um,Spot,Image 1,42,64346,
16.5301,um,Spot,Image 1,42,64347,
17.2415,um,Spot,Image 1,42,64348,
17.7631,um,Spot,Image 1,42,64349,
20.03,um,Spot,Image 1,42,64350,
27.7481,um,Spot,Image 1,42,64351,
41.8527,um,Spot,Image 1,42,64352,
26.6608,um,Spot,Image 1,42,64353,
26.0785,um,Spot,Image 1,42,64354,
39.0232,um,Spot,Image 1,42,64355,
36.1939,um,Spot,Image 1,42,64356,
32.52,um,Spot,Image 1,42,64357,
28.6919,um,Spot,Image 1,42,64358,
45.5036,um,Spot,Image 1,42,64359,
41.7184,um,Spot,Image 1,42,64360,
29.8321,um,Spot,Image 1,42,64361,
30.2788,um,Spot,Image 1,42,64362,
46.3311,um,Spot,Image 1,42,64363,
39.2203,um,Spot,Image 1,42,64364,
40.3499,um,Spot,Image 1,42,64365,
27.8331,um,Spot,Image 1,42,64366,
35.407,um,Spot,Image 1,42,64367,
41.1697,um,Spot,Image 1,42,64368,
36.0459,um,Spot,Image 1,42,64369,
35.9783,um,Spot,Image 1,42,64370,
22.7668,um,Spot,Image 1,42,64371,
28.8976,um,Spot,Image 1,42,64372,
33.7592,um,Spot,Image 1,42,64373,
29.714,um,Spot,Image 1,42,64374,
20.5031,um,Spot,Image 1,42,64375,
21.4491,um,Spot,Image 1,42,64376,
40.0078,um,Spot,Image 1,42,64377,
25.2391,um,Spot,Image 1,42,64378,
29.0534,um,Spot,Image 1,42,64379,
26.7871,um,Spot,Image 1,42,64380,
16.8211,um,Spot,Image 1,42,64381,
22.799,um,Spot,Image 1,42,64382,
28.1127,um,Spot,Image 1,42,64383,
34.5699,um,Spot,Image 1,42,64384,
16.8813,um,Spot,Image 1,42,64385,
32.7961,um,Spot,Image 1,42,64386,
33.5434,um,Spot,Image 1,42,64387,
39.3617,um,Spot,Image 1,42,64388,
30.6749,um,Spot,Image 1,42,64389,
36.5714,um,Spot,Image 1,42,64390,
34.7599,um,Spot,Image 1,42,64391,
23.741,um,Spot,Image 1,42,64392,
19.6295,um,Spot,Image 1,42,64393,
16.7086,um,Spot,Image 1,42,64394,
27.905,um,Spot,Image 1,42,64395,
20.7712,um,Spot,Image 1,42,64396,
32.1252,um,Spot,Image 1,42,64397,
19.2521,um,Spot,Image 1,42,64398,
25.1669,um,Spot,Image 1,42,64399,
20.3625,um,Spot,Image 1,42,64400,
36.3841,um,Spot,Image 1,42,64401,
19.6646,um,Spot,Image 1,42,64402,
28.7475,um,Spot,Image 1,42,64403,
33.8335,um,Spot,Image 1,42,64404,
25.2914,um,Spot,Image 1,42,64405,
19.5533,um,Spot,Image 1,42,64406,
18.3693,um,Spot,Image 1,42,64407,
24.3334,um,Spot,Image 1,42,64408,
23.6642,um,Spot,Image 1,42,64409,
23.4899,um,Spot,Image 1,42,64410,
19.8991,um,Spot,Image 1,42,64411,
18.3093,um,Spot,Image 1,42,64412,
16.4725,um,Spot,Image 1,42,64413,
23.7882,um,Spot,Image 1,42,64414,
23.8236,um,Spot,Image 1,42,64415,
16.391,um,Spot,Image 1,42,64416,
27.4472,um,Spot,Image 1,42,64417,
36.1454,um,Spot,Image 1,42,64418,
29.2521,um,Spot,Image 1,42,64419,
36.8249,um,Spot,Image 1,42,64420,
32.1369,um,Spot,Image 1,42,64421,
42.4345,um,Spot,Image 1,42,64422,
31.4278,um,Spot,Image 1,42,64423,
43.8872,um,Spot,Image 1,42,64424,
46.0741,um,Spot,Image 1,42,64425,
44.1047,um,Spot,Image 1,42,64426,
43.3091,um,Spot,Image 1,42,64427,
30.7668,um,Spot,Image 1,42,64428,
36.9837,um,Spot,Image 1,42,64429,
41.2017,um,Spot,Image 1,42,64430,
40.2986,um,Spot,Image 1,42,64431,
40.6705,um,Spot,Image 1,42,64432,
31.0511,um,Spot,Image 1,42,64433,
26.4156,um,Spot,Image 1,42,64434,
32.0827,um,Spot,Image 1,42,64435,
18.1139,um,Spot,Image 1,42,64436,
37.3675,um,Spot,Image 1,42,64437,
18.5217,um,Spot,Image 1,42,64438,
37.1845,um,Spot,Image 1,42,64439,
35.2515,um,Spot,Image 1,42,64440,
29.2477,um,Spot,Image 1,42,64441,
25.1762,um,Spot,Image 1,42,64442,
38.5746,um,Spot,Image 1,42,64443,
26.9067,um,Spot,Image 1,42,64444,
16.3212,um,Spot,Image 1,42,64445,
30.0978,um,Spot,Image 1,42,64446,
35.1465,um,Spot,Image 1,42,64447,
23.3944,um,Spot,Image 1,42,64448,
20.9122,um,Spot,Image 1,42,64449,
37.9632,um,Spot,Image 1,42,64450,
36.5038,um,Spot,Image 1,42,64451,
19.8885,um,Spot,Image 1,42,64452,
36.1744,um,Spot,Image 1,42,64453,
22.586,um,Spot,Image 1,42,64454,
23.6451,um,Spot,Image 1,42,64455,
19.2274,um,Spot,Image 1,42,64456,
28.6825,um,Spot,Image 1,42,64457,
23.8422,um,Spot,Image 1,42,64458,
29.9468,um,Spot,Image 1,42,64459,
24.3619,um,Spot,Image 1,42,64460,
25.7095,um,Spot,Image 1,42,64461,
42.7802,um,Spot,Image 1,42,64462,
34.9968,um,Spot,Image 1,42,64463,
43.4546,um,Spot,Image 1,42,64464,
36.826,um,Spot,Image 1,42,64465,
44.6768,um,Spot,Image 1,42,64466,
30.438,um,Spot,Image 1,42,64467,
41.2573,um,Spot,Image 1,42,64468,
35.206,um,Spot,Image 1,42,64469,
46.7497,um,Spot,Image 1,42,64470,
28.8467,um,Spot,Image 1,42,64471,
35.2139,um,Spot,Image 1,42,64472,
42.1633,um,Spot,Image 1,42,64473,
44.5871,um,Spot,Image 1,42,64474,
46.1256,um,Spot,Image 1,42,64475,
40.6627,um,Spot,Image 1,42,64476,
45.2484,um,Spot,Image 1,42,64477,
45.8848,um,Spot,Image 1,42,64478,
42.8933,um,Spot,Image 1,42,64479,
40.8262,um,Spot,Image 1,42,64480,
22.7421,um,Spot,Image 1,42,64481,
32.6228,um,Spot,Image 1,42,64482,
20.6898,um,Spot,Image 1,42,64483,
28.7634,um,Spot,Image 1,42,64484,
30.0045,um,Spot,Image 1,42,64485,
37.1964,um,Spot,Image 1,42,64486,
33.5423,um,Spot,Image 1,42,64487,
41.5684,um,Spot,Image 1,42,64488,
19.6908,um,Spot,Image 1,42,64489,
29.7773,um,Spot,Image 1,42,64490,
35.0262,um,Spot,Image 1,42,64491,
26.9865,um,Spot,Image 1,42,64492,
31.2559,um,Spot,Image 1,42,64493,
28.199,um,Spot,Image 1,42,64494,
34.493,um,Spot,Image 1,42,64495,
22.1248,um,Spot,Image 1,42,64496,
33.7413,um,Spot,Image 1,42,64497,
39.9634,um,Spot,Image 1,42,64498,
31.3235,um,Spot,Image 1,42,64499,
46.9303,um,Spot,Image 1,42,64500,
40.6502,um,Spot,Image 1,42,64501,
27.6698,um,Spot,Image 1,42,64502,
35.6836,um,Spot,Image 1,42,64503,
22.3769,um,Spot,Image 1,43,64504,
17.2712,um,Spot,Image 1,43,64505,
19.3928,um,Spot,Image 1,43,64506,
22.2556,um,Spot,Image 1,43,64507,
17.5289,um,Spot,Image 1,43,64508,
25.5041,um,Spot,Image 1,43,64509,
24.9821,um,Spot,Image 1,43,64510,
16.2365,um,Spot,Image 1,43,64511,
23.58,um,Spot,Image 1,43,64512,
22.6214,um,Spot,Image 1,43,64513,
16.7239,um,Spot,Image 1,43,64514,
25.3621,um,Spot,Image 1,43,64515,
21.5169,um,Spot,Image 1,43,64516,
21.4678,um,Spot,Image 1,43,64517,
17.4499,um,Spot,Image 1,43,64518,
20.6579,um,Spot,Image 1,43,64519,
18.5965,um,Spot,Image 1,43,64520,
24.5093,um,Spot,Image 1,43,64521,
21.1055,um,Spot,Image 1,43,64522,
19.8985,um,Spot,Image 1,43,64523,
22.2114,um,Spot,Image 1,43,64524,
27.0113,um,Spot,Image 1,43,64525,
26.9344,um,Spot,Image 1,43,64526,
33.7099,um,Spot,Image 1,43,64527,
35.1292,um,Spot,Image 1,43,64528,
45.0887,um,Spot,Image 1,43,64529,
30.9233,um,Spot,Image 1,43,64530,
40.4493,um,Spot,Image 1,43,64531,
40.5961,um,Spot,Image 1,43,64532,
30.318,um,Spot,Image 1,43,64533,
46.6745,um,Spot,Image 1,43,64534,
27.8393,um,Spot,Image 1,43,64535,
33.7834,um,Spot,Image 1,43,64536,
43.1039,um,Spot,Image 1,43,64537,
27.782,um,Spot,Image 1,43,64538,
30.0779,um,Spot,Image 1,43,64539,
34.2417,um,Spot,Image 1,43,64540,
46.6296,um,Spot,Image 1,43,64541,
42.5352,um,Spot,Image 1,43,64542,
42.435,um,Spot,Image 1,43,64543,
26.2909,um,Spot,Image 1,43,64544,
38.3039,um,Spot,Image 1,43,64545,
34.9052,um,Spot,Image 1,43,64546,
42.3473,um,Spot,Image 1,43,64547,
37.4455,um,Spot,Image 1,43,64548,
44.8419,um,Spot,Image 1,43,64549,
44.6815,um,Spot,Image 1,43,64550,
36.965,um,Spot,Image 1,43,64551,
42.5324,um,Spot,Image 1,43,64552,
27.8662,um,Spot,Image 1,43,64553,
29.843,um,Spot,Image 1,43,64554,
27.7566,um,Spot,Image 1,43,64555,
37.3619,um,Spot,Image 1,43,64556,
30.7373,um,Spot,Image 1,43,64557,
41.6443,um,Spot,Image 1,43,64558,
22.2936,um,Spot,Image 1,43,64559,
23.248,um,Spot,Image 1,43,64560,
31.9265,um,Spot,Image 1,43,64561,
17.7916,um,Spot,Image 1,43,64562,
28.4992,um,Spot,Image 1,43,64563,
23.2321,um,Spot,Image 1,43,64564,
36.9743,um,Spot,Image 1,43,64565,
17.455,um,Spot,Image 1,43,64566,
16.1486,um,Spot,Image 1,43,64567,
19.1799,um,Spot,Image 1,43,64568,
18.839,um,Spot,Image 1,43,64569,
17.9177,um,Spot,Image 1,43,64570,
33.6585,um,Spot,Image 1,43,64571,
27.6594,um,Spot,Image 1,43,64572,
20.5574,um,Spot,Image 1,43,64573,
27.2616,um,Spot,Image 1,43,64574,
30.8313,um,Spot,Image 1,43,64575,
27.1989,um,Spot,Image 1,43,64576,
29.0916,um,Spot,Image 1,43,64577,
38.1153,um,Spot,Image 1,43,64578,
35.3352,um,Spot,Image 1,43,64579,
31.3343,um,Spot,Image 1,43,64580,
29.7501,um,Spot,Image 1,43,64581,
25.8498,um,Spot,Image 1,43,64582,
31.6106,um,Spot,Image 1,43,64583,
23.2919,um,Spot,Image 1,43,64584,
39.2855,um,Spot,Image 1,43,64585,
26.3287,um,Spot,Image 1,43,64586,
38.2668,um,Spot,Image 1,43,64587,
