
Distance to Image Border XYZ Img=1
 ==================== 
Distance to Image Border XYZ,Unit,Category,Image,Time,ID,
0,um,Spot,Image 1,40,63611,
0,um,Spot,Image 1,40,63612,
0,um,Spot,Image 1,40,63613,
0,um,Spot,Image 1,40,63614,
0,um,Spot,Image 1,40,63615,
0,um,Spot,Image 1,40,63616,
0,um,Spot,Image 1,40,63617,
0,um,Spot,Image 1,40,63618,
1.49977,um,Spot,Image 1,40,63619,
3.12646,um,Spot,Image 1,40,63620,
2.8435,um,Spot,Image 1,40,63621,
3.37992,um,Spot,Image 1,40,63622,
4.0958,um,Spot,Image 1,40,63623,
0,um,Spot,Image 1,40,63624,
0,um,Spot,Image 1,40,63625,
0,um,Spot,Image 1,40,63626,
1.68914,um,Spot,Image 1,40,63627,
0,um,Spot,Image 1,40,63628,
0,um,Spot,Image 1,40,63629,
0,um,Spot,Image 1,40,63630,
0,um,Spot,Image 1,40,63631,
0,um,Spot,Image 1,40,63632,
1.87961,um,Spot,Image 1,40,63633,
2.36088,um,Spot,Image 1,40,63634,
3.87794,um,Spot,Image 1,40,63635,
5.04979,um,Spot,Image 1,40,63636,
0,um,Spot,Image 1,40,63637,
0,um,Spot,Image 1,40,63638,
0,um,Spot,Image 1,40,63639,
0,um,Spot,Image 1,40,63640,
0,um,Spot,Image 1,40,63641,
0,um,Spot,Image 1,40,63642,
0,um,Spot,Image 1,40,63643,
0,um,Spot,Image 1,40,63644,
1.56467,um,Spot,Image 1,40,63645,
2.38465,um,Spot,Image 1,40,63646,
3.05661,um,Spot,Image 1,40,63647,
0,um,Spot,Image 1,40,63648,
0,um,Spot,Image 1,40,63649,
0,um,Spot,Image 1,40,63650,
0,um,Spot,Image 1,40,63651,
0,um,Spot,Image 1,40,63652,
0,um,Spot,Image 1,40,63653,
0,um,Spot,Image 1,40,63654,
0.670396,um,Spot,Image 1,40,63655,
1.43095,um,Spot,Image 1,40,63656,
1.90044,um,Spot,Image 1,40,63657,
2.6851,um,Spot,Image 1,40,63658,
3.41856,um,Spot,Image 1,40,63659,
4.4151,um,Spot,Image 1,40,63660,
6.80913,um,Spot,Image 1,40,63661,
6.9927,um,Spot,Image 1,40,63662,
5.30209,um,Spot,Image 1,40,63663,
8.15878,um,Spot,Image 1,40,63664,
9.73526,um,Spot,Image 1,40,63665,
12.7551,um,Spot,Image 1,40,63666,
12.739,um,Spot,Image 1,40,63667,
6.97713,um,Spot,Image 1,40,63668,
10.7007,um,Spot,Image 1,40,63669,
12.0996,um,Spot,Image 1,40,63670,
5.25542,um,Spot,Image 1,40,63671,
5.57284,um,Spot,Image 1,40,63672,
9.00672,um,Spot,Image 1,40,63673,
8.71414,um,Spot,Image 1,40,63674,
9.19853,um,Spot,Image 1,40,63675,
9.45667,um,Spot,Image 1,40,63676,
11.3287,um,Spot,Image 1,40,63677,
6.62411,um,Spot,Image 1,40,63678,
8.0157,um,Spot,Image 1,40,63679,
8.28939,um,Spot,Image 1,40,63680,
8.0944,um,Spot,Image 1,40,63681,
8.50558,um,Spot,Image 1,40,63682,
8.68971,um,Spot,Image 1,40,63683,
8.70796,um,Spot,Image 1,40,63684,
9.62951,um,Spot,Image 1,40,63685,
9.87078,um,Spot,Image 1,40,63686,
11.072,um,Spot,Image 1,40,63687,
11.7116,um,Spot,Image 1,40,63688,
12.0758,um,Spot,Image 1,40,63689,
5.90865,um,Spot,Image 1,40,63690,
6.39357,um,Spot,Image 1,40,63691,
6.88513,um,Spot,Image 1,40,63692,
6.95462,um,Spot,Image 1,40,63693,
7.66761,um,Spot,Image 1,40,63694,
8.20345,um,Spot,Image 1,40,63695,
11.6692,um,Spot,Image 1,40,63696,
12.8552,um,Spot,Image 1,40,63697,
12.7856,um,Spot,Image 1,40,63698,
7.88185,um,Spot,Image 1,40,63699,
9.37272,um,Spot,Image 1,40,63700,
10.2093,um,Spot,Image 1,40,63701,
6.04347,um,Spot,Image 1,40,63702,
6.56304,um,Spot,Image 1,40,63703,
7.31111,um,Spot,Image 1,40,63704,
8.89201,um,Spot,Image 1,40,63705,
9.32893,um,Spot,Image 1,40,63706,
9.71798,um,Spot,Image 1,40,63707,
11.7007,um,Spot,Image 1,40,63708,
11.6641,um,Spot,Image 1,40,63709,
12.7313,um,Spot,Image 1,40,63710,
5.46871,um,Spot,Image 1,40,63711,
5.74833,um,Spot,Image 1,40,63712,
6.33838,um,Spot,Image 1,40,63713,
6.38766,um,Spot,Image 1,40,63714,
7.20223,um,Spot,Image 1,40,63715,
9.17176,um,Spot,Image 1,40,63716,
9.68529,um,Spot,Image 1,40,63717,
9.73499,um,Spot,Image 1,40,63718,
10.6818,um,Spot,Image 1,40,63719,
11.296,um,Spot,Image 1,40,63720,
14.6571,um,Spot,Image 1,40,63721,
14.5267,um,Spot,Image 1,40,63722,
13.6238,um,Spot,Image 1,40,63723,
13.1528,um,Spot,Image 1,40,63724,
14.9914,um,Spot,Image 1,40,63725,
16.0627,um,Spot,Image 1,40,63726,
14.5175,um,Spot,Image 1,40,63727,
13.5692,um,Spot,Image 1,40,63728,
13.2489,um,Spot,Image 1,40,63729,
13.7824,um,Spot,Image 1,40,63730,
16.5322,um,Spot,Image 1,40,63731,
16.8703,um,Spot,Image 1,40,63732,
16.3876,um,Spot,Image 1,40,63733,
15.9213,um,Spot,Image 1,40,63734,
13.288,um,Spot,Image 1,40,63735,
13.7275,um,Spot,Image 1,40,63736,
13.8432,um,Spot,Image 1,40,63737,
14.7832,um,Spot,Image 1,40,63738,
15.3991,um,Spot,Image 1,40,63739,
16.5201,um,Spot,Image 1,40,63740,
13.8675,um,Spot,Image 1,40,63741,
14.017,um,Spot,Image 1,40,63742,
15.0687,um,Spot,Image 1,40,63743,
15.5728,um,Spot,Image 1,40,63744,
16.1955,um,Spot,Image 1,40,63745,
14.9243,um,Spot,Image 1,40,63746,
14.1246,um,Spot,Image 1,40,63747,
13.7802,um,Spot,Image 1,40,63748,
13.4657,um,Spot,Image 1,40,63749,
13.6568,um,Spot,Image 1,40,63750,
13.6057,um,Spot,Image 1,40,63751,
15.6149,um,Spot,Image 1,40,63752,
14.4716,um,Spot,Image 1,40,63753,
14.7486,um,Spot,Image 1,40,63754,
16.387,um,Spot,Image 1,40,63755,
16.0123,um,Spot,Image 1,40,63756,
13.4454,um,Spot,Image 1,40,63757,
13.4408,um,Spot,Image 1,40,63758,
13.7011,um,Spot,Image 1,40,63759,
14.0983,um,Spot,Image 1,40,63760,
15.6312,um,Spot,Image 1,40,63761,
16.8606,um,Spot,Image 1,40,63762,
15.2652,um,Spot,Image 1,40,63763,
15.6987,um,Spot,Image 1,40,63764,
15.0978,um,Spot,Image 1,40,63765,
13.4083,um,Spot,Image 1,40,63766,
12.464,um,Spot,Image 1,40,63767,
12.8398,um,Spot,Image 1,40,63768,
12.4385,um,Spot,Image 1,40,63769,
11.7454,um,Spot,Image 1,40,63770,
10.9776,um,Spot,Image 1,40,63771,
10.8992,um,Spot,Image 1,40,63772,
10.6361,um,Spot,Image 1,40,63773,
10.5307,um,Spot,Image 1,40,63774,
10.6177,um,Spot,Image 1,40,63775,
10.2794,um,Spot,Image 1,40,63776,
10.4269,um,Spot,Image 1,40,63777,
9.62867,um,Spot,Image 1,40,63778,
9.19634,um,Spot,Image 1,40,63779,
9.35544,um,Spot,Image 1,40,63780,
8.87426,um,Spot,Image 1,40,63781,
12.7816,um,Spot,Image 1,40,63782,
12.4648,um,Spot,Image 1,40,63783,
12.8113,um,Spot,Image 1,40,63784,
11.7424,um,Spot,Image 1,40,63785,
10.4078,um,Spot,Image 1,40,63786,
9.80415,um,Spot,Image 1,40,63787,
8.6292,um,Spot,Image 1,40,63788,
11.6949,um,Spot,Image 1,40,63789,
11.2422,um,Spot,Image 1,40,63790,
10.7401,um,Spot,Image 1,40,63791,
11.954,um,Spot,Image 1,40,63792,
12.0972,um,Spot,Image 1,40,63793,
11.18,um,Spot,Image 1,40,63794,
9.74,um,Spot,Image 1,40,63795,
12.62,um,Spot,Image 1,40,63796,
16.7624,um,Spot,Image 1,40,63797,
12.62,um,Spot,Image 1,40,63798,
14.8289,um,Spot,Image 1,40,63799,
16.1441,um,Spot,Image 1,40,63800,
11.1237,um,Spot,Image 1,40,63801,
14.3389,um,Spot,Image 1,40,63802,
12.9519,um,Spot,Image 1,40,63803,
7.3779,um,Spot,Image 1,40,63804,
9.51085,um,Spot,Image 1,40,63805,
2.4313,um,Spot,Image 1,40,63806,
3.14011,um,Spot,Image 1,40,63807,
9.69992,um,Spot,Image 1,40,63808,
4.46,um,Spot,Image 1,40,63809,
0,um,Spot,Image 1,40,63810,
0,um,Spot,Image 1,40,63811,
4.39566,um,Spot,Image 1,40,63812,
11.18,um,Spot,Image 1,40,63813,
7.7083,um,Spot,Image 1,40,63814,
16.94,um,Spot,Image 1,40,63815,
9.26,um,Spot,Image 1,40,63816,
4.85141,um,Spot,Image 1,40,63817,
6.71899,um,Spot,Image 1,40,63818,
5.9,um,Spot,Image 1,40,63819,
2.38597,um,Spot,Image 1,40,63820,
7.34,um,Spot,Image 1,40,63821,
3.13998,um,Spot,Image 1,40,63822,
8.78,um,Spot,Image 1,40,63823,
7.89604,um,Spot,Image 1,40,63824,
14.0068,um,Spot,Image 1,40,63825,
7.34,um,Spot,Image 1,40,63826,
2.54,um,Spot,Image 1,40,63827,
7.4344,um,Spot,Image 1,40,63828,
13.58,um,Spot,Image 1,40,63829,
9.26,um,Spot,Image 1,40,63830,
15.98,um,Spot,Image 1,40,63831,
16.94,um,Spot,Image 1,40,63832,
14.7341,um,Spot,Image 1,40,63833,
8.48225,um,Spot,Image 1,40,63834,
12.4645,um,Spot,Image 1,40,63835,
10.7,um,Spot,Image 1,40,63836,
12.14,um,Spot,Image 1,40,63837,
9.74,um,Spot,Image 1,40,63838,
2.06,um,Spot,Image 1,40,63839,
8.7829,um,Spot,Image 1,40,63840,
7.84914,um,Spot,Image 1,40,63841,
11.0019,um,Spot,Image 1,40,63842,
7.34,um,Spot,Image 1,40,63843,
5.42,um,Spot,Image 1,40,63844,
15.02,um,Spot,Image 1,40,63845,
15.98,um,Spot,Image 1,40,63846,
13.58,um,Spot,Image 1,40,63847,
10.22,um,Spot,Image 1,40,63848,
11.18,um,Spot,Image 1,40,63849,
14.54,um,Spot,Image 1,40,63850,
9.56987,um,Spot,Image 1,40,63851,
11.4018,um,Spot,Image 1,40,63852,
14.4499,um,Spot,Image 1,40,63853,
8.6774,um,Spot,Image 1,40,63854,
7.10518,um,Spot,Image 1,40,63855,
6.38,um,Spot,Image 1,40,63856,
1.1,um,Spot,Image 1,40,63857,
0.328369,um,Spot,Image 1,40,63858,
1.59875,um,Spot,Image 1,40,63859,
0,um,Spot,Image 1,40,63860,
0,um,Spot,Image 1,40,63861,
4.94,um,Spot,Image 1,40,63862,
3.5,um,Spot,Image 1,40,63863,
10.22,um,Spot,Image 1,40,63864,
9.79756,um,Spot,Image 1,40,63865,
4.78368,um,Spot,Image 1,40,63866,
0,um,Spot,Image 1,40,63867,
5.9,um,Spot,Image 1,40,63868,
0,um,Spot,Image 1,40,63869,
9.26,um,Spot,Image 1,40,63870,
10.3585,um,Spot,Image 1,40,63871,
11.1203,um,Spot,Image 1,40,63872,
15.2876,um,Spot,Image 1,40,63873,
12.2488,um,Spot,Image 1,40,63874,
6.12241,um,Spot,Image 1,40,63875,
2.54,um,Spot,Image 1,40,63876,
0,um,Spot,Image 1,40,63877,
5.03288,um,Spot,Image 1,40,63878,
4.46,um,Spot,Image 1,40,63879,
0,um,Spot,Image 1,40,63880,
0,um,Spot,Image 1,40,63881,
2.29179,um,Spot,Image 1,40,63882,
6.33748,um,Spot,Image 1,40,63883,
13.58,um,Spot,Image 1,40,63884,
9.48456,um,Spot,Image 1,40,63885,
6.86,um,Spot,Image 1,40,63886,
10.7,um,Spot,Image 1,40,63887,
5.33584,um,Spot,Image 1,40,63888,
2.54,um,Spot,Image 1,40,63889,
5.7449,um,Spot,Image 1,40,63890,
7.83954,um,Spot,Image 1,40,63891,
0,um,Spot,Image 1,40,63892,
6.91345,um,Spot,Image 1,40,63893,
4.38623,um,Spot,Image 1,40,63894,
3.5,um,Spot,Image 1,40,63895,
0,um,Spot,Image 1,40,63896,
2.54,um,Spot,Image 1,40,63897,
10.7,um,Spot,Image 1,40,63898,
10.7,um,Spot,Image 1,40,63899,
10.7,um,Spot,Image 1,40,63900,
8.78,um,Spot,Image 1,40,63901,
10.7,um,Spot,Image 1,40,63902,
13.1,um,Spot,Image 1,40,63903,
15.02,um,Spot,Image 1,40,63904,
11.66,um,Spot,Image 1,40,63905,
15.02,um,Spot,Image 1,40,63906,
7.11275,um,Spot,Image 1,40,63907,
0.14,um,Spot,Image 1,40,63908,
13.58,um,Spot,Image 1,40,63909,
12.62,um,Spot,Image 1,40,63910,
5.42,um,Spot,Image 1,40,63911,
14.06,um,Spot,Image 1,40,63912,
11.7259,um,Spot,Image 1,40,63913,
0.62,um,Spot,Image 1,40,63914,
10.8609,um,Spot,Image 1,40,63915,
6.38,um,Spot,Image 1,40,63916,
13.58,um,Spot,Image 1,40,63917,
10.7,um,Spot,Image 1,40,63918,
7.51794,um,Spot,Image 1,40,63919,
0,um,Spot,Image 1,40,63920,
15.02,um,Spot,Image 1,40,63921,
9.67899,um,Spot,Image 1,40,63922,
15.3391,um,Spot,Image 1,40,63923,
14.044,um,Spot,Image 1,40,63924,
8.97256,um,Spot,Image 1,40,63925,
16.4407,um,Spot,Image 1,40,63926,
15.5963,um,Spot,Image 1,40,63927,
15.2304,um,Spot,Image 1,40,63928,
11.2404,um,Spot,Image 1,40,63929,
4.46,um,Spot,Image 1,40,63930,
0,um,Spot,Image 1,40,63931,
7.82,um,Spot,Image 1,40,63932,
11.1174,um,Spot,Image 1,40,63933,
13.2654,um,Spot,Image 1,40,63934,
2.06,um,Spot,Image 1,40,63935,
0,um,Spot,Image 1,40,63936,
11.18,um,Spot,Image 1,40,63937,
9.65385,um,Spot,Image 1,40,63938,
9.46373,um,Spot,Image 1,40,63939,
9.26,um,Spot,Image 1,40,63940,
14.06,um,Spot,Image 1,40,63941,
13.58,um,Spot,Image 1,40,63942,
7.90111,um,Spot,Image 1,40,63943,
3.5101,um,Spot,Image 1,40,63944,
0,um,Spot,Image 1,40,63945,
0,um,Spot,Image 1,40,63946,
4.94,um,Spot,Image 1,40,63947,
6.86,um,Spot,Image 1,40,63948,
10.22,um,Spot,Image 1,40,63949,
14.0928,um,Spot,Image 1,40,63950,
5.79131,um,Spot,Image 1,40,63951,
5.51971,um,Spot,Image 1,40,63952,
9.26,um,Spot,Image 1,40,63953,
4.94,um,Spot,Image 1,40,63954,
1.2479,um,Spot,Image 1,40,63955,
11.5076,um,Spot,Image 1,40,63956,
12.14,um,Spot,Image 1,40,63957,
6.60074,um,Spot,Image 1,40,63958,
1.72218,um,Spot,Image 1,40,63959,
7.83167,um,Spot,Image 1,40,63960,
0,um,Spot,Image 1,40,63961,
0,um,Spot,Image 1,40,63962,
0,um,Spot,Image 1,40,63963,
4.92105,um,Spot,Image 1,40,63964,
9.05511,um,Spot,Image 1,40,63965,
2.34798,um,Spot,Image 1,40,63966,
0.101501,um,Spot,Image 1,40,63967,
6.94891,um,Spot,Image 1,40,63968,
0,um,Spot,Image 1,41,63969,
0,um,Spot,Image 1,41,63970,
0,um,Spot,Image 1,41,63971,
0,um,Spot,Image 1,41,63972,
0.271755,um,Spot,Image 1,41,63973,
0.673661,um,Spot,Image 1,41,63974,
2.1775,um,Spot,Image 1,41,63975,
4.37302,um,Spot,Image 1,41,63976,
0,um,Spot,Image 1,41,63977,
0,um,Spot,Image 1,41,63978,
3.63198,um,Spot,Image 1,41,63979,
0,um,Spot,Image 1,41,63980,
2.26521,um,Spot,Image 1,41,63981,
0,um,Spot,Image 1,41,63982,
0,um,Spot,Image 1,41,63983,
0,um,Spot,Image 1,41,63984,
4.2893,um,Spot,Image 1,41,63985,
4.51863,um,Spot,Image 1,41,63986,
4.38323,um,Spot,Image 1,41,63987,
5.04076,um,Spot,Image 1,41,63988,
0,um,Spot,Image 1,41,63989,
0,um,Spot,Image 1,41,63990,
0,um,Spot,Image 1,41,63991,
0,um,Spot,Image 1,41,63992,
0,um,Spot,Image 1,41,63993,
0,um,Spot,Image 1,41,63994,
0,um,Spot,Image 1,41,63995,
0.227223,um,Spot,Image 1,41,63996,
0.323186,um,Spot,Image 1,41,63997,
3.64507,um,Spot,Image 1,41,63998,
4.62452,um,Spot,Image 1,41,63999,
0,um,Spot,Image 1,41,64000,
0,um,Spot,Image 1,41,64001,
0,um,Spot,Image 1,41,64002,
0,um,Spot,Image 1,41,64003,
0,um,Spot,Image 1,41,64004,
0,um,Spot,Image 1,41,64005,
0,um,Spot,Image 1,41,64006,
0,um,Spot,Image 1,41,64007,
0,um,Spot,Image 1,41,64008,
0,um,Spot,Image 1,41,64009,
2.36997,um,Spot,Image 1,41,64010,
2.59166,um,Spot,Image 1,41,64011,
3.64293,um,Spot,Image 1,41,64012,
4.66078,um,Spot,Image 1,41,64013,
4.70433,um,Spot,Image 1,41,64014,
0,um,Spot,Image 1,41,64015,
0,um,Spot,Image 1,41,64016,
0,um,Spot,Image 1,41,64017,
0,um,Spot,Image 1,41,64018,
0,um,Spot,Image 1,41,64019,
0,um,Spot,Image 1,41,64020,
0,um,Spot,Image 1,41,64021,
1.30969,um,Spot,Image 1,41,64022,
2.415,um,Spot,Image 1,41,64023,
3.5551,um,Spot,Image 1,41,64024,
4.13497,um,Spot,Image 1,41,64025,
2.63733,um,Spot,Image 1,41,64026,
0,um,Spot,Image 1,41,64027,
0,um,Spot,Image 1,41,64028,
0,um,Spot,Image 1,41,64029,
0,um,Spot,Image 1,41,64030,
1.70114,um,Spot,Image 1,41,64031,
1.66868,um,Spot,Image 1,41,64032,
0,um,Spot,Image 1,41,64033,
0,um,Spot,Image 1,41,64034,
0,um,Spot,Image 1,41,64035,
0,um,Spot,Image 1,41,64036,
0,um,Spot,Image 1,41,64037,
1.48337,um,Spot,Image 1,41,64038,
2.1309,um,Spot,Image 1,41,64039,
4.01943,um,Spot,Image 1,41,64040,
0,um,Spot,Image 1,41,64041,
0,um,Spot,Image 1,41,64042,
0,um,Spot,Image 1,41,64043,
0,um,Spot,Image 1,41,64044,
0,um,Spot,Image 1,41,64045,
0,um,Spot,Image 1,41,64046,
0,um,Spot,Image 1,41,64047,
0,um,Spot,Image 1,41,64048,
1.98763,um,Spot,Image 1,41,64049,
3.84093,um,Spot,Image 1,41,64050,
4.77754,um,Spot,Image 1,41,64051,
5.00787,um,Spot,Image 1,41,64052,
0,um,Spot,Image 1,41,64053,
0,um,Spot,Image 1,41,64054,
0,um,Spot,Image 1,41,64055,
0,um,Spot,Image 1,41,64056,
0,um,Spot,Image 1,41,64057,
0,um,Spot,Image 1,41,64058,
0,um,Spot,Image 1,41,64059,
0,um,Spot,Image 1,41,64060,
0,um,Spot,Image 1,41,64061,
0.973046,um,Spot,Image 1,41,64062,
1.21703,um,Spot,Image 1,41,64063,
1.06177,um,Spot,Image 1,41,64064,
1.76183,um,Spot,Image 1,41,64065,
2.12424,um,Spot,Image 1,41,64066,
3.90063,um,Spot,Image 1,41,64067,
4.43955,um,Spot,Image 1,41,64068,
5.01824,um,Spot,Image 1,41,64069,
5.10651,um,Spot,Image 1,41,64070,
6.38188,um,Spot,Image 1,41,64071,
6.48208,um,Spot,Image 1,41,64072,
8.9067,um,Spot,Image 1,41,64073,
9.12485,um,Spot,Image 1,41,64074,
11.4574,um,Spot,Image 1,41,64075,
12.1611,um,Spot,Image 1,41,64076,
12.1567,um,Spot,Image 1,41,64077,
12.5533,um,Spot,Image 1,41,64078,
5.55218,um,Spot,Image 1,41,64079,
8.14082,um,Spot,Image 1,41,64080,
10.8608,um,Spot,Image 1,41,64081,
11.6678,um,Spot,Image 1,41,64082,
12.2773,um,Spot,Image 1,41,64083,
7.17037,um,Spot,Image 1,41,64084,
7.36924,um,Spot,Image 1,41,64085,
7.77283,um,Spot,Image 1,41,64086,
9.39917,um,Spot,Image 1,41,64087,
6.85432,um,Spot,Image 1,41,64088,
7.44031,um,Spot,Image 1,41,64089,
8.19078,um,Spot,Image 1,41,64090,
8.10403,um,Spot,Image 1,41,64091,
8.10322,um,Spot,Image 1,41,64092,
10.1027,um,Spot,Image 1,41,64093,
10.1033,um,Spot,Image 1,41,64094,
10.6928,um,Spot,Image 1,41,64095,
12.2167,um,Spot,Image 1,41,64096,
12.5555,um,Spot,Image 1,41,64097,
5.49373,um,Spot,Image 1,41,64098,
6.20472,um,Spot,Image 1,41,64099,
6.30787,um,Spot,Image 1,41,64100,
6.70039,um,Spot,Image 1,41,64101,
7.64805,um,Spot,Image 1,41,64102,
7.7115,um,Spot,Image 1,41,64103,
12.1115,um,Spot,Image 1,41,64104,
12.0268,um,Spot,Image 1,41,64105,
10.0941,um,Spot,Image 1,41,64106,
8.16672,um,Spot,Image 1,41,64107,
5.34383,um,Spot,Image 1,41,64108,
6.06412,um,Spot,Image 1,41,64109,
7.9568,um,Spot,Image 1,41,64110,
8.72861,um,Spot,Image 1,41,64111,
10.0809,um,Spot,Image 1,41,64112,
11.7881,um,Spot,Image 1,41,64113,
6.97712,um,Spot,Image 1,41,64114,
6.80587,um,Spot,Image 1,41,64115,
7.12224,um,Spot,Image 1,41,64116,
7.88463,um,Spot,Image 1,41,64117,
8.92783,um,Spot,Image 1,41,64118,
8.94786,um,Spot,Image 1,41,64119,
9.32309,um,Spot,Image 1,41,64120,
9.6393,um,Spot,Image 1,41,64121,
12.1651,um,Spot,Image 1,41,64122,
12.5181,um,Spot,Image 1,41,64123,
5.7588,um,Spot,Image 1,41,64124,
6.56866,um,Spot,Image 1,41,64125,
6.48516,um,Spot,Image 1,41,64126,
7.36866,um,Spot,Image 1,41,64127,
9.29457,um,Spot,Image 1,41,64128,
9.91526,um,Spot,Image 1,41,64129,
10.7951,um,Spot,Image 1,41,64130,
10.745,um,Spot,Image 1,41,64131,
11.1213,um,Spot,Image 1,41,64132,
11.8089,um,Spot,Image 1,41,64133,
12.9539,um,Spot,Image 1,41,64134,
14.5052,um,Spot,Image 1,41,64135,
14.6965,um,Spot,Image 1,41,64136,
14.139,um,Spot,Image 1,41,64137,
14.587,um,Spot,Image 1,41,64138,
15.6839,um,Spot,Image 1,41,64139,
16.5812,um,Spot,Image 1,41,64140,
13.5494,um,Spot,Image 1,41,64141,
13.7082,um,Spot,Image 1,41,64142,
13.142,um,Spot,Image 1,41,64143,
13.2715,um,Spot,Image 1,41,64144,
13.6599,um,Spot,Image 1,41,64145,
14.3295,um,Spot,Image 1,41,64146,
14.966,um,Spot,Image 1,41,64147,
15.9002,um,Spot,Image 1,41,64148,
15.7823,um,Spot,Image 1,41,64149,
14.5018,um,Spot,Image 1,41,64150,
14.5495,um,Spot,Image 1,41,64151,
14.6387,um,Spot,Image 1,41,64152,
13.2266,um,Spot,Image 1,41,64153,
13.4788,um,Spot,Image 1,41,64154,
13.6384,um,Spot,Image 1,41,64155,
15.0036,um,Spot,Image 1,41,64156,
16.5502,um,Spot,Image 1,41,64157,
14.4196,um,Spot,Image 1,41,64158,
13.5408,um,Spot,Image 1,41,64159,
15.171,um,Spot,Image 1,41,64160,
15.6074,um,Spot,Image 1,41,64161,
15.6059,um,Spot,Image 1,41,64162,
16.0639,um,Spot,Image 1,41,64163,
16.444,um,Spot,Image 1,41,64164,
16.3438,um,Spot,Image 1,41,64165,
16.0346,um,Spot,Image 1,41,64166,
13.6718,um,Spot,Image 1,41,64167,
13.4314,um,Spot,Image 1,41,64168,
14.4343,um,Spot,Image 1,41,64169,
15.5958,um,Spot,Image 1,41,64170,
16.5786,um,Spot,Image 1,41,64171,
15.4729,um,Spot,Image 1,41,64172,
14.9487,um,Spot,Image 1,41,64173,
14.1672,um,Spot,Image 1,41,64174,
15.1587,um,Spot,Image 1,41,64175,
15.1642,um,Spot,Image 1,41,64176,
16.104,um,Spot,Image 1,41,64177,
16.0283,um,Spot,Image 1,41,64178,
16.2209,um,Spot,Image 1,41,64179,
15.6402,um,Spot,Image 1,41,64180,
15.1621,um,Spot,Image 1,41,64181,
13.5719,um,Spot,Image 1,41,64182,
13.6833,um,Spot,Image 1,41,64183,
13.6353,um,Spot,Image 1,41,64184,
14.1393,um,Spot,Image 1,41,64185,
14.2075,um,Spot,Image 1,41,64186,
15.0207,um,Spot,Image 1,41,64187,
15.062,um,Spot,Image 1,41,64188,
16.7956,um,Spot,Image 1,41,64189,
16.725,um,Spot,Image 1,41,64190,
15.3135,um,Spot,Image 1,41,64191,
15.3942,um,Spot,Image 1,41,64192,
13.8995,um,Spot,Image 1,41,64193,
13.9715,um,Spot,Image 1,41,64194,
6.94744,um,Spot,Image 1,41,64195,
13.3017,um,Spot,Image 1,41,64196,
10.7824,um,Spot,Image 1,41,64197,
10.3956,um,Spot,Image 1,41,64198,
6.38531,um,Spot,Image 1,41,64199,
12.9928,um,Spot,Image 1,41,64200,
12.4673,um,Spot,Image 1,41,64201,
12.116,um,Spot,Image 1,41,64202,
11.4515,um,Spot,Image 1,41,64203,
11.6193,um,Spot,Image 1,41,64204,
11.6735,um,Spot,Image 1,41,64205,
11.8218,um,Spot,Image 1,41,64206,
10.8129,um,Spot,Image 1,41,64207,
10.8108,um,Spot,Image 1,41,64208,
10.8391,um,Spot,Image 1,41,64209,
10.1746,um,Spot,Image 1,41,64210,
9.85839,um,Spot,Image 1,41,64211,
9.39453,um,Spot,Image 1,41,64212,
9.14854,um,Spot,Image 1,41,64213,
13.2763,um,Spot,Image 1,41,64214,
13.2084,um,Spot,Image 1,41,64215,
12.4172,um,Spot,Image 1,41,64216,
11.8457,um,Spot,Image 1,41,64217,
10.1213,um,Spot,Image 1,41,64218,
9.75167,um,Spot,Image 1,41,64219,
8.61841,um,Spot,Image 1,41,64220,
6.7611,um,Spot,Image 1,41,64221,
7.93255,um,Spot,Image 1,41,64222,
11.9861,um,Spot,Image 1,41,64223,
10.8955,um,Spot,Image 1,41,64224,
6.55814,um,Spot,Image 1,41,64225,
6.20868,um,Spot,Image 1,41,64226,
12.1167,um,Spot,Image 1,41,64227,
11.9981,um,Spot,Image 1,41,64228,
8.10674,um,Spot,Image 1,41,64229,
5.82135,um,Spot,Image 1,41,64230,
5.61192,um,Spot,Image 1,41,64231,
3.88744,um,Spot,Image 1,41,64232,
3.39983,um,Spot,Image 1,41,64233,
2.21447,um,Spot,Image 1,41,64234,
4.33744,um,Spot,Image 1,41,64235,
4.08166,um,Spot,Image 1,41,64236,
4.85176,um,Spot,Image 1,41,64237,
0,um,Spot,Image 1,42,64238,
0,um,Spot,Image 1,42,64239,
0,um,Spot,Image 1,42,64240,
0.479702,um,Spot,Image 1,42,64241,
2.47814,um,Spot,Image 1,42,64242,
4.07353,um,Spot,Image 1,42,64243,
0,um,Spot,Image 1,42,64244,
0,um,Spot,Image 1,42,64245,
0,um,Spot,Image 1,42,64246,
2.62333,um,Spot,Image 1,42,64247,
0,um,Spot,Image 1,42,64248,
0,um,Spot,Image 1,42,64249,
0,um,Spot,Image 1,42,64250,
3.55384,um,Spot,Image 1,42,64251,
0,um,Spot,Image 1,42,64252,
0,um,Spot,Image 1,42,64253,
3.21218,um,Spot,Image 1,42,64254,
4.16934,um,Spot,Image 1,42,64255,
3.81538,um,Spot,Image 1,42,64256,
4.57332,um,Spot,Image 1,42,64257,
4.97338,um,Spot,Image 1,42,64258,
0,um,Spot,Image 1,42,64259,
0,um,Spot,Image 1,42,64260,
0,um,Spot,Image 1,42,64261,
0,um,Spot,Image 1,42,64262,
0,um,Spot,Image 1,42,64263,
0,um,Spot,Image 1,42,64264,
2.02517,um,Spot,Image 1,42,64265,
