
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
8490,,Spot,6,Image 1,2,53423,
6432,,Spot,6,Image 1,2,53424,
4315,,Spot,6,Image 1,2,53425,
4709,,Spot,6,Image 1,2,53426,
6380,,Spot,6,Image 1,2,53427,
7042,,Spot,6,Image 1,2,53428,
6301,,Spot,6,Image 1,2,53429,
5413,,Spot,6,Image 1,2,53430,
6267,,Spot,6,Image 1,2,53431,
5611,,Spot,6,Image 1,2,53432,
6376,,Spot,6,Image 1,2,53433,
4698,,Spot,6,Image 1,2,53434,
9705,,Spot,6,Image 1,2,53435,
5278,,Spot,6,Image 1,2,53436,
6216,,Spot,6,Image 1,2,53437,
5875,,Spot,6,Image 1,2,53438,
6353,,Spot,6,Image 1,2,53439,
6927,,Spot,6,Image 1,2,53440,
7344,,Spot,6,Image 1,2,53441,
9680,,Spot,6,Image 1,2,53442,
8546,,Spot,6,Image 1,2,53443,
6206,,Spot,6,Image 1,2,53444,
6445,,Spot,6,Image 1,2,53445,
8068,,Spot,6,Image 1,2,53446,
6466,,Spot,6,Image 1,2,53447,
6771,,Spot,6,Image 1,2,53448,
7054,,Spot,6,Image 1,2,53449,
7910,,Spot,6,Image 1,2,53450,
5880,,Spot,6,Image 1,2,53451,
7105,,Spot,6,Image 1,2,53452,
6840,,Spot,6,Image 1,2,53453,
6444,,Spot,6,Image 1,2,53454,
6285,,Spot,6,Image 1,2,53455,
7360,,Spot,6,Image 1,2,53456,
7646,,Spot,6,Image 1,2,53457,
8637,,Spot,6,Image 1,2,53458,
5219,,Spot,6,Image 1,2,53459,
6939,,Spot,6,Image 1,2,53460,
5090,,Spot,6,Image 1,2,53461,
5588,,Spot,6,Image 1,2,53462,
6801,,Spot,6,Image 1,2,53463,
5981,,Spot,6,Image 1,2,53464,
5556,,Spot,6,Image 1,2,53465,
7721,,Spot,6,Image 1,2,53466,
4957,,Spot,6,Image 1,2,53467,
6640,,Spot,6,Image 1,2,53468,
6716,,Spot,6,Image 1,2,53469,
6716,,Spot,6,Image 1,2,53470,
7038,,Spot,6,Image 1,2,53471,
4190,,Spot,6,Image 1,2,53472,
6734,,Spot,6,Image 1,2,53473,
4897,,Spot,6,Image 1,2,53474,
5957,,Spot,6,Image 1,2,53475,
6895,,Spot,6,Image 1,2,53476,
7805,,Spot,6,Image 1,2,53477,
5968,,Spot,6,Image 1,2,53478,
3789,,Spot,6,Image 1,2,53479,
7166,,Spot,6,Image 1,2,53480,
6040,,Spot,6,Image 1,2,53481,
7145,,Spot,6,Image 1,2,53482,
6476,,Spot,6,Image 1,2,53483,
5391,,Spot,6,Image 1,2,53484,
6937,,Spot,6,Image 1,2,53485,
