
Area
 ==================== 
Area,Unit,Category,Time,ID,
78.5398,um^2,Spot,1,53173,
78.5398,um^2,Spot,1,53174,
78.5398,um^2,Spot,1,53175,
78.5398,um^2,Spot,1,53176,
78.5398,um^2,Spot,1,53177,
78.5398,um^2,Spot,1,53179,
78.5398,um^2,Spot,1,53180,
78.5398,um^2,Spot,1,53181,
78.5398,um^2,Spot,1,53182,
78.5398,um^2,Spot,1,53183,
78.5398,um^2,Spot,1,53184,
78.5398,um^2,Spot,1,53185,
78.5398,um^2,Spot,1,53186,
78.5398,um^2,Spot,1,53187,
78.5398,um^2,Spot,1,53188,
78.5398,um^2,Spot,1,53189,
78.5398,um^2,Spot,1,53190,
78.5398,um^2,Spot,1,53191,
78.5398,um^2,Spot,1,53192,
78.5398,um^2,Spot,1,53193,
78.5398,um^2,Spot,1,53194,
78.5398,um^2,Spot,1,53195,
78.5398,um^2,Spot,1,53196,
78.5398,um^2,Spot,1,53197,
78.5398,um^2,Spot,1,53198,
78.5398,um^2,Spot,1,53199,
78.5398,um^2,Spot,1,53200,
78.5398,um^2,Spot,1,53201,
78.5398,um^2,Spot,1,53203,
78.5398,um^2,Spot,1,53204,
78.5398,um^2,Spot,1,53205,
78.5398,um^2,Spot,1,53206,
78.5398,um^2,Spot,1,53207,
78.5398,um^2,Spot,1,53208,
78.5398,um^2,Spot,1,53209,
78.5398,um^2,Spot,1,53210,
78.5398,um^2,Spot,1,53211,
78.5398,um^2,Spot,1,53212,
78.5398,um^2,Spot,1,53213,
78.5398,um^2,Spot,1,53214,
78.5398,um^2,Spot,1,53215,
78.5398,um^2,Spot,1,53216,
78.5398,um^2,Spot,1,53217,
78.5398,um^2,Spot,1,53218,
78.5398,um^2,Spot,1,53219,
78.5398,um^2,Spot,1,53220,
78.5398,um^2,Spot,1,53221,
78.5398,um^2,Spot,1,53222,
78.5398,um^2,Spot,1,53225,
78.5398,um^2,Spot,1,53226,
78.5398,um^2,Spot,1,53227,
78.5398,um^2,Spot,1,53228,
78.5398,um^2,Spot,1,53229,
78.5398,um^2,Spot,1,53230,
78.5398,um^2,Spot,1,53231,
78.5398,um^2,Spot,1,53232,
78.5398,um^2,Spot,1,53233,
78.5398,um^2,Spot,1,53234,
78.5398,um^2,Spot,1,53235,
78.5398,um^2,Spot,2,53236,
78.5398,um^2,Spot,2,53237,
78.5398,um^2,Spot,2,53238,
78.5398,um^2,Spot,2,53239,
78.5398,um^2,Spot,2,53240,
78.5398,um^2,Spot,2,53241,
78.5398,um^2,Spot,2,53242,
78.5398,um^2,Spot,2,53243,
78.5398,um^2,Spot,2,53244,
78.5398,um^2,Spot,2,53245,
78.5398,um^2,Spot,2,53246,
78.5398,um^2,Spot,2,53247,
78.5398,um^2,Spot,2,53248,
78.5398,um^2,Spot,2,53249,
78.5398,um^2,Spot,2,53250,
78.5398,um^2,Spot,2,53251,
78.5398,um^2,Spot,2,53252,
78.5398,um^2,Spot,2,53253,
78.5398,um^2,Spot,2,53254,
78.5398,um^2,Spot,2,53255,
78.5398,um^2,Spot,2,53256,
78.5398,um^2,Spot,2,53257,
78.5398,um^2,Spot,2,53258,
78.5398,um^2,Spot,2,53259,
78.5398,um^2,Spot,2,53260,
78.5398,um^2,Spot,2,53261,
78.5398,um^2,Spot,2,53262,
78.5398,um^2,Spot,2,53263,
78.5398,um^2,Spot,2,53264,
78.5398,um^2,Spot,2,53265,
78.5398,um^2,Spot,2,53266,
78.5398,um^2,Spot,2,53267,
78.5398,um^2,Spot,2,53268,
78.5398,um^2,Spot,2,53269,
78.5398,um^2,Spot,2,53270,
78.5398,um^2,Spot,2,53271,
78.5398,um^2,Spot,2,53272,
78.5398,um^2,Spot,2,53273,
78.5398,um^2,Spot,2,53274,
78.5398,um^2,Spot,2,53275,
78.5398,um^2,Spot,2,53276,
78.5398,um^2,Spot,2,53277,
78.5398,um^2,Spot,2,53278,
78.5398,um^2,Spot,2,53279,
78.5398,um^2,Spot,2,53280,
78.5398,um^2,Spot,2,53281,
78.5398,um^2,Spot,2,53282,
78.5398,um^2,Spot,2,53283,
78.5398,um^2,Spot,2,53284,
78.5398,um^2,Spot,2,53285,
78.5398,um^2,Spot,2,53286,
78.5398,um^2,Spot,2,53287,
78.5398,um^2,Spot,2,53288,
78.5398,um^2,Spot,2,53289,
78.5398,um^2,Spot,2,53290,
78.5398,um^2,Spot,2,53291,
78.5398,um^2,Spot,2,53292,
78.5398,um^2,Spot,2,53293,
78.5398,um^2,Spot,2,53294,
78.5398,um^2,Spot,2,53295,
78.5398,um^2,Spot,2,53296,
78.5398,um^2,Spot,2,53297,
78.5398,um^2,Spot,2,53298,
78.5398,um^2,Spot,2,53299,
78.5398,um^2,Spot,2,53300,
78.5398,um^2,Spot,2,53301,
78.5398,um^2,Spot,2,53302,
78.5398,um^2,Spot,2,53303,
78.5398,um^2,Spot,2,53304,
78.5398,um^2,Spot,2,53305,
78.5398,um^2,Spot,2,53306,
78.5398,um^2,Spot,2,53307,
78.5398,um^2,Spot,2,53308,
