
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
77.1715,90.0324,0.24,um,Spot,Position,7,54687,
88.797,92.5453,0.570191,um,Spot,Position,7,54688,
76.3431,100.167,1.66072,um,Spot,Position,7,54689,
75.0659,77.4096,4.52334,um,Spot,Position,7,54690,
74.6854,87.9062,5.08734,um,Spot,Position,7,54691,
82.4737,84.5139,5.56147,um,Spot,Position,7,54692,
66.0753,78.0364,6.27891,um,Spot,Position,7,54693,
65.6373,94.9284,6.27775,um,Spot,Position,7,54694,
98.8963,79.2737,0.24,um,Spot,Position,7,54695,
94.5748,88.6668,0.24,um,Spot,Position,7,54696,
112.646,89.648,0.24,um,Spot,Position,7,54697,
105.264,90.2405,0.24,um,Spot,Position,7,54698,
115.02,98.7487,0.24,um,Spot,Position,7,54699,
99.6312,90.2369,0.503356,um,Spot,Position,7,54700,
116.594,82.9361,1.80186,um,Spot,Position,7,54701,
102.594,97.0674,2.64346,um,Spot,Position,7,54702,
101.021,79.4589,3.65273,um,Spot,Position,7,54703,
118.014,94.7381,6.24798,um,Spot,Position,7,54704,
112.433,79.4611,6.80661,um,Spot,Position,7,54705,
107.575,95.8915,6.91222,um,Spot,Position,7,54706,
57.9949,40.2923,10.521,um,Spot,Position,7,54707,
78.5117,40.9113,9.27524,um,Spot,Position,7,54708,
84.4437,42.0557,9.18373,um,Spot,Position,7,54709,
89.9499,43.6374,13.9193,um,Spot,Position,7,54710,
113.229,40.2776,11.3955,um,Spot,Position,7,54711,
101.705,45.4802,11.5926,um,Spot,Position,7,54712,
33.0074,57.9261,11.0007,um,Spot,Position,7,54713,
55.1636,53.3132,7.97761,um,Spot,Position,7,54714,
38.6094,64.9239,8.77196,um,Spot,Position,7,54715,
47.324,56.9469,11.4849,um,Spot,Position,7,54716,
57.3097,66.299,11.9669,um,Spot,Position,7,54717,
50.1338,50.3954,12.2998,um,Spot,Position,7,54718,
44.6056,65.596,12.3399,um,Spot,Position,7,54719,
35.2047,72.368,12.8463,um,Spot,Position,7,54720,
60.3769,59.5181,13.1711,um,Spot,Position,7,54721,
55.8253,49.9951,14.0374,um,Spot,Position,7,54722,
42.2397,50.2841,14.0544,um,Spot,Position,7,54723,
35.8969,66.3696,14.6985,um,Spot,Position,7,54724,
81.5016,63.1875,10.4628,um,Spot,Position,7,54725,
70.862,49.191,10.9056,um,Spot,Position,7,54726,
65.019,61.2129,11.1135,um,Spot,Position,7,54727,
73.944,67.9566,12.2241,um,Spot,Position,7,54728,
88.356,54.9198,14.1544,um,Spot,Position,7,54729,
97.4502,69.2266,7.97181,um,Spot,Position,7,54730,
109.266,58.6173,8.91954,um,Spot,Position,7,54731,
118.16,65.5811,11.0053,um,Spot,Position,7,54732,
112.444,50.3751,11.4312,um,Spot,Position,7,54733,
110.488,66.1515,11.6679,um,Spot,Position,7,54734,
115.158,69.5861,14.8409,um,Spot,Position,7,54735,
119.962,51.6256,15.1657,um,Spot,Position,7,54736,
31.7454,86.4505,8.50872,um,Spot,Position,7,54737,
35.2945,80.3992,8.28801,um,Spot,Position,7,54738,
38.4997,91.695,8.33525,um,Spot,Position,7,54739,
44.8695,77.0726,8.79292,um,Spot,Position,7,54740,
45.3158,86.7897,9.16462,um,Spot,Position,7,54741,
48.44,93.2758,9.35781,um,Spot,Position,7,54742,
38.712,79.1537,11.6262,um,Spot,Position,7,54743,
51.9699,93.419,11.7368,um,Spot,Position,7,54744,
50.0044,84.8868,12.3595,um,Spot,Position,7,54745,
56.6406,85.6139,13.4325,um,Spot,Position,7,54746,
35.5621,98.3521,13.8064,um,Spot,Position,7,54747,
60.1069,84.037,15.0001,um,Spot,Position,7,54748,
82.3279,93.1498,8.39513,um,Spot,Position,7,54749,
67.6468,92.7631,8.95926,um,Spot,Position,7,54750,
84.132,83.1452,10.6387,um,Spot,Position,7,54751,
81.6613,77.2634,11.5948,um,Spot,Position,7,54752,
76.6309,94.2801,11.7915,um,Spot,Position,7,54753,
69.9264,80.911,12.4527,um,Spot,Position,7,54754,
75.8872,82.7827,13.3592,um,Spot,Position,7,54755,
88.0103,95.7501,13.8736,um,Spot,Position,7,54756,
78.7716,100.288,15.1591,um,Spot,Position,7,54757,
107.214,83.1756,8.64345,um,Spot,Position,7,54758,
91.9388,98.4432,11.5803,um,Spot,Position,7,54759,
102.186,82.0348,13.7139,um,Spot,Position,7,54760,
111.513,84.7608,14.732,um,Spot,Position,7,54761,
112.51,95.4349,15.2246,um,Spot,Position,7,54762,
32.4314,47.8585,16.4467,um,Spot,Position,7,54763,
83.4222,47.7386,16.5219,um,Spot,Position,7,54764,
68.2307,47.3783,16.9392,um,Spot,Position,7,54765,
106.705,40.8478,15.4588,um,Spot,Position,7,54766,
99.3359,43.4487,17.9591,um,Spot,Position,7,54767,
91.1937,44.3151,20.3416,um,Spot,Position,7,54768,
109.751,45.2969,20.2193,um,Spot,Position,7,54769,
49.8547,64.0448,15.5572,um,Spot,Position,7,54770,
49.6104,71.6903,16.468,um,Spot,Position,7,54771,
40.0839,58.6195,18.6561,um,Spot,Position,7,54772,
52.7517,59.1232,18.4027,um,Spot,Position,7,54773,
43.1675,65.1796,18.5321,um,Spot,Position,7,54774,
56.033,72.0476,18.5458,um,Spot,Position,7,54775,
38.2297,73.8217,21.2289,um,Spot,Position,7,54776,
76.5757,57.145,16.5441,um,Spot,Position,7,54777,
82.5324,60.6087,16.4686,um,Spot,Position,7,54778,
69.2765,56.6677,16.9573,um,Spot,Position,7,54779,
87.9408,62.8115,17.8853,um,Spot,Position,7,54780,
63.1498,68.294,18.3529,um,Spot,Position,7,54781,
64.3135,56.6012,19.4099,um,Spot,Position,7,54782,
71.3528,69.5433,20.398,um,Spot,Position,7,54783,
73.3465,53.1248,21.003,um,Spot,Position,7,54784,
79.9447,66.3861,20.78,um,Spot,Position,7,54785,
117.283,54.8865,15.8323,um,Spot,Position,7,54786,
106.674,52.361,15.893,um,Spot,Position,7,54787,
92.1725,58.9765,15.997,um,Spot,Position,7,54788,
103.675,62.257,18.6029,um,Spot,Position,7,54789,
98.3015,62.8525,18.6946,um,Spot,Position,7,54790,
92.1919,67.3445,18.7901,um,Spot,Position,7,54791,
111.168,62.2679,20.0267,um,Spot,Position,7,54792,
100.971,68.0438,20.0589,um,Spot,Position,7,54793,
29.9372,79.0791,18.4955,um,Spot,Position,7,54794,
44.396,83.1334,15.5823,um,Spot,Position,7,54795,
57.185,92.3001,16.934,um,Spot,Position,7,54796,
42.4953,99.8815,17.0286,um,Spot,Position,7,54797,
52.6319,79.7759,19.9534,um,Spot,Position,7,54798,
38.6754,79.1315,20.6124,um,Spot,Position,7,54799,
58.489,86.5018,20.4664,um,Spot,Position,7,54800,
60.878,78.4794,22.0541,um,Spot,Position,7,54801,
85.0937,80.4655,15.4557,um,Spot,Position,7,54802,
90.3807,88.141,15.7478,um,Spot,Position,7,54803,
62.6049,94.4523,16.4835,um,Spot,Position,7,54804,
80.4954,93.9591,19.1453,um,Spot,Position,7,54805,
72.9998,90.12,20.0372,um,Spot,Position,7,54806,
80.7237,83.2777,20.7692,um,Spot,Position,7,54807,
88.2434,86.2624,21.0112,um,Spot,Position,7,54808,
73.7664,85.523,21.694,um,Spot,Position,7,54809,
86.5642,100.62,21.858,um,Spot,Position,7,54810,
64.198,84.9114,22.7989,um,Spot,Position,7,54811,
94.1973,79.178,15.4407,um,Spot,Position,7,54812,
117.13,92.186,16.9958,um,Spot,Position,7,54813,
95.0773,96.5918,16.8696,um,Spot,Position,7,54814,
111.448,80.1315,18.7798,um,Spot,Position,7,54815,
103.622,96.0109,19.5224,um,Spot,Position,7,54816,
102.015,90.266,20.2175,um,Spot,Position,7,54817,
97.8633,86.8769,21.2773,um,Spot,Position,7,54818,
101.594,79.8132,21.7399,um,Spot,Position,7,54819,
93.7045,91.8987,21.8111,um,Spot,Position,7,54820,
53.0014,47.2576,27.6943,um,Spot,Position,7,54821,
72.8245,39.7824,28.4098,um,Spot,Position,7,54822,
116.457,41.5421,24.1205,um,Spot,Position,7,54823,
103.032,44.5418,29.8102,um,Spot,Position,7,54824,
60.1839,59.0533,23.1741,um,Spot,Position,7,54825,
54.3607,65.5198,23.2388,um,Spot,Position,7,54826,
38.76,56.0514,24.7755,um,Spot,Position,7,54827,
58.1853,66.8004,24.9604,um,Spot,Position,7,54828,
46.0321,69.8483,25.0196,um,Spot,Position,7,54829,
55.9438,69.661,27.0231,um,Spot,Position,7,54830,
44.3407,64.1772,28.4966,um,Spot,Position,7,54831,
78.9227,54.7897,23.3759,um,Spot,Position,7,54832,
85.8138,52.5438,23.729,um,Spot,Position,7,54833,
84.2828,62.122,25.0885,um,Spot,Position,7,54834,
87.4536,57.7834,27.1364,um,Spot,Position,7,54835,
89.9565,64.7988,27.2293,um,Spot,Position,7,54836,
78.6027,65.6811,27.7515,um,Spot,Position,7,54837,
68.9886,64.073,28.5952,um,Spot,Position,7,54838,
87.4992,72.4644,28.5225,um,Spot,Position,7,54839,
74.8089,73.0999,28.6366,um,Spot,Position,7,54840,
117.162,59.8509,23.4906,um,Spot,Position,7,54841,
96.7442,49.2159,24.8686,um,Spot,Position,7,54842,
93.2432,68.475,24.6741,um,Spot,Position,7,54843,
111.74,52.6913,25.1262,um,Spot,Position,7,54844,
115.705,70.2151,26.2011,um,Spot,Position,7,54845,
106.808,54.7098,26.5503,um,Spot,Position,7,54846,
100.232,66.7994,26.5387,um,Spot,Position,7,54847,
105.782,63.3566,27.2387,um,Spot,Position,7,54848,
105.574,73.7217,27.1128,um,Spot,Position,7,54849,
116.43,74.5924,27.1233,um,Spot,Position,7,54850,
93.6188,75.5321,27.8276,um,Spot,Position,7,54851,
94.602,68.4438,30.2933,um,Spot,Position,7,54852,
119.517,62.9447,25.3936,um,Spot,Position,7,54853,
44.7278,88.6438,23.3001,um,Spot,Position,7,54854,
40.5085,85.5638,23.5961,um,Spot,Position,7,54855,
53.9024,97.9116,24.8682,um,Spot,Position,7,54856,
49.3381,79.5736,27.2415,um,Spot,Position,7,54857,
71.1538,81.183,24.8502,um,Spot,Position,7,54858,
83.25,90.2233,25.869,um,Spot,Position,7,54859,
83.2049,79.2373,26.1351,um,Spot,Position,7,54860,
63.8436,100.506,26.0443,um,Spot,Position,7,54861,
66.3067,97.7583,28.0972,um,Spot,Position,7,54862,
63.7765,77.2163,30.3426,um,Spot,Position,7,54863,
114.502,85.5211,23.3968,um,Spot,Position,7,54864,
118.079,87.8095,23.3384,um,Spot,Position,7,54865,
108.142,86.6472,23.6252,um,Spot,Position,7,54866,
106.465,79.1177,24.727,um,Spot,Position,7,54867,
96.53,80.9991,24.5612,um,Spot,Position,7,54868,
96.8188,100.047,27.4532,um,Spot,Position,7,54869,
115.005,92.7725,28.3568,um,Spot,Position,7,54870,
120.048,79.6443,23.1538,um,Spot,Position,7,54871,
84.2772,39.7086,31.7191,um,Spot,Position,7,54872,
91.6117,46.2636,31.2369,um,Spot,Position,7,54873,
51.7186,63.4197,31.3981,um,Spot,Position,7,54874,
65.7255,49.402,30.9857,um,Spot,Position,7,54875,
84.9915,66.2354,31.0039,um,Spot,Position,7,54876,
76.9365,75.7776,32.8751,um,Spot,Position,7,54877,
83.402,52.3562,33.6427,um,Spot,Position,7,54878,
65.1286,68.8667,35.0217,um,Spot,Position,7,54879,
68.4805,56.2028,35.2605,um,Spot,Position,7,54880,
76.5449,61.8523,35.29,um,Spot,Position,7,54881,
87.3591,75.2615,35.1808,um,Spot,Position,7,54882,
110.517,67.8454,33.1794,um,Spot,Position,7,54883,
92.0859,57.9565,34.6958,um,Spot,Position,7,54884,
99.2519,60.9878,35.8741,um,Spot,Position,7,54885,
96.5574,65.5945,36.7998,um,Spot,Position,7,54886,
49.9139,79.4285,31.0837,um,Spot,Position,7,54887,
55.8249,81.536,32.7296,um,Spot,Position,7,54888,
81.8136,81.7432,34.4437,um,Spot,Position,7,54889,
109.963,80.3123,32.3301,um,Spot,Position,7,54890,
96.1977,82.7454,32.4941,um,Spot,Position,7,54891,
30.079,44.6285,0.24,um,Spot,Position,8,54892,
51.2787,46.6257,0.24,um,Spot,Position,8,54893,
77.0283,39.1149,1.29442,um,Spot,Position,8,54894,
89.8812,41.1533,2.24731,um,Spot,Position,8,54895,
69.8,38.9592,5.14746,um,Spot,Position,8,54896,
102.68,44.3284,0.24,um,Spot,Position,8,54897,
107.336,43.6586,2.73631,um,Spot,Position,8,54898,
117.481,42.1723,4.7801,um,Spot,Position,8,54899,
94.6513,45.9021,5.70782,um,Spot,Position,8,54900,
97.0386,39.5027,6.40296,um,Spot,Position,8,54901,
32.3791,51.6677,0.24,um,Spot,Position,8,54902,
27.8958,57.7915,0.24,um,Spot,Position,8,54903,
29.3878,63.9779,4.59052,um,Spot,Position,8,54904,
25.924,70.4467,4.75006,um,Spot,Position,8,54905,
27.9129,55.4682,5.76857,um,Spot,Position,8,54906,
37.1902,48.6015,0.24,um,Spot,Position,8,54907,
44.2438,49.535,0.24,um,Spot,Position,8,54908,
60.167,50.1158,0.24,um,Spot,Position,8,54909,
57.0198,54.3954,0.24,um,Spot,Position,8,54910,
39.5663,55.7757,0.24,um,Spot,Position,8,54911,
60.9999,59.667,0.24,um,Spot,Position,8,54912,
35.9864,63.2592,0.24,um,Spot,Position,8,54913,
43.7187,66.5655,0.24,um,Spot,Position,8,54914,
60.5933,76.1117,1.56447,um,Spot,Position,8,54915,
54.7977,65.0948,2.24375,um,Spot,Position,8,54916,
50.1833,60.5142,3.08027,um,Spot,Position,8,54917,
45.592,56.4736,4.5131,um,Spot,Position,8,54918,
37.1081,62.076,5.09607,um,Spot,Position,8,54919,
78.5838,50.8071,0.24,um,Spot,Position,8,54920,
76.8382,56.5795,0.24,um,Spot,Position,8,54921,
88.888,75.9265,0.24,um,Spot,Position,8,54922,
88.0118,50.7123,0.982837,um,Spot,Position,8,54923,
85.4249,56.4216,1.36117,um,Spot,Position,8,54924,
83.423,67.3398,2.27719,um,Spot,Position,8,54925,
69.1954,48.462,3.31983,um,Spot,Position,8,54926,
89.7351,61.4933,2.98956,um,Spot,Position,8,54927,
76.5919,65.4384,3.59532,um,Spot,Position,8,54928,
68.4766,59.3299,4.24476,um,Spot,Position,8,54929,
90.6008,65.8912,5.45061,um,Spot,Position,8,54930,
85.894,50.6535,6.44922,um,Spot,Position,8,54931,
72.9857,60.3374,7.4595,um,Spot,Position,8,54932,
115.564,50.4932,0.24,um,Spot,Position,8,54933,
105.427,54.5713,0.24,um,Spot,Position,8,54934,
91.8736,57.2255,0.24,um,Spot,Position,8,54935,
97.2209,58.9384,0.24,um,Spot,Position,8,54936,
114.982,61.8477,0.24,um,Spot,Position,8,54937,
102.286,65.6081,0.24,um,Spot,Position,8,54938,
110.746,68.1181,0.24,um,Spot,Position,8,54939,
116.702,69.8126,0.24,um,Spot,Position,8,54940,
94.8486,65.2768,2.90831,um,Spot,Position,8,54941,
105.277,69.4991,4.38787,um,Spot,Position,8,54942,
115.542,62.167,5.15551,um,Spot,Position,8,54943,
112.036,67.4277,5.00305,um,Spot,Position,8,54944,
118.05,70.5786,5.90302,um,Spot,Position,8,54945,
97.3692,69.6049,7.60342,um,Spot,Position,8,54946,
120.189,59.5834,1.09244,um,Spot,Position,8,54947,
119.954,56,4.85971,um,Spot,Position,8,54948,
25.1555,77.6048,0.24,um,Spot,Position,8,54949,
26.4672,85.4413,0.24,um,Spot,Position,8,54950,
30.334,87.6496,0.24,um,Spot,Position,8,54951,
24.0439,77.5755,4.72156,um,Spot,Position,8,54952,
29.2007,81.6082,4.50957,um,Spot,Position,8,54953,
31.3041,86.7892,7.05532,um,Spot,Position,8,54954,
43.5895,78.7281,0.24,um,Spot,Position,8,54955,
35.6994,79.2315,0.24,um,Spot,Position,8,54956,
50.1798,93.4587,0.24,um,Spot,Position,8,54957,
44.1564,90.406,0.633259,um,Spot,Position,8,54958,
35.8445,95.0641,1.47503,um,Spot,Position,8,54959,
58.085,99.0951,2.70604,um,Spot,Position,8,54960,
57.7396,85.8185,2.96872,um,Spot,Position,8,54961,
51.5638,85.2172,4.6224,um,Spot,Position,8,54962,
55.9934,93.3971,5.05266,um,Spot,Position,8,54963,
41.5047,82.8074,5.5816,um,Spot,Position,8,54964,
58.3001,78.161,7.33865,um,Spot,Position,8,54965,
36.3486,78.2955,7.6035,um,Spot,Position,8,54966,
38.2659,90.9884,7.63692,um,Spot,Position,8,54967,
89.4971,84.6141,0.24,um,Spot,Position,8,54968,
83.6735,92.0043,0.24,um,Spot,Position,8,54969,
88.8616,92.7943,0.930941,um,Spot,Position,8,54970,
73.1574,78.7374,2.39197,um,Spot,Position,8,54971,
76.3439,98.3488,2.32456,um,Spot,Position,8,54972,
70.08,90.1006,2.89877,um,Spot,Position,8,54973,
74.2348,88.9155,4.58682,um,Spot,Position,8,54974,
82.8955,79.8379,5.6855,um,Spot,Position,8,54975,
90.8653,88.6429,6.08335,um,Spot,Position,8,54976,
64.1699,94.7021,5.81055,um,Spot,Position,8,54977,
67.1821,79.1633,6.67695,um,Spot,Position,8,54978,
68.778,98.149,6.30048,um,Spot,Position,8,54979,
85.7206,89.8332,7.30388,um,Spot,Position,8,54980,
113.998,79.173,0.24,um,Spot,Position,8,54981,
98.7019,79.9043,0.24,um,Spot,Position,8,54982,
100.68,88.608,0.24,um,Spot,Position,8,54983,
113.308,88.4967,0.24,um,Spot,Position,8,54984,
104.684,90.7164,0.24,um,Spot,Position,8,54985,
115.486,99.1704,0.24,um,Spot,Position,8,54986,
93.7379,86.7784,1.14609,um,Spot,Position,8,54987,
116.766,84.6945,1.7841,um,Spot,Position,8,54988,
100.908,78.89,3.75774,um,Spot,Position,8,54989,
106.573,83.9483,4.25968,um,Spot,Position,8,54990,
103.561,94.4531,4.50635,um,Spot,Position,8,54991,
118.642,83.9878,5.71052,um,Spot,Position,8,54992,
107.621,95.1589,5.63606,um,Spot,Position,8,54993,
117.007,97.4259,5.55775,um,Spot,Position,8,54994,
112.621,79.9701,6.62307,um,Spot,Position,8,54995,
93.6619,93.5837,6.48465,um,Spot,Position,8,54996,
102.546,80.8654,6.98692,um,Spot,Position,8,54997,
53.1109,46.5928,12.701,um,Spot,Position,8,54998,
85.3042,42.7123,9.64938,um,Spot,Position,8,54999,
88.7509,43.1302,12.6658,um,Spot,Position,8,55000,
111.959,39.088,10.5864,um,Spot,Position,8,55001,
100.715,43.2019,11.3616,um,Spot,Position,8,55002,
106.545,40.7157,15.2909,um,Spot,Position,8,55003,
32.0463,58.0324,10.9213,um,Spot,Position,8,55004,
32.728,69.7026,10.6807,um,Spot,Position,8,55005,
47.4084,49.4081,9.41262,um,Spot,Position,8,55006,
49.4014,57.9732,9.47827,um,Spot,Position,8,55007,
56.2032,50.909,9.80787,um,Spot,Position,8,55008,
42.8837,49.5281,10.2309,um,Spot,Position,8,55009,
38.7705,54.0197,10.2775,um,Spot,Position,8,55010,
60.1733,59.0833,11.5309,um,Spot,Position,8,55011,
45.0793,65.0615,11.8464,um,Spot,Position,8,55012,
45.0976,53.5919,13.7525,um,Spot,Position,8,55013,
36.8533,73.2115,14.3265,um,Spot,Position,8,55014,
50.3773,63.8811,14.4791,um,Spot,Position,8,55015,
54.8109,68.3031,14.595,um,Spot,Position,8,55016,
50.8693,50.069,14.915,um,Spot,Position,8,55017,
37.5352,65.3804,14.9719,um,Spot,Position,8,55018,
77.666,66.8471,8.61241,um,Spot,Position,8,55019,
82.8167,65.7117,10.3801,um,Spot,Position,8,55020,
90.3556,57.0072,10.6249,um,Spot,Position,8,55021,
63.9115,58.2544,10.7735,um,Spot,Position,8,55022,
69.4376,67.057,12.8843,um,Spot,Position,8,55023,
68.329,52.5556,13.18,um,Spot,Position,8,55024,
72.4578,48.9469,13.6299,um,Spot,Position,8,55025,
76.8776,59.1923,14.2745,um,Spot,Position,8,55026,
64.1583,64.639,15.015,um,Spot,Position,8,55027,
109.463,59.6497,9.6517,um,Spot,Position,8,55028,
112.534,52.059,10.8653,um,Spot,Position,8,55029,
117.46,63.8251,10.8259,um,Spot,Position,8,55030,
107.015,62.1883,11.3907,um,Spot,Position,8,55031,
102.706,56.975,12.2536,um,Spot,Position,8,55032,
109.227,68.3332,12.6824,um,Spot,Position,8,55033,
91.9143,59.1147,14.482,um,Spot,Position,8,55034,
44.0612,84.8395,7.82985,um,Spot,Position,8,55035,
43.489,77.3231,10.049,um,Spot,Position,8,55036,
47.9776,92.4735,9.95319,um,Spot,Position,8,55037,
38.054,78.6332,12.2045,um,Spot,Position,8,55038,
50.4579,79.4304,12.1536,um,Spot,Position,8,55039,
57.958,95.0946,12.8644,um,Spot,Position,8,55040,
51.4158,93.2761,13.643,um,Spot,Position,8,55041,
34.9251,96.7409,13.6394,um,Spot,Position,8,55042,
56.5716,87.9706,14.7307,um,Spot,Position,8,55043,
79.3041,95.7608,9.10789,um,Spot,Position,8,55044,
68.1888,79.3796,11.9447,um,Spot,Position,8,55045,
74.9044,80.7581,11.7755,um,Spot,Position,8,55046,
65.2372,91.4591,11.8459,um,Spot,Position,8,55047,
85.9084,89.4303,13.2489,um,Spot,Position,8,55048,
88.0786,94.8531,14.1913,um,Spot,Position,8,55049,
84.9915,78.5522,14.5302,um,Spot,Position,8,55050,
106.084,83.907,10.0463,um,Spot,Position,8,55051,
91.8692,80.0801,11.0748,um,Spot,Position,8,55052,
109.231,92.3088,11.4683,um,Spot,Position,8,55053,
101.746,89.5345,13.2109,um,Spot,Position,8,55054,
100.276,81.591,13.8873,um,Spot,Position,8,55055,
102.409,99.0218,14.4027,um,Spot,Position,8,55056,
120.208,90.2244,10.993,um,Spot,Position,8,55057,
31.9381,47.2711,15.761,um,Spot,Position,8,55058,
68.2514,46.1581,17.1367,um,Spot,Position,8,55059,
98.5337,42.3341,17.6398,um,Spot,Position,8,55060,
109.48,45.6832,19.5303,um,Spot,Position,8,55061,
91.2164,45.2103,20.5371,um,Spot,Position,8,55062,
29.2994,76.3706,18.0953,um,Spot,Position,8,55063,
51.1607,73.1292,16.9523,um,Spot,Position,8,55064,
52.9934,56.7571,18.2286,um,Spot,Position,8,55065,
40.1104,59.4405,18.6073,um,Spot,Position,8,55066,
45.0532,64.2386,19.2245,um,Spot,Position,8,55067,
39.9255,72.5477,21.9226,um,Spot,Position,8,55068,
57.7827,51.316,22.385,um,Spot,Position,8,55069,
61.2018,57.2583,22.4311,um,Spot,Position,8,55070,
56.2999,67.4498,22.0995,um,Spot,Position,8,55071,
83.803,49.0116,15.5913,um,Spot,Position,8,55072,
87.2785,51.2981,15.5969,um,Spot,Position,8,55073,
82.5491,61.9853,16.6412,um,Spot,Position,8,55074,
68.2694,54.1061,16.934,um,Spot,Position,8,55075,
63.5581,55.3342,18.0785,um,Spot,Position,8,55076,
72.2504,53.2391,18.6881,um,Spot,Position,8,55077,
88.0831,58.8596,18.4957,um,Spot,Position,8,55078,
70.1154,65.2305,19.5332,um,Spot,Position,8,55079,
74.7893,51.4557,20.917,um,Spot,Position,8,55080,
83.8375,62.3122,21.7605,um,Spot,Position,8,55081,
68.8392,71.0442,22.1886,um,Spot,Position,8,55082,
113.618,69.8107,15.5335,um,Spot,Position,8,55083,
118.246,51.296,17.446,um,Spot,Position,8,55084,
91.4971,67.2349,17.5877,um,Spot,Position,8,55085,
98.0205,63.6828,17.8497,um,Spot,Position,8,55086,
100.457,69.1668,18.1522,um,Spot,Position,8,55087,
103.539,59.1007,18.737,um,Spot,Position,8,55088,
110.83,63.0781,19.0721,um,Spot,Position,8,55089,
118.242,60.283,22.8056,um,Spot,Position,8,55090,
41.3384,99.8408,15.7264,um,Spot,Position,8,55091,
44.0945,83.5413,16.5462,um,Spot,Position,8,55092,
57.8908,87.3927,19.3193,um,Spot,Position,8,55093,
43.2682,91.4902,20.4461,um,Spot,Position,8,55094,
38.9001,78.5006,20.7232,um,Spot,Position,8,55095,
53.359,79.638,21.1846,um,Spot,Position,8,55096,
43.7323,82.5757,21.3995,um,Spot,Position,8,55097,
61.5455,79.6438,22.2631,um,Spot,Position,8,55098,
37.9842,85.3329,22.1563,um,Spot,Position,8,55099,
89.9356,87.1419,15.4311,um,Spot,Position,8,55100,
77.6919,100.628,16.5512,um,Spot,Position,8,55101,
63.7498,92.6964,17.9338,um,Spot,Position,8,55102,
72.5097,89.2957,19.1219,um,Spot,Position,8,55103,
79.547,94.9943,18.8624,um,Spot,Position,8,55104,
79.4152,81.0523,20.0687,um,Spot,Position,8,55105,
72.9396,83.0906,20.3017,um,Spot,Position,8,55106,
63.4345,86.6158,22.6758,um,Spot,Position,8,55107,
111.12,95.9159,16.0802,um,Spot,Position,8,55108,
94.5168,93.8329,17.0195,um,Spot,Position,8,55109,
116.314,92.5217,18.1213,um,Spot,Position,8,55110,
103.097,94.5766,19.8751,um,Spot,Position,8,55111,
101.531,88.969,20.2883,um,Spot,Position,8,55112,
107.387,95.0834,20.4486,um,Spot,Position,8,55113,
94.9777,78.5619,20.8433,um,Spot,Position,8,55114,
93.18,90.6285,21.1192,um,Spot,Position,8,55115,
119.219,85.3872,22.4764,um,Spot,Position,8,55116,
54.4746,45.6948,27.5347,um,Spot,Position,8,55117,
73.2248,39.5629,27.9678,um,Spot,Position,8,55118,
65.8442,47.7948,30.2774,um,Spot,Position,8,55119,
116.818,40.8158,23.8429,um,Spot,Position,8,55120,
102.567,44.3119,29.6328,um,Spot,Position,8,55121,
38.1722,55.5845,24.25,um,Spot,Position,8,55122,
47.6327,70.042,24.1754,um,Spot,Position,8,55123,
52.8499,62.6853,25.2184,um,Spot,Position,8,55124,
60.6199,69.1639,25.5472,um,Spot,Position,8,55125,
43.3756,63.4844,27.466,um,Spot,Position,8,55126,
51.8624,62.3138,30.3974,um,Spot,Position,8,55127,
79.7255,52.1577,25.3691,um,Spot,Position,8,55128,
72.2675,56.3431,24.9933,um,Spot,Position,8,55129,
73.0715,67.6599,25.1341,um,Spot,Position,8,55130,
81.6834,61.4608,26.5331,um,Spot,Position,8,55131,
76.4377,61.5934,26.7462,um,Spot,Position,8,55132,
85.0322,75.473,26.7465,um,Spot,Position,8,55133,
76.9771,66.5662,27.2354,um,Spot,Position,8,55134,
67.6453,60.9268,27.4199,um,Spot,Position,8,55135,
75.1941,73.602,28.2552,um,Spot,Position,8,55136,
84.8409,64.7116,28.7214,um,Spot,Position,8,55137,
70.7243,66.9295,28.4133,um,Spot,Position,8,55138,
96.3374,48.9294,24.5412,um,Spot,Position,8,55139,
91.4074,70.1346,24.8693,um,Spot,Position,8,55140,
106.321,52.3589,25.8869,um,Spot,Position,8,55141,
112.481,54.0717,25.5854,um,Spot,Position,8,55142,
115.382,69.6924,25.8749,um,Spot,Position,8,55143,
100.129,64.6152,26.2803,um,Spot,Position,8,55144,
94.9638,65.3885,26.0218,um,Spot,Position,8,55145,
105.687,73.2499,26.5257,um,Spot,Position,8,55146,
116.827,74.6018,26.7559,um,Spot,Position,8,55147,
105.446,62.1262,27.2576,um,Spot,Position,8,55148,
93.3724,75.8123,28.4889,um,Spot,Position,8,55149,
52.7457,97.8582,24.0711,um,Spot,Position,8,55150,
70.7879,80.2238,23.0531,um,Spot,Position,8,55151,
82.5616,92.3297,23.8238,um,Spot,Position,8,55152,
86.0999,85.6168,25.0089,um,Spot,Position,8,55153,
64.1809,99.9593,26.18,um,Spot,Position,8,55154,
100.513,82.3469,23.0702,um,Spot,Position,8,55155,
109.119,84.2529,23.452,um,Spot,Position,8,55156,
114.309,86.14,23.0928,um,Spot,Position,8,55157,
105.335,78.0368,24.3463,um,Spot,Position,8,55158,
96.3841,84.3333,26.312,um,Spot,Position,8,55159,
95.351,99.6401,27.5663,um,Spot,Position,8,55160,
114.739,92.4066,28.1675,um,Spot,Position,8,55161,
