
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1902.67,,Spot,2,Image 1,2,53373,
1611.45,,Spot,2,Image 1,2,53374,
2404.82,,Spot,2,Image 1,2,53375,
2470.05,,Spot,2,Image 1,2,53376,
1763.17,,Spot,2,Image 1,2,53377,
2899.53,,Spot,2,Image 1,2,53378,
1672.19,,Spot,2,Image 1,2,53379,
2469.18,,Spot,2,Image 1,2,53380,
1500.52,,Spot,2,Image 1,2,53381,
1567.02,,Spot,2,Image 1,2,53382,
2546.36,,Spot,2,Image 1,2,53383,
2086.77,,Spot,2,Image 1,2,53384,
2289.4,,Spot,2,Image 1,2,53385,
2195.6,,Spot,2,Image 1,2,53386,
1300.84,,Spot,2,Image 1,2,53387,
3052.76,,Spot,2,Image 1,2,53388,
1908.12,,Spot,2,Image 1,2,53389,
2201.43,,Spot,2,Image 1,2,53390,
3311.37,,Spot,2,Image 1,2,53391,
2822.33,,Spot,2,Image 1,2,53392,
2841.37,,Spot,2,Image 1,2,53393,
2668.07,,Spot,2,Image 1,2,53394,
2954.85,,Spot,2,Image 1,2,53395,
3362.02,,Spot,2,Image 1,2,53396,
2837.75,,Spot,2,Image 1,2,53397,
2661.38,,Spot,2,Image 1,2,53398,
1931.56,,Spot,2,Image 1,2,53399,
3557.77,,Spot,2,Image 1,2,53400,
2996.28,,Spot,2,Image 1,2,53401,
3311.38,,Spot,2,Image 1,2,53402,
3474.71,,Spot,2,Image 1,2,53403,
1897.71,,Spot,2,Image 1,2,53404,
3940.66,,Spot,2,Image 1,2,53405,
1658.76,,Spot,2,Image 1,2,53406,
2471.84,,Spot,2,Image 1,2,53407,
3785.48,,Spot,2,Image 1,2,53408,
2901.11,,Spot,2,Image 1,2,53409,
4396.24,,Spot,2,Image 1,2,53410,
3065.26,,Spot,2,Image 1,2,53411,
2862.84,,Spot,2,Image 1,2,53412,
3851.23,,Spot,2,Image 1,2,53413,
2126.65,,Spot,2,Image 1,2,53414,
3173.72,,Spot,2,Image 1,2,53415,
4871.37,,Spot,2,Image 1,2,53416,
2339.66,,Spot,2,Image 1,2,53417,
3285.27,,Spot,2,Image 1,2,53418,
1496.66,,Spot,2,Image 1,2,53419,
2259.86,,Spot,2,Image 1,2,53420,
2469.1,,Spot,2,Image 1,2,53421,
2918.06,,Spot,2,Image 1,2,53422,
3723.04,,Spot,2,Image 1,2,53423,
