
Time Index
 ==================== 
Time Index,Unit,Category,Time,ID,
1,,Spot,1,53150,
1,,Spot,1,53152,
1,,Spot,1,53154,
1,,Spot,1,53155,
1,,Spot,1,53157,
1,,Spot,1,53159,
1,,Spot,1,53160,
1,,Spot,1,53163,
1,,Spot,1,53164,
1,,Spot,1,53165,
1,,Spot,1,53166,
1,,Spot,1,53167,
1,,Spot,1,53168,
1,,Spot,1,53169,
1,,Spot,1,53170,
1,,Spot,1,53171,
1,,Spot,1,53172,
1,,Spot,1,53173,
1,,Spot,1,53174,
1,,Spot,1,53175,
1,,Spot,1,53176,
1,,Spot,1,53177,
1,,Spot,1,53179,
1,,Spot,1,53180,
1,,Spot,1,53181,
1,,Spot,1,53182,
1,,Spot,1,53183,
1,,Spot,1,53184,
1,,Spot,1,53185,
1,,Spot,1,53186,
1,,Spot,1,53187,
1,,Spot,1,53188,
1,,Spot,1,53189,
1,,Spot,1,53190,
1,,Spot,1,53191,
1,,Spot,1,53192,
1,,Spot,1,53193,
1,,Spot,1,53194,
1,,Spot,1,53195,
1,,Spot,1,53196,
1,,Spot,1,53197,
1,,Spot,1,53198,
1,,Spot,1,53199,
1,,Spot,1,53200,
1,,Spot,1,53201,
1,,Spot,1,53203,
1,,Spot,1,53204,
1,,Spot,1,53205,
1,,Spot,1,53206,
1,,Spot,1,53207,
1,,Spot,1,53208,
1,,Spot,1,53209,
1,,Spot,1,53210,
1,,Spot,1,53211,
1,,Spot,1,53212,
1,,Spot,1,53213,
1,,Spot,1,53214,
1,,Spot,1,53215,
1,,Spot,1,53216,
1,,Spot,1,53217,
1,,Spot,1,53218,
1,,Spot,1,53219,
1,,Spot,1,53220,
1,,Spot,1,53221,
1,,Spot,1,53222,
1,,Spot,1,53225,
1,,Spot,1,53226,
1,,Spot,1,53227,
1,,Spot,1,53228,
1,,Spot,1,53229,
1,,Spot,1,53230,
1,,Spot,1,53231,
1,,Spot,1,53232,
1,,Spot,1,53233,
1,,Spot,1,53234,
1,,Spot,1,53235,
2,,Spot,2,53236,
2,,Spot,2,53237,
2,,Spot,2,53238,
2,,Spot,2,53239,
2,,Spot,2,53240,
2,,Spot,2,53241,
2,,Spot,2,53242,
2,,Spot,2,53243,
2,,Spot,2,53244,
2,,Spot,2,53245,
2,,Spot,2,53246,
2,,Spot,2,53247,
2,,Spot,2,53248,
2,,Spot,2,53249,
2,,Spot,2,53250,
2,,Spot,2,53251,
2,,Spot,2,53252,
2,,Spot,2,53253,
2,,Spot,2,53254,
2,,Spot,2,53255,
2,,Spot,2,53256,
2,,Spot,2,53257,
2,,Spot,2,53258,
2,,Spot,2,53259,
2,,Spot,2,53260,
2,,Spot,2,53261,
2,,Spot,2,53262,
2,,Spot,2,53263,
2,,Spot,2,53264,
2,,Spot,2,53265,
2,,Spot,2,53266,
2,,Spot,2,53267,
2,,Spot,2,53268,
2,,Spot,2,53269,
2,,Spot,2,53270,
2,,Spot,2,53271,
2,,Spot,2,53272,
2,,Spot,2,53273,
2,,Spot,2,53274,
2,,Spot,2,53275,
2,,Spot,2,53276,
2,,Spot,2,53277,
2,,Spot,2,53278,
2,,Spot,2,53279,
2,,Spot,2,53280,
2,,Spot,2,53281,
2,,Spot,2,53282,
2,,Spot,2,53283,
2,,Spot,2,53284,
2,,Spot,2,53285,
2,,Spot,2,53286,
2,,Spot,2,53287,
2,,Spot,2,53288,
2,,Spot,2,53289,
2,,Spot,2,53290,
2,,Spot,2,53291,
2,,Spot,2,53292,
2,,Spot,2,53293,
2,,Spot,2,53294,
2,,Spot,2,53295,
2,,Spot,2,53296,
2,,Spot,2,53297,
2,,Spot,2,53298,
2,,Spot,2,53299,
2,,Spot,2,53300,
2,,Spot,2,53301,
2,,Spot,2,53302,
2,,Spot,2,53303,
2,,Spot,2,53304,
2,,Spot,2,53305,
2,,Spot,2,53306,
2,,Spot,2,53307,
2,,Spot,2,53308,
2,,Spot,2,53309,
2,,Spot,2,53310,
2,,Spot,2,53311,
2,,Spot,2,53312,
2,,Spot,2,53313,
2,,Spot,2,53314,
2,,Spot,2,53315,
2,,Spot,2,53316,
2,,Spot,2,53317,
2,,Spot,2,53318,
2,,Spot,2,53319,
2,,Spot,2,53320,
2,,Spot,2,53321,
2,,Spot,2,53322,
2,,Spot,2,53323,
2,,Spot,2,53324,
2,,Spot,2,53325,
2,,Spot,2,53326,
2,,Spot,2,53327,
2,,Spot,2,53328,
2,,Spot,2,53329,
2,,Spot,2,53330,
2,,Spot,2,53331,
2,,Spot,2,53332,
2,,Spot,2,53333,
2,,Spot,2,53334,
2,,Spot,2,53335,
2,,Spot,2,53336,
2,,Spot,2,53337,
2,,Spot,2,53338,
2,,Spot,2,53339,
2,,Spot,2,53340,
2,,Spot,2,53341,
2,,Spot,2,53342,
2,,Spot,2,53343,
2,,Spot,2,53344,
2,,Spot,2,53345,
2,,Spot,2,53346,
2,,Spot,2,53347,
2,,Spot,2,53348,
2,,Spot,2,53349,
2,,Spot,2,53350,
2,,Spot,2,53351,
2,,Spot,2,53352,
2,,Spot,2,53353,
2,,Spot,2,53354,
2,,Spot,2,53355,
2,,Spot,2,53356,
2,,Spot,2,53357,
2,,Spot,2,53358,
2,,Spot,2,53359,
2,,Spot,2,53360,
2,,Spot,2,53361,
2,,Spot,2,53362,
2,,Spot,2,53363,
2,,Spot,2,53364,
2,,Spot,2,53365,
2,,Spot,2,53366,
2,,Spot,2,53367,
2,,Spot,2,53368,
2,,Spot,2,53369,
2,,Spot,2,53370,
2,,Spot,2,53371,
2,,Spot,2,53372,
2,,Spot,2,53373,
2,,Spot,2,53374,
2,,Spot,2,53375,
2,,Spot,2,53376,
2,,Spot,2,53377,
2,,Spot,2,53378,
2,,Spot,2,53379,
2,,Spot,2,53380,
2,,Spot,2,53381,
2,,Spot,2,53382,
2,,Spot,2,53383,
2,,Spot,2,53384,
2,,Spot,2,53385,
2,,Spot,2,53386,
2,,Spot,2,53387,
2,,Spot,2,53388,
2,,Spot,2,53389,
2,,Spot,2,53390,
2,,Spot,2,53391,
2,,Spot,2,53392,
2,,Spot,2,53393,
2,,Spot,2,53394,
2,,Spot,2,53395,
2,,Spot,2,53396,
2,,Spot,2,53397,
2,,Spot,2,53398,
2,,Spot,2,53399,
2,,Spot,2,53400,
2,,Spot,2,53401,
2,,Spot,2,53402,
2,,Spot,2,53403,
