
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Spot,3,Image 1,22,58930,
0,,Spot,3,Image 1,22,58931,
0,,Spot,3,Image 1,22,58932,
0,,Spot,3,Image 1,22,58933,
0,,Spot,3,Image 1,22,58934,
0,,Spot,3,Image 1,22,58935,
0,,Spot,3,Image 1,22,58936,
26,,Spot,3,Image 1,22,58937,
0,,Spot,3,Image 1,22,58938,
78,,Spot,3,Image 1,22,58939,
0,,Spot,3,Image 1,22,58940,
0,,Spot,3,Image 1,22,58941,
0,,Spot,3,Image 1,22,58942,
0,,Spot,3,Image 1,22,58943,
0,,Spot,3,Image 1,22,58944,
0,,Spot,3,Image 1,22,58945,
685,,Spot,3,Image 1,22,58946,
2112,,Spot,3,Image 1,22,58947,
668,,Spot,3,Image 1,22,58948,
365,,Spot,3,Image 1,22,58949,
0,,Spot,3,Image 1,22,58950,
14,,Spot,3,Image 1,22,58951,
515,,Spot,3,Image 1,22,58952,
0,,Spot,3,Image 1,22,58953,
0,,Spot,3,Image 1,22,58954,
0,,Spot,3,Image 1,22,58955,
0,,Spot,3,Image 1,22,58956,
0,,Spot,3,Image 1,22,58957,
0,,Spot,3,Image 1,22,58958,
0,,Spot,3,Image 1,22,58959,
74,,Spot,3,Image 1,22,58960,
0,,Spot,3,Image 1,22,58961,
201,,Spot,3,Image 1,22,58962,
0,,Spot,3,Image 1,22,58963,
367,,Spot,3,Image 1,22,58964,
499,,Spot,3,Image 1,22,58965,
165,,Spot,3,Image 1,22,58966,
443,,Spot,3,Image 1,22,58967,
567,,Spot,3,Image 1,22,58968,
0,,Spot,3,Image 1,22,58969,
207,,Spot,3,Image 1,22,58970,
0,,Spot,3,Image 1,22,58971,
128,,Spot,3,Image 1,22,58972,
42,,Spot,3,Image 1,22,58973,
252,,Spot,3,Image 1,22,58974,
37,,Spot,3,Image 1,22,58975,
272,,Spot,3,Image 1,22,58976,
363,,Spot,3,Image 1,22,58977,
519,,Spot,3,Image 1,22,58978,
10,,Spot,3,Image 1,22,58979,
0,,Spot,3,Image 1,22,58980,
0,,Spot,3,Image 1,22,58981,
0,,Spot,3,Image 1,22,58982,
240,,Spot,3,Image 1,22,58983,
0,,Spot,3,Image 1,22,58984,
0,,Spot,3,Image 1,22,58985,
379,,Spot,3,Image 1,22,58986,
802,,Spot,3,Image 1,22,58987,
810,,Spot,3,Image 1,22,58988,
660,,Spot,3,Image 1,22,58989,
683,,Spot,3,Image 1,22,58990,
205,,Spot,3,Image 1,22,58991,
270,,Spot,3,Image 1,22,58992,
201,,Spot,3,Image 1,22,58993,
214,,Spot,3,Image 1,22,58994,
103,,Spot,3,Image 1,22,58995,
437,,Spot,3,Image 1,22,58996,
297,,Spot,3,Image 1,22,58997,
505,,Spot,3,Image 1,22,58998,
715,,Spot,3,Image 1,22,58999,
0,,Spot,3,Image 1,22,59000,
0,,Spot,3,Image 1,22,59001,
0,,Spot,3,Image 1,22,59002,
0,,Spot,3,Image 1,22,59003,
171,,Spot,3,Image 1,22,59004,
159,,Spot,3,Image 1,22,59005,
0,,Spot,3,Image 1,22,59006,
75,,Spot,3,Image 1,22,59007,
0,,Spot,3,Image 1,22,59008,
22,,Spot,3,Image 1,22,59009,
0,,Spot,3,Image 1,22,59010,
0,,Spot,3,Image 1,22,59011,
0,,Spot,3,Image 1,22,59012,
264,,Spot,3,Image 1,22,59013,
509,,Spot,3,Image 1,22,59014,
550,,Spot,3,Image 1,22,59015,
0,,Spot,3,Image 1,22,59016,
0,,Spot,3,Image 1,22,59017,
0,,Spot,3,Image 1,22,59018,
478,,Spot,3,Image 1,22,59019,
0,,Spot,3,Image 1,22,59020,
544,,Spot,3,Image 1,22,59021,
265,,Spot,3,Image 1,22,59022,
722,,Spot,3,Image 1,22,59023,
462,,Spot,3,Image 1,22,59024,
0,,Spot,3,Image 1,22,59025,
0,,Spot,3,Image 1,22,59026,
346,,Spot,3,Image 1,22,59027,
98,,Spot,3,Image 1,22,59028,
54,,Spot,3,Image 1,22,59029,
153,,Spot,3,Image 1,22,59030,
229,,Spot,3,Image 1,22,59031,
23,,Spot,3,Image 1,22,59032,
278,,Spot,3,Image 1,22,59033,
0,,Spot,3,Image 1,22,59034,
0,,Spot,3,Image 1,22,59035,
49,,Spot,3,Image 1,22,59036,
46,,Spot,3,Image 1,22,59037,
0,,Spot,3,Image 1,22,59038,
0,,Spot,3,Image 1,22,59039,
0,,Spot,3,Image 1,22,59040,
0,,Spot,3,Image 1,22,59041,
0,,Spot,3,Image 1,22,59042,
183,,Spot,3,Image 1,22,59043,
512,,Spot,3,Image 1,22,59044,
0,,Spot,3,Image 1,22,59045,
722,,Spot,3,Image 1,22,59046,
0,,Spot,3,Image 1,22,59047,
0,,Spot,3,Image 1,22,59048,
103,,Spot,3,Image 1,22,59049,
287,,Spot,3,Image 1,22,59050,
841,,Spot,3,Image 1,22,59051,
47,,Spot,3,Image 1,22,59052,
387,,Spot,3,Image 1,22,59053,
0,,Spot,3,Image 1,22,59054,
337,,Spot,3,Image 1,22,59055,
381,,Spot,3,Image 1,22,59056,
173,,Spot,3,Image 1,22,59057,
51,,Spot,3,Image 1,22,59058,
0,,Spot,3,Image 1,22,59059,
0,,Spot,3,Image 1,22,59060,
124,,Spot,3,Image 1,22,59061,
0,,Spot,3,Image 1,22,59062,
0,,Spot,3,Image 1,22,59063,
0,,Spot,3,Image 1,22,59064,
310,,Spot,3,Image 1,22,59065,
120,,Spot,3,Image 1,22,59066,
0,,Spot,3,Image 1,22,59067,
0,,Spot,3,Image 1,22,59068,
12,,Spot,3,Image 1,22,59069,
0,,Spot,3,Image 1,22,59070,
37,,Spot,3,Image 1,22,59071,
0,,Spot,3,Image 1,22,59072,
0,,Spot,3,Image 1,22,59073,
0,,Spot,3,Image 1,22,59074,
0,,Spot,3,Image 1,22,59075,
587,,Spot,3,Image 1,22,59076,
0,,Spot,3,Image 1,22,59077,
545,,Spot,3,Image 1,22,59078,
45,,Spot,3,Image 1,22,59079,
1191,,Spot,3,Image 1,22,59080,
294,,Spot,3,Image 1,22,59081,
71,,Spot,3,Image 1,22,59082,
0,,Spot,3,Image 1,22,59083,
0,,Spot,3,Image 1,22,59084,
264,,Spot,3,Image 1,22,59085,
0,,Spot,3,Image 1,22,59086,
65,,Spot,3,Image 1,22,59087,
125,,Spot,3,Image 1,22,59088,
194,,Spot,3,Image 1,22,59089,
283,,Spot,3,Image 1,22,59090,
498,,Spot,3,Image 1,22,59091,
0,,Spot,3,Image 1,22,59092,
0,,Spot,3,Image 1,22,59093,
0,,Spot,3,Image 1,22,59094,
0,,Spot,3,Image 1,22,59095,
279,,Spot,3,Image 1,22,59096,
661,,Spot,3,Image 1,22,59097,
202,,Spot,3,Image 1,22,59098,
53,,Spot,3,Image 1,22,59099,
96,,Spot,3,Image 1,22,59100,
0,,Spot,3,Image 1,22,59101,
0,,Spot,3,Image 1,22,59102,
0,,Spot,3,Image 1,22,59103,
0,,Spot,3,Image 1,22,59104,
0,,Spot,3,Image 1,22,59105,
0,,Spot,3,Image 1,22,59106,
0,,Spot,3,Image 1,22,59107,
0,,Spot,3,Image 1,22,59108,
0,,Spot,3,Image 1,22,59109,
0,,Spot,3,Image 1,22,59110,
0,,Spot,3,Image 1,22,59111,
116,,Spot,3,Image 1,23,59112,
0,,Spot,3,Image 1,23,59113,
0,,Spot,3,Image 1,23,59114,
6,,Spot,3,Image 1,23,59115,
0,,Spot,3,Image 1,23,59116,
0,,Spot,3,Image 1,23,59117,
0,,Spot,3,Image 1,23,59118,
0,,Spot,3,Image 1,23,59119,
0,,Spot,3,Image 1,23,59120,
185,,Spot,3,Image 1,23,59121,
163,,Spot,3,Image 1,23,59122,
175,,Spot,3,Image 1,23,59123,
200,,Spot,3,Image 1,23,59124,
460,,Spot,3,Image 1,23,59125,
0,,Spot,3,Image 1,23,59126,
248,,Spot,3,Image 1,23,59127,
110,,Spot,3,Image 1,23,59128,
0,,Spot,3,Image 1,23,59129,
397,,Spot,3,Image 1,23,59130,
643,,Spot,3,Image 1,23,59131,
165,,Spot,3,Image 1,23,59132,
248,,Spot,3,Image 1,23,59133,
932,,Spot,3,Image 1,23,59134,
838,,Spot,3,Image 1,23,59135,
396,,Spot,3,Image 1,23,59136,
397,,Spot,3,Image 1,23,59137,
473,,Spot,3,Image 1,23,59138,
0,,Spot,3,Image 1,23,59139,
0,,Spot,3,Image 1,23,59140,
0,,Spot,3,Image 1,23,59141,
0,,Spot,3,Image 1,23,59142,
71,,Spot,3,Image 1,23,59143,
136,,Spot,3,Image 1,23,59144,
347,,Spot,3,Image 1,23,59145,
150,,Spot,3,Image 1,23,59146,
0,,Spot,3,Image 1,23,59147,
0,,Spot,3,Image 1,23,59148,
0,,Spot,3,Image 1,23,59149,
0,,Spot,3,Image 1,23,59150,
0,,Spot,3,Image 1,23,59151,
0,,Spot,3,Image 1,23,59152,
0,,Spot,3,Image 1,23,59153,
0,,Spot,3,Image 1,23,59154,
0,,Spot,3,Image 1,23,59155,
0,,Spot,3,Image 1,23,59156,
0,,Spot,3,Image 1,23,59157,
0,,Spot,3,Image 1,23,59158,
0,,Spot,3,Image 1,23,59159,
249,,Spot,3,Image 1,23,59160,
0,,Spot,3,Image 1,23,59161,
0,,Spot,3,Image 1,23,59162,
36,,Spot,3,Image 1,23,59163,
0,,Spot,3,Image 1,23,59164,
169,,Spot,3,Image 1,23,59165,
299,,Spot,3,Image 1,23,59166,
315,,Spot,3,Image 1,23,59167,
84,,Spot,3,Image 1,23,59168,
0,,Spot,3,Image 1,23,59169,
213,,Spot,3,Image 1,23,59170,
515,,Spot,3,Image 1,23,59171,
344,,Spot,3,Image 1,23,59172,
492,,Spot,3,Image 1,23,59173,
289,,Spot,3,Image 1,23,59174,
145,,Spot,3,Image 1,23,59175,
785,,Spot,3,Image 1,23,59176,
61,,Spot,3,Image 1,23,59177,
191,,Spot,3,Image 1,23,59178,
0,,Spot,3,Image 1,23,59179,
310,,Spot,3,Image 1,23,59180,
0,,Spot,3,Image 1,23,59181,
0,,Spot,3,Image 1,23,59182,
22,,Spot,3,Image 1,23,59183,
447,,Spot,3,Image 1,23,59184,
15,,Spot,3,Image 1,23,59185,
1101,,Spot,3,Image 1,23,59186,
131,,Spot,3,Image 1,23,59187,
0,,Spot,3,Image 1,23,59188,
0,,Spot,3,Image 1,23,59189,
0,,Spot,3,Image 1,23,59190,
0,,Spot,3,Image 1,23,59191,
0,,Spot,3,Image 1,23,59192,
0,,Spot,3,Image 1,23,59193,
0,,Spot,3,Image 1,23,59194,
0,,Spot,3,Image 1,23,59195,
0,,Spot,3,Image 1,23,59196,
0,,Spot,3,Image 1,23,59197,
0,,Spot,3,Image 1,23,59198,
0,,Spot,3,Image 1,23,59199,
4,,Spot,3,Image 1,23,59200,
0,,Spot,3,Image 1,23,59201,
0,,Spot,3,Image 1,23,59202,
553,,Spot,3,Image 1,23,59203,
617,,Spot,3,Image 1,23,59204,
491,,Spot,3,Image 1,23,59205,
0,,Spot,3,Image 1,23,59206,
0,,Spot,3,Image 1,23,59207,
623,,Spot,3,Image 1,23,59208,
63,,Spot,3,Image 1,23,59209,
0,,Spot,3,Image 1,23,59210,
0,,Spot,3,Image 1,23,59211,
0,,Spot,3,Image 1,23,59212,
0,,Spot,3,Image 1,23,59213,
0,,Spot,3,Image 1,23,59214,
0,,Spot,3,Image 1,23,59215,
0,,Spot,3,Image 1,23,59216,
0,,Spot,3,Image 1,23,59217,
0,,Spot,3,Image 1,23,59218,
550,,Spot,3,Image 1,23,59219,
387,,Spot,3,Image 1,23,59220,
506,,Spot,3,Image 1,23,59221,
264,,Spot,3,Image 1,23,59222,
307,,Spot,3,Image 1,23,59223,
520,,Spot,3,Image 1,23,59224,
0,,Spot,3,Image 1,23,59225,
109,,Spot,3,Image 1,23,59226,
893,,Spot,3,Image 1,23,59227,
195,,Spot,3,Image 1,23,59228,
196,,Spot,3,Image 1,23,59229,
0,,Spot,3,Image 1,23,59230,
457,,Spot,3,Image 1,23,59231,
325,,Spot,3,Image 1,23,59232,
140,,Spot,3,Image 1,23,59233,
355,,Spot,3,Image 1,23,59234,
31,,Spot,3,Image 1,23,59235,
174,,Spot,3,Image 1,23,59236,
274,,Spot,3,Image 1,23,59237,
227,,Spot,3,Image 1,23,59238,
37,,Spot,3,Image 1,23,59239,
10,,Spot,3,Image 1,23,59240,
0,,Spot,3,Image 1,23,59241,
0,,Spot,3,Image 1,23,59242,
0,,Spot,3,Image 1,23,59243,
177,,Spot,3,Image 1,23,59244,
0,,Spot,3,Image 1,23,59245,
313,,Spot,3,Image 1,23,59246,
0,,Spot,3,Image 1,23,59247,
103,,Spot,3,Image 1,23,59248,
515,,Spot,3,Image 1,23,59249,
757,,Spot,3,Image 1,23,59250,
296,,Spot,3,Image 1,23,59251,
233,,Spot,3,Image 1,23,59252,
527,,Spot,3,Image 1,23,59253,
295,,Spot,3,Image 1,23,59254,
202,,Spot,3,Image 1,23,59255,
36,,Spot,3,Image 1,23,59256,
253,,Spot,3,Image 1,23,59257,
288,,Spot,3,Image 1,23,59258,
261,,Spot,3,Image 1,23,59259,
521,,Spot,3,Image 1,23,59260,
6,,Spot,3,Image 1,23,59261,
302,,Spot,3,Image 1,23,59262,
0,,Spot,3,Image 1,23,59263,
0,,Spot,3,Image 1,23,59264,
0,,Spot,3,Image 1,23,59265,
0,,Spot,3,Image 1,23,59266,
0,,Spot,3,Image 1,23,59267,
0,,Spot,3,Image 1,23,59268,
0,,Spot,3,Image 1,23,59269,
201,,Spot,3,Image 1,23,59270,
0,,Spot,3,Image 1,23,59271,
0,,Spot,3,Image 1,23,59272,
9,,Spot,3,Image 1,23,59273,
73,,Spot,3,Image 1,23,59274,
0,,Spot,3,Image 1,23,59275,
0,,Spot,3,Image 1,23,59276,
49,,Spot,3,Image 1,23,59277,
0,,Spot,3,Image 1,23,59278,
0,,Spot,3,Image 1,23,59279,
0,,Spot,3,Image 1,23,59280,
0,,Spot,3,Image 1,23,59281,
102,,Spot,3,Image 1,23,59282,
354,,Spot,3,Image 1,23,59283,
0,,Spot,3,Image 1,23,59284,
0,,Spot,3,Image 1,23,59285,
421,,Spot,3,Image 1,23,59286,
452,,Spot,3,Image 1,23,59287,
312,,Spot,3,Image 1,23,59288,
460,,Spot,3,Image 1,23,59289,
205,,Spot,3,Image 1,23,59290,
568,,Spot,3,Image 1,23,59291,
291,,Spot,3,Image 1,23,59292,
0,,Spot,3,Image 1,23,59293,
0,,Spot,3,Image 1,23,59294,
547,,Spot,3,Image 1,23,59295,
114,,Spot,3,Image 1,23,59296,
691,,Spot,3,Image 1,23,59297,
143,,Spot,3,Image 1,23,59298,
218,,Spot,3,Image 1,23,59299,
365,,Spot,3,Image 1,23,59300,
0,,Spot,3,Image 1,23,59301,
0,,Spot,3,Image 1,23,59302,
0,,Spot,3,Image 1,23,59303,
0,,Spot,3,Image 1,23,59304,
0,,Spot,3,Image 1,23,59305,
0,,Spot,3,Image 1,23,59306,
0,,Spot,3,Image 1,23,59307,
0,,Spot,3,Image 1,23,59308,
0,,Spot,3,Image 1,23,59309,
0,,Spot,3,Image 1,23,59310,
541,,Spot,3,Image 1,23,59311,
0,,Spot,3,Image 1,23,59312,
0,,Spot,3,Image 1,23,59313,
0,,Spot,3,Image 1,23,59314,
113,,Spot,3,Image 1,23,59315,
15,,Spot,3,Image 1,23,59316,
292,,Spot,3,Image 1,23,59317,
142,,Spot,3,Image 1,23,59318,
0,,Spot,3,Image 1,23,59319,
310,,Spot,3,Image 1,23,59320,
300,,Spot,3,Image 1,23,59321,
0,,Spot,3,Image 1,23,59322,
0,,Spot,3,Image 1,23,59323,
0,,Spot,3,Image 1,23,59324,
0,,Spot,3,Image 1,23,59325,
82,,Spot,3,Image 1,23,59326,
61,,Spot,3,Image 1,23,59327,
0,,Spot,3,Image 1,23,59328,
45,,Spot,3,Image 1,23,59329,
0,,Spot,3,Image 1,23,59330,
0,,Spot,3,Image 1,23,59331,
145,,Spot,3,Image 1,23,59332,
0,,Spot,3,Image 1,23,59333,
65,,Spot,3,Image 1,23,59334,
0,,Spot,3,Image 1,23,59335,
67,,Spot,3,Image 1,23,59336,
0,,Spot,3,Image 1,23,59337,
0,,Spot,3,Image 1,23,59338,
0,,Spot,3,Image 1,23,59339,
265,,Spot,3,Image 1,23,59340,
0,,Spot,3,Image 1,23,59341,
1179,,Spot,3,Image 1,23,59342,
588,,Spot,3,Image 1,23,59343,
0,,Spot,3,Image 1,23,59344,
85,,Spot,3,Image 1,23,59345,
559,,Spot,3,Image 1,23,59346,
314,,Spot,3,Image 1,23,59347,
0,,Spot,3,Image 1,23,59348,
0,,Spot,3,Image 1,23,59349,
210,,Spot,3,Image 1,23,59350,
0,,Spot,3,Image 1,23,59351,
204,,Spot,3,Image 1,23,59352,
0,,Spot,3,Image 1,23,59353,
240,,Spot,3,Image 1,23,59354,
59,,Spot,3,Image 1,23,59355,
475,,Spot,3,Image 1,23,59356,
315,,Spot,3,Image 1,23,59357,
0,,Spot,3,Image 1,23,59358,
0,,Spot,3,Image 1,23,59359,
171,,Spot,3,Image 1,23,59360,
0,,Spot,3,Image 1,23,59361,
216,,Spot,3,Image 1,23,59362,
0,,Spot,3,Image 1,23,59363,
115,,Spot,3,Image 1,23,59364,
0,,Spot,3,Image 1,23,59365,
0,,Spot,3,Image 1,23,59366,
0,,Spot,3,Image 1,23,59367,
0,,Spot,3,Image 1,23,59368,
0,,Spot,3,Image 1,23,59369,
0,,Spot,3,Image 1,23,59370,
0,,Spot,3,Image 1,23,59371,
0,,Spot,3,Image 1,23,59372,
0,,Spot,3,Image 1,23,59373,
0,,Spot,3,Image 1,23,59374,
0,,Spot,3,Image 1,23,59375,
0,,Spot,3,Image 1,23,59376,
0,,Spot,3,Image 1,23,59377,
0,,Spot,3,Image 1,23,59378,
0,,Spot,3,Image 1,24,59379,
121,,Spot,3,Image 1,24,59380,
89,,Spot,3,Image 1,24,59381,
0,,Spot,3,Image 1,24,59382,
0,,Spot,3,Image 1,24,59383,
0,,Spot,3,Image 1,24,59384,
0,,Spot,3,Image 1,24,59385,
0,,Spot,3,Image 1,24,59386,
305,,Spot,3,Image 1,24,59387,
0,,Spot,3,Image 1,24,59388,
79,,Spot,3,Image 1,24,59389,
349,,Spot,3,Image 1,24,59390,
386,,Spot,3,Image 1,24,59391,
594,,Spot,3,Image 1,24,59392,
46,,Spot,3,Image 1,24,59393,
407,,Spot,3,Image 1,24,59394,
511,,Spot,3,Image 1,24,59395,
328,,Spot,3,Image 1,24,59396,
73,,Spot,3,Image 1,24,59397,
30,,Spot,3,Image 1,24,59398,
537,,Spot,3,Image 1,24,59399,
688,,Spot,3,Image 1,24,59400,
473,,Spot,3,Image 1,24,59401,
566,,Spot,3,Image 1,24,59402,
92,,Spot,3,Image 1,24,59403,
933,,Spot,3,Image 1,24,59404,
291,,Spot,3,Image 1,24,59405,
0,,Spot,3,Image 1,24,59406,
13,,Spot,3,Image 1,24,59407,
121,,Spot,3,Image 1,24,59408,
84,,Spot,3,Image 1,24,59409,
0,,Spot,3,Image 1,24,59410,
32,,Spot,3,Image 1,24,59411,
71,,Spot,3,Image 1,24,59412,
48,,Spot,3,Image 1,24,59413,
0,,Spot,3,Image 1,24,59414,
164,,Spot,3,Image 1,24,59415,
378,,Spot,3,Image 1,24,59416,
127,,Spot,3,Image 1,24,59417,
0,,Spot,3,Image 1,24,59418,
23,,Spot,3,Image 1,24,59419,
182,,Spot,3,Image 1,24,59420,
0,,Spot,3,Image 1,24,59421,
0,,Spot,3,Image 1,24,59422,
0,,Spot,3,Image 1,24,59423,
0,,Spot,3,Image 1,24,59424,
0,,Spot,3,Image 1,24,59425,
43,,Spot,3,Image 1,24,59426,
0,,Spot,3,Image 1,24,59427,
0,,Spot,3,Image 1,24,59428,
74,,Spot,3,Image 1,24,59429,
0,,Spot,3,Image 1,24,59430,
0,,Spot,3,Image 1,24,59431,
0,,Spot,3,Image 1,24,59432,
255,,Spot,3,Image 1,24,59433,
0,,Spot,3,Image 1,24,59434,
344,,Spot,3,Image 1,24,59435,
233,,Spot,3,Image 1,24,59436,
288,,Spot,3,Image 1,24,59437,
34,,Spot,3,Image 1,24,59438,
774,,Spot,3,Image 1,24,59439,
392,,Spot,3,Image 1,24,59440,
264,,Spot,3,Image 1,24,59441,
1297,,Spot,3,Image 1,24,59442,
606,,Spot,3,Image 1,24,59443,
925,,Spot,3,Image 1,24,59444,
710,,Spot,3,Image 1,24,59445,
411,,Spot,3,Image 1,24,59446,
76,,Spot,3,Image 1,24,59447,
148,,Spot,3,Image 1,24,59448,
80,,Spot,3,Image 1,24,59449,
0,,Spot,3,Image 1,24,59450,
8,,Spot,3,Image 1,24,59451,
43,,Spot,3,Image 1,24,59452,
397,,Spot,3,Image 1,24,59453,
122,,Spot,3,Image 1,24,59454,
0,,Spot,3,Image 1,24,59455,
360,,Spot,3,Image 1,24,59456,
0,,Spot,3,Image 1,24,59457,
0,,Spot,3,Image 1,24,59458,
0,,Spot,3,Image 1,24,59459,
0,,Spot,3,Image 1,24,59460,
0,,Spot,3,Image 1,24,59461,
0,,Spot,3,Image 1,24,59462,
0,,Spot,3,Image 1,24,59463,
0,,Spot,3,Image 1,24,59464,
0,,Spot,3,Image 1,24,59465,
0,,Spot,3,Image 1,24,59466,
0,,Spot,3,Image 1,24,59467,
0,,Spot,3,Image 1,24,59468,
0,,Spot,3,Image 1,24,59469,
0,,Spot,3,Image 1,24,59470,
1207,,Spot,3,Image 1,24,59471,
648,,Spot,3,Image 1,24,59472,
475,,Spot,3,Image 1,24,59473,
205,,Spot,3,Image 1,24,59474,
0,,Spot,3,Image 1,24,59475,
114,,Spot,3,Image 1,24,59476,
0,,Spot,3,Image 1,24,59477,
551,,Spot,3,Image 1,24,59478,
0,,Spot,3,Image 1,24,59479,
0,,Spot,3,Image 1,24,59480,
0,,Spot,3,Image 1,24,59481,
0,,Spot,3,Image 1,24,59482,
420,,Spot,3,Image 1,24,59483,
0,,Spot,3,Image 1,24,59484,
777,,Spot,3,Image 1,24,59485,
754,,Spot,3,Image 1,24,59486,
669,,Spot,3,Image 1,24,59487,
670,,Spot,3,Image 1,24,59488,
539,,Spot,3,Image 1,24,59489,
673,,Spot,3,Image 1,24,59490,
0,,Spot,3,Image 1,24,59491,
377,,Spot,3,Image 1,24,59492,
146,,Spot,3,Image 1,24,59493,
352,,Spot,3,Image 1,24,59494,
194,,Spot,3,Image 1,24,59495,
360,,Spot,3,Image 1,24,59496,
0,,Spot,3,Image 1,24,59497,
1033,,Spot,3,Image 1,24,59498,
159,,Spot,3,Image 1,24,59499,
330,,Spot,3,Image 1,24,59500,
266,,Spot,3,Image 1,24,59501,
131,,Spot,3,Image 1,24,59502,
0,,Spot,3,Image 1,24,59503,
51,,Spot,3,Image 1,24,59504,
32,,Spot,3,Image 1,24,59505,
102,,Spot,3,Image 1,24,59506,
0,,Spot,3,Image 1,24,59507,
0,,Spot,3,Image 1,24,59508,
340,,Spot,3,Image 1,24,59509,
0,,Spot,3,Image 1,24,59510,
0,,Spot,3,Image 1,24,59511,
0,,Spot,3,Image 1,24,59512,
0,,Spot,3,Image 1,24,59513,
394,,Spot,3,Image 1,24,59514,
304,,Spot,3,Image 1,24,59515,
750,,Spot,3,Image 1,24,59516,
572,,Spot,3,Image 1,24,59517,
296,,Spot,3,Image 1,24,59518,
431,,Spot,3,Image 1,24,59519,
237,,Spot,3,Image 1,24,59520,
688,,Spot,3,Image 1,24,59521,
328,,Spot,3,Image 1,24,59522,
239,,Spot,3,Image 1,24,59523,
211,,Spot,3,Image 1,24,59524,
0,,Spot,3,Image 1,24,59525,
5,,Spot,3,Image 1,24,59526,
0,,Spot,3,Image 1,24,59527,
0,,Spot,3,Image 1,24,59528,
46,,Spot,3,Image 1,24,59529,
0,,Spot,3,Image 1,24,59530,
0,,Spot,3,Image 1,24,59531,
0,,Spot,3,Image 1,24,59532,
0,,Spot,3,Image 1,24,59533,
198,,Spot,3,Image 1,24,59534,
0,,Spot,3,Image 1,24,59535,
158,,Spot,3,Image 1,24,59536,
0,,Spot,3,Image 1,24,59537,
0,,Spot,3,Image 1,24,59538,
11,,Spot,3,Image 1,24,59539,
0,,Spot,3,Image 1,24,59540,
0,,Spot,3,Image 1,24,59541,
0,,Spot,3,Image 1,24,59542,
0,,Spot,3,Image 1,24,59543,
0,,Spot,3,Image 1,24,59544,
782,,Spot,3,Image 1,24,59545,
0,,Spot,3,Image 1,24,59546,
575,,Spot,3,Image 1,24,59547,
267,,Spot,3,Image 1,24,59548,
33,,Spot,3,Image 1,24,59549,
241,,Spot,3,Image 1,24,59550,
452,,Spot,3,Image 1,24,59551,
395,,Spot,3,Image 1,24,59552,
365,,Spot,3,Image 1,24,59553,
217,,Spot,3,Image 1,24,59554,
261,,Spot,3,Image 1,24,59555,
566,,Spot,3,Image 1,24,59556,
220,,Spot,3,Image 1,24,59557,
727,,Spot,3,Image 1,24,59558,
246,,Spot,3,Image 1,24,59559,
751,,Spot,3,Image 1,24,59560,
1035,,Spot,3,Image 1,24,59561,
499,,Spot,3,Image 1,24,59562,
97,,Spot,3,Image 1,24,59563,
42,,Spot,3,Image 1,24,59564,
0,,Spot,3,Image 1,24,59565,
0,,Spot,3,Image 1,24,59566,
67,,Spot,3,Image 1,24,59567,
0,,Spot,3,Image 1,24,59568,
240,,Spot,3,Image 1,24,59569,
0,,Spot,3,Image 1,24,59570,
240,,Spot,3,Image 1,24,59571,
0,,Spot,3,Image 1,24,59572,
0,,Spot,3,Image 1,24,59573,
0,,Spot,3,Image 1,24,59574,
0,,Spot,3,Image 1,24,59575,
448,,Spot,3,Image 1,24,59576,
657,,Spot,3,Image 1,24,59577,
0,,Spot,3,Image 1,24,59578,
0,,Spot,3,Image 1,24,59579,
164,,Spot,3,Image 1,24,59580,
308,,Spot,3,Image 1,24,59581,
416,,Spot,3,Image 1,24,59582,
120,,Spot,3,Image 1,24,59583,
258,,Spot,3,Image 1,24,59584,
0,,Spot,3,Image 1,24,59585,
250,,Spot,3,Image 1,24,59586,
115,,Spot,3,Image 1,24,59587,
161,,Spot,3,Image 1,24,59588,
0,,Spot,3,Image 1,24,59589,
0,,Spot,3,Image 1,24,59590,
34,,Spot,3,Image 1,24,59591,
0,,Spot,3,Image 1,24,59592,
3,,Spot,3,Image 1,24,59593,
0,,Spot,3,Image 1,24,59594,
0,,Spot,3,Image 1,24,59595,
350,,Spot,3,Image 1,24,59596,
0,,Spot,3,Image 1,24,59597,
0,,Spot,3,Image 1,24,59598,
0,,Spot,3,Image 1,24,59599,
0,,Spot,3,Image 1,24,59600,
0,,Spot,3,Image 1,24,59601,
118,,Spot,3,Image 1,24,59602,
617,,Spot,3,Image 1,24,59603,
7,,Spot,3,Image 1,24,59604,
43,,Spot,3,Image 1,24,59605,
177,,Spot,3,Image 1,24,59606,
703,,Spot,3,Image 1,24,59607,
981,,Spot,3,Image 1,24,59608,
0,,Spot,3,Image 1,24,59609,
0,,Spot,3,Image 1,24,59610,
546,,Spot,3,Image 1,24,59611,
0,,Spot,3,Image 1,24,59612,
155,,Spot,3,Image 1,24,59613,
182,,Spot,3,Image 1,24,59614,
218,,Spot,3,Image 1,24,59615,
74,,Spot,3,Image 1,24,59616,
160,,Spot,3,Image 1,24,59617,
308,,Spot,3,Image 1,24,59618,
129,,Spot,3,Image 1,24,59619,
0,,Spot,3,Image 1,24,59620,
0,,Spot,3,Image 1,24,59621,
0,,Spot,3,Image 1,24,59622,
220,,Spot,3,Image 1,24,59623,
0,,Spot,3,Image 1,24,59624,
0,,Spot,3,Image 1,24,59625,
