
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
142118,,Spot,4,Image 1,2,53376,
339824,,Spot,4,Image 1,2,53377,
293347,,Spot,4,Image 1,2,53378,
343430,,Spot,4,Image 1,2,53379,
145057,,Spot,4,Image 1,2,53380,
71653,,Spot,4,Image 1,2,53381,
184347,,Spot,4,Image 1,2,53382,
221648,,Spot,4,Image 1,2,53383,
683110,,Spot,4,Image 1,2,53384,
928797,,Spot,4,Image 1,2,53385,
71016,,Spot,4,Image 1,2,53386,
597254,,Spot,4,Image 1,2,53387,
23668,,Spot,4,Image 1,2,53388,
116117,,Spot,4,Image 1,2,53389,
679118,,Spot,4,Image 1,2,53390,
770018,,Spot,4,Image 1,2,53391,
165588,,Spot,4,Image 1,2,53392,
82171,,Spot,4,Image 1,2,53393,
25121,,Spot,4,Image 1,2,53394,
93043,,Spot,4,Image 1,2,53395,
649062,,Spot,4,Image 1,2,53396,
41789,,Spot,4,Image 1,2,53397,
126374,,Spot,4,Image 1,2,53398,
620639,,Spot,4,Image 1,2,53399,
59790,,Spot,4,Image 1,2,53400,
63345,,Spot,4,Image 1,2,53401,
487249,,Spot,4,Image 1,2,53402,
79890,,Spot,4,Image 1,2,53403,
106334,,Spot,4,Image 1,2,53404,
61275,,Spot,4,Image 1,2,53405,
496143,,Spot,4,Image 1,2,53406,
284285,,Spot,4,Image 1,2,53407,
17112,,Spot,4,Image 1,2,53408,
24031,,Spot,4,Image 1,2,53409,
97939,,Spot,4,Image 1,2,53410,
109639,,Spot,4,Image 1,2,53411,
267532,,Spot,4,Image 1,2,53412,
99462,,Spot,4,Image 1,2,53413,
428153,,Spot,4,Image 1,2,53414,
6467,,Spot,4,Image 1,2,53415,
39273,,Spot,4,Image 1,2,53416,
584730,,Spot,4,Image 1,2,53417,
379483,,Spot,4,Image 1,2,53418,
389877,,Spot,4,Image 1,2,53419,
564210,,Spot,4,Image 1,2,53420,
138291,,Spot,4,Image 1,2,53421,
546834,,Spot,4,Image 1,2,53422,
14657,,Spot,4,Image 1,2,53423,
139913,,Spot,4,Image 1,2,53424,
232637,,Spot,4,Image 1,2,53425,
35543,,Spot,4,Image 1,2,53426,
256258,,Spot,4,Image 1,2,53427,
130907,,Spot,4,Image 1,2,53428,
8127,,Spot,4,Image 1,2,53429,
156351,,Spot,4,Image 1,2,53430,
159520,,Spot,4,Image 1,2,53431,
710186,,Spot,4,Image 1,2,53432,
106234,,Spot,4,Image 1,2,53433,
475874,,Spot,4,Image 1,2,53434,
10784,,Spot,4,Image 1,2,53435,
872918,,Spot,4,Image 1,2,53436,
451083,,Spot,4,Image 1,2,53437,
386435,,Spot,4,Image 1,2,53438,
888522,,Spot,4,Image 1,2,53439,
14160,,Spot,4,Image 1,2,53440,
14869,,Spot,4,Image 1,2,53441,
51856,,Spot,4,Image 1,2,53442,
2064,,Spot,4,Image 1,2,53443,
832422,,Spot,4,Image 1,2,53444,
239156,,Spot,4,Image 1,2,53445,
269756,,Spot,4,Image 1,2,53446,
56614,,Spot,4,Image 1,2,53447,
117043,,Spot,4,Image 1,2,53448,
94078,,Spot,4,Image 1,2,53449,
95268,,Spot,4,Image 1,2,53450,
445997,,Spot,4,Image 1,2,53451,
55416,,Spot,4,Image 1,2,53452,
64518,,Spot,4,Image 1,2,53453,
451935,,Spot,4,Image 1,2,53454,
318657,,Spot,4,Image 1,2,53455,
340242,,Spot,4,Image 1,2,53456,
771351,,Spot,4,Image 1,2,53457,
947,,Spot,4,Image 1,2,53458,
75795,,Spot,4,Image 1,2,53459,
45418,,Spot,4,Image 1,2,53460,
393870,,Spot,4,Image 1,2,53461,
357414,,Spot,4,Image 1,2,53462,
67085,,Spot,4,Image 1,2,53463,
138032,,Spot,4,Image 1,2,53464,
758896,,Spot,4,Image 1,2,53465,
131419,,Spot,4,Image 1,2,53466,
369751,,Spot,4,Image 1,2,53467,
283999,,Spot,4,Image 1,2,53468,
174310,,Spot,4,Image 1,2,53469,
25452,,Spot,4,Image 1,2,53470,
21128,,Spot,4,Image 1,2,53471,
310336,,Spot,4,Image 1,2,53472,
333907,,Spot,4,Image 1,2,53473,
