
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,ID,
5,5,5,um,Spot,Diameter,31,61334,
5,5,5,um,Spot,Diameter,31,61335,
5,5,5,um,Spot,Diameter,31,61336,
5,5,5,um,Spot,Diameter,31,61337,
5,5,5,um,Spot,Diameter,31,61338,
5,5,5,um,Spot,Diameter,31,61339,
5,5,5,um,Spot,Diameter,31,61340,
5,5,5,um,Spot,Diameter,31,61341,
5,5,5,um,Spot,Diameter,31,61342,
5,5,5,um,Spot,Diameter,31,61343,
5,5,5,um,Spot,Diameter,31,61344,
5,5,5,um,Spot,Diameter,31,61345,
5,5,5,um,Spot,Diameter,31,61346,
5,5,5,um,Spot,Diameter,31,61347,
5,5,5,um,Spot,Diameter,31,61348,
5,5,5,um,Spot,Diameter,31,61349,
5,5,5,um,Spot,Diameter,31,61350,
5,5,5,um,Spot,Diameter,31,61351,
5,5,5,um,Spot,Diameter,31,61352,
5,5,5,um,Spot,Diameter,31,61353,
5,5,5,um,Spot,Diameter,31,61354,
5,5,5,um,Spot,Diameter,31,61355,
5,5,5,um,Spot,Diameter,31,61356,
5,5,5,um,Spot,Diameter,31,61357,
5,5,5,um,Spot,Diameter,31,61358,
5,5,5,um,Spot,Diameter,31,61359,
5,5,5,um,Spot,Diameter,31,61360,
5,5,5,um,Spot,Diameter,31,61361,
5,5,5,um,Spot,Diameter,31,61362,
5,5,5,um,Spot,Diameter,31,61363,
5,5,5,um,Spot,Diameter,31,61364,
5,5,5,um,Spot,Diameter,31,61365,
5,5,5,um,Spot,Diameter,31,61366,
5,5,5,um,Spot,Diameter,31,61367,
5,5,5,um,Spot,Diameter,31,61368,
5,5,5,um,Spot,Diameter,31,61369,
5,5,5,um,Spot,Diameter,31,61370,
5,5,5,um,Spot,Diameter,31,61371,
5,5,5,um,Spot,Diameter,31,61372,
5,5,5,um,Spot,Diameter,31,61373,
5,5,5,um,Spot,Diameter,31,61374,
5,5,5,um,Spot,Diameter,31,61375,
5,5,5,um,Spot,Diameter,31,61376,
5,5,5,um,Spot,Diameter,31,61377,
5,5,5,um,Spot,Diameter,31,61378,
5,5,5,um,Spot,Diameter,31,61379,
5,5,5,um,Spot,Diameter,31,61380,
5,5,5,um,Spot,Diameter,31,61381,
5,5,5,um,Spot,Diameter,31,61382,
5,5,5,um,Spot,Diameter,31,61383,
5,5,5,um,Spot,Diameter,31,61384,
5,5,5,um,Spot,Diameter,31,61385,
5,5,5,um,Spot,Diameter,31,61386,
5,5,5,um,Spot,Diameter,31,61387,
5,5,5,um,Spot,Diameter,31,61388,
5,5,5,um,Spot,Diameter,31,61389,
5,5,5,um,Spot,Diameter,31,61390,
5,5,5,um,Spot,Diameter,31,61391,
5,5,5,um,Spot,Diameter,31,61392,
5,5,5,um,Spot,Diameter,31,61393,
5,5,5,um,Spot,Diameter,31,61394,
5,5,5,um,Spot,Diameter,31,61395,
5,5,5,um,Spot,Diameter,31,61396,
5,5,5,um,Spot,Diameter,31,61397,
5,5,5,um,Spot,Diameter,31,61398,
5,5,5,um,Spot,Diameter,31,61399,
5,5,5,um,Spot,Diameter,31,61400,
5,5,5,um,Spot,Diameter,31,61401,
5,5,5,um,Spot,Diameter,31,61402,
5,5,5,um,Spot,Diameter,31,61403,
5,5,5,um,Spot,Diameter,31,61404,
5,5,5,um,Spot,Diameter,31,61405,
5,5,5,um,Spot,Diameter,31,61406,
5,5,5,um,Spot,Diameter,31,61407,
5,5,5,um,Spot,Diameter,31,61408,
5,5,5,um,Spot,Diameter,31,61409,
5,5,5,um,Spot,Diameter,31,61410,
5,5,5,um,Spot,Diameter,31,61411,
5,5,5,um,Spot,Diameter,31,61412,
5,5,5,um,Spot,Diameter,31,61413,
5,5,5,um,Spot,Diameter,31,61414,
5,5,5,um,Spot,Diameter,31,61415,
5,5,5,um,Spot,Diameter,31,61416,
5,5,5,um,Spot,Diameter,31,61417,
5,5,5,um,Spot,Diameter,31,61418,
5,5,5,um,Spot,Diameter,31,61419,
5,5,5,um,Spot,Diameter,31,61420,
5,5,5,um,Spot,Diameter,31,61421,
5,5,5,um,Spot,Diameter,31,61422,
5,5,5,um,Spot,Diameter,31,61423,
5,5,5,um,Spot,Diameter,31,61424,
5,5,5,um,Spot,Diameter,31,61425,
5,5,5,um,Spot,Diameter,31,61426,
5,5,5,um,Spot,Diameter,31,61427,
5,5,5,um,Spot,Diameter,31,61428,
5,5,5,um,Spot,Diameter,31,61429,
5,5,5,um,Spot,Diameter,31,61430,
5,5,5,um,Spot,Diameter,31,61431,
5,5,5,um,Spot,Diameter,31,61432,
5,5,5,um,Spot,Diameter,31,61433,
5,5,5,um,Spot,Diameter,31,61434,
5,5,5,um,Spot,Diameter,31,61435,
5,5,5,um,Spot,Diameter,31,61436,
5,5,5,um,Spot,Diameter,31,61437,
5,5,5,um,Spot,Diameter,31,61438,
5,5,5,um,Spot,Diameter,31,61439,
5,5,5,um,Spot,Diameter,31,61440,
5,5,5,um,Spot,Diameter,31,61441,
5,5,5,um,Spot,Diameter,31,61442,
5,5,5,um,Spot,Diameter,31,61443,
5,5,5,um,Spot,Diameter,31,61444,
5,5,5,um,Spot,Diameter,31,61445,
5,5,5,um,Spot,Diameter,31,61446,
5,5,5,um,Spot,Diameter,31,61447,
5,5,5,um,Spot,Diameter,31,61448,
5,5,5,um,Spot,Diameter,31,61449,
5,5,5,um,Spot,Diameter,31,61450,
5,5,5,um,Spot,Diameter,31,61451,
5,5,5,um,Spot,Diameter,31,61452,
5,5,5,um,Spot,Diameter,31,61453,
5,5,5,um,Spot,Diameter,31,61454,
5,5,5,um,Spot,Diameter,31,61455,
5,5,5,um,Spot,Diameter,31,61456,
5,5,5,um,Spot,Diameter,31,61457,
5,5,5,um,Spot,Diameter,31,61458,
5,5,5,um,Spot,Diameter,31,61459,
5,5,5,um,Spot,Diameter,31,61460,
5,5,5,um,Spot,Diameter,31,61461,
5,5,5,um,Spot,Diameter,31,61462,
5,5,5,um,Spot,Diameter,31,61463,
5,5,5,um,Spot,Diameter,31,61464,
5,5,5,um,Spot,Diameter,31,61465,
5,5,5,um,Spot,Diameter,31,61466,
5,5,5,um,Spot,Diameter,31,61467,
5,5,5,um,Spot,Diameter,31,61468,
5,5,5,um,Spot,Diameter,31,61469,
5,5,5,um,Spot,Diameter,31,61470,
5,5,5,um,Spot,Diameter,31,61471,
5,5,5,um,Spot,Diameter,31,61472,
5,5,5,um,Spot,Diameter,31,61473,
5,5,5,um,Spot,Diameter,31,61474,
5,5,5,um,Spot,Diameter,31,61475,
5,5,5,um,Spot,Diameter,31,61476,
5,5,5,um,Spot,Diameter,31,61477,
5,5,5,um,Spot,Diameter,31,61478,
5,5,5,um,Spot,Diameter,31,61479,
5,5,5,um,Spot,Diameter,31,61480,
5,5,5,um,Spot,Diameter,31,61481,
5,5,5,um,Spot,Diameter,31,61482,
5,5,5,um,Spot,Diameter,31,61483,
5,5,5,um,Spot,Diameter,31,61484,
5,5,5,um,Spot,Diameter,31,61485,
5,5,5,um,Spot,Diameter,31,61486,
5,5,5,um,Spot,Diameter,31,61487,
5,5,5,um,Spot,Diameter,31,61488,
5,5,5,um,Spot,Diameter,31,61489,
5,5,5,um,Spot,Diameter,32,61490,
5,5,5,um,Spot,Diameter,32,61491,
5,5,5,um,Spot,Diameter,32,61492,
5,5,5,um,Spot,Diameter,32,61493,
5,5,5,um,Spot,Diameter,32,61494,
5,5,5,um,Spot,Diameter,32,61495,
5,5,5,um,Spot,Diameter,32,61496,
5,5,5,um,Spot,Diameter,32,61497,
5,5,5,um,Spot,Diameter,32,61498,
5,5,5,um,Spot,Diameter,32,61499,
5,5,5,um,Spot,Diameter,32,61500,
5,5,5,um,Spot,Diameter,32,61501,
5,5,5,um,Spot,Diameter,32,61502,
5,5,5,um,Spot,Diameter,32,61503,
5,5,5,um,Spot,Diameter,32,61504,
5,5,5,um,Spot,Diameter,32,61505,
5,5,5,um,Spot,Diameter,32,61506,
5,5,5,um,Spot,Diameter,32,61507,
5,5,5,um,Spot,Diameter,32,61508,
5,5,5,um,Spot,Diameter,32,61509,
5,5,5,um,Spot,Diameter,32,61510,
5,5,5,um,Spot,Diameter,32,61511,
5,5,5,um,Spot,Diameter,32,61512,
5,5,5,um,Spot,Diameter,32,61513,
5,5,5,um,Spot,Diameter,32,61514,
5,5,5,um,Spot,Diameter,32,61515,
5,5,5,um,Spot,Diameter,32,61516,
5,5,5,um,Spot,Diameter,32,61517,
5,5,5,um,Spot,Diameter,32,61518,
5,5,5,um,Spot,Diameter,32,61519,
5,5,5,um,Spot,Diameter,32,61520,
5,5,5,um,Spot,Diameter,32,61521,
5,5,5,um,Spot,Diameter,32,61522,
5,5,5,um,Spot,Diameter,32,61523,
5,5,5,um,Spot,Diameter,32,61524,
5,5,5,um,Spot,Diameter,32,61525,
5,5,5,um,Spot,Diameter,32,61526,
5,5,5,um,Spot,Diameter,32,61527,
5,5,5,um,Spot,Diameter,32,61528,
5,5,5,um,Spot,Diameter,32,61529,
5,5,5,um,Spot,Diameter,32,61530,
5,5,5,um,Spot,Diameter,32,61531,
5,5,5,um,Spot,Diameter,32,61532,
5,5,5,um,Spot,Diameter,32,61533,
5,5,5,um,Spot,Diameter,32,61534,
5,5,5,um,Spot,Diameter,32,61535,
5,5,5,um,Spot,Diameter,32,61536,
5,5,5,um,Spot,Diameter,32,61537,
5,5,5,um,Spot,Diameter,32,61538,
5,5,5,um,Spot,Diameter,32,61539,
5,5,5,um,Spot,Diameter,32,61540,
5,5,5,um,Spot,Diameter,32,61541,
5,5,5,um,Spot,Diameter,32,61542,
5,5,5,um,Spot,Diameter,32,61543,
5,5,5,um,Spot,Diameter,32,61544,
5,5,5,um,Spot,Diameter,32,61545,
5,5,5,um,Spot,Diameter,32,61546,
5,5,5,um,Spot,Diameter,32,61547,
5,5,5,um,Spot,Diameter,32,61548,
5,5,5,um,Spot,Diameter,32,61549,
5,5,5,um,Spot,Diameter,32,61550,
5,5,5,um,Spot,Diameter,32,61551,
5,5,5,um,Spot,Diameter,32,61552,
5,5,5,um,Spot,Diameter,32,61553,
5,5,5,um,Spot,Diameter,32,61554,
5,5,5,um,Spot,Diameter,32,61555,
5,5,5,um,Spot,Diameter,32,61556,
5,5,5,um,Spot,Diameter,32,61557,
5,5,5,um,Spot,Diameter,32,61558,
5,5,5,um,Spot,Diameter,32,61559,
5,5,5,um,Spot,Diameter,32,61560,
5,5,5,um,Spot,Diameter,32,61561,
5,5,5,um,Spot,Diameter,32,61562,
5,5,5,um,Spot,Diameter,32,61563,
5,5,5,um,Spot,Diameter,32,61564,
5,5,5,um,Spot,Diameter,32,61565,
5,5,5,um,Spot,Diameter,32,61566,
5,5,5,um,Spot,Diameter,32,61567,
5,5,5,um,Spot,Diameter,32,61568,
5,5,5,um,Spot,Diameter,32,61569,
5,5,5,um,Spot,Diameter,32,61570,
5,5,5,um,Spot,Diameter,32,61571,
5,5,5,um,Spot,Diameter,32,61572,
5,5,5,um,Spot,Diameter,32,61573,
5,5,5,um,Spot,Diameter,32,61574,
5,5,5,um,Spot,Diameter,32,61575,
5,5,5,um,Spot,Diameter,32,61576,
5,5,5,um,Spot,Diameter,32,61577,
5,5,5,um,Spot,Diameter,32,61578,
5,5,5,um,Spot,Diameter,32,61579,
5,5,5,um,Spot,Diameter,32,61580,
5,5,5,um,Spot,Diameter,32,61581,
5,5,5,um,Spot,Diameter,32,61582,
5,5,5,um,Spot,Diameter,32,61583,
5,5,5,um,Spot,Diameter,32,61584,
5,5,5,um,Spot,Diameter,32,61585,
5,5,5,um,Spot,Diameter,32,61586,
5,5,5,um,Spot,Diameter,32,61587,
5,5,5,um,Spot,Diameter,32,61588,
5,5,5,um,Spot,Diameter,32,61589,
5,5,5,um,Spot,Diameter,32,61590,
5,5,5,um,Spot,Diameter,32,61591,
5,5,5,um,Spot,Diameter,32,61592,
5,5,5,um,Spot,Diameter,32,61593,
5,5,5,um,Spot,Diameter,32,61594,
5,5,5,um,Spot,Diameter,32,61595,
5,5,5,um,Spot,Diameter,32,61596,
5,5,5,um,Spot,Diameter,32,61597,
5,5,5,um,Spot,Diameter,32,61598,
5,5,5,um,Spot,Diameter,32,61599,
5,5,5,um,Spot,Diameter,32,61600,
5,5,5,um,Spot,Diameter,32,61601,
5,5,5,um,Spot,Diameter,32,61602,
5,5,5,um,Spot,Diameter,32,61603,
5,5,5,um,Spot,Diameter,32,61604,
5,5,5,um,Spot,Diameter,32,61605,
5,5,5,um,Spot,Diameter,32,61606,
5,5,5,um,Spot,Diameter,32,61607,
5,5,5,um,Spot,Diameter,32,61608,
5,5,5,um,Spot,Diameter,32,61609,
5,5,5,um,Spot,Diameter,32,61610,
5,5,5,um,Spot,Diameter,32,61611,
5,5,5,um,Spot,Diameter,32,61612,
5,5,5,um,Spot,Diameter,32,61613,
5,5,5,um,Spot,Diameter,32,61614,
5,5,5,um,Spot,Diameter,32,61615,
5,5,5,um,Spot,Diameter,32,61616,
5,5,5,um,Spot,Diameter,32,61617,
5,5,5,um,Spot,Diameter,32,61618,
5,5,5,um,Spot,Diameter,32,61619,
5,5,5,um,Spot,Diameter,32,61620,
5,5,5,um,Spot,Diameter,32,61621,
5,5,5,um,Spot,Diameter,32,61622,
5,5,5,um,Spot,Diameter,32,61623,
5,5,5,um,Spot,Diameter,32,61624,
5,5,5,um,Spot,Diameter,32,61625,
5,5,5,um,Spot,Diameter,32,61626,
5,5,5,um,Spot,Diameter,32,61627,
5,5,5,um,Spot,Diameter,32,61628,
5,5,5,um,Spot,Diameter,32,61629,
5,5,5,um,Spot,Diameter,32,61630,
5,5,5,um,Spot,Diameter,32,61631,
5,5,5,um,Spot,Diameter,32,61632,
5,5,5,um,Spot,Diameter,32,61633,
5,5,5,um,Spot,Diameter,32,61634,
5,5,5,um,Spot,Diameter,32,61635,
5,5,5,um,Spot,Diameter,32,61636,
5,5,5,um,Spot,Diameter,32,61637,
5,5,5,um,Spot,Diameter,32,61638,
5,5,5,um,Spot,Diameter,32,61639,
5,5,5,um,Spot,Diameter,32,61640,
5,5,5,um,Spot,Diameter,32,61641,
5,5,5,um,Spot,Diameter,32,61642,
5,5,5,um,Spot,Diameter,32,61643,
5,5,5,um,Spot,Diameter,32,61644,
5,5,5,um,Spot,Diameter,32,61645,
5,5,5,um,Spot,Diameter,32,61646,
5,5,5,um,Spot,Diameter,32,61647,
5,5,5,um,Spot,Diameter,32,61648,
5,5,5,um,Spot,Diameter,32,61649,
5,5,5,um,Spot,Diameter,32,61650,
5,5,5,um,Spot,Diameter,32,61651,
5,5,5,um,Spot,Diameter,32,61652,
5,5,5,um,Spot,Diameter,32,61653,
5,5,5,um,Spot,Diameter,32,61654,
5,5,5,um,Spot,Diameter,32,61655,
5,5,5,um,Spot,Diameter,32,61656,
5,5,5,um,Spot,Diameter,32,61657,
5,5,5,um,Spot,Diameter,32,61658,
5,5,5,um,Spot,Diameter,32,61659,
5,5,5,um,Spot,Diameter,32,61660,
5,5,5,um,Spot,Diameter,32,61661,
5,5,5,um,Spot,Diameter,32,61662,
5,5,5,um,Spot,Diameter,32,61663,
5,5,5,um,Spot,Diameter,32,61664,
5,5,5,um,Spot,Diameter,32,61665,
5,5,5,um,Spot,Diameter,32,61666,
5,5,5,um,Spot,Diameter,32,61667,
5,5,5,um,Spot,Diameter,32,61668,
5,5,5,um,Spot,Diameter,32,61669,
5,5,5,um,Spot,Diameter,32,61670,
5,5,5,um,Spot,Diameter,32,61671,
5,5,5,um,Spot,Diameter,32,61672,
5,5,5,um,Spot,Diameter,32,61673,
5,5,5,um,Spot,Diameter,32,61674,
5,5,5,um,Spot,Diameter,32,61675,
5,5,5,um,Spot,Diameter,32,61676,
5,5,5,um,Spot,Diameter,32,61677,
5,5,5,um,Spot,Diameter,32,61678,
5,5,5,um,Spot,Diameter,32,61679,
5,5,5,um,Spot,Diameter,32,61680,
5,5,5,um,Spot,Diameter,32,61681,
5,5,5,um,Spot,Diameter,32,61682,
5,5,5,um,Spot,Diameter,32,61683,
5,5,5,um,Spot,Diameter,32,61684,
5,5,5,um,Spot,Diameter,32,61685,
5,5,5,um,Spot,Diameter,32,61686,
5,5,5,um,Spot,Diameter,32,61687,
5,5,5,um,Spot,Diameter,32,61688,
5,5,5,um,Spot,Diameter,32,61689,
5,5,5,um,Spot,Diameter,32,61690,
5,5,5,um,Spot,Diameter,32,61691,
5,5,5,um,Spot,Diameter,32,61692,
5,5,5,um,Spot,Diameter,32,61693,
5,5,5,um,Spot,Diameter,32,61694,
5,5,5,um,Spot,Diameter,32,61695,
5,5,5,um,Spot,Diameter,32,61696,
5,5,5,um,Spot,Diameter,32,61697,
5,5,5,um,Spot,Diameter,32,61698,
5,5,5,um,Spot,Diameter,32,61699,
5,5,5,um,Spot,Diameter,32,61700,
5,5,5,um,Spot,Diameter,32,61701,
5,5,5,um,Spot,Diameter,32,61702,
5,5,5,um,Spot,Diameter,32,61703,
5,5,5,um,Spot,Diameter,32,61704,
5,5,5,um,Spot,Diameter,32,61705,
5,5,5,um,Spot,Diameter,32,61706,
5,5,5,um,Spot,Diameter,32,61707,
5,5,5,um,Spot,Diameter,32,61708,
5,5,5,um,Spot,Diameter,32,61709,
5,5,5,um,Spot,Diameter,32,61710,
5,5,5,um,Spot,Diameter,32,61711,
5,5,5,um,Spot,Diameter,32,61712,
5,5,5,um,Spot,Diameter,32,61713,
5,5,5,um,Spot,Diameter,32,61714,
5,5,5,um,Spot,Diameter,32,61715,
5,5,5,um,Spot,Diameter,32,61716,
5,5,5,um,Spot,Diameter,32,61717,
5,5,5,um,Spot,Diameter,32,61718,
5,5,5,um,Spot,Diameter,32,61719,
5,5,5,um,Spot,Diameter,32,61720,
5,5,5,um,Spot,Diameter,32,61721,
5,5,5,um,Spot,Diameter,32,61722,
5,5,5,um,Spot,Diameter,32,61723,
5,5,5,um,Spot,Diameter,32,61724,
5,5,5,um,Spot,Diameter,32,61725,
5,5,5,um,Spot,Diameter,32,61726,
5,5,5,um,Spot,Diameter,32,61727,
5,5,5,um,Spot,Diameter,32,61728,
5,5,5,um,Spot,Diameter,32,61729,
5,5,5,um,Spot,Diameter,32,61730,
5,5,5,um,Spot,Diameter,32,61731,
5,5,5,um,Spot,Diameter,32,61732,
5,5,5,um,Spot,Diameter,32,61733,
5,5,5,um,Spot,Diameter,32,61734,
5,5,5,um,Spot,Diameter,32,61735,
5,5,5,um,Spot,Diameter,32,61736,
5,5,5,um,Spot,Diameter,32,61737,
5,5,5,um,Spot,Diameter,32,61738,
5,5,5,um,Spot,Diameter,32,61739,
5,5,5,um,Spot,Diameter,32,61740,
5,5,5,um,Spot,Diameter,32,61741,
5,5,5,um,Spot,Diameter,32,61742,
5,5,5,um,Spot,Diameter,32,61743,
5,5,5,um,Spot,Diameter,32,61744,
5,5,5,um,Spot,Diameter,32,61745,
5,5,5,um,Spot,Diameter,32,61746,
5,5,5,um,Spot,Diameter,32,61747,
5,5,5,um,Spot,Diameter,32,61748,
5,5,5,um,Spot,Diameter,32,61749,
5,5,5,um,Spot,Diameter,32,61750,
5,5,5,um,Spot,Diameter,32,61751,
5,5,5,um,Spot,Diameter,32,61752,
5,5,5,um,Spot,Diameter,32,61753,
5,5,5,um,Spot,Diameter,32,61754,
5,5,5,um,Spot,Diameter,32,61755,
5,5,5,um,Spot,Diameter,32,61756,
5,5,5,um,Spot,Diameter,33,61757,
5,5,5,um,Spot,Diameter,33,61758,
5,5,5,um,Spot,Diameter,33,61759,
5,5,5,um,Spot,Diameter,33,61760,
5,5,5,um,Spot,Diameter,33,61761,
5,5,5,um,Spot,Diameter,33,61762,
5,5,5,um,Spot,Diameter,33,61763,
5,5,5,um,Spot,Diameter,33,61764,
5,5,5,um,Spot,Diameter,33,61765,
5,5,5,um,Spot,Diameter,33,61766,
5,5,5,um,Spot,Diameter,33,61767,
5,5,5,um,Spot,Diameter,33,61768,
5,5,5,um,Spot,Diameter,33,61769,
5,5,5,um,Spot,Diameter,33,61770,
5,5,5,um,Spot,Diameter,33,61771,
5,5,5,um,Spot,Diameter,33,61772,
5,5,5,um,Spot,Diameter,33,61773,
5,5,5,um,Spot,Diameter,33,61774,
5,5,5,um,Spot,Diameter,33,61775,
5,5,5,um,Spot,Diameter,33,61776,
5,5,5,um,Spot,Diameter,33,61777,
5,5,5,um,Spot,Diameter,33,61778,
5,5,5,um,Spot,Diameter,33,61779,
5,5,5,um,Spot,Diameter,33,61780,
5,5,5,um,Spot,Diameter,33,61781,
5,5,5,um,Spot,Diameter,33,61782,
5,5,5,um,Spot,Diameter,33,61783,
5,5,5,um,Spot,Diameter,33,61784,
5,5,5,um,Spot,Diameter,33,61785,
5,5,5,um,Spot,Diameter,33,61786,
5,5,5,um,Spot,Diameter,33,61787,
5,5,5,um,Spot,Diameter,33,61788,
5,5,5,um,Spot,Diameter,33,61789,
5,5,5,um,Spot,Diameter,33,61790,
5,5,5,um,Spot,Diameter,33,61791,
5,5,5,um,Spot,Diameter,33,61792,
5,5,5,um,Spot,Diameter,33,61793,
5,5,5,um,Spot,Diameter,33,61794,
5,5,5,um,Spot,Diameter,33,61795,
5,5,5,um,Spot,Diameter,33,61796,
5,5,5,um,Spot,Diameter,33,61797,
5,5,5,um,Spot,Diameter,33,61798,
5,5,5,um,Spot,Diameter,33,61799,
5,5,5,um,Spot,Diameter,33,61800,
5,5,5,um,Spot,Diameter,33,61801,
5,5,5,um,Spot,Diameter,33,61802,
5,5,5,um,Spot,Diameter,33,61803,
5,5,5,um,Spot,Diameter,33,61804,
5,5,5,um,Spot,Diameter,33,61805,
5,5,5,um,Spot,Diameter,33,61806,
5,5,5,um,Spot,Diameter,33,61807,
5,5,5,um,Spot,Diameter,33,61808,
5,5,5,um,Spot,Diameter,33,61809,
5,5,5,um,Spot,Diameter,33,61810,
5,5,5,um,Spot,Diameter,33,61811,
5,5,5,um,Spot,Diameter,33,61812,
5,5,5,um,Spot,Diameter,33,61813,
5,5,5,um,Spot,Diameter,33,61814,
5,5,5,um,Spot,Diameter,33,61815,
5,5,5,um,Spot,Diameter,33,61816,
5,5,5,um,Spot,Diameter,33,61817,
5,5,5,um,Spot,Diameter,33,61818,
5,5,5,um,Spot,Diameter,33,61819,
5,5,5,um,Spot,Diameter,33,61820,
5,5,5,um,Spot,Diameter,33,61821,
5,5,5,um,Spot,Diameter,33,61822,
5,5,5,um,Spot,Diameter,33,61823,
5,5,5,um,Spot,Diameter,33,61824,
5,5,5,um,Spot,Diameter,33,61825,
5,5,5,um,Spot,Diameter,33,61826,
5,5,5,um,Spot,Diameter,33,61827,
5,5,5,um,Spot,Diameter,33,61828,
5,5,5,um,Spot,Diameter,33,61829,
5,5,5,um,Spot,Diameter,33,61830,
5,5,5,um,Spot,Diameter,33,61831,
5,5,5,um,Spot,Diameter,33,61832,
5,5,5,um,Spot,Diameter,33,61833,
5,5,5,um,Spot,Diameter,33,61834,
5,5,5,um,Spot,Diameter,33,61835,
5,5,5,um,Spot,Diameter,33,61836,
5,5,5,um,Spot,Diameter,33,61837,
5,5,5,um,Spot,Diameter,33,61838,
5,5,5,um,Spot,Diameter,33,61839,
5,5,5,um,Spot,Diameter,33,61840,
5,5,5,um,Spot,Diameter,33,61841,
5,5,5,um,Spot,Diameter,33,61842,
5,5,5,um,Spot,Diameter,33,61843,
5,5,5,um,Spot,Diameter,33,61844,
5,5,5,um,Spot,Diameter,33,61845,
5,5,5,um,Spot,Diameter,33,61846,
5,5,5,um,Spot,Diameter,33,61847,
5,5,5,um,Spot,Diameter,33,61848,
5,5,5,um,Spot,Diameter,33,61849,
5,5,5,um,Spot,Diameter,33,61850,
5,5,5,um,Spot,Diameter,33,61851,
5,5,5,um,Spot,Diameter,33,61852,
5,5,5,um,Spot,Diameter,33,61853,
5,5,5,um,Spot,Diameter,33,61854,
5,5,5,um,Spot,Diameter,33,61855,
5,5,5,um,Spot,Diameter,33,61856,
5,5,5,um,Spot,Diameter,33,61857,
5,5,5,um,Spot,Diameter,33,61858,
5,5,5,um,Spot,Diameter,33,61859,
5,5,5,um,Spot,Diameter,33,61860,
5,5,5,um,Spot,Diameter,33,61861,
5,5,5,um,Spot,Diameter,33,61862,
5,5,5,um,Spot,Diameter,33,61863,
5,5,5,um,Spot,Diameter,33,61864,
5,5,5,um,Spot,Diameter,33,61865,
5,5,5,um,Spot,Diameter,33,61866,
5,5,5,um,Spot,Diameter,33,61867,
5,5,5,um,Spot,Diameter,33,61868,
5,5,5,um,Spot,Diameter,33,61869,
5,5,5,um,Spot,Diameter,33,61870,
5,5,5,um,Spot,Diameter,33,61871,
5,5,5,um,Spot,Diameter,33,61872,
5,5,5,um,Spot,Diameter,33,61873,
5,5,5,um,Spot,Diameter,33,61874,
5,5,5,um,Spot,Diameter,33,61875,
5,5,5,um,Spot,Diameter,33,61876,
5,5,5,um,Spot,Diameter,33,61877,
5,5,5,um,Spot,Diameter,33,61878,
5,5,5,um,Spot,Diameter,33,61879,
5,5,5,um,Spot,Diameter,33,61880,
5,5,5,um,Spot,Diameter,33,61881,
5,5,5,um,Spot,Diameter,33,61882,
5,5,5,um,Spot,Diameter,33,61883,
5,5,5,um,Spot,Diameter,33,61884,
5,5,5,um,Spot,Diameter,33,61885,
5,5,5,um,Spot,Diameter,33,61886,
5,5,5,um,Spot,Diameter,33,61887,
5,5,5,um,Spot,Diameter,33,61888,
5,5,5,um,Spot,Diameter,33,61889,
5,5,5,um,Spot,Diameter,33,61890,
5,5,5,um,Spot,Diameter,33,61891,
5,5,5,um,Spot,Diameter,33,61892,
5,5,5,um,Spot,Diameter,33,61893,
5,5,5,um,Spot,Diameter,33,61894,
5,5,5,um,Spot,Diameter,33,61895,
5,5,5,um,Spot,Diameter,33,61896,
5,5,5,um,Spot,Diameter,33,61897,
5,5,5,um,Spot,Diameter,33,61898,
5,5,5,um,Spot,Diameter,33,61899,
5,5,5,um,Spot,Diameter,33,61900,
5,5,5,um,Spot,Diameter,33,61901,
5,5,5,um,Spot,Diameter,33,61902,
5,5,5,um,Spot,Diameter,33,61903,
5,5,5,um,Spot,Diameter,33,61904,
5,5,5,um,Spot,Diameter,33,61905,
5,5,5,um,Spot,Diameter,33,61906,
5,5,5,um,Spot,Diameter,33,61907,
5,5,5,um,Spot,Diameter,33,61908,
5,5,5,um,Spot,Diameter,33,61909,
5,5,5,um,Spot,Diameter,33,61910,
5,5,5,um,Spot,Diameter,33,61911,
5,5,5,um,Spot,Diameter,33,61912,
5,5,5,um,Spot,Diameter,33,61913,
5,5,5,um,Spot,Diameter,33,61914,
5,5,5,um,Spot,Diameter,33,61915,
5,5,5,um,Spot,Diameter,33,61916,
5,5,5,um,Spot,Diameter,33,61917,
5,5,5,um,Spot,Diameter,33,61918,
5,5,5,um,Spot,Diameter,33,61919,
5,5,5,um,Spot,Diameter,33,61920,
5,5,5,um,Spot,Diameter,33,61921,
5,5,5,um,Spot,Diameter,33,61922,
5,5,5,um,Spot,Diameter,33,61923,
5,5,5,um,Spot,Diameter,33,61924,
5,5,5,um,Spot,Diameter,33,61925,
5,5,5,um,Spot,Diameter,33,61926,
5,5,5,um,Spot,Diameter,33,61927,
5,5,5,um,Spot,Diameter,33,61928,
5,5,5,um,Spot,Diameter,33,61929,
5,5,5,um,Spot,Diameter,33,61930,
5,5,5,um,Spot,Diameter,33,61931,
5,5,5,um,Spot,Diameter,33,61932,
5,5,5,um,Spot,Diameter,33,61933,
5,5,5,um,Spot,Diameter,33,61934,
5,5,5,um,Spot,Diameter,33,61935,
5,5,5,um,Spot,Diameter,33,61936,
5,5,5,um,Spot,Diameter,33,61937,
5,5,5,um,Spot,Diameter,33,61938,
5,5,5,um,Spot,Diameter,33,61939,
